date,region,cases,recovered,deceased,population,active,active_per_10k,deceased_per_million,suceptible,removed
2020-07-20,La Paz,10190,821,169,2926996,9200,31.43154278311279,57.738377503761534,2916806,990
2020-07-19,La Paz,9655,797,162,2926996,8696,29.709640874124872,55.34684707461165,2917341,959
2020-07-18,La Paz,8922,742,157,2926996,8023,27.410355190099338,53.6386110537903,2918074,899
2020-07-17,La Paz,8209,704,155,2926996,7350,25.111069506073804,52.955316645461764,2918787,859
2020-07-16,La Paz,7976,636,145,2926996,7195,24.581516339619185,49.53884460381907,2919020,781
2020-07-15,La Paz,7662,625,139,2926996,6898,23.566824143251306,47.48896137883345,2919334,764
2020-07-14,La Paz,7402,594,134,2926996,6674,22.80153440592334,45.780725358012106,2919594,728
2020-07-13,La Paz,7124,561,133,2926996,6430,21.967915227762525,45.43907815384784,2919872,694
2020-07-12,La Paz,6703,533,131,2926996,6039,20.63207465948023,44.755783745519295,2920293,664
2020-07-11,La Paz,6366,496,127,2926996,5743,19.620798935153996,43.38919492886222,2920630,623
2020-07-10,La Paz,5704,464,116,2926996,5124,17.506002741377166,39.63107568305526,2921292,580
2020-07-09,La Paz,5376,433,114,2926996,4829,16.49814348909257,38.947781274726715,2921620,547
2020-07-08,La Paz,5151,430,110,2926996,4611,15.753352584014465,37.58119245806964,2921845,540
2020-07-07,La Paz,4876,425,109,2926996,4342,14.83432160481258,37.23954525390537,2922120,534
2020-07-06,La Paz,4685,418,107,2926996,4160,14.212523693233608,36.556250845576834,2922311,525
2020-07-05,La Paz,4205,411,107,2926996,3687,12.596532417536615,36.556250845576834,2922791,518
2020-07-04,La Paz,3872,400,100,2926996,3372,11.520343724419165,34.164720416426945,2923124,500
2020-07-03,La Paz,3634,396,93,2926996,3145,10.744804570966274,31.773189987277057,2923362,489
2020-07-02,La Paz,3397,394,93,2926996,2910,9.94193364118024,31.773189987277057,2923599,487
2020-07-01,La Paz,3241,394,84,2926996,2763,9.439712251058765,28.698365149798633,2923755,478
2020-06-30,La Paz,3029,391,82,2926996,2556,8.732502538438727,28.015070741470094,2923967,473
2020-06-29,La Paz,2967,388,82,2926996,2497,8.530930687981808,28.015070741470094,2924029,470
2020-06-28,La Paz,2882,382,76,2926996,2424,8.281528228941891,25.965187516484477,2924114,458
2020-06-27,La Paz,2774,376,74,2926996,2324,7.9398810247776215,25.281893108155938,2924222,450
2020-06-26,La Paz,2580,368,69,2926996,2143,7.321499585240294,23.573657087334592,2924416,437
2020-06-25,La Paz,2373,365,68,2926996,1940,6.627955760786827,23.23200988317032,2924623,433
2020-06-24,La Paz,2161,360,65,2926996,1736,5.930995464291717,22.207068270677514,2924835,425
2020-06-23,La Paz,1966,351,64,2926996,1551,5.2989481365878195,21.865421066513246,2925030,415
2020-06-22,La Paz,1918,351,63,2926996,1504,5.138373950630612,21.523773862348975,2925078,414
2020-06-21,La Paz,1780,345,63,2926996,1372,4.687399641133776,21.523773862348975,2925216,408
2020-06-20,La Paz,1545,332,55,2926996,1158,3.95627462422224,18.79059622903482,2925451,387
2020-06-19,La Paz,1469,332,54,2926996,1083,3.700039221099038,18.44894902487055,2925527,386
2020-06-18,La Paz,1386,330,53,2926996,1003,3.4267214577676226,18.10730182070628,2925610,383
2020-06-17,La Paz,1298,324,51,2926996,923,3.153403694436207,17.42400741237774,2925698,375
2020-06-16,La Paz,1254,322,50,2926996,882,3.0133283407288567,17.082360208213473,2925742,372
2020-06-15,La Paz,1213,322,50,2926996,841,2.873252987021506,17.082360208213473,2925783,372
2020-06-14,La Paz,1149,314,49,2926996,786,2.6853470247311577,16.7407130040492,2925847,363
2020-06-13,La Paz,1064,304,45,2926996,715,2.4427775097745266,15.374124187392125,2925932,349
2020-06-12,La Paz,983,291,43,2926996,649,2.2172903550261087,14.690829779063586,2926013,334
2020-06-11,La Paz,932,289,42,2926996,601,2.0532996970272595,14.349182574899316,2926064,331
2020-06-10,La Paz,842,285,40,2926996,517,1.766316045529273,13.665888166570777,2926154,325
2020-06-09,La Paz,804,276,38,2926996,490,1.6740713004049204,12.982593758242238,2926192,314
2020-06-08,La Paz,754,272,38,2926996,444,1.5169135864893564,12.982593758242238,2926242,310
2020-06-07,La Paz,754,272,38,2926996,444,1.5169135864893564,12.982593758242238,2926242,310
2020-06-06,La Paz,737,269,38,2926996,430,1.4690829779063586,12.982593758242238,2926259,307
2020-06-05,La Paz,692,263,38,2926996,391,1.3358405682822936,12.982593758242238,2926304,301
2020-06-04,La Paz,661,254,36,2926996,371,1.2675111274494397,12.2992993499137,2926335,290
2020-06-03,La Paz,635,251,35,2926996,349,1.1923487425333004,11.95765214574943,2926361,286
2020-06-02,La Paz,614,249,32,2926996,333,1.1376851898670173,10.932710533256623,2926382,281
2020-06-01,La Paz,555,248,31,2926996,276,0.9429462834933836,10.591063329092353,2926441,279
2020-05-31,La Paz,507,244,28,2926996,235,0.8028709297860331,9.566121716599545,2926489,272
2020-05-30,La Paz,478,242,28,2926996,208,0.7106261846616805,9.566121716599545,2926518,270
2020-05-29,La Paz,444,237,27,2926996,180,0.614964967495685,9.224474512435275,2926552,264
2020-05-28,La Paz,423,234,26,2926996,163,0.5568849427877592,8.882827308271006,2926573,260
2020-05-27,La Paz,415,228,24,2926996,163,0.5568849427877592,8.199532899942467,2926581,252
2020-05-26,La Paz,410,219,24,2926996,167,0.57055083095433,8.199532899942467,2926586,243
2020-05-25,La Paz,403,210,24,2926996,169,0.5773837750376154,8.199532899942467,2926593,234
2020-05-24,La Paz,394,209,24,2926996,161,0.5500519987044739,8.199532899942467,2926602,233
2020-05-23,La Paz,386,201,24,2926996,161,0.5500519987044739,8.199532899942467,2926610,225
2020-05-22,La Paz,381,184,23,2926996,174,0.5944661352458288,7.857885695778197,2926615,207
2020-05-21,La Paz,375,181,22,2926996,172,0.5876331911625434,7.516238491613928,2926621,203
2020-05-20,La Paz,363,180,21,2926996,162,0.5534684707461165,7.174591287449658,2926633,201
2020-05-19,La Paz,355,174,21,2926996,160,0.5466355266628311,7.174591287449658,2926641,195
2020-05-18,La Paz,342,171,20,2926996,151,0.5158872782880468,6.832944083285389,2926654,191
2020-05-17,La Paz,335,166,19,2926996,150,0.5124708062464042,6.491296879121119,2926661,185
2020-05-16,La Paz,333,157,19,2926996,157,0.536386110537903,6.491296879121119,2926663,176
2020-05-15,La Paz,328,123,19,2926996,186,0.6354637997455411,6.491296879121119,2926668,142
2020-05-14,La Paz,322,101,19,2926996,202,0.6901273524118243,6.491296879121119,2926674,120
2020-05-13,La Paz,319,93,19,2926996,207,0.7072097126200377,6.491296879121119,2926677,112
2020-05-12,La Paz,316,76,17,2926996,223,0.7618732652863208,5.80800247079258,2926680,93
2020-05-11,La Paz,313,68,17,2926996,228,0.7789556254945343,5.80800247079258,2926683,85
2020-05-10,La Paz,309,67,16,2926996,226,0.772122681411249,5.4663552666283115,2926687,83
2020-05-09,La Paz,301,63,16,2926996,222,0.7584567932446782,5.4663552666283115,2926695,79
2020-05-08,La Paz,294,55,16,2926996,223,0.7618732652863208,5.4663552666283115,2926702,71
2020-05-07,La Paz,271,49,16,2926996,206,0.7037932405783951,5.4663552666283115,2926725,65
2020-05-06,La Paz,260,49,16,2926996,195,0.6662120481203254,5.4663552666283115,2926736,65
2020-05-05,La Paz,253,46,16,2926996,191,0.6525461599537546,5.4663552666283115,2926743,62
2020-05-04,La Paz,243,45,15,2926996,183,0.6252143836206131,5.124708062464042,2926753,60
2020-05-03,La Paz,241,38,15,2926996,188,0.6422967438288265,5.124708062464042,2926755,53
2020-05-02,La Paz,236,34,15,2926996,187,0.6388802717871839,5.124708062464042,2926760,49
2020-05-01,La Paz,221,27,15,2926996,179,0.6115484954540423,5.124708062464042,2926775,42
2020-04-30,La Paz,218,27,15,2926996,176,0.6012990793291142,5.124708062464042,2926778,42
2020-04-29,La Paz,202,26,15,2926996,161,0.5500519987044739,5.124708062464042,2926794,41
2020-04-28,La Paz,188,26,15,2926996,147,0.502221390121476,5.124708062464042,2926808,41
2020-04-27,La Paz,185,19,15,2926996,151,0.5158872782880468,5.124708062464042,2926811,34
2020-04-26,La Paz,168,16,15,2926996,137,0.4680566697050491,5.124708062464042,2926828,31
2020-04-25,La Paz,159,13,15,2926996,131,0.44755783745519295,5.124708062464042,2926837,28
2020-04-24,La Paz,155,13,14,2926996,128,0.4373084213302649,4.7830608582997725,2926841,27
2020-04-23,La Paz,150,9,13,2926996,128,0.4373084213302649,4.441413654135503,2926846,22
2020-04-22,La Paz,140,9,13,2926996,118,0.40314370091383794,4.441413654135503,2926856,22
2020-04-21,La Paz,137,6,12,2926996,119,0.40656017295548064,4.099766449971233,2926859,18
2020-04-20,La Paz,134,6,12,2926996,116,0.39631075683055256,4.099766449971233,2926862,18
2020-04-19,La Paz,133,6,12,2926996,115,0.39289428478890986,4.099766449971233,2926863,18
2020-04-18,La Paz,126,6,12,2926996,108,0.368978980497411,4.099766449971233,2926870,18
2020-04-17,La Paz,120,6,12,2926996,102,0.34848014824755486,4.099766449971233,2926876,18
2020-04-16,La Paz,120,1,12,2926996,107,0.3655625084557683,4.099766449971233,2926876,13
2020-04-15,La Paz,101,1,11,2926996,89,0.3040660117061998,3.758119245806964,2926895,12
2020-04-14,La Paz,91,1,11,2926996,79,0.26990129128977286,3.758119245806964,2926905,12
2020-04-13,La Paz,80,0,11,2926996,69,0.2357365708733459,3.758119245806964,2926916,11
2020-04-12,La Paz,73,0,10,2926996,63,0.21523773862348974,3.4164720416426944,2926923,10
2020-04-11,La Paz,65,0,8,2926996,57,0.19473890637363359,2.7331776333141558,2926931,8
2020-04-10,La Paz,59,0,7,2926996,52,0.17765654616542012,2.3915304291498862,2926937,7
2020-04-09,La Paz,57,0,7,2926996,50,0.17082360208213473,2.3915304291498862,2926939,7
2020-04-08,La Paz,57,0,7,2926996,50,0.17082360208213473,2.3915304291498862,2926939,7
2020-04-07,La Paz,39,0,7,2926996,32,0.10932710533256622,2.3915304291498862,2926957,7
2020-04-06,La Paz,37,0,7,2926996,30,0.10249416124928083,2.3915304291498862,2926959,7
2020-04-05,La Paz,32,0,5,2926996,27,0.09224474512435275,1.7082360208213472,2926964,5
2020-04-04,La Paz,23,0,5,2926996,18,0.0614964967495685,1.7082360208213472,2926973,5
2020-04-03,La Paz,20,0,5,2926996,15,0.051247080624640416,1.7082360208213472,2926976,5
2020-04-02,La Paz,19,0,4,2926996,15,0.051247080624640416,1.3665888166570779,2926977,4
2020-04-01,La Paz,16,0,3,2926996,13,0.04441413654135503,1.0249416124928084,2926980,3
2020-03-31,La Paz,16,0,3,2926996,13,0.04441413654135503,1.0249416124928084,2926980,3
2020-03-30,La Paz,14,0,3,2926996,11,0.03758119245806964,1.0249416124928084,2926982,3
2020-03-29,La Paz,13,0,2,2926996,11,0.03758119245806964,0.6832944083285389,2926983,2
2020-03-28,La Paz,10,0,0,2926996,10,0.034164720416426944,0.0,2926986,0
2020-03-27,La Paz,8,0,0,2926996,8,0.027331776333141555,0.0,2926988,0
2020-03-26,La Paz,8,0,0,2926996,8,0.027331776333141555,0.0,2926988,0
2020-03-25,La Paz,4,0,0,2926996,4,0.013665888166570777,0.0,2926992,0
2020-03-24,La Paz,3,0,0,2926996,3,0.010249416124928083,0.0,2926993,0
2020-03-23,La Paz,1,0,0,2926996,1,0.0034164720416426943,0.0,2926995,0
2020-03-22,La Paz,1,0,0,2926996,1,0.0034164720416426943,0.0,2926995,0
2020-03-21,La Paz,1,0,0,2926996,1,0.0034164720416426943,0.0,2926995,0
2020-07-20,Cochabamba,6526,1320,498,2028639,4708,23.207677659751194,245.48478068300963,2022113,1818
2020-07-19,Cochabamba,6406,1226,483,2028639,4697,23.153454113817194,238.090660782919,2022233,1709
2020-07-18,Cochabamba,6277,1060,468,2028639,4749,23.409783603687004,230.69654088282834,2022362,1528
2020-07-17,Cochabamba,6045,986,453,2028639,4606,22.704877506545028,223.3024209827377,2022594,1439
2020-07-16,Cochabamba,5926,774,437,2028639,4715,23.242183552618283,215.41535975597432,2022713,1211
2020-07-15,Cochabamba,5744,699,422,2028639,4623,22.78867753207939,208.02123985588366,2022895,1121
2020-07-14,Cochabamba,5468,615,412,2028639,4441,21.89152431753506,203.09182658915657,2023171,1027
2020-07-13,Cochabamba,5315,571,398,2028639,4346,21.423230057195983,196.19064801573862,2023324,969
2020-07-12,Cochabamba,5188,504,385,2028639,4299,21.19154763365981,189.7824107689934,2023451,889
2020-07-11,Cochabamba,5014,446,365,2028639,4203,20.718323960054008,179.9235842355392,2023625,811
2020-07-10,Cochabamba,4915,410,346,2028639,4159,20.501429776318012,170.5576990287577,2023724,756
2020-07-09,Cochabamba,4769,379,327,2028639,4063,20.02820610271221,161.1918138219762,2023870,706
2020-07-08,Cochabamba,4635,350,312,2028639,3973,19.584558908706775,153.79769392188555,2024004,662
2020-07-07,Cochabamba,4492,329,304,2028639,3859,19.022605796299885,149.85416330850387,2024147,633
2020-07-06,Cochabamba,4429,301,292,2028639,3836,18.90922929116516,143.93886738843136,2024210,593
2020-07-05,Cochabamba,4199,277,282,2028639,3640,17.94306429088665,139.00945412170427,2024440,559
2020-07-04,Cochabamba,4146,241,262,2028639,3643,17.95785253068683,129.15062758825005,2024493,503
2020-07-03,Cochabamba,4089,211,247,2028639,3631,17.898699571486105,121.7565076881594,2024550,458
2020-07-02,Cochabamba,3836,185,233,2028639,3418,16.84873454567323,114.85532911474147,2024803,418
2020-07-01,Cochabamba,3744,168,221,2028639,3355,16.538181509869425,108.94003319466894,2024895,389
2020-06-30,Cochabamba,3640,153,202,2028639,3285,16.193122581198526,99.57414798788744,2024999,355
2020-06-29,Cochabamba,3501,153,184,2028639,3164,15.596663575924548,90.70120410777866,2025138,337
2020-06-28,Cochabamba,3468,138,165,2028639,3165,15.601592989191275,81.33531890099717,2025171,303
2020-06-27,Cochabamba,3416,138,150,2028639,3128,15.419204698322373,73.94119900090652,2025223,288
2020-06-26,Cochabamba,3233,123,140,2028639,2970,14.640357402179491,69.01178573417941,2025406,263
2020-06-25,Cochabamba,2970,117,136,2028639,2717,13.393215845697535,67.04002042748857,2025669,253
2020-06-24,Cochabamba,2920,100,130,2028639,2690,13.260121687495902,64.08237246745232,2025719,230
2020-06-23,Cochabamba,2775,95,125,2028639,2555,12.594650896487744,61.61766583408877,2025864,220
2020-06-22,Cochabamba,2612,94,114,2028639,2404,11.85030949321195,56.19531124068895,2026027,208
2020-06-21,Cochabamba,2551,94,107,2028639,2350,11.584121176808688,52.74472195397998,2026088,201
2020-06-20,Cochabamba,2360,94,101,2028639,2165,10.672179722464174,49.78707399394372,2026279,195
2020-06-19,Cochabamba,2302,94,98,2028639,2110,10.401061992794183,48.308250013925594,2026337,192
2020-06-18,Cochabamba,2179,86,97,2028639,1996,9.839108880387293,47.81530868725288,2026460,183
2020-06-17,Cochabamba,2041,81,94,2028639,1866,9.198285155712771,46.33648470723475,2026598,175
2020-06-16,Cochabamba,1915,78,88,2028639,1749,8.6215438035057,43.37883674719849,2026724,166
2020-06-15,Cochabamba,1878,78,83,2028639,1717,8.463802578970434,40.91413011383494,2026761,161
2020-06-14,Cochabamba,1723,76,78,2028639,1569,7.734249415494822,38.44942348047139,2026916,154
2020-06-13,Cochabamba,1537,76,75,2028639,1386,6.832166787683763,36.97059950045326,2027102,151
2020-06-12,Cochabamba,1441,76,66,2028639,1299,6.403307833478505,32.534127560398865,2027198,142
2020-06-11,Cochabamba,1369,76,60,2028639,1233,6.0779665578745155,29.576479600362607,2027270,136
2020-06-10,Cochabamba,1297,71,57,2028639,1169,5.7624841088039815,28.097655620344476,2027342,128
2020-06-09,Cochabamba,1231,71,57,2028639,1103,5.437142833199993,28.097655620344476,2027408,128
2020-06-08,Cochabamba,1097,71,52,2028639,974,4.801248521792196,25.632948986980928,2027542,123
2020-06-07,Cochabamba,1097,71,52,2028639,974,4.801248521792196,25.632948986980928,2027542,123
2020-06-06,Cochabamba,1022,71,52,2028639,899,4.4315425267876645,25.632948986980928,2027617,123
2020-06-05,Cochabamba,960,71,51,2028639,838,4.1308483175173105,25.140007660308218,2027679,122
2020-06-04,Cochabamba,898,71,49,2028639,778,3.8350835215136847,24.154125006962797,2027741,120
2020-06-03,Cochabamba,851,64,45,2028639,742,3.657624643911509,22.182359700271956,2027788,109
2020-06-02,Cochabamba,786,64,39,2028639,683,3.36678926117461,19.224711740235694,2027853,103
2020-06-01,Cochabamba,714,60,34,2028639,620,3.0562362253708026,16.760005106872143,2027925,94
2020-05-31,Cochabamba,611,60,23,2028639,528,2.6027302048319094,11.337650513472333,2028028,83
2020-05-30,Cochabamba,556,60,23,2028639,473,2.331612475161919,11.337650513472333,2028083,83
2020-05-29,Cochabamba,488,60,21,2028639,407,2.00627119955793,10.351767860126913,2028151,81
2020-05-28,Cochabamba,419,60,19,2028639,340,1.6760005106872145,9.365885206781492,2028220,79
2020-05-27,Cochabamba,376,60,18,2028639,298,1.4689651534846762,8.872943880108782,2028263,78
2020-05-26,Cochabamba,345,60,18,2028639,267,1.316153342216136,8.872943880108782,2028294,78
2020-05-25,Cochabamba,339,55,18,2028639,266,1.311223928949409,8.872943880108782,2028300,73
2020-05-24,Cochabamba,329,55,13,2028639,261,1.2865768626157734,6.408237246745232,2028310,68
2020-05-23,Cochabamba,295,55,13,2028639,227,1.118976811547052,6.408237246745232,2028344,68
2020-05-22,Cochabamba,285,55,11,2028639,219,1.0795415054132351,5.422354593399811,2028354,66
2020-05-21,Cochabamba,266,55,11,2028639,200,0.9858826533454202,5.422354593399811,2028373,66
2020-05-20,Cochabamba,259,55,11,2028639,193,0.9513767604783305,5.422354593399811,2028380,66
2020-05-19,Cochabamba,246,55,11,2028639,180,0.8872943880108782,5.422354593399811,2028393,66
2020-05-18,Cochabamba,228,50,10,2028639,168,0.8281414288101531,4.929413266727101,2028411,60
2020-05-17,Cochabamba,224,50,9,2028639,165,0.8133531890099717,4.436471940054391,2028415,59
2020-05-16,Cochabamba,214,50,9,2028639,155,0.7640590563427007,4.436471940054391,2028425,59
2020-05-15,Cochabamba,196,50,9,2028639,137,0.6753296175416129,4.436471940054391,2028443,59
2020-05-14,Cochabamba,170,45,8,2028639,117,0.5767413522070709,3.943530613381681,2028469,53
2020-05-13,Cochabamba,148,45,8,2028639,95,0.4682942603390746,3.943530613381681,2028491,53
2020-05-12,Cochabamba,130,45,7,2028639,78,0.3844942348047139,3.4505892867089707,2028509,52
2020-05-11,Cochabamba,109,45,6,2028639,58,0.2859059694701719,2.957647960036261,2028530,51
2020-05-10,Cochabamba,104,40,6,2028639,58,0.2859059694701719,2.957647960036261,2028535,46
2020-05-09,Cochabamba,95,40,6,2028639,49,0.24154125006962796,2.957647960036261,2028544,46
2020-05-08,Cochabamba,90,40,6,2028639,44,0.21689418373599245,2.957647960036261,2028549,46
2020-05-07,Cochabamba,82,33,6,2028639,43,0.21196477046926535,2.957647960036261,2028557,39
2020-05-06,Cochabamba,82,33,6,2028639,43,0.21196477046926535,2.957647960036261,2028557,39
2020-05-05,Cochabamba,82,33,6,2028639,43,0.21196477046926535,2.957647960036261,2028557,39
2020-05-04,Cochabamba,82,25,6,2028639,51,0.25140007660308217,2.957647960036261,2028557,31
2020-05-03,Cochabamba,81,25,6,2028639,50,0.24647066333635506,2.957647960036261,2028558,31
2020-05-02,Cochabamba,81,25,6,2028639,50,0.24647066333635506,2.957647960036261,2028558,31
2020-05-01,Cochabamba,80,25,6,2028639,49,0.24154125006962796,2.957647960036261,2028559,31
2020-04-30,Cochabamba,80,22,6,2028639,52,0.25632948986980925,2.957647960036261,2028559,28
2020-04-29,Cochabamba,80,22,6,2028639,52,0.25632948986980925,2.957647960036261,2028559,28
2020-04-28,Cochabamba,79,22,6,2028639,51,0.25140007660308217,2.957647960036261,2028560,28
2020-04-27,Cochabamba,78,22,6,2028639,50,0.24647066333635506,2.957647960036261,2028561,28
2020-04-26,Cochabamba,78,13,6,2028639,59,0.29083538273689896,2.957647960036261,2028561,19
2020-04-25,Cochabamba,71,13,6,2028639,52,0.25632948986980925,2.957647960036261,2028568,19
2020-04-24,Cochabamba,70,13,6,2028639,51,0.25140007660308217,2.957647960036261,2028569,19
2020-04-23,Cochabamba,66,13,6,2028639,47,0.23168242353617377,2.957647960036261,2028573,19
2020-04-22,Cochabamba,63,13,6,2028639,44,0.21689418373599245,2.957647960036261,2028576,19
2020-04-21,Cochabamba,62,13,6,2028639,43,0.21196477046926535,2.957647960036261,2028577,19
2020-04-20,Cochabamba,61,13,6,2028639,42,0.20703535720253827,2.957647960036261,2028578,19
2020-04-19,Cochabamba,61,7,5,2028639,49,0.24154125006962796,2.4647066333635506,2028578,12
2020-04-18,Cochabamba,60,7,4,2028639,49,0.24154125006962796,1.9717653066908405,2028579,11
2020-04-17,Cochabamba,60,7,4,2028639,49,0.24154125006962796,1.9717653066908405,2028579,11
2020-04-16,Cochabamba,59,7,4,2028639,48,0.23661183680290085,1.9717653066908405,2028580,11
2020-04-15,Cochabamba,59,0,4,2028639,55,0.2711177296699906,1.9717653066908405,2028580,4
2020-04-14,Cochabamba,57,0,4,2028639,53,0.2612589031365364,1.9717653066908405,2028582,4
2020-04-13,Cochabamba,54,0,4,2028639,50,0.24647066333635506,1.9717653066908405,2028585,4
2020-04-12,Cochabamba,52,0,4,2028639,48,0.23661183680290085,1.9717653066908405,2028587,4
2020-04-11,Cochabamba,49,0,4,2028639,45,0.22182359700271956,1.9717653066908405,2028590,4
2020-04-10,Cochabamba,48,0,2,2028639,46,0.22675301026944666,0.9858826533454202,2028591,2
2020-04-09,Cochabamba,48,0,2,2028639,46,0.22675301026944666,0.9858826533454202,2028591,2
2020-04-08,Cochabamba,47,0,2,2028639,45,0.22182359700271956,0.9858826533454202,2028592,2
2020-04-07,Cochabamba,38,0,2,2028639,36,0.17745887760217566,0.9858826533454202,2028601,2
2020-04-06,Cochabamba,33,0,2,2028639,31,0.15281181126854013,0.9858826533454202,2028606,2
2020-04-05,Cochabamba,33,0,1,2028639,32,0.15774122453526723,0.4929413266727101,2028606,1
2020-04-04,Cochabamba,25,0,0,2028639,25,0.12323533166817753,0.0,2028614,0
2020-04-03,Cochabamba,24,0,0,2028639,24,0.11830591840145042,0.0,2028615,0
2020-04-02,Cochabamba,22,0,0,2028639,22,0.10844709186799623,0.0,2028617,0
2020-04-01,Cochabamba,21,0,0,2028639,21,0.10351767860126913,0.0,2028618,0
2020-03-31,Cochabamba,20,0,0,2028639,20,0.09858826533454203,0.0,2028619,0
2020-03-30,Cochabamba,20,0,0,2028639,20,0.09858826533454203,0.0,2028619,0
2020-03-29,Cochabamba,18,0,0,2028639,18,0.08872943880108783,0.0,2028621,0
2020-03-28,Cochabamba,14,0,0,2028639,14,0.06901178573417942,0.0,2028625,0
2020-03-27,Cochabamba,14,0,0,2028639,14,0.06901178573417942,0.0,2028625,0
2020-03-26,Cochabamba,10,0,0,2028639,10,0.049294132667271014,0.0,2028629,0
2020-03-25,Cochabamba,3,0,0,2028639,3,0.014788239800181303,0.0,2028636,0
2020-03-24,Cochabamba,3,0,0,2028639,3,0.014788239800181303,0.0,2028636,0
2020-03-23,Cochabamba,3,0,0,2028639,3,0.014788239800181303,0.0,2028636,0
2020-03-22,Cochabamba,3,0,0,2028639,3,0.014788239800181303,0.0,2028636,0
2020-03-21,Cochabamba,2,0,0,2028639,2,0.009858826533454202,0.0,2028637,0
2020-07-20,Santa Cruz,30309,15695,833,3370059,13781,40.89245915279228,247.1766814764964,3339750,16528
2020-07-19,Santa Cruz,29754,15547,814,3370059,13393,39.74114399777571,241.53879798543585,3340305,16361
2020-07-18,Santa Cruz,29484,15471,797,3370059,13216,39.21593064097691,236.49437591448697,3340575,16268
2020-07-17,Santa Cruz,28989,15352,778,3370059,12859,38.15660200607764,230.8564924234264,3341070,16130
2020-07-16,Santa Cruz,27744,14820,761,3370059,12163,36.09135626408914,225.81207035247752,3342315,15581
2020-07-15,Santa Cruz,26671,14324,756,3370059,11591,34.39405660256987,224.3284168021984,3343388,15080
2020-07-14,Santa Cruz,26124,13923,740,3370059,11461,34.0083066794973,219.58072544130533,3343935,14663
2020-07-13,Santa Cruz,25260,13515,733,3370059,11012,32.67598579134668,217.5036104709146,3344799,14248
2020-07-12,Santa Cruz,24900,13177,709,3370059,11014,32.68192040554779,210.38207342957497,3345159,13886
2020-07-11,Santa Cruz,24625,12801,700,3370059,11124,33.008324186609194,207.7114970390726,3345434,13501
2020-07-10,Santa Cruz,24025,12474,687,3370059,10864,32.23682434046407,203.85399780834697,3346034,13161
2020-07-09,Santa Cruz,23411,11987,661,3370059,10763,31.937126323307695,196.1389993468957,3346648,12648
2020-07-08,Santa Cruz,22926,11554,638,3370059,10734,31.851074417391505,189.3141930156119,3347133,12192
2020-07-07,Santa Cruz,22398,11137,614,3370059,10647,31.592918699642944,182.19265597427227,3347661,11751
2020-07-06,Santa Cruz,21953,10725,591,3370059,10637,31.56324562863736,175.36784964298846,3348106,11316
2020-07-05,Santa Cruz,21752,10498,573,3370059,10681,31.69380714106192,170.0266968619837,3348307,11071
2020-07-04,Santa Cruz,21190,10154,551,3370059,10485,31.11221494935252,163.49862124075574,3348869,10705
2020-07-03,Santa Cruz,20558,9688,527,3370059,10343,30.690857341073258,156.3770841994161,3349501,10215
2020-07-02,Santa Cruz,19991,9314,506,3370059,10171,30.18048051977725,150.1457392882439,3350068,9820
2020-07-01,Santa Cruz,19257,8832,477,3370059,9948,29.518771036352778,141.5405486966252,3350802,9309
2020-06-30,Santa Cruz,18881,8431,455,3370059,9995,29.65823447007901,135.0124730753972,3351178,8886
2020-06-29,Santa Cruz,18211,8059,431,3370059,9721,28.84519232452607,127.89093603405756,3351848,8490
2020-06-28,Santa Cruz,17873,7669,412,3370059,9792,29.0558711286657,122.25305254299703,3352186,8081
2020-06-27,Santa Cruz,17455,7332,396,3370059,9727,28.862996167129417,117.50536118210394,3352604,7728
2020-06-26,Santa Cruz,16777,6945,381,3370059,9451,28.04401940737536,113.05440053126667,3353282,7326
2020-06-25,Santa Cruz,16555,6558,373,3370059,9624,28.557363535771927,110.68055485082012,3353504,6931
2020-06-24,Santa Cruz,15984,6046,365,3370059,9573,28.40603087364346,108.30670917037358,3354075,6411
2020-06-23,Santa Cruz,15442,5589,351,3370059,9502,28.195352069503826,104.15247922959212,3354617,5940
2020-06-22,Santa Cruz,15067,5157,348,3370059,9562,28.37339049553732,103.26228709942467,3354992,5505
2020-06-21,Santa Cruz,14499,4778,327,3370059,9394,27.874882902643545,97.0309421882525,3355560,5105
