Nrand,region,Python,RapidMiner,R Language,SQL Language,Excel,Anaconda,Tensorflow,Tableau,scikit-learn,Keras,Apache Spark,with DL,with BD,ntools,Votes
1790,euro,0,0,1,0,0,0,0,0,0,0,1,0,1,5,R Language;Scala;Apache Spark;Open Source Hadoop Tools;Spark SQL
126,asia,0,0,1,0,0,0,0,0,0,0,0,0,0,2,IBM SPSS Statistics;R Language
347,ltam,1,0,0,1,1,1,1,0,1,0,0,1,0,9,Anaconda;Excel;H2O.ai;Microsoft SQL Server;scikit-learn;Python;SQL Language;Tensorflow;Theano
1352,euro,0,1,0,0,0,0,0,0,0,0,0,0,0,3,IBM SPSS Modeler;IBM SPSS Statistics;RapidMiner
1226,usca,1,1,1,1,1,1,0,1,0,0,0,0,0,9,Anaconda;Excel;KNIME;RapidMiner;Tableau;Java;Python;R Language;SQL Language
49,asia,1,0,0,1,1,0,1,1,0,0,0,1,0,6,Excel;Microsoft SQL Server;Tableau;Python;SQL Language;Tensorflow
1287,usca,1,0,1,1,1,1,0,1,1,0,0,0,0,8,Anaconda;Excel;MATLAB;scikit-learn;Tableau;Python;R Language;SQL Language
1776,usca,0,1,0,0,0,0,0,0,0,0,0,0,0,2,Microsoft Azure Machine Learning;RapidMiner
1634,euro,1,0,1,1,0,1,1,1,1,1,0,1,1,16,Anaconda;MATLAB;Microsoft Azure Machine Learning;Microsoft SQL Server;PyCharm;scikit-learn;Tableau;Java;Python;R Language;SQL Language;Unix shell/awk/gawk;Open Source Hadoop Tools;SQL on Hadoop tools;Keras;Tensorflow
438,ltam,0,1,1,0,1,1,0,0,0,1,0,1,0,15,Anaconda;Excel;Gnu Octave;KNIME;Mathematica;MATLAB;Microsoft Machine Learning Server (former R Server);Microsoft Power BI;Orange;RapidMiner;Rattle;Solver (former XLMiner);Weka;R Language;Keras
1816,euro,1,1,0,0,0,1,1,1,1,1,0,1,0,8,Alteryx;Anaconda;RapidMiner;scikit-learn;Tableau;Python;Keras;Tensorflow
660,euro,0,0,1,1,0,0,0,1,0,0,0,0,1,8,KNIME;Rattle;Tableau;R Language;SQL Language;Commercial Hadoop Tools;SQL on Hadoop tools;Spark SQL
1270,euro,1,0,1,1,0,1,0,0,1,0,1,0,1,10,Anaconda;scikit-learn;Teradata;Python;R Language;SQL Language;Unix shell/awk/gawk;Apache Spark;Open Source Hadoop Tools;Spark SQL
462,euro,0,1,1,0,1,0,0,0,0,0,0,0,0,3,Excel;RapidMiner;R Language
461,euro,0,1,0,1,0,0,0,0,0,0,0,0,0,3,IBM Cognos;RapidMiner;SQL Language
172,euro,0,1,1,1,0,0,0,1,0,0,0,0,0,7,IBM SPSS Statistics;Microsoft SQL Server;Microsoft other ML/Data Science tools;RapidMiner;Tableau;R Language;SQL Language
1798,usca,1,0,0,0,0,1,0,0,0,0,0,0,0,6,Anaconda;Dataiku;PyCharm;Teradata;C/C++;Python
699,euro,1,1,0,1,0,0,0,0,0,0,0,0,0,4,RapidMiner;C/C++;Python;SQL Language
640,afme,1,0,0,0,0,1,1,0,1,1,0,1,0,5,Anaconda;scikit-learn;Python;Keras;Tensorflow
1792,usca,1,0,1,0,1,1,0,0,0,0,0,0,0,5,Anaconda;Excel;IBM SPSS Statistics;Python;R Language
1872,euro,0,1,1,0,0,0,0,0,0,0,0,0,0,3,Alteryx;RapidMiner;R Language
877,euro,1,0,1,0,0,0,1,0,0,0,0,1,1,8,IBM Data Science Experience;IBM SPSS Modeler;IBM SPSS Statistics;IBM Watson / Watson Analytics;Python;R Language;Spark SQL;Tensorflow
1454,usca,1,0,0,0,0,0,0,0,0,0,0,0,0,6,IBM Cognos;IBM Data Science Experience;IBM SPSS Modeler;IBM SPSS Statistics;IBM Watson / Watson Analytics;Python
167,usca,1,1,0,0,0,0,0,0,0,1,1,1,1,4,RapidMiner;Python;Apache Spark;Keras
1560,usca,1,0,0,1,1,1,1,0,1,0,0,1,0,7,Anaconda;Excel;PyCharm;scikit-learn;Python;SQL Language;Tensorflow
592,euro,1,0,0,0,0,1,1,1,0,0,0,1,1,8,Anaconda;Dataiku;Orange;Tableau;Python;Open Source Hadoop Tools;SQL on Hadoop tools;Tensorflow
447,ltam,1,0,1,1,0,1,1,1,1,1,1,1,1,11,Anaconda;scikit-learn;Tableau;Python;R Language;SQL Language;Unix shell/awk/gawk;Apache Spark;Keras;Tensorflow;Theano
1347,euro,1,1,0,0,0,1,1,0,0,0,0,1,0,7,Anaconda;MATLAB;RapidMiner;Weka;C/C++;Python;Tensorflow
1320,usca,0,1,1,1,1,0,0,0,0,0,0,0,0,7,BigML;Excel;Microsoft SQL Server;RapidMiner;Other free analytics/data mining tools;R Language;SQL Language
1750,euro,0,1,0,0,0,0,0,0,0,0,0,0,0,2,IBM SPSS Statistics;RapidMiner
624,usca,1,0,1,1,1,0,0,1,1,0,0,0,0,7,Excel;Microsoft SQL Server;scikit-learn;Tableau;Python;R Language;SQL Language
1971,usca,0,1,0,0,0,0,0,1,0,0,0,0,0,2,RapidMiner;Tableau
1488,euro,0,1,1,0,0,0,0,1,0,0,0,0,0,5,Microsoft Power BI;RapidMiner;Tableau;Weka;R Language
1276,ltam,0,0,0,0,0,0,0,0,0,0,1,1,1,5,Alteryx;KNIME;Other programming and data languages;Apache Spark;Other Deep Learning Tools
1702,euro,0,1,0,1,0,0,1,0,0,1,0,1,0,5,RapidMiner;SQL Language;Keras;PyTorch;Tensorflow
948,usca,1,1,1,0,1,0,0,0,0,0,0,0,0,6,Excel;IBM SPSS Statistics;RapidMiner;Stata;Python;R Language
678,ltam,0,1,1,0,0,0,0,0,0,0,0,0,0,5,H2O.ai;MicroStrategy;RapidMiner;Stata;R Language
706,usca,1,1,1,0,0,1,1,0,0,1,1,1,1,10,Anaconda;RapidMiner;Java;Python;R Language;Apache Spark;Spark SQL;Keras;Microsoft Cognitive Toolkit (Prev. CNTK) ;Tensorflow
1924,usca,1,1,0,0,0,1,0,0,1,0,0,0,0,4,Anaconda;RapidMiner;scikit-learn;Python
1042,ltam,1,0,0,0,0,0,1,1,0,0,0,1,1,4,Tableau;Python;Open Source Hadoop Tools;Tensorflow
538,ltam,0,1,1,0,1,0,0,0,0,0,0,0,0,4,Excel;IBM SPSS Statistics;RapidMiner;R Language
991,asia,1,0,0,0,0,0,0,1,0,0,1,0,1,5,Alteryx;DataRobot;Tableau;Python;Apache Spark
1434,asia,0,1,0,0,0,0,0,0,0,0,0,1,0,6,Oracle Advanced Analytics;RapidMiner;SAP HANA;C/C++;Java;Microsoft Cognitive Toolkit (Prev. CNTK) 
295,euro,0,1,0,0,0,0,0,1,0,0,1,1,1,5,RapidMiner;Tableau;Java;Apache Spark;Other Deep Learning Tools
1373,ltam,0,1,0,1,0,0,0,0,0,0,0,1,0,3,RapidMiner;SQL Language;Other Deep Learning Tools
1740,usca,1,1,1,0,0,1,0,1,1,0,0,0,0,7,Anaconda;RapidMiner;Rattle;scikit-learn;Tableau;Python;R Language
104,usca,1,1,1,1,0,0,0,1,0,0,1,1,1,9,Microsoft SQL Server;PyCharm;RapidMiner;Tableau;Python;R Language;SQL Language;Apache Spark;Other Deep Learning Tools
1649,aunz,1,0,0,0,0,0,0,0,0,0,1,1,1,7,Weka;Other free analytics/data mining tools;Java;Python;Apache Spark;Open Source Hadoop Tools;Microsoft Cognitive Toolkit (Prev. CNTK) 
29,euro,1,0,1,0,1,1,0,0,0,0,0,0,0,7,Anaconda;Excel;KNIME;MATLAB;Weka;Python;R Language
537,asia,1,1,0,0,0,1,0,1,1,0,0,0,0,5,Anaconda;RapidMiner;scikit-learn;Tableau;Python
1638,euro,1,0,1,1,0,0,0,0,1,0,0,0,0,8,Gnu Octave;scikit-learn;Weka;Java;Python;R Language;SQL Language;Unix shell/awk/gawk
1658,usca,1,0,1,1,0,1,1,0,1,0,0,1,0,10,Anaconda;scikit-learn;Other free analytics/data mining tools;C/C++;Python;R Language;SQL Language;Unix shell/awk/gawk;PyTorch;Tensorflow
1625,usca,0,1,0,0,1,0,0,0,0,0,0,0,0,5,Excel;IBM SPSS Modeler;IBM SPSS Statistics;RapidMiner;SAS Enterprise Miner
681,euro,1,0,1,0,0,1,1,0,0,1,0,1,0,5,Anaconda;Python;R Language;Keras;Tensorflow
821,euro,1,1,0,1,0,0,0,1,0,0,0,0,0,8,IBM Cognos;Microsoft Power BI;Microsoft SQL Server;PyCharm;RapidMiner;Tableau;Python;SQL Language
1041,euro,1,1,0,0,1,0,0,0,1,0,0,0,0,5,Excel;RapidMiner;scikit-learn;C/C++;Python
1531,euro,0,1,0,1,0,0,0,0,0,0,0,1,1,6,KNIME;RapidMiner;SQL Language;Other programming and data languages;Open Source Hadoop Tools;Other Deep Learning Tools
12,usca,1,0,1,0,0,1,1,1,1,0,0,1,0,9,Alteryx;Anaconda;Microsoft SQL Server;scikit-learn;Tableau;Python;R Language;Unix shell/awk/gawk;Tensorflow
806,usca,1,0,0,0,0,1,0,0,1,0,0,0,0,4,Anaconda;PyCharm;scikit-learn;Python
1908,usca,0,0,1,0,0,0,0,0,0,0,0,0,0,3,H2O.ai;Other free analytics/data mining tools;R Language
409,euro,1,1,1,0,0,0,1,0,1,1,0,1,0,9,KNIME;PyCharm;RapidMiner;scikit-learn;Python;R Language;DeepLearning4J;Keras;Tensorflow
863,usca,1,0,0,1,0,0,0,0,0,0,1,1,1,12,IBM Cognos;IBM Data Science Experience;IBM SPSS Modeler;IBM SPSS Statistics;IBM Watson / Watson Analytics;Java;Python;Scala;SQL Language;Apache Spark;Spark SQL;Other Deep Learning Tools
1259,usca,1,0,1,1,1,1,1,1,1,1,0,1,0,13,Anaconda;Excel;IBM SPSS Modeler;IBM SPSS Statistics;Microsoft Power BI;Microsoft SQL Server;scikit-learn;Tableau;Python;R Language;SQL Language;Keras;Tensorflow
954,euro,1,0,0,1,1,1,0,0,0,0,0,0,0,9,Anaconda;Excel;IBM SPSS Modeler;IBM SPSS Statistics;KNIME;Microsoft SQL Server;Minitab/Salford Systems;Python;SQL Language
386,euro,1,0,0,1,0,0,1,0,0,0,0,1,0,4,Dataiku;Python;SQL Language;Tensorflow
428,asia,1,0,0,0,0,0,1,0,0,1,1,1,1,4,Python;Apache Spark;Keras;Tensorflow
250,usca,1,0,0,0,1,1,0,0,0,0,0,0,0,7,Anaconda;Excel;MATLAB;Microsoft Azure Machine Learning;Microsoft Power BI;C/C++;Python
433,usca,0,1,0,0,0,0,0,0,0,0,0,1,0,2,RapidMiner;Other Deep Learning Tools
1403,usca,1,0,1,0,1,1,1,0,1,1,0,1,0,10,Anaconda;Excel;SAS Base;SAS Enterprise Miner;scikit-learn;Python;R Language;Other programming and data languages;Keras;Tensorflow
467,ltam,1,1,0,0,0,0,1,0,1,0,0,1,1,18,Amazon Machine Learning;IBM Watson / Watson Analytics;MATLAB;Microsoft Azure Machine Learning;Microsoft Machine Learning Server (former R Server);Oracle Advanced Analytics;PyCharm;RapidMiner;scikit-learn;C/C++;Java;Lisp;Python;Open Source Hadoop Tools;Microsoft Cognitive Toolkit (Prev. CNTK) ;PyTorch;Tensorflow;TFLearn
171,usca,1,0,1,1,0,1,1,0,1,1,1,1,1,15,Anaconda;MLlib;PyCharm;SAS Base;SAS Enterprise Miner;scikit-learn;Python;R Language;Scala;SQL Language;Apache Spark;SQL on Hadoop tools;Spark SQL;Keras;Tensorflow
1899,euro,0,0,1,0,0,0,0,0,0,0,0,0,0,2,TIBCO Spotfire;R Language
1546,euro,1,1,0,1,1,0,0,0,0,0,0,0,0,6,Excel;PyCharm;RapidMiner;SAS Base;Python;SQL Language
1923,euro,1,1,1,0,0,1,1,1,1,0,0,1,0,12,Anaconda;IBM Cognos;IBM SPSS Modeler;PyCharm;RapidMiner;scikit-learn;Tableau;Python;R Language;PyTorch;Tensorflow;Theano
1173,euro,1,1,0,0,0,0,0,0,0,1,0,1,0,5,RapidMiner;Java;Python;DeepLearning4J;Keras
108,usca,1,1,1,0,0,0,1,1,0,1,0,1,0,9,Mathematica;MATLAB;RapidMiner;Rattle;Tableau;Python;R Language;Keras;Tensorflow
1668,usca,1,0,1,0,0,0,1,0,1,0,1,1,1,7,scikit-learn;Python;R Language;Unix shell/awk/gawk;Apache Spark;Spark SQL;Tensorflow
1536,aunz,1,1,1,1,1,1,0,0,0,0,0,0,0,9,Anaconda;Excel;IBM SPSS Modeler;IBM Watson / Watson Analytics;Microsoft SQL Server;RapidMiner;Python;R Language;SQL Language
478,asia,1,1,0,0,1,0,0,0,0,0,1,0,1,8,Excel;IBM SPSS Modeler;MATLAB;Microsoft Power BI;Microsoft SQL Server;RapidMiner;Python;Apache Spark
1054,euro,1,1,1,1,0,1,1,0,0,1,1,1,1,16,Anaconda;PyCharm;RapidMiner;C/C++;Python;R Language;SQL Language;Other programming and data languages;Apache Spark;Open Source Hadoop Tools;SQL on Hadoop tools;Keras;PyTorch;Tensorflow;Theano;Torch
1186,aunz,1,0,0,0,0,1,0,0,1,1,0,1,0,8,Anaconda;scikit-learn;Weka;Java;Python;DeepLearning4J;Keras;PyTorch
1602,euro,1,1,0,1,0,1,1,1,0,0,0,1,0,9,Anaconda;RapidMiner;Tableau;Julia;Python;SQL Language;PyTorch;Tensorflow;TFLearn
1150,asia,1,0,0,0,0,1,1,0,0,1,0,1,0,5,Anaconda;Python;Keras;Tensorflow;Theano
162,euro,1,1,1,0,1,0,0,1,0,0,0,1,1,9,Excel;Microsoft Azure Machine Learning;QlikView;RapidMiner;Tableau;Python;R Language;SQL on Hadoop tools;Other Deep Learning Tools
1910,usca,1,0,1,1,0,0,1,0,0,0,0,1,0,6,SAP Analytics/Predictive Analytics;SAP HANA;Python;R Language;SQL Language;Tensorflow
439,ltam,1,0,0,0,0,1,0,0,0,0,0,0,0,3,Anaconda;Orange;Python
1754,usca,1,0,1,0,1,0,1,0,1,0,0,1,0,8,Amazon Machine Learning;Excel;scikit-learn;Weka;Java;Python;R Language;Tensorflow
1722,euro,0,1,0,0,1,0,0,0,0,0,0,0,0,2,Excel;RapidMiner
982,usca,1,1,0,1,1,0,0,0,0,0,1,1,1,10,Excel;MATLAB;RapidMiner;C/C++;Python;SQL Language;Unix shell/awk/gawk;Apache Spark;Spark SQL;Apache MXnet
1784,asia,1,1,0,1,0,0,1,1,1,0,1,1,1,7,RapidMiner;scikit-learn;Tableau;Python;SQL Language;Apache Spark;Tensorflow
880,asia,1,0,0,1,1,0,0,1,1,0,0,1,0,7,Excel;Microsoft SQL Server;scikit-learn;Tableau;Python;SQL Language;PyTorch
1517,usca,0,1,0,0,0,0,1,1,0,1,0,1,1,5,RapidMiner;Tableau;Commercial Hadoop Tools;Keras;Tensorflow
1049,aunz,0,0,0,1,1,0,0,1,0,0,0,0,0,8,Alteryx;Excel;Microsoft Power BI;Microsoft SQL Server;QlikView;Tableau;Other paid analytics/data mining/data science software;SQL Language
1821,usca,1,0,1,1,0,1,1,0,0,1,0,1,0,6,Anaconda;Python;R Language;SQL Language;Keras;Tensorflow
893,ltam,0,0,0,1,0,0,0,0,0,0,0,0,0,2,IBM SPSS Modeler;SQL Language
1304,afme,1,1,0,0,1,1,0,0,1,0,0,0,0,6,Anaconda;Excel;PyCharm;RapidMiner;scikit-learn;Python
1051,euro,1,1,0,0,1,1,1,0,0,0,0,1,0,9,Anaconda;BigML;Excel;Microsoft Power BI;RapidMiner;Weka;Other free analytics/data mining tools;Python;Tensorflow
847,euro,0,1,0,0,0,0,0,0,0,1,0,1,1,4,RapidMiner;Other programming and data languages;Open Source Hadoop Tools;Keras
1954,usca,1,0,1,0,0,0,0,0,0,0,0,0,0,3,Weka;Python;R Language
1431,usca,1,1,0,0,1,1,0,0,0,0,0,0,0,7,Anaconda;Excel;IBM SPSS Statistics;RapidMiner;Other free analytics/data mining tools;Other paid analytics/data mining/data science software;Python
239,usca,0,1,0,0,0,0,0,0,0,0,0,0,0,2,IBM Watson / Watson Analytics;RapidMiner
381,euro,0,0,1,1,1,0,0,0,0,0,0,0,0,4,Excel;QlikView;R Language;SQL Language
715,usca,1,1,0,0,0,0,0,1,0,0,0,0,0,4,Orange;RapidMiner;Tableau;Python
2021,euro,1,0,1,0,1,0,0,0,0,0,1,0,1,6,Excel;Python;R Language;Scala;Unix shell/awk/gawk;Apache Spark
452,usca,1,0,1,1,1,1,1,1,1,0,0,1,0,9,Anaconda;Excel;PyCharm;scikit-learn;Tableau;Python;R Language;SQL Language;Tensorflow
691,euro,1,0,1,1,1,1,0,0,0,0,0,0,1,10,Anaconda;Excel;Microsoft Machine Learning Server (former R Server);Microsoft Power BI;Microsoft SQL Server;Python;R Language;SQL Language;Unix shell/awk/gawk;SQL on Hadoop tools
1153,euro,1,0,0,0,1,1,0,0,1,0,0,1,0,7,Anaconda;Excel;MATLAB;PyCharm;scikit-learn;Python;PyTorch
820,euro,0,1,1,1,1,0,0,0,0,0,0,0,0,5,Excel;MATLAB;RapidMiner;R Language;SQL Language
918,asia,1,1,0,0,0,1,1,0,0,0,0,1,1,5,Anaconda;RapidMiner;Python;Open Source Hadoop Tools;Tensorflow
825,asia,1,1,1,0,0,1,0,1,1,0,0,0,0,7,Anaconda;RapidMiner;scikit-learn;Tableau;TIBCO Spotfire;Python;R Language
2032,euro,1,1,1,1,0,1,0,1,0,0,0,0,0,8,Anaconda;Microsoft SQL Server;RapidMiner;Tableau;Weka;Python;R Language;SQL Language
61,usca,0,1,1,1,0,1,0,0,0,0,1,0,1,8,Anaconda;RapidMiner;SAS Base;R Language;SQL Language;Apache Spark;SQL on Hadoop tools;Spark SQL
493,euro,0,0,1,0,0,0,0,0,0,0,0,0,0,3,Alteryx;KNIME;R Language
455,usca,1,1,1,0,1,0,1,0,1,1,0,1,0,11,Excel;IBM Watson / Watson Analytics;Orange;RapidMiner;SAS Enterprise Miner;scikit-learn;Weka;Python;R Language;Keras;Tensorflow
413,euro,1,1,0,1,1,1,1,0,1,0,1,1,1,9,Anaconda;Databricks Unified Analytics Platform;Excel;RapidMiner;scikit-learn;Python;SQL Language;Apache Spark;Tensorflow
606,euro,0,1,1,0,0,0,0,0,0,0,0,0,0,2,RapidMiner;R Language
178,usca,1,1,0,0,0,0,0,0,0,0,0,0,0,4,RapidMiner;Other free analytics/data mining tools;Java;Python
582,usca,1,0,1,1,0,0,1,0,0,1,1,1,1,14,IBM Cognos;IBM Data Science Experience;IBM SPSS Modeler;IBM SPSS Statistics;IBM Watson / Watson Analytics;Java;Perl;Python;R Language;SQL Language;Apache Spark;SQL on Hadoop tools;Keras;Tensorflow
1032,usca,1,0,0,0,0,0,1,0,1,0,1,1,1,6,Dataiku;scikit-learn;Python;Apache Spark;Spark SQL;Tensorflow
1323,afme,0,0,1,1,1,0,0,0,0,0,0,1,1,7,Alteryx;Excel;Microsoft SQL Server;R Language;SQL Language;SQL on Hadoop tools;Microsoft Cognitive Toolkit (Prev. CNTK) 
518,usca,1,0,0,1,1,1,0,0,1,0,1,0,1,8,Anaconda;Excel;H2O.ai;scikit-learn;Python;SQL Language;Apache Spark;SQL on Hadoop tools
1920,asia,1,1,0,0,0,0,0,0,0,0,1,0,1,5,RapidMiner;Weka;Java;Python;Apache Spark
247,usca,1,0,1,1,0,1,0,0,1,0,0,0,0,7,Amazon Machine Learning;Anaconda;scikit-learn;Python;R Language;SQL Language;Unix shell/awk/gawk
1225,usca,0,1,0,1,0,0,0,0,0,0,0,0,0,2,RapidMiner;SQL Language
1265,usca,0,1,0,1,0,0,0,0,0,0,0,0,0,2,RapidMiner;SQL Language
836,usca,1,0,1,1,1,0,1,1,0,0,1,1,1,18,Excel;MLlib;Oracle Advanced Analytics;Tableau;Other free analytics/data mining tools;Other paid analytics/data mining/data science software;Java;Python;R Language;SQL Language;Other programming and data languages;Apache Spark;Commercial Hadoop Tools;Open Source Hadoop Tools;SQL on Hadoop tools;Spark SQL;Tensorflow;Other Deep Learning Tools
1401,usca,1,0,0,1,1,0,0,1,0,0,0,0,0,8,Excel;Microsoft Power BI;Microsoft SQL Server;MicroStrategy;Tableau;Teradata;Python;SQL Language
1569,euro,0,0,0,0,1,0,0,0,0,0,0,0,0,8,Excel;JMP;Mathematica;MATLAB;SAS Base;SAS Enterprise Miner;TIBCO Spotfire;Other programming and data languages
303,euro,0,1,0,1,0,0,0,0,0,0,0,1,1,11,IBM Cognos;IBM SPSS Modeler;IBM SPSS Statistics;KNIME;RapidMiner;C/C++;Java;SQL Language;SQL on Hadoop tools;Spark SQL;Caffe
1623,euro,1,0,1,1,0,1,1,0,1,1,1,1,1,14,Anaconda;MLlib;PyCharm;scikit-learn;Python;R Language;Scala;SQL Language;Apache Spark;Open Source Hadoop Tools;SQL on Hadoop tools;Spark SQL;Keras;Tensorflow
590,euro,0,0,0,0,0,0,0,0,0,0,0,0,0,2,TIBCO Spotfire;TIBCO Statistica
1162,usca,1,1,1,1,0,0,0,0,0,0,0,0,0,5,RapidMiner;Weka;Python;R Language;SQL Language
1919,euro,1,1,1,1,0,1,0,0,0,0,0,0,0,8,Anaconda;Microsoft Azure Machine Learning;Microsoft Power BI;QlikView;RapidMiner;Python;R Language;SQL Language
1713,usca,1,0,1,1,1,1,1,0,1,1,0,1,0,15,Anaconda;Excel;H2O.ai;Microsoft Azure Machine Learning;Microsoft Power BI;scikit-learn;TIBCO Spotfire;Other free analytics/data mining tools;Python;R Language;SQL Language;Unix shell/awk/gawk;Keras;PyTorch;Tensorflow
293,usca,1,1,0,1,1,0,0,1,1,0,0,0,0,7,Excel;Microsoft Power BI;RapidMiner;scikit-learn;Tableau;Python;SQL Language
1300,asia,1,0,0,0,1,0,0,1,0,0,0,0,0,6,Alteryx;BigML;Excel;Microsoft SQL Server;Tableau;Python
308,euro,0,1,0,0,0,0,0,0,0,0,1,1,1,8,KNIME;RapidMiner;Weka;Java;Apache Spark;Open Source Hadoop Tools;Spark SQL;Caffe2
1130,asia,0,1,0,0,1,0,0,0,0,0,0,0,0,3,Excel;Microsoft Power BI;RapidMiner
310,usca,1,0,1,0,0,1,0,0,0,0,0,0,0,4,Alteryx;Anaconda;Python;R Language
710,usca,0,0,1,1,0,0,0,0,0,0,0,0,0,3,Dataiku;R Language;SQL Language
1103,aunz,0,0,1,0,0,0,0,0,0,1,0,1,0,4,Minitab/Salford Systems;SAS Enterprise Miner;R Language;Keras
839,aunz,0,1,0,1,1,0,0,1,0,0,0,0,0,6,Excel;IBM Watson / Watson Analytics;RapidMiner;Tableau;SQL Language;Other programming and data languages
742,usca,0,1,0,0,0,0,0,0,0,1,0,1,0,3,RapidMiner;Unix shell/awk/gawk;Keras
984,euro,1,1,0,1,0,0,1,0,0,1,0,1,0,8,RapidMiner;C/C++;Python;SQL Language;Keras;PyTorch;Tensorflow;Theano
1093,ltam,0,1,0,1,0,0,0,0,0,0,0,0,0,2,RapidMiner;SQL Language
1786,asia,1,1,0,0,0,0,1,0,1,1,0,1,0,5,RapidMiner;scikit-learn;Python;Keras;Tensorflow
701,usca,1,1,0,0,0,0,0,1,1,0,0,0,0,4,RapidMiner;scikit-learn;Tableau;Python
576,euro,0,1,0,1,0,0,0,1,0,0,0,0,0,5,Microsoft Power BI;Microsoft SQL Server;RapidMiner;Tableau;SQL Language
100,euro,0,1,1,0,0,0,0,0,0,0,0,0,0,2,RapidMiner;R Language
1487,asia,1,1,1,1,1,0,0,0,0,1,0,1,0,10,Excel;H2O.ai;Pentaho;RapidMiner;Java;Python;R Language;SQL Language;Other programming and data languages;Keras
2004,asia,0,1,1,0,0,1,0,0,0,1,0,1,0,4,Anaconda;RapidMiner;R Language;Keras
1995,euro,0,0,1,0,0,0,0,0,0,0,0,0,0,2,KNIME;R Language
1463,afme,0,1,0,1,1,0,0,1,0,0,0,0,0,5,Excel;RapidMiner;Tableau;Java;SQL Language
426,usca,1,0,1,1,0,1,1,0,0,1,0,1,0,13,Anaconda;IBM Watson / Watson Analytics;Microsoft Machine Learning Server (former R Server);Microsoft Power BI;Microsoft SQL Server;Microsoft other ML/Data Science tools;Orange;Python;R Language;SQL Language;Keras;Tensorflow;Theano
716,asia,0,1,0,1,0,0,0,1,0,0,0,0,0,4,Microsoft Power BI;RapidMiner;Tableau;SQL Language
1376,euro,1,1,0,0,1,1,0,0,0,0,0,1,0,10,Anaconda;Excel;MATLAB;RapidMiner;Java;Python;Caffe;PyTorch;Theano;Torch
1481,euro,1,1,0,0,1,0,0,0,0,1,0,1,0,4,Excel;RapidMiner;Python;Keras
202,usca,1,0,0,1,1,1,0,1,1,0,1,0,1,14,Anaconda;Excel;SAS Base;SAS Enterprise Miner;scikit-learn;Tableau;Other free analytics/data mining tools;Other paid analytics/data mining/data science software;Python;SQL Language;Other programming and data languages;Apache Spark;Commercial Hadoop Tools;SQL on Hadoop tools
824,euro,0,0,1,1,1,0,0,1,0,0,0,0,0,6,Excel;Microsoft SQL Server;Tableau;Other free analytics/data mining tools;R Language;SQL Language
912,euro,1,0,1,1,1,1,0,0,1,0,1,0,1,12,Anaconda;Excel;H2O.ai;MATLAB;MLlib;PyCharm;scikit-learn;Python;R Language;SQL Language;Apache Spark;Open Source Hadoop Tools
1911,usca,1,0,0,0,0,0,0,0,0,0,0,0,0,3,H2O.ai;C/C++;Python
1236,usca,1,1,0,0,0,1,1,0,1,1,1,1,1,20,Anaconda;H2O.ai;KNIME;PyCharm;RapidMiner;scikit-learn;Other free analytics/data mining tools;C/C++;Java;Python;Apache Spark;Open Source Hadoop Tools;SQL on Hadoop tools;Spark SQL;Apache MXnet;Caffe2;Keras;Microsoft Cognitive Toolkit (Prev. CNTK) ;PyTorch;Tensorflow
1189,euro,1,0,0,0,0,0,0,0,0,0,0,0,0,4,Dataiku;Java;Python;Scala
1641,usca,1,0,1,1,1,0,1,0,1,0,1,1,1,16,C4.5/C5.0/See5;Excel;IBM Data Science Experience;IBM SPSS Modeler;IBM Watson / Watson Analytics;Microsoft SQL Server;scikit-learn;Python;R Language;SQL Language;Unix shell/awk/gawk;Apache Spark;Commercial Hadoop Tools;Open Source Hadoop Tools;PyTorch;Tensorflow
548,usca,1,1,0,0,0,0,1,0,0,0,0,1,0,4,PyCharm;RapidMiner;Python;Tensorflow
917,usca,0,1,0,0,0,0,0,0,0,0,0,0,0,2,RapidMiner;C/C++
1545,usca,1,0,1,0,1,0,1,1,0,0,1,1,1,11,Excel;MATLAB;Tableau;Weka;Java;Python;R Language;Apache Spark;Open Source Hadoop Tools;Tensorflow;TFLearn
1690,usca,0,0,1,1,0,0,0,0,0,0,1,0,1,8,Alteryx;Dataiku;JMP;Microsoft Power BI;Teradata;R Language;SQL Language;Apache Spark
852,aunz,1,0,1,0,0,0,0,0,1,0,0,0,0,6,KNIME;Minitab/Salford Systems;Rattle;scikit-learn;Python;R Language
866,euro,1,1,0,0,1,0,0,0,0,0,0,0,0,4,Excel;Minitab/Salford Systems;RapidMiner;Python
1836,usca,1,1,0,0,0,1,0,0,0,0,0,0,0,5,Anaconda;RapidMiner;C/C++;Java;Python
813,euro,1,0,1,1,0,0,1,1,0,0,1,1,1,15,H2O.ai;KNIME;MLlib;PyCharm;Tableau;Java;Python;R Language;Scala;SQL Language;Apache Spark;Open Source Hadoop Tools;Spark SQL;PyTorch;Tensorflow
1318,usca,1,1,1,1,0,0,0,0,0,0,0,0,0,4,RapidMiner;Python;R Language;SQL Language
1135,aunz,0,0,0,0,0,0,0,0,0,0,0,0,0,2,IBM SPSS Modeler;IBM SPSS Statistics
1180,euro,1,1,0,0,0,1,0,1,0,0,0,0,0,6,Anaconda;Microsoft Power BI;RapidMiner;Stata;Tableau;Python
1940,asia,1,1,1,0,0,1,1,1,0,1,0,1,0,8,Anaconda;RapidMiner;Tableau;Java;Python;R Language;Keras;Tensorflow
2,aunz,1,1,1,0,0,0,0,0,0,0,0,0,0,3,RapidMiner;Python;R Language
