ano,sigla_uf,id_municipio,populacao
2019,PA,1503093,40475
2020,PA,1503093,41081
2021,PA,1503093,41678
1991,PA,1503101,18968
1992,PA,1503101,19460
1993,PA,1503101,19566
1994,PA,1503101,19838
1995,PA,1503101,20103
1996,PA,1503101,20826
1997,PA,1503101,21210
1998,PA,1503101,21533
1999,PA,1503101,21856
2000,PA,1503101,23098
2001,PA,1503101,23589
2002,PA,1503101,23967
2003,PA,1503101,24370
2004,PA,1503101,25285
2005,PA,1503101,25685
2006,PA,1503101,26150
2007,PA,1503101,24384
2008,PA,1503101,25306
2009,PA,1503101,25511
2010,PA,1503101,29062
2011,PA,1503101,29520
2012,PA,1503101,29963
2013,PA,1503101,30727
2014,PA,1503101,31182
2015,PA,1503101,31623
2016,PA,1503101,32049
2017,PA,1503101,32458
2018,PA,1503101,32991
2019,PA,1503101,33376
2020,PA,1503101,33755
2021,PA,1503101,34127
1991,PA,1503200,27307
1992,PA,1503200,27727
1993,PA,1503200,28083
1994,PA,1503200,28435
1995,PA,1503200,28779
1996,PA,1503200,30651
1997,PA,1503200,31718
1998,PA,1503200,32617
1999,PA,1503200,33517
2000,PA,1503200,32400
2001,PA,1503200,32982
2002,PA,1503200,33472
2003,PA,1503200,33969
2004,PA,1503200,35097
2005,PA,1503200,35591
2006,PA,1503200,36164
2007,PA,1503200,33778
2008,PA,1503200,35005
2009,PA,1503200,35241
2010,PA,1503200,35887
2011,PA,1503200,36155
2012,PA,1503200,36414
2013,PA,1503200,36883
2014,PA,1503200,37112
2015,PA,1503200,37333
2016,PA,1503200,37547
2017,PA,1503200,37753
2018,PA,1503200,38588
2019,PA,1503200,38807
2020,PA,1503200,39023
2021,PA,1503200,39234
1991,PA,1503309,41844
1992,PA,1503309,42009
1993,PA,1503309,42361
1994,PA,1503309,42597
1995,PA,1503309,42827
1996,PA,1503309,46942
1997,PA,1503309,48521
1998,PA,1503309,49852
1999,PA,1503309,51184
2000,PA,1503309,52604
2001,PA,1503309,53920
2002,PA,1503309,54868
2003,PA,1503309,55919
2004,PA,1503309,58303
2005,PA,1503309,59346
2006,PA,1503309,60558
2007,PA,1503309,54673
2008,PA,1503309,56639
2009,PA,1503309,57003
2010,PA,1503309,58077
2011,PA,1503309,58498
2012,PA,1503309,58904
2013,PA,1503309,59644
2014,PA,1503309,59998
2015,PA,1503309,60343
2016,PA,1503309,60675
2017,PA,1503309,60994
2018,PA,1503309,62355
2019,PA,1503309,62698
2020,PA,1503309,63036
2021,PA,1503309,63367
1991,PA,1503408,6668
1992,PA,1503408,6567
1993,PA,1503408,6529
1994,PA,1503408,6466
1995,PA,1503408,6404
1996,PA,1503408,7311
1997,PA,1503408,7443
1998,PA,1503408,7554
1999,PA,1503408,7665
2000,PA,1503408,7681
2001,PA,1503408,7796
2002,PA,1503408,7894
2003,PA,1503408,7993
2004,PA,1503408,8217
2005,PA,1503408,8316
2006,PA,1503408,8430
2007,PA,1503408,9592
2008,PA,1503408,10134
2009,PA,1503408,10377
2010,PA,1503408,10037
2011,PA,1503408,10218
2012,PA,1503408,10393
2013,PA,1503408,10693
2014,PA,1503408,10876
2015,PA,1503408,11053
2016,PA,1503408,11224
2017,PA,1503408,11388
2018,PA,1503408,11559
2019,PA,1503408,11711
2020,PA,1503408,11861
2021,PA,1503408,12009
1992,PA,1503457,13775
1993,PA,1503457,9545
1994,PA,1503457,9662
1995,PA,1503457,9775
1996,PA,1503457,13930
1997,PA,1503457,14928
1998,PA,1503457,15769
1999,PA,1503457,16611
2000,PA,1503457,25138
2001,PA,1503457,27080
2002,PA,1503457,28473
2003,PA,1503457,30020
2004,PA,1503457,33531
2005,PA,1503457,35067
2006,PA,1503457,36851
2007,PA,1503457,39563
2008,PA,1503457,42636
2009,PA,1503457,44396
2010,PA,1503457,51309
2011,PA,1503457,53318
2012,PA,1503457,51569
2013,PA,1503457,54609
2014,PA,1503457,56613
2015,PA,1503457,58558
2016,PA,1503457,60433
2017,PA,1503457,62237
2018,PA,1503457,62455
2019,PA,1503457,64053
2020,PA,1503457,65625
2021,PA,1503457,67170
1991,PA,1503507,31111
1992,PA,1503507,31614
1993,PA,1503507,31994
1994,PA,1503507,32395
1995,PA,1503507,32786
1996,PA,1503507,29371
1997,PA,1503507,28395
1998,PA,1503507,27573
1999,PA,1503507,26749
2000,PA,1503507,31752
2001,PA,1503507,30423
2002,PA,1503507,30393
2003,PA,1503507,30336
2004,PA,1503507,30204
2005,PA,1503507,30147
2006,PA,1503507,30080
2007,PA,1503507,29746
2008,PA,1503507,30573
2009,PA,1503507,30552
2010,PA,1503507,31364
2011,PA,1503507,31429
2012,PA,1503507,31492
2013,PA,1503507,31634
2014,PA,1503507,31644
2015,PA,1503507,31654
2016,PA,1503507,31664
2017,PA,1503507,31673
2018,PA,1503507,32504
2019,PA,1503507,32550
2020,PA,1503507,32595
2021,PA,1503507,32639
1991,PA,1503606,116402
1992,PA,1503606,98261
1993,PA,1503606,102853
1994,PA,1503606,107619
1995,PA,1503606,112264
1996,PA,1503606,97630
1997,PA,1503606,99004
1998,PA,1503606,100161
1999,PA,1503606,101320
2000,PA,1503606,94750
2001,PA,1503606,95006
2002,PA,1503606,95252
2003,PA,1503606,95486
2004,PA,1503606,96015
2005,PA,1503606,96246
2006,PA,1503606,96515
2007,PA,1503606,118194
2008,PA,1503606,124865
2009,PA,1503606,127848
2010,PA,1503606,97493
2011,PA,1503606,97704
2012,PA,1503606,97908
2013,PA,1503606,98363
2014,PA,1503606,98405
2015,PA,1503606,98446
2016,PA,1503606,98485
2017,PA,1503606,98523
2018,PA,1503606,101097
2019,PA,1503606,101247
2020,PA,1503606,101395
2021,PA,1503606,101541
1991,PA,1503705,37011
1992,PA,1503705,74426
1993,PA,1503705,41151
1994,PA,1503705,43032
1995,PA,1503705,44866
1996,PA,1503705,37771
1997,PA,1503705,29308
1998,PA,1503705,29424
1999,PA,1503705,29539
2000,PA,1503705,49655
2001,PA,1503705,52212
2002,PA,1503705,54088
2003,PA,1503705,56146
2004,PA,1503705,60814
2005,PA,1503705,62856
2006,PA,1503705,65229
2007,PA,1503705,42002
2008,PA,1503705,42332
2009,PA,1503705,41541
2010,PA,1503705,51220
2011,PA,1503705,51341
2012,PA,1503705,51457
2013,PA,1503705,51711
2014,PA,1503705,51743
2015,PA,1503705,51775
2016,PA,1503705,51806
2017,PA,1503705,51835
2018,PA,1503705,53182
2019,PA,1503705,53269
2020,PA,1503705,53355
2021,PA,1503705,53439
1992,PA,1503754,10215
1993,PA,1503754,10693
1994,PA,1503754,11188
1995,PA,1503754,11672
1996,PA,1503754,18268
1997,PA,1503754,19946
1998,PA,1503754,21360
1999,PA,1503754,22776
2000,PA,1503754,22078
2001,PA,1503754,25851
2002,PA,1503754,27058
2003,PA,1503754,28467
2004,PA,1503754,31661
2005,PA,1503754,33059
2006,PA,1503754,34683
2007,PA,1503754,37073
2008,PA,1503754,39892
2009,PA,1503754,41487
2010,PA,1503754,14103
2011,PA,1503754,14223
2012,PA,1503754,14339
2013,PA,1503754,11412
2014,PA,1503754,10531
2015,PA,1503754,9677
2016,PA,1503754,8852
2017,PA,1503754,8059
2018,PA,1503754,8899
2019,PA,1503754,8239
2020,PA,1503754,7590
2021,PA,1503754,6952
1991,PA,1503804,43011
1992,PA,1503804,31875
1993,PA,1503804,33162
1994,PA,1503804,34578
1995,PA,1503804,35958
1996,PA,1503804,39526
1997,PA,1503804,42396
1998,PA,1503804,44903
1999,PA,1503804,47414
2000,PA,1503804,40546
2001,PA,1503804,42164
2002,PA,1503804,42773
2003,PA,1503804,43806
2004,PA,1503804,46151
2005,PA,1503804,47176
2006,PA,1503804,48368
2007,PA,1503804,51511
2008,PA,1503804,54513
2009,PA,1503804,55900
2010,PA,1503804,51360
2011,PA,1503804,52191
2012,PA,1503804,52993
2013,PA,1503804,54376
2014,PA,1503804,55204
2015,PA,1503804,56006
2016,PA,1503804,56781
2017,PA,1503804,57526
2018,PA,1503804,58457
2019,PA,1503804,59155
2020,PA,1503804,59842
2021,PA,1503804,60517
1991,PA,1503903,23263
1992,PA,1503903,23394
1993,PA,1503903,23555
1994,PA,1503903,23689
1995,PA,1503903,23818
1996,PA,1503903,25922
1997,PA,1503903,26824
1998,PA,1503903,27584
1999,PA,1503903,28346
2000,PA,1503903,31198
2001,PA,1503903,32186
2002,PA,1503903,32868
2003,PA,1503903,33643
2004,PA,1503903,35401
2005,PA,1503903,36170
2006,PA,1503903,37064
2007,PA,1503903,33775
2008,PA,1503903,35155
2009,PA,1503903,35530
2010,PA,1503903,47086
2011,PA,1503903,48306
2012,PA,1503903,49486
2013,PA,1503903,51483
2014,PA,1503903,52755
2015,PA,1503903,53989
2016,PA,1503903,55179
2017,PA,1503903,56325
2018,PA,1503903,56908
2019,PA,1503903,57943
2020,PA,1503903,58960
2021,PA,1503903,59961
1991,PA,1504000,16475
1992,PA,1504000,16760
1993,PA,1504000,16994
1994,PA,1504000,17230
1995,PA,1504000,17460
1996,PA,1504000,18006
1997,PA,1504000,18338
1998,PA,1504000,18617
1999,PA,1504000,18897
2000,PA,1504000,19564
2001,PA,1504000,19946
2002,PA,1504000,20214
2003,PA,1504000,20516
2004,PA,1504000,21200
2005,PA,1504000,21499
2006,PA,1504000,21847
2007,PA,1504000,23284
2008,PA,1504000,24483
2009,PA,1504000,24967
2010,PA,1504000,25021
2011,PA,1504000,25440
2012,PA,1504000,25846
2013,PA,1504000,26542
2014,PA,1504000,26961
2015,PA,1504000,27368
2016,PA,1504000,27760
2017,PA,1504000,28138
2018,PA,1504000,28583
2019,PA,1504000,28935
2020,PA,1504000,29282
2021,PA,1504000,29623
1991,PA,1504059,29101
1992,PA,1504059,29943
1993,PA,1504059,30605
1994,PA,1504059,31288
1995,PA,1504059,31955
1996,PA,1504059,19895
1997,PA,1504059,18850
1998,PA,1504059,17970
1999,PA,1504059,17088
2000,PA,1504059,25351
2001,PA,1504059,24882
2002,PA,1504059,24562
2003,PA,1504059,24196
2004,PA,1504059,23366
2005,PA,1504059,23002
2006,PA,1504059,22580
2007,PA,1504059,27614
2008,PA,1504059,28762
2009,PA,1504059,29087
2010,PA,1504059,27904
2011,PA,1504059,28100
2012,PA,1504059,28290
2013,PA,1504059,28636
2014,PA,1504059,28800
2015,PA,1504059,28959
2016,PA,1504059,29112
2017,PA,1504059,29260
2018,PA,1504059,29917
2019,PA,1504059,30077
2020,PA,1504059,30235
2021,PA,1504059,30389
1991,PA,1504109,7331
1992,PA,1504109,7433
1993,PA,1504109,7531
1994,PA,1504109,7621
1995,PA,1504109,7710
1996,PA,1504109,7962
1997,PA,1504109,8105
1998,PA,1504109,8226
1999,PA,1504109,8347
2000,PA,1504109,7693
2001,PA,1504109,7620
2002,PA,1504109,7769
2003,PA,1504109,7805
2004,PA,1504109,7885
2005,PA,1504109,7920
2006,PA,1504109,7961
2007,PA,1504109,7650
2008,PA,1504109,7883
2009,PA,1504109,7895
2010,PA,1504109,8115
2011,PA,1504109,8148
2012,PA,1504109,8179
2013,PA,1504109,8240
2014,PA,1504109,8260
2015,PA,1504109,8279
2016,PA,1504109,8298
2017,PA,1504109,8316
2018,PA,1504109,8523
2019,PA,1504109,8548
2020,PA,1504109,8573
2021,PA,1504109,8598
1991,PA,1504208,123668
1992,PA,1504208,132723
1993,PA,1504208,138270
1994,PA,1504208,144904
1995,PA,1504208,151374
1996,PA,1504208,150095
1997,PA,1504208,156685
1998,PA,1504208,162236
1999,PA,1504208,167795
2000,PA,1504208,168020
2001,PA,1504208,173301
2002,PA,1504208,177352
2003,PA,1504208,181683
2004,PA,1504208,191508
2005,PA,1504208,195807
2006,PA,1504208,200801
2007,PA,1504208,196468
2008,PA,1504208,199946
2009,PA,1504208,203049
2010,PA,1504208,233669
2011,PA,1504208,238708
2012,PA,1504208,243583
2013,PA,1504208,251885
2014,PA,1504208,257062
2015,PA,1504208,262085
2016,PA,1504208,266932
2017,PA,1504208,271594
2018,PA,1504208,275086
2019,PA,1504208,279349
2020,PA,1504208,283542
2021,PA,1504208,287664
1991,PA,1504307,25575
1992,PA,1504307,26056
1993,PA,1504307,26301
1994,PA,1504307,26631
1995,PA,1504307,26953
1996,PA,1504307,25329
1997,PA,1504307,24487
1998,PA,1504307,23778
1999,PA,1504307,23068
2000,PA,1504307,27571
2001,PA,1504307,27880
2002,PA,1504307,27991
2003,PA,1504307,28186
2004,PA,1504307,28628
2005,PA,1504307,28822
2006,PA,1504307,29046
2007,PA,1504307,28296
2008,PA,1504307,29269
2009,PA,1504307,29417
2010,PA,1504307,28376
2011,PA,1504307,28438
2012,PA,1504307,28498
2013,PA,1504307,28631
2014,PA,1504307,28643
2015,PA,1504307,28656
2016,PA,1504307,28668
2017,PA,1504307,28679
2018,PA,1504307,29429
2019,PA,1504307,29473
2020,PA,1504307,29516
2021,PA,1504307,29559
1991,PA,1504406,20088
1992,PA,1504406,20239
1993,PA,1504406,20340
1994,PA,1504406,20455
1995,PA,1504406,20568
1996,PA,1504406,22301
1997,PA,1504406,23077
1998,PA,1504406,23731
1999,PA,1504406,24386
2000,PA,1504406,24718
2001,PA,1504406,25205
2002,PA,1504406,25692
2003,PA,1504406,26145
2004,PA,1504406,27171
2005,PA,1504406,27619
2006,PA,1504406,28141
2007,PA,1504406,26651
2008,PA,1504406,27727
2009,PA,1504406,28011
2010,PA,1504406,26605
2011,PA,1504406,26750
2012,PA,1504406,26890
2013,PA,1504406,27153
2014,PA,1504406,27262
2015,PA,1504406,27368
2016,PA,1504406,27471
2017,PA,1504406,27569
2018,PA,1504406,28220
2019,PA,1504406,28336
2020,PA,1504406,28450
2021,PA,1504406,28563
1996,PA,1504422,
1997,PA,1504422,52956
1998,PA,1504422,56087
1999,PA,1504422,59224
2000,PA,1504422,74429
2001,PA,1504422,80046
2002,PA,1504422,82095
2003,PA,1504422,85652
2004,PA,1504422,93723
2005,PA,1504422,97254
2006,PA,1504422,101356
2007,PA,1504422,93416
2008,PA,1504422,98746
2009,PA,1504422,101158
2010,PA,1504422,108246
2011,PA,1504422,110842
2012,PA,1504422,113353
2013,PA,1504422,117614
2014,PA,1504422,120305
2015,PA,1504422,122916
2016,PA,1504422,125435
2017,PA,1504422,127858
2018,PA,1504422,129321
2019,PA,1504422,131521
2020,PA,1504422,133685
2021,PA,1504422,135812
1991,PA,1504455,29728
1992,PA,1504455,27164
1993,PA,1504455,21887
1994,PA,1504455,22888
1995,PA,1504455,23863
1996,PA,1504455,30940
1997,PA,1504455,34107
1998,PA,1504455,36774
1999,PA,1504455,39446
2000,PA,1504455,21379
2001,PA,1504455,21636
2002,PA,1504455,21735
2003,PA,1504455,21901
2004,PA,1504455,22276
2005,PA,1504455,22440
2006,PA,1504455,22631
2007,PA,1504455,22624
2008,PA,1504455,23487
2009,PA,1504455,23682
2010,PA,1504455,27328
2011,PA,1504455,27785
2012,PA,1504455,28227
2013,PA,1504455,28987
2014,PA,1504455,29444
2015,PA,1504455,29887
2016,PA,1504455,30315
2017,PA,1504455,30726
2018,PA,1504455,31213
2019,PA,1504455,31597
2020,PA,1504455,31975
2021,PA,1504455,32347
1991,PA,1504505,14538
1992,PA,1504505,14934
1993,PA,1504505,15200
1994,PA,1504505,15500
1995,PA,1504505,15793
1996,PA,1504505,15280
1997,PA,1504505,15555
1998,PA,1504505,15787
1999,PA,1504505,16019
2000,PA,1504505,21064
2001,PA,1504505,21851
2002,PA,1504505,22437
2003,PA,1504505,23074
2004,PA,1504505,24520
2005,PA,1504505,25153
2006,PA,1504505,25887
2007,PA,1504505,17845
2008,PA,1504505,17989
2009,PA,1504505,17657
2010,PA,1504505,24808
2011,PA,1504505,25096
2012,PA,1504505,25374
2013,PA,1504505,25860
2014,PA,1504505,26133
2015,PA,1504505,26397
2016,PA,1504505,26652
2017,PA,1504505,26897
2018,PA,1504505,27415
2019,PA,1504505,27654
2020,PA,1504505,27890
2021,PA,1504505,28121
1991,PA,1504604,18496
1992,PA,1504604,19081
1993,PA,1504604,19480
1994,PA,1504604,19927
1995,PA,1504604,20362
1996,PA,1504604,18763
1997,PA,1504604,18826
1998,PA,1504604,18880
1999,PA,1504604,18933
2000,PA,1504604,20542
2001,PA,1504604,20802
2002,PA,1504604,20972
2003,PA,1504604,21172
2004,PA,1504604,21626
2005,PA,1504604,21824
2006,PA,1504604,22054
2007,PA,1504604,23258
2008,PA,1504604,24328
2009,PA,1504604,24695
2010,PA,1504604,26731
2011,PA,1504604,27207
2012,PA,1504604,27666
2013,PA,1504604,28454
2014,PA,1504604,28933
2015,PA,1504604,29398
2016,PA,1504604,29846
2017,PA,1504604,30277
2018,PA,1504604,30736
2019,PA,1504604,31136
2020,PA,1504604,31530
2021,PA,1504604,31917
1991,PA,1504703,44424
1992,PA,1504703,41426
1993,PA,1504703,42352
1994,PA,1504703,43247
1995,PA,1504703,44118
1996,PA,1504703,45321
1997,PA,1504703,46846
1998,PA,1504703,48130
1999,PA,1504703,49417
2000,PA,1504703,52941
2001,PA,1504703,54484
2002,PA,1504703,55583
2003,PA,1504703,56810
2004,PA,1504703,59592
2005,PA,1504703,60809
2006,PA,1504703,62223
2007,PA,1504703,63821
2008,PA,1504703,67195
2009,PA,1504703,68600
2010,PA,1504703,70018
2011,PA,1504703,71329
2012,PA,1504703,72597
2013,PA,1504703,74768
2014,PA,1504703,76096
2015,PA,1504703,77385
2016,PA,1504703,78629
2017,PA,1504703,79825
2018,PA,1504703,80988
2019,PA,1504703,82094
2020,PA,1504703,83182
2021,PA,1504703,84251
2012,PA,1504752,15018
2013,PA,1504752,15232
2014,PA,1504752,15341
2015,PA,1504752,15446
2016,PA,1504752,15548
2017,PA,1504752,15646
2018,PA,1504752,15982
2019,PA,1504752,16084
2020,PA,1504752,16184
2021,PA,1504752,16282
1991,PA,1504802,46951
1992,PA,1504802,47858
1993,PA,1504802,48244
1994,PA,1504802,48831
1995,PA,1504802,49404
1996,PA,1504802,49602
1997,PA,1504802,50300
1998,PA,1504802,50888
1999,PA,1504802,51477
2000,PA,1504802,61334
2001,PA,1504802,60832
2002,PA,1504802,62041
2003,PA,1504802,63396
2004,PA,1504802,66467
2005,PA,1504802,67811
2006,PA,1504802,69372
2007,PA,1504802,61350
2008,PA,1504802,63543
2009,PA,1504802,63941
2010,PA,1504802,55462
2011,PA,1504802,55636
2012,PA,1504802,55804
2013,PA,1504802,56147
2014,PA,1504802,56231
2015,PA,1504802,56312
2016,PA,1504802,56391
2017,PA,1504802,56466
2018,PA,1504802,57900
2019,PA,1504802,58032
2020,PA,1504802,58162
2021,PA,1504802,58289
1991,PA,1504901,22368
1992,PA,1504901,22795
1993,PA,1504901,23072
1994,PA,1504901,23392
1995,PA,1504901,23704
1996,PA,1504901,23462
1997,PA,1504901,23874
1998,PA,1504901,24222
1999,PA,1504901,24569
2000,PA,1504901,25536
2001,PA,1504901,25916
2002,PA,1504901,26119
2003,PA,1504901,26422
2004,PA,1504901,27109
2005,PA,1504901,27409
2006,PA,1504901,27758
2007,PA,1504901,28796
2008,PA,1504901,30117
2009,PA,1504901,30568
2010,PA,1504901,34204
2011,PA,1504901,34875
2012,PA,1504901,35524
2013,PA,1504901,36632
2014,PA,1504901,37314
2015,PA,1504901,37977
2016,PA,1504901,38616
2017,PA,1504901,39231
2018,PA,1504901,39783
2019,PA,1504901,40349
2020,PA,1504901,40906
2021,PA,1504901,41454
1992,PA,1504950,6714
1993,PA,1504950,6731
1994,PA,1504950,6768
1995,PA,1504950,6805
1996,PA,1504950,15828
1997,PA,1504950,17282
1998,PA,1504950,18507
1999,PA,1504950,19734
2000,PA,1504950,18893
2001,PA,1504950,20386
2002,PA,1504950,21469
2003,PA,1504950,22665
2004,PA,1504950,25377
2005,PA,1504950,26564
2006,PA,1504950,27943
2007,PA,1504950,22447
2008,PA,1504950,23599
2009,PA,1504950,24062
2010,PA,1504950,20158
2011,PA,1504950,20256
2012,PA,1504950,20350
2013,PA,1504950,20528
2014,PA,1504950,20596
2015,PA,1504950,20663
2016,PA,1504950,20727
2017,PA,1504950,20789
2018,PA,1504950,21291
2019,PA,1504950,21368
2020,PA,1504950,21444
2021,PA,1504950,21519
1996,PA,1504976,
1997,PA,1504976,8754
1998,PA,1504976,8795
1999,PA,1504976,8835
2000,PA,1504976,11866
2001,PA,1504976,12277
2002,PA,1504976,12573
2003,PA,1504976,12900
2004,PA,1504976,13644
2005,PA,1504976,13970
2006,PA,1504976,14348
2007,PA,1504976,14086
2008,PA,1504976,14808
2009,PA,1504976,15097
2010,PA,1504976,14645
2011,PA,1504976,14859
2012,PA,1504976,15065
2013,PA,1504976,15422
2014,PA,1504976,15632
2015,PA,1504976,15836
2016,PA,1504976,16032
2017,PA,1504976,16221
2018,PA,1504976,16499
2019,PA,1504976,16678
2020,PA,1504976,16854
2021,PA,1504976,17027
1991,PA,1505007,9427
1992,PA,1505007,9335
1993,PA,1505007,9231
1994,PA,1505007,9141
1995,PA,1505007,9054
1996,PA,1505007,13707
1997,PA,1505007,14689
1998,PA,1505007,15516
1999,PA,1505007,16345
2000,PA,1505007,11406
2001,PA,1505007,11649
2002,PA,1505007,11822
2003,PA,1505007,12016
2004,PA,1505007,12454
2005,PA,1505007,12646
2006,PA,1505007,12869
2007,PA,1505007,12103
2008,PA,1505007,12568
2009,PA,1505007,12677
2010,PA,1505007,13670
2011,PA,1505007,13844
2012,PA,1505007,14012
2013,PA,1505007,14305
2014,PA,1505007,14472
2015,PA,1505007,14635
2016,PA,1505007,14791
2017,PA,1505007,14942
2018,PA,1505007,15218
2019,PA,1505007,15363
2020,PA,1505007,15506
2021,PA,1505007,15646
1992,PA,1505031,5962
1993,PA,1505031,6240
1994,PA,1505031,6529
1995,PA,1505031,6812
1996,PA,1505031,15568
1997,PA,1505031,16998
1998,PA,1505031,18203
1999,PA,1505031,19410
2000,PA,1505031,24948
2001,PA,1505031,27365
2002,PA,1505031,29018
2003,PA,1505031,30907
2004,PA,1505031,35192
2005,PA,1505031,37067
2006,PA,1505031,39245
2007,PA,1505031,21598
2008,PA,1505031,21843
2009,PA,1505031,21504
2010,PA,1505031,25124
2011,PA,1505031,25138
2012,PA,1505031,25151
2013,PA,1505031,25203
2014,PA,1505031,25169
2015,PA,1505031,25135
2016,PA,1505031,25102
2017,PA,1505031,25071
2018,PA,1505031,25758
2019,PA,1505031,25762
2020,PA,1505031,25766
2021,PA,1505031,25769
1992,PA,1505064,29753
1993,PA,1505064,30604
1994,PA,1505064,31541
1995,PA,1505064,32455
1996,PA,1505064,30059
1997,PA,1505064,30587
1998,PA,1505064,31032
1999,PA,1505064,31478
2000,PA,1505064,41817
2001,PA,1505064,43449
2002,PA,1505064,44610
2003,PA,1505064,45906
2004,PA,1505064,48846
2005,PA,1505064,50133
2006,PA,1505064,51627
2007,PA,1505064,51645
2008,PA,1505064,54506
2009,PA,1505064,55762
2010,PA,1505064,62050
2011,PA,1505064,63604
2012,PA,1505064,65106
2013,PA,1505064,67652
2014,PA,1505064,69267
2015,PA,1505064,70835
2016,PA,1505064,72347
2017,PA,1505064,73802
2018,PA,1505064,74602
2019,PA,1505064,75919
2020,PA,1505064,77214
2021,PA,1505064,78488
1991,PA,1505106,42308
1992,PA,1505106,42502
1993,PA,1505106,42831
1994,PA,1505106,43069
1995,PA,1505106,43301
1996,PA,1505106,44326
1997,PA,1505106,44950
1998,PA,1505106,45475
1999,PA,1505106,46001
2000,PA,1505106,46490
2001,PA,1505106,47000
2002,PA,1505106,47370
2003,PA,1505106,47779
2004,PA,1505106,48705
2005,PA,1505106,49111
2006,PA,1505106,49582
2007,PA,1505106,46793
2008,PA,1505106,48287
2009,PA,1505106,48429
2010,PA,1505106,49333
2011,PA,1505106,49552
2012,PA,1505106,49763
2013,PA,1505106,50171
2014,PA,1505106,50317
2015,PA,1505106,50459
2016,PA,1505106,50596
2017,PA,1505106,50727
2018,PA,1505106,51964
2019,PA,1505106,52137
2020,PA,1505106,52306
2021,PA,1505106,52473
1991,PA,1505205,18792
1992,PA,1505205,19406
1993,PA,1505205,19791
1994,PA,1505205,20245
1995,PA,1505205,20688
1996,PA,1505205,21579
1997,PA,1505205,22330
1998,PA,1505205,22963
1999,PA,1505205,23597
2000,PA,1505205,23255
2001,PA,1505205,23800
2002,PA,1505205,24194
2003,PA,1505205,24630
2004,PA,1505205,25619
2005,PA,1505205,26051
2006,PA,1505205,26554
2007,PA,1505205,25420
2008,PA,1505205,26487
2009,PA,1505205,26796
2010,PA,1505205,28595
2011,PA,1505205,29005
2012,PA,1505205,29402
2013,PA,1505205,30088
2014,PA,1505205,30490
2015,PA,1505205,30880
2016,PA,1505205,31257
2017,PA,1505205,31619
2018,PA,1505205,32168
2019,PA,1505205,32512
2020,PA,1505205,32850
2021,PA,1505205,33182
1991,PA,1505304,41154
1992,PA,1505304,41738
1993,PA,1505304,42768
1994,PA,1505304,43724
1995,PA,1505304,44654
1996,PA,1505304,41999
1997,PA,1505304,42590
1998,PA,1505304,43088
1999,PA,1505304,43586
2000,PA,1505304,48332
2001,PA,1505304,49246
2002,PA,1505304,49945
2003,PA,1505304,50694
2004,PA,1505304,52392
2005,PA,1505304,53135
2006,PA,1505304,53999
2007,PA,1505304,55175
2008,PA,1505304,57765
2009,PA,1505304,58683
2010,PA,1505304,62794
2011,PA,1505304,63905
2012,PA,1505304,64978
2013,PA,1505304,66821
2014,PA,1505304,67939
2015,PA,1505304,69024
2016,PA,1505304,70071
2017,PA,1505304,71078
2018,PA,1505304,72160
2019,PA,1505304,73096
2020,PA,1505304,74016
2021,PA,1505304,74921
1991,PA,1505403,30995
1992,PA,1505403,13110
1993,PA,1505403,13423
1994,PA,1505403,13723
1995,PA,1505403,14015
1996,PA,1505403,13885
1997,PA,1505403,14135
1998,PA,1505403,14346
1999,PA,1505403,14557
2000,PA,1505403,14397
2001,PA,1505403,14599
2002,PA,1505403,14741
2003,PA,1505403,14900
2004,PA,1505403,15262
2005,PA,1505403,15421
2006,PA,1505403,15605
2007,PA,1505403,15152
2008,PA,1505403,15719
2009,PA,1505403,15841
2010,PA,1505403,16311
2011,PA,1505403,16458
2012,PA,1505403,16601
2013,PA,1505403,16854
2014,PA,1505403,16986
2015,PA,1505403,17114
2016,PA,1505403,17237
2017,PA,1505403,17356
2018,PA,1505403,17721
2019,PA,1505403,17842
2020,PA,1505403,17961
2021,PA,1505403,18079
1991,PA,1505437,28719
1992,PA,1505437,24544
1993,PA,1505437,25628
1994,PA,1505437,26800
1995,PA,1505437,27942
1996,PA,1505437,20199
1997,PA,1505437,15511
1998,PA,1505437,14787
1999,PA,1505437,14061
2000,PA,1505437,19471
2001,PA,1505437,19763
2002,PA,1505437,19637
2003,PA,1505437,19714
2004,PA,1505437,19889
2005,PA,1505437,19965
2006,PA,1505437,20054
2007,PA,1505437,20415
2008,PA,1505437,21171
2009,PA,1505437,21327
2010,PA,1505437,27359
2011,PA,1505437,27965
2012,PA,1505437,28551
2013,PA,1505437,29547
2014,PA,1505437,30171
2015,PA,1505437,30776
2016,PA,1505437,31359
2017,PA,1505437,31921
2018,PA,1505437,32319
2019,PA,1505437,32832
2020,PA,1505437,33335
2021,PA,1505437,33831
1991,PA,1505486,30777
1992,PA,1505486,32626
1993,PA,1505486,34087
1994,PA,1505486,35645
1995,PA,1505486,37165
1996,PA,1505486,26195
1997,PA,1505486,21302
1998,PA,1505486,20686
1999,PA,1505486,20067
2000,PA,1505486,28888
2001,PA,1505486,29126
2002,PA,1505486,29540
2003,PA,1505486,29843
2004,PA,1505486,30529
2005,PA,1505486,30830
2006,PA,1505486,31179
2007,PA,1505486,38365
2008,PA,1505486,40768
2009,PA,1505486,41953
2010,PA,1505486,39979
2011,PA,1505486,40831
2012,PA,1505486,41654
2013,PA,1505486,43057
