seas_id,season,player_id,player,birth_year,pos,age,experience,lg,tm,g,gs,mp,fg_per_100_poss,fga_per_100_poss,fg_percent,x3p_per_100_poss,x3pa_per_100_poss,x3p_percent,x2p_per_100_poss,x2pa_per_100_poss,x2p_percent,ft_per_100_poss,fta_per_100_poss,ft_percent,orb_per_100_poss,drb_per_100_poss,trb_per_100_poss,ast_per_100_poss,stl_per_100_poss,blk_per_100_poss,tov_per_100_poss,pf_per_100_poss,pts_per_100_poss,o_rtg,d_rtg
29798,2022,3807,Danilo Gallinari,NA,PF,33,13,NBA,ATL,66,18,1672,7.6,17.5,0.434,3.3,8.6,0.381,4.3,8.9,0.485,4.1,4.6,0.904,1,8,9.1,3,0.8,0.4,1.1,2.7,22.7,120,117
29799,2022,3867,Danny Green,NA,SF,34,13,NBA,PHI,62,28,1353,4.6,11.8,0.394,3.8,10,0.38,0.8,1.8,0.469,0.4,0.5,0.786,1.2,4.6,5.8,2.4,2.2,1.4,1.7,3.9,13.5,106,111
29800,2022,4389,Danuel House,NA,SF,28,6,NBA,TOT,42,7,727,5.4,13.3,0.404,3,7.9,0.376,2.4,5.4,0.444,3,3.9,0.759,1.2,6.2,7.5,3,1.4,1.1,2.2,3.4,16.7,108,113
29801,2022,4389,Danuel House,NA,SF,28,6,NBA,HOU,16,1,233,5.1,15.1,0.338,2,6.9,0.294,3.1,8.2,0.375,3.5,3.9,0.895,0.8,8,8.8,3.9,1,1,3.7,3.3,15.7,89,117
29802,2022,4389,Danuel House,NA,SF,28,6,NBA,NYK,1,0,3,0,16.7,0,0,16.7,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,120
29803,2022,4389,Danuel House,NA,SF,28,6,NBA,UTA,25,6,491,5.5,12.4,0.447,3.4,8.3,0.415,2.1,4.1,0.512,2.7,3.9,0.692,1.4,5.4,6.8,2.5,1.6,1.2,1.5,3.5,17.2,122,111
29804,2022,4706,DaQuan Jeffries,NA,SG,24,3,NBA,MEM,3,0,9,5.3,10.6,0.5,0,5.3,0,5.3,5.3,1,0,0,NA,0,10.6,10.6,5.3,0,0,0,5.3,10.6,125,113
29805,2022,4707,Darius Bazley,NA,PF,21,3,NBA,OKC,69,53,1924,6.9,16.4,0.422,2,6.8,0.297,4.9,9.6,0.511,3,4.3,0.688,1.8,9.2,11,2.5,1.5,1.8,2.3,1.7,18.9,101,111
29806,2022,4708,Darius Garland,NA,PG,22,3,NBA,CLE,68,68,2430,11.1,24.1,0.462,3.6,9.3,0.383,7.6,14.8,0.512,4.4,5,0.892,0.8,3.8,4.6,12,1.8,0.1,5.1,2.4,30.3,112,112
29807,2022,3869,Darren Collison,NA,PG,34,11,NBA,LAL,3,0,37,2.6,9.1,0.286,0,3.9,0,2.6,5.2,0.5,0,0,NA,0,5.2,5.2,2.6,1.3,0,1.3,6.5,5.2,65,116
29808,2022,4924,David Duke Jr.,NA,PG,22,1,NBA,BRK,22,7,341,5.5,15.4,0.361,1.3,5.3,0.243,4.3,10.1,0.423,2.4,3,0.81,4.3,5.3,9.5,2.4,2,1,1.3,5.1,14.8,104,113
29809,2022,4925,David Johnson,NA,SG,20,1,NBA,TOR,2,0,2,0,25,0,0,25,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,120
29810,2022,4391,David Nwaba,NA,SF,29,6,NBA,HOU,46,4,609,6.6,13.8,0.483,1.2,3.8,0.306,5.5,9.9,0.551,3.8,5.2,0.716,3.2,8.6,11.8,2.7,2.2,1.6,1.6,4.3,18.2,117,113
29811,2022,4926,Davion Mitchell,NA,PG,23,1,NBA,SAC,75,19,2076,8.2,19.5,0.418,2.3,7.4,0.316,5.8,12.1,0.48,1.3,2,0.659,0.8,3.1,3.8,7.3,1.3,0.6,2.6,3.3,20,101,118
29812,2022,4392,Dāvis Bertāns,NA,PF,29,6,NBA,TOT,56,0,807,6.1,17,0.36,4.8,14.2,0.335,1.4,2.8,0.489,2.2,2.5,0.9,0.7,6.5,7.2,1.9,1,0.7,1.2,5.2,19.2,106,114
29813,2022,4392,Dāvis Bertāns,NA,PF,29,6,NBA,WAS,34,0,501,5.9,16.9,0.351,4.5,14.2,0.319,1.4,2.7,0.519,2.8,3,0.933,0.6,5.4,6,1.6,1.1,0.6,1.4,5.4,19.2,103,117
29814,2022,4392,Dāvis Bertāns,NA,PF,29,6,NBA,DAL,22,0,306,6.4,17.1,0.375,5.1,14.1,0.36,1.3,3,0.444,1.3,1.6,0.8,1,8.2,9.2,2.5,1,1,0.8,4.9,19.2,111,110
29815,2022,4488,Davon Reed,NA,SG,26,3,NBA,DEN,48,5,668,5.9,11.8,0.503,2.7,6.3,0.43,3.2,5.5,0.587,0.7,1.1,0.667,1,6.9,7.9,3.9,1.8,0.7,1.2,4.6,15.3,123,112
29816,2022,4927,Day'Ron Sharpe,NA,PF,20,1,NBA,BRK,32,8,391,10.7,18.5,0.577,0.2,0.9,0.286,10.4,17.6,0.592,3,5.1,0.585,10,9.8,19.8,2.1,1.2,1.9,3.7,7.4,24.5,118,111
29817,2022,4489,De'Aaron Fox,NA,PG,24,5,NBA,SAC,59,59,2083,11.9,25.2,0.473,1.7,5.8,0.297,10.2,19.5,0.524,6,8,0.75,0.6,4.8,5.3,7.6,1.6,0.6,3.9,4,31.6,107,117
29818,2022,4709,De'Andre Hunter,NA,SF,24,3,NBA,ATL,53,52,1577,7.9,17.9,0.442,2.3,6.1,0.379,5.6,11.8,0.474,4,5.2,0.765,0.8,4.7,5.5,2.1,1.1,0.7,2.2,4.8,22.1,106,117
29819,2022,4602,De'Anthony Melton,NA,SG,23,4,NBA,MEM,73,15,1657,8.1,20.1,0.404,4,10.7,0.374,4.1,9.3,0.44,2.6,3.5,0.75,1.8,7.6,9.5,5.6,3,1.1,3.2,3.7,22.8,108,107
29820,2022,4710,Dean Wade,NA,PF,25,3,NBA,CLE,51,28,980,5,11.1,0.456,2.6,7.2,0.359,2.4,3.8,0.64,1,1.5,0.667,1.6,6.1,7.6,2.6,1.5,0.4,0.8,4.5,13.7,122,111
29821,2022,4603,Deandre Ayton,NA,C,23,4,NBA,PHO,58,58,1713,12.4,19.6,0.634,0.2,0.5,0.368,12.2,19,0.642,3,4,0.746,4.2,12.5,16.7,2.4,1.1,1.1,2.6,4,28,124,105
29822,2022,3810,DeAndre Jordan,NA,C,33,14,NBA,TOT,48,20,622,7.2,11.2,0.643,0,0,NA,7.2,11.2,0.643,1.7,3.1,0.55,6.5,14.1,20.6,1.6,0.9,2.7,2.9,5.5,16.1,120,107
29823,2022,3810,DeAndre Jordan,NA,C,33,14,NBA,LAL,32,19,408,7,10.5,0.674,0,0,NA,7,10.5,0.674,1.4,3.1,0.462,6,14.2,20.2,1.5,1.2,3.1,2.5,5.9,15.5,123,107
29824,2022,3810,DeAndre Jordan,NA,C,33,14,NBA,PHI,16,1,214,7.5,12.6,0.593,0,0,NA,7.5,12.6,0.593,2.3,3.3,0.714,7.5,14,21.4,1.9,0.5,2.1,3.7,4.9,17.2,115,108
29825,2022,4393,DeAndre' Bembry,NA,SF,27,6,NBA,TOT,56,20,1026,5.9,10.4,0.561,0.7,1.7,0.417,5.1,8.7,0.589,1,1.7,0.6,2,5.7,7.7,3.1,2.3,1.2,1.5,5.3,13.4,119,112
29826,2022,4393,DeAndre' Bembry,NA,SF,27,6,NBA,BRK,48,20,949,6.2,10.9,0.568,0.8,1.8,0.417,5.4,9,0.599,1.1,1.8,0.6,1.9,5.8,7.8,3.1,2.4,1.3,1.5,5.3,14.2,120,111
29827,2022,4393,DeAndre' Bembry,NA,SF,27,6,NBA,MIL,8,0,77,1.9,5,0.375,0,0,NA,1.9,5,0.375,0,0,NA,2.5,4.4,6.9,3.7,1.2,0,0.6,5.6,3.7,115,115
29828,2022,4822,Deividas Sirvydis,NA,SG,21,2,NBA,DET,3,0,27,1.8,18.1,0.1,1.8,12.6,0.143,0,5.4,0,0,0,NA,0,10.8,10.8,1.8,5.4,1.8,0,7.2,5.4,41,102
29829,2022,4928,DeJon Jarreau,NA,SG,24,1,NBA,IND,1,0,1,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,NA,125
29830,2022,4394,Dejounte Murray,NA,PG,25,5,NBA,SAS,68,68,2366,11.6,25.2,0.462,1.9,6,0.327,9.7,19.2,0.504,4,5,0.794,1.6,9.8,11.4,12.7,2.8,0.5,3.7,2.8,29.2,113,108
29831,2022,4320,Delon Wright,NA,SG,29,7,NBA,ATL,77,8,1452,4.1,9.1,0.454,1.5,3.9,0.379,2.6,5.2,0.51,1.8,2.1,0.857,1.7,5.8,7.4,6.4,3.1,0.6,1.5,1.9,11.6,126,112
29832,2022,3872,DeMar DeRozan,NA,PF,32,13,NBA,CHI,76,76,2743,13.8,27.3,0.504,0.9,2.5,0.352,12.9,24.8,0.52,9.3,10.6,0.877,1,6,7,6.7,1.2,0.4,3.2,3.2,37.7,117,115
29833,2022,3926,DeMarcus Cousins,NA,C,31,11,NBA,TOT,48,7,718,10.1,21.9,0.46,2.5,8.3,0.303,7.6,13.7,0.554,6.4,8.5,0.76,5,13.3,18.3,4.8,2.4,1.4,5.8,9.4,29.1,105,106
29834,2022,3926,DeMarcus Cousins,NA,C,31,11,NBA,MIL,17,5,287,9.2,19.7,0.466,2.2,8,0.271,7,11.7,0.6,5.2,6.4,0.816,4,12.4,16.4,3,2.7,1.3,2.7,7.7,25.8,115,105
29835,2022,3926,DeMarcus Cousins,NA,C,31,11,NBA,DEN,31,2,431,10.7,23.4,0.456,2.7,8.4,0.324,8,15,0.53,7.3,9.9,0.736,5.7,13.9,19.6,6,2.2,1.5,7.9,10.6,31.4,101,106
29836,2022,4823,Deni Avdija,NA,SF,21,2,NBA,WAS,82,8,1984,6.2,14.4,0.432,2,6.5,0.317,4.2,8,0.525,2.6,3.4,0.757,1.3,9.3,10.6,4.2,1.5,1.1,2.2,4.7,17.1,106,113
29837,2022,4157,Dennis Schröder,NA,SG-PG,28,9,NBA,TOT,64,29,1837,8.4,19.4,0.431,2.3,6.7,0.344,6.1,12.7,0.477,4.2,4.9,0.853,0.9,4.8,5.7,7.9,1.4,0.2,3.8,4.1,23.2,107,112
29838,2022,4157,Dennis Schröder,NA,SG,28,9,NBA,BOS,49,25,1433,8.9,20.3,0.44,2.3,6.7,0.349,6.6,13.6,0.485,4.3,5,0.848,1,4.7,5.7,7.2,1.4,0.2,3.6,4,24.4,108,110
29839,2022,4157,Dennis Schröder,NA,PG,28,9,NBA,HOU,15,4,404,6.5,16.5,0.393,2.2,6.8,0.328,4.2,9.7,0.439,4,4.6,0.872,0.7,5.2,5.9,10.4,1.4,0.4,4.6,4.5,19.2,104,118
29840,2022,4490,Dennis Smith Jr.,NA,PG,24,5,NBA,POR,37,4,638,6,14.5,0.418,0.5,2.1,0.222,5.6,12.4,0.451,3.2,4.9,0.656,1.5,5.2,6.7,10.1,3.4,0.9,3.9,4,15.8,101,114
29841,2022,4396,Denzel Valentine,NA,SG,28,5,NBA,TOT,24,0,222,5.6,14.8,0.379,4.3,10.6,0.404,1.3,4.3,0.316,0,0,NA,2,7.4,9.4,2.5,1.8,0,2.7,4.5,15.5,98,110
29842,2022,4396,Denzel Valentine,NA,SG,28,5,NBA,CLE,22,0,204,5.6,15.2,0.371,4.4,10.8,0.409,1.2,4.4,0.278,0,0,NA,2.2,7.1,9.3,2.7,1.7,0,2.4,4.2,15.7,100,110
29843,2022,4396,Denzel Valentine,NA,SG,28,5,NBA,UTA,2,0,18,5.5,11,0.5,2.7,8.2,0.333,2.7,2.7,1,0,0,NA,0,11,11,0,2.7,0,5.5,8.2,13.7,75,107
29844,2022,3928,Derrick Favors,NA,C,30,12,NBA,OKC,39,18,653,7,13.6,0.516,0.1,1.2,0.125,6.9,12.4,0.554,1.2,1.9,0.64,4.3,9.4,13.7,1.9,1.3,0.9,0.7,4.6,15.4,118,112
29845,2022,4397,Derrick Jones Jr.,NA,PF,24,6,NBA,CHI,51,8,899,5.7,10.6,0.538,1.1,3.3,0.328,4.6,7.3,0.634,3,3.8,0.8,3.3,5.9,9.2,1.6,1.4,1.8,1.6,5.7,15.5,124,113
29846,2022,3812,Derrick Rose,NA,PG,33,13,NBA,NYK,26,4,636,9.6,21.6,0.445,2.9,7.2,0.402,6.7,14.3,0.467,2.4,2.4,0.968,1.7,4.5,6.1,8.1,1.7,0.9,3.1,1.2,24.5,112,112
29847,2022,4491,Derrick Walton,NA,PG,26,3,NBA,DET,3,3,108,2.7,11.7,0.231,1.4,5.9,0.231,1.4,5.9,0.231,1.8,1.8,1,0.9,3.6,4.5,9.5,3.2,1.8,5,3.6,8.6,77,111
29848,2022,4492,Derrick White,NA,SG,27,5,NBA,TOT,75,52,2199,7.4,17.7,0.421,2.5,8.1,0.312,4.9,9.5,0.515,4.5,5.2,0.864,0.8,4.9,5.8,8.1,1.4,1.3,2.6,3.8,21.9,114,112
29849,2022,4492,Derrick White,NA,SG,27,5,NBA,SAS,49,48,1486,7.8,18.4,0.426,2.6,8.3,0.314,5.2,10.1,0.519,4.5,5.2,0.869,0.8,4.8,5.6,8.8,1.6,1.4,2.8,3.7,22.8,114,113
29850,2022,4492,Derrick White,NA,SG,27,5,NBA,BOS,26,4,713,6.6,16,0.409,2.4,7.7,0.306,4.2,8.3,0.504,4.5,5.2,0.853,0.9,5.2,6.1,6.4,1,1.1,2.2,3.9,19.9,114,109
29851,2022,4824,Desmond Bane,NA,SF,23,2,NBA,MEM,76,76,2266,10.7,23.2,0.461,4.8,11,0.436,5.9,12.2,0.484,3,3.3,0.903,1,6.1,7.1,4.4,1.9,0.6,2.3,4.1,29.2,119,110
29852,2022,4321,Devin Booker,NA,SG,25,7,NBA,PHO,68,68,2345,13.6,29.2,0.466,3.8,9.8,0.383,9.8,19.4,0.508,6.5,7.4,0.868,0.9,6.1,7,6.8,1.6,0.5,3.3,3.7,37.4,113,109
29853,2022,4825,Devin Cannady,NA,PG,25,2,NBA,ORL,5,0,145,5,14.7,0.341,5,12.3,0.405,0,2.3,0,1.7,2.3,0.714,0.3,1.7,2,3.3,1.7,1,1.7,3,16.7,103,115
29854,2022,4826,Devin Vassell,NA,SF,21,2,NBA,SAS,71,32,1937,8.1,18.9,0.427,3.4,9.4,0.361,4.7,9.5,0.492,2.1,2.5,0.838,1.1,6.5,7.6,3.4,1.9,1,1.4,3.5,21.6,109,112
29855,2022,4827,Devon Dotson,NA,PG,22,2,NBA,CHI,11,0,85,6.3,13.2,0.478,1.1,5.2,0.222,5.2,8,0.643,2.9,5.2,0.556,0.6,4.6,5.2,8.6,0.6,0,2.9,6.3,16.7,109,118
29856,2022,4712,Devontae Cacok,NA,PF,25,3,NBA,SAS,15,0,121,8.3,12.3,0.677,0,0,NA,8.3,12.3,0.677,1.6,2.8,0.571,3.2,13.5,16.7,2.4,3.2,2.8,1.2,6.3,18.2,132,102
29857,2022,4607,Devonte' Graham,NA,PG,26,4,NBA,NOP,76,63,2162,6.8,18.6,0.363,4.4,12.9,0.341,2.4,5.8,0.413,2.7,3.2,0.843,0.8,3.2,4,7.2,1.6,0.3,2.4,2.2,20.6,109,116
29858,2022,4158,Dewayne Dedmon,NA,C,32,9,NBA,MIA,67,15,1065,7.7,13.6,0.566,0.9,2.2,0.404,6.8,11.4,0.597,3.5,4.7,0.75,4.9,13.2,18.1,2.2,1.1,2,3.3,8.2,19.8,117,105
29859,2022,4828,Didi Louzada,NA,SG-SF,22,2,NBA,TOT,9,1,129,4.5,12.5,0.364,3.4,8.7,0.391,1.1,3.8,0.3,0.8,0.8,1,1.9,4.5,6.4,1.9,0.8,0.8,1.9,4.9,13.3,100,120
29860,2022,4828,Didi Louzada,NA,SF,22,2,NBA,NOP,2,0,7,0,21.2,0,0,21.2,0,0,0,NA,0,0,NA,14.1,0,14.1,7.1,0,0,0,0,0,63,122
29861,2022,4828,Didi Louzada,NA,SG,22,2,NBA,POR,7,1,122,4.8,12,0.4,3.6,8,0.45,1.2,4,0.3,0.8,0.8,1,1.2,4.8,6,1.6,0.8,0.8,2,5.2,14,104,120
29862,2022,4494,Dillon Brooks,NA,SF,26,5,NBA,MEM,32,31,885,12.3,28.4,0.432,2.5,8.1,0.309,9.8,20.4,0.48,4.9,5.7,0.849,1.6,3.9,5.5,4.8,1.9,0.4,2.7,5.7,31.9,108,112
29863,2022,4400,Domantas Sabonis,NA,C-PF,25,6,NBA,TOT,62,61,2136,10.1,17.6,0.573,0.9,2.9,0.312,9.2,14.8,0.623,5.6,7.6,0.741,4.6,12.6,17.2,7.4,1.3,0.6,4.5,4.6,26.7,121,113
29864,2022,4400,Domantas Sabonis,NA,C,25,6,NBA,IND,47,46,1632,9.9,17.1,0.58,1.1,3.2,0.324,8.9,13.9,0.639,5.7,7.7,0.74,4.7,12.4,17,7.1,1.4,0.7,4.3,4.4,26.6,123,114
29865,2022,4400,Domantas Sabonis,NA,PF,25,6,NBA,SAC,15,15,504,10.7,19.3,0.554,0.4,1.6,0.235,10.3,17.7,0.584,5.3,7.1,0.743,4.4,13.3,17.7,8.3,1.2,0.5,5,5.4,27,115,113
29866,2022,4495,Donovan Mitchell,NA,SG,25,5,NBA,UTA,67,67,2266,13.5,30,0.448,5.1,14.3,0.355,8.4,15.7,0.533,5.8,6.8,0.853,1.2,5,6.2,7.8,2.2,0.3,4.4,3.6,37.8,114,111
29867,2022,4608,Donte DiVincenzo,NA,SG,25,4,NBA,TOT,42,1,1006,5.6,16.1,0.351,3.5,10.4,0.339,2.1,5.6,0.373,3.3,4,0.843,1.9,6.2,8.1,5.6,2.3,0.4,3.4,3.3,18.2,102,113
29868,2022,4608,Donte DiVincenzo,NA,SG,25,4,NBA,MIL,17,0,341,5.5,16.6,0.331,3,10.4,0.284,2.5,6.2,0.409,3.2,3.8,0.852,2.5,5.9,8.5,4.1,1.5,0.4,3.9,3.7,17.2,94,113
29869,2022,4608,Donte DiVincenzo,NA,SG,25,4,NBA,SAC,25,1,665,5.7,15.8,0.362,3.8,10.4,0.368,1.9,5.4,0.351,3.4,4.1,0.839,1.6,6.4,8,6.4,2.7,0.4,3.2,3.1,18.7,106,114
29870,2022,4401,Dorian Finney-Smith,NA,PF,28,6,NBA,DAL,80,80,2644,6.2,13.2,0.471,3.3,8.3,0.395,2.9,4.9,0.599,1.1,1.6,0.675,2.3,4.8,7.1,2.9,1.7,0.7,1.5,3.5,16.8,119,110
29871,2022,4237,Doug McDermott,NA,PF,30,8,NBA,SAS,51,51,1223,8.4,18.2,0.462,4.2,10,0.422,4.2,8.2,0.512,1.6,2,0.784,0.7,3.8,4.5,2.5,0.5,0.2,1.7,3.1,22.7,112,118
29872,2022,4085,Draymond Green,NA,PF,31,10,NBA,GSW,46,44,1329,5,9.4,0.525,0.6,2,0.296,4.4,7.4,0.586,2.2,3.3,0.659,1.7,10.7,12.3,11.7,2.2,1.8,5.1,5,12.7,109,103
29873,2022,4610,Drew Eubanks,NA,C,24,4,NBA,TOT,71,31,1245,8.6,14.4,0.596,0.2,0.9,0.217,8.4,13.5,0.621,3.9,5.1,0.762,5.1,9.8,14.9,3.3,1.2,1.6,3.2,4.7,21.2,120,113
29874,2022,4610,Drew Eubanks,NA,C,24,4,NBA,SAS,49,9,595,6.8,12.8,0.528,0.1,0.6,0.125,6.7,12.2,0.55,4.8,6.4,0.747,5.2,10.6,15.8,4,1,2.4,3.7,4.9,18.4,113,109
29875,2022,4610,Drew Eubanks,NA,C,24,4,NBA,POR,22,22,650,10.3,15.9,0.646,0.3,1.1,0.267,10,14.8,0.675,3,3.8,0.784,5,9,14,2.6,1.4,0.8,2.6,4.6,23.9,127,116
29876,2022,4929,Duane Washington Jr.,NA,PG,21,1,NBA,IND,48,7,968,8.8,21.6,0.405,4.1,10.9,0.377,4.7,10.7,0.434,2.3,3.1,0.754,0.2,4,4.2,4.3,1.3,0.2,2.9,3.3,23.9,101,119
29877,2022,4611,Duncan Robinson,NA,SG,27,4,NBA,MIA,79,68,2043,7.1,17.8,0.399,5.7,15.3,0.372,1.4,2.5,0.569,1.2,1.5,0.836,0.6,4.4,5,3.2,1,0.3,1.5,4.9,21.1,113,112
29878,2022,3520,Dwight Howard,NA,C,36,18,NBA,LAL,60,27,971,6.6,10.8,0.612,0.4,0.7,0.533,6.2,10.1,0.618,4.7,7.2,0.658,5.8,11.7,17.6,1.7,1.7,1.8,2.3,5.7,18.4,128,109
29879,2022,4239,Dwight Powell,NA,C,30,8,NBA,DAL,82,71,1798,7.5,11.2,0.671,0.4,1,0.351,7.2,10.2,0.703,4.6,5.9,0.783,4.8,6.5,11.3,2.7,1,1.1,1.8,6.2,20.1,142,110
29880,2022,4829,Dylan Windler,NA,SF,25,2,NBA,CLE,50,0,459,4,10.7,0.378,2.3,7.6,0.3,1.7,3,0.571,1.6,2,0.833,2.3,7.4,9.7,3.7,1.5,0.3,1.7,5.1,12,110,110
29881,2022,3932,Ed Davis,NA,C,32,12,NBA,CLE,31,3,201,2.7,4,0.688,0,0,NA,2.7,4,0.688,1.5,3.5,0.429,3.5,12.4,15.9,1.7,0.7,2.2,1.2,8.2,7,126,106
29882,2022,4240,Elfrid Payton,NA,PG,27,8,NBA,PHO,50,1,549,5.9,15.3,0.383,0.4,1.6,0.222,5.5,13.8,0.401,1.1,2.8,0.375,1.8,5.9,7.7,8.7,2.2,0.5,4.1,3.3,13.1,87,108
29883,2022,4831,Elijah Hughes,NA,SG-SF,23,2,NBA,TOT,36,4,434,5.3,16.3,0.326,2.8,10.7,0.263,2.5,5.5,0.449,0.8,1,0.778,0.7,5.9,6.5,2.5,1.6,0.9,1.9,4.4,14.2,87,116
29884,2022,4831,Elijah Hughes,NA,SF,23,2,NBA,UTA,14,1,112,6.6,15.9,0.417,4.4,12.4,0.357,2.2,3.5,0.625,1.3,1.3,1,0.9,6.6,7.5,2.6,1.8,0.4,3.1,3.1,19,105,111
29885,2022,4831,Elijah Hughes,NA,SG,23,2,NBA,POR,22,3,322,4.9,16.4,0.296,2.3,10.2,0.224,2.6,6.2,0.415,0.6,0.9,0.667,0.6,5.6,6.2,2.4,1.5,1.1,1.5,4.9,12.6,80,118
29886,2022,4615,Emanuel Terry,NA,PF,25,2,NBA,PHO,3,0,18,0,13.4,0,0,0,NA,0,13.4,0,0,0,NA,21.4,18.7,40.1,5.3,2.7,0,13.4,10.7,0,61,99
29887,2022,4324,Emmanuel Mudiay,NA,PG,25,6,NBA,SAC,2,0,11,0,8.7,0,0,0,NA,0,8.7,0,13.1,17.5,0.75,0,0,0,17.5,4.4,0,4.4,4.4,13.1,100,114
29888,2022,4006,Enes Kanter,NA,C,29,11,NBA,BOS,35,1,411,6.2,11.7,0.526,0.2,0.6,0.4,5.9,11.1,0.533,2.9,3.4,0.857,7.4,12,19.3,1,0.6,1.7,2.4,5.1,15.5,121,105
29889,2022,3934,Eric Bledsoe,NA,PG,32,12,NBA,LAC,54,29,1361,7.1,16.8,0.421,1.8,5.9,0.313,5.3,11,0.479,3.2,4.2,0.761,1,5.5,6.6,8.1,2.5,0.7,4.2,3.1,19.2,100,110
29890,2022,3815,Eric Gordon,NA,SG,33,14,NBA,HOU,57,46,1669,7.6,16.1,0.475,3.5,8.6,0.412,4.1,7.5,0.548,3,3.8,0.778,0.4,2.8,3.2,4.4,0.8,0.5,3.1,1.8,21.8,111,121
29891,2022,4716,Eric Paschall,NA,PF,25,3,NBA,UTA,58,3,736,7.7,15.8,0.485,2.7,7.3,0.37,5,8.5,0.583,4.4,5.8,0.767,2,5.1,7.1,2.4,0.6,0.3,1.8,3.4,22.4,123,115
29892,2022,4930,Eugene Omoruyi,NA,SF,24,1,NBA,DAL,4,0,18,5.6,14,0.4,2.8,5.6,0.5,2.8,8.4,0.333,5.6,11.2,0.5,5.6,14,19.6,5.6,0,0,0,5.6,19.6,130,110
29893,2022,4086,Evan Fournier,NA,SG,29,10,NBA,NYK,80,80,2358,8.5,20.5,0.417,5.1,13.1,0.389,3.4,7.3,0.465,1.7,2.4,0.708,0.7,3.7,4.5,3.6,1.7,0.4,2.2,3.8,23.9,109,113
29894,2022,4931,Evan Mobley,NA,PF,20,1,NBA,CLE,69,69,2331,9,17.8,0.508,0.5,2,0.25,8.5,15.8,0.541,3.6,5.4,0.663,3.1,9.1,12.2,3.7,1.2,2.5,2.8,3.1,22.2,109,107
29895,2022,4832,Facundo Campazzo,NA,PG,30,2,NBA,DEN,65,4,1184,4.4,12.3,0.361,2.4,8,0.301,2,4.3,0.476,2.5,3.2,0.769,1,3.9,4.8,9.1,2.6,1,2.8,5.1,13.8,109,111
29896,2022,4932,Feron Hunt,NA,SF,22,1,NBA,NYK,2,0,8,0,12.5,0,0,0,NA,0,12.5,0,0,0,NA,6.3,0,6.3,6.3,6.3,0,6.3,6.3,0,41,105
29897,2022,4616,Frank Jackson,NA,PG,23,4,NBA,DET,53,7,1164,8.1,20.2,0.402,3.6,11.7,0.308,4.5,8.6,0.529,3.6,4.4,0.827,0.8,2.9,3.6,2.3,1.1,0.4,1.6,3.7,23.5,106,118
29898,2022,4325,Frank Kaminsky,NA,C,28,7,NBA,PHO,9,0,181,9.6,17.5,0.545,1.3,4,0.333,8.2,13.6,0.608,4.8,5.3,0.9,2.9,8,10.9,3.5,2.1,1.9,1.3,3.7,25.3,130,105
29899,2022,4500,Frank Ntilikina,NA,PG,23,5,NBA,DAL,58,5,685,6.5,16.4,0.399,2.8,8.2,0.342,3.7,8.2,0.455,1.8,1.8,0.96,0.9,4.9,5.8,5.1,2,0.5,2.3,4.5,17.6,104,110
29900,2022,4933,Franz Wagner,NA,SF,20,1,NBA,ORL,79,79,2429,9.1,19.4,0.468,1.9,5.4,0.354,7.2,14,0.511,3.8,4.4,0.863,1.7,5.4,7.1,4.6,1.4,0.7,2.4,3.3,23.8,110,114
29901,2022,4403,Fred VanVleet,NA,PG,27,6,NBA,TOR,65,65,2462,9,22.3,0.403,4.9,13,0.377,4.1,9.2,0.44,3.9,4.5,0.874,0.9,5,5.9,8.8,2.3,0.7,3.5,3.3,26.8,115,111
29902,2022,4833,Freddie Gillespie,NA,PF,24,2,NBA,ORL,9,2,119,3.7,8.9,0.409,0,0.4,0,3.7,8.5,0.429,1.2,2.8,0.429,5.3,9.3,14.6,2,1.2,3.7,2,7.3,8.5,96,108
29903,2022,4501,Furkan Korkmaz,NA,SG,24,5,NBA,PHI,67,19,1414,6.4,16.6,0.387,2.7,9.4,0.289,3.7,7.2,0.515,2.4,3,0.81,0.8,5.4,6.2,4.5,1.2,0.3,1.7,2,18,104,114
29904,2022,4717,Gabe Vincent,NA,PG,25,3,NBA,MIA,68,27,1589,6.7,16.2,0.417,3.7,10.2,0.368,3,6,0.5,1.4,1.7,0.815,0.7,3.3,4,6.6,2,0.4,3.1,5,18.6,107,111
29905,2022,4934,Gabe York,NA,SG,28,1,NBA,IND,2,0,21,4.7,16.3,0.286,2.3,14,0.167,2.3,2.3,1,7,11.7,0.6,0,4.7,4.7,9.3,4.7,2.3,2.3,9.3,18.7,101,108
29906,2022,4834,Gabriel Deck,NA,PF,26,2,NBA,OKC,7,0,56,7,12.2,0.571,1.7,3.5,0.5,5.2,8.7,0.6,0,0,NA,0.9,4.3,5.2,4.3,0.9,0,1.7,1.7,15.7,121,117
29907,2022,4935,Gabriel Lundberg,NA,SG,27,1,NBA,PHO,4,0,44,5.5,20.8,0.263,3.3,8.7,0.375,2.2,12,0.182,0,0,NA,2.2,5.5,7.7,12,3.3,0,3.3,7.7,14.2,89,106
29908,2022,3877,Garrett Temple,NA,SG,35,12,NBA,NOP,59,16,1098,5,13.3,0.376,2.7,8.3,0.319,2.3,4.9,0.473,1.3,1.8,0.683,1.3,5.1,6.4,3.3,1.9,1,1.9,3.6,13.9,101,113
