seas_id,season,player_id,player,birth_year,pos,age,experience,lg,tm,g,gs,mp_per_game,fg_per_game,fga_per_game,fg_percent,x3p_per_game,x3pa_per_game,x3p_percent,x2p_per_game,x2pa_per_game,x2p_percent,e_fg_percent,ft_per_game,fta_per_game,ft_percent,orb_per_game,drb_per_game,trb_per_game,ast_per_game,stl_per_game,blk_per_game,tov_per_game,pf_per_game,pts_per_game
30122,2022,4107,Khris Middleton,NA,SF,30,10,NBA,MIL,66,66,32.4,6.8,15.5,0.443,2.5,6.6,0.373,4.4,8.9,0.494,0.522,3.9,4.4,0.89,0.6,4.8,5.4,5.4,1.2,0.3,2.9,2.4,20.1
30123,2022,4855,Killian Hayes,NA,PG,20,2,NBA,DET,66,40,25,2.7,7,0.383,0.7,2.5,0.263,2,4.4,0.452,0.431,0.9,1.1,0.77,0.5,2.6,3.2,4.2,1.2,0.5,1.7,2.8,6.9
30124,2022,4856,Killian Tillie,NA,C,23,2,NBA,MEM,36,3,12.8,1.2,3.5,0.339,0.8,2.4,0.314,0.4,1.1,0.39,0.445,0.1,0.2,0.625,0.6,1.1,1.7,0.6,0.6,0.4,0.4,1.6,3.3
30125,2022,4857,Kira Lewis Jr.,NA,PG,20,2,NBA,NOP,24,0,14.2,2.5,6.1,0.404,0.5,2.4,0.224,1.9,3.7,0.523,0.449,0.4,0.5,0.833,0.4,1.3,1.6,2,0.5,0,1.1,0.7,5.9
30126,2022,4036,Klay Thompson,NA,SG,31,9,NBA,GSW,32,32,29.4,7.7,17.9,0.429,3.6,9.3,0.385,4.1,8.7,0.477,0.529,1.4,1.6,0.902,0.5,3.4,3.9,2.8,0.5,0.5,1.3,1.7,20.4
30127,2022,4421,Kris Dunn,NA,PG,27,6,NBA,POR,15,3,22.4,2.9,6.8,0.431,0.1,0.7,0.091,2.9,6.1,0.473,0.436,1.1,1.2,0.944,0.6,2.7,3.3,5.3,1.5,0.2,2.1,2.5,7.1
30128,2022,4343,Kristaps Porziņģis,NA,PF,26,6,NBA,TOT,51,51,29,6.9,15,0.459,1.5,4.9,0.31,5.4,10.1,0.532,0.51,4.9,5.6,0.867,2,6.1,8.1,2.3,0.7,1.6,1.6,2.7,20.2
30129,2022,4343,Kristaps Porziņģis,NA,PF,26,6,NBA,DAL,34,34,29.5,6.7,14.9,0.451,1.4,5.1,0.283,5.3,9.9,0.537,0.499,4.3,5,0.865,1.9,5.8,7.7,2,0.7,1.7,1.6,2.6,19.2
30130,2022,4343,Kristaps Porziņģis,NA,PF,26,6,NBA,WAS,17,17,28.2,7.2,15.2,0.475,1.7,4.6,0.367,5.5,10.6,0.522,0.531,5.9,6.8,0.871,2.2,6.6,8.8,2.9,0.7,1.5,1.6,2.9,22.1
30131,2022,4271,Kyle Anderson,NA,PF,28,8,NBA,MEM,69,11,21.5,3,6.8,0.446,0.5,1.6,0.33,2.5,5.2,0.481,0.484,1,1.5,0.638,1,4.3,5.3,2.7,1.1,0.7,1,1.6,7.6
30132,2022,4751,Kyle Guy,NA,SG,24,3,NBA,MIA,19,0,9.8,1.4,3.4,0.4,0.7,2.1,0.35,0.6,1.3,0.48,0.508,0.4,0.6,0.667,0.2,0.7,0.9,0.9,0.4,0.1,0.7,0.6,3.9
30133,2022,4534,Kyle Kuzma,NA,PF,26,5,NBA,WAS,66,66,33.4,6.4,14.2,0.452,1.9,5.7,0.341,4.5,8.5,0.526,0.52,2.4,3.3,0.712,1.1,7.4,8.5,3.5,0.6,0.9,2.6,1.9,17.1
30134,2022,3685,Kyle Lowry,NA,PG,35,16,NBA,MIA,63,63,33.9,4.4,10,0.44,2.3,6.1,0.377,2.1,3.9,0.539,0.555,2.3,2.8,0.851,0.5,4,4.5,7.5,1.1,0.3,2.7,2.8,13.4
30135,2022,4037,Kyrie Irving,NA,PG,29,11,NBA,BRK,29,29,37.6,10,21.2,0.469,3.4,8.2,0.418,6.5,13,0.501,0.55,4.1,4.4,0.915,0.6,3.8,4.4,5.8,1.4,0.6,2.5,2.8,27.4
30136,2022,4752,KZ Okpala,NA,PF,22,3,NBA,MIA,21,0,11.6,1.4,3.3,0.435,0.4,1.2,0.346,1,2,0.488,0.5,0.4,0.5,0.727,0.5,1.4,2,0.7,0.2,0.3,0.2,1.2,3.7
30137,2022,4858,Lamar Stevens,NA,PF,24,2,NBA,CLE,63,13,16.1,2.5,5.1,0.489,0.3,1,0.277,2.2,4,0.543,0.517,0.8,1.2,0.707,0.7,1.9,2.6,0.7,0.5,0.3,0.7,1.7,6.1
30138,2022,3686,LaMarcus Aldridge,NA,C,36,16,NBA,BRK,47,12,22.3,5.4,9.7,0.55,0.3,1,0.304,5.1,8.8,0.578,0.566,1.9,2.2,0.873,1.6,3.9,5.5,0.9,0.3,1,0.9,1.7,12.9
30139,2022,4859,LaMelo Ball,NA,PG,20,2,NBA,CHO,75,75,32.3,7.2,16.7,0.429,2.9,7.5,0.389,4.2,9.2,0.462,0.517,2.8,3.2,0.872,1.4,5.2,6.7,7.6,1.6,0.4,3.3,3.2,20.1
30140,2022,3954,Lance Stephenson,NA,SG-SF,31,10,NBA,TOT,46,1,17.7,3.2,7,0.455,0.6,2,0.3,2.6,5.1,0.515,0.497,1.4,1.7,0.788,0.3,2.5,2.8,3.6,0.5,0.1,1.6,2.1,8.3
30141,2022,3954,Lance Stephenson,NA,SF,31,10,NBA,ATL,6,0,11.7,0.8,2.2,0.385,0,0.5,0,0.8,1.7,0.5,0.385,0.2,0.3,0.5,0.2,2.3,2.5,1.8,0,0,0.7,1.3,1.8
30142,2022,3954,Lance Stephenson,NA,SG,31,10,NBA,IND,40,1,18.6,3.6,7.8,0.458,0.7,2.2,0.31,2.9,5.6,0.516,0.502,1.6,2,0.795,0.3,2.5,2.8,3.9,0.6,0.1,1.7,2.2,9.3
30143,2022,4652,Landry Shamet,NA,SG,24,4,NBA,PHO,69,14,20.8,2.8,7,0.394,1.8,4.8,0.368,1,2.2,0.45,0.521,1,1.2,0.84,0.2,1.6,1.8,1.6,0.4,0.1,0.6,1.3,8.3
30144,2022,4272,Langston Galloway,NA,SG,30,8,NBA,TOT,7,0,15.3,0.9,3.7,0.231,0.3,2.3,0.125,0.6,1.4,0.4,0.269,0,0,NA,0.4,2.1,2.6,1.7,0.1,0,0.9,1,2
30145,2022,4272,Langston Galloway,NA,SG,30,8,NBA,BRK,4,0,14.5,1.3,3.3,0.385,0.5,2,0.25,0.8,1.3,0.6,0.462,0,0,NA,0.3,1.8,2,1.3,0,0,1.3,1.3,3
30146,2022,4272,Langston Galloway,NA,SG,30,8,NBA,MIL,3,0,16.3,0.3,4.3,0.077,0,2.7,0,0.3,1.7,0.2,0.077,0,0,NA,0.7,2.7,3.3,2.3,0.3,0,0.3,0.7,0.7
30147,2022,4345,Larry Nance Jr.,NA,PF,29,7,NBA,TOT,46,11,22.6,2.8,5.4,0.522,0.5,1.5,0.329,2.3,3.8,0.599,0.569,0.9,1.2,0.702,1.6,3.8,5.4,1.8,0.9,0.4,0.8,1.8,7
30148,2022,4345,Larry Nance Jr.,NA,PF,29,7,NBA,POR,37,11,23.2,2.8,5.4,0.515,0.5,1.7,0.306,2.2,3.7,0.61,0.563,0.9,1.3,0.653,1.6,4.1,5.6,2,1,0.4,0.7,1.8,6.9
30149,2022,4345,Larry Nance Jr.,NA,PF,29,7,NBA,NOP,9,0,20.2,3,5.4,0.551,0.4,0.9,0.5,2.6,4.6,0.561,0.592,0.9,0.9,1,1.6,2.8,4.3,0.9,0.6,0.8,1.1,1.9,7.3
30150,2022,4535,Lauri Markkanen,NA,PF,24,5,NBA,CLE,61,61,30.8,5.1,11.5,0.445,2.2,6.2,0.358,2.9,5.3,0.548,0.542,2.3,2.6,0.868,1,4.7,5.7,1.3,0.7,0.5,0.9,2.1,14.8
30151,2022,4979,Leandro Bolmaro,NA,SF,21,1,NBA,MIN,35,2,6.9,0.5,1.5,0.315,0.1,0.5,0.278,0.3,1,0.333,0.361,0.3,0.4,0.846,0.5,0.8,1.2,0.6,0.2,0,0.4,0.7,1.4
30152,2022,3463,LeBron James,NA,SF,37,19,NBA,LAL,56,56,37.2,11.4,21.8,0.524,2.9,8,0.359,8.6,13.8,0.62,0.59,4.5,6,0.756,1.1,7.1,8.2,6.2,1.3,1.1,3.5,2.2,30.3
30153,2022,4980,Lindell Wigginton,NA,PG,23,1,NBA,MIL,19,0,10.5,1.4,3.2,0.426,0.5,1.4,0.346,0.9,1.8,0.486,0.5,1,1.8,0.543,0.2,1.2,1.3,1.2,0.3,0.1,0.6,0.9,4.2
30154,2022,4981,Lindy Waters III,NA,SG,24,1,NBA,OKC,25,1,18.6,2.8,7,0.406,2.1,5.8,0.363,0.7,1.2,0.621,0.557,0.2,0.2,0.8,0.2,2.7,2.9,1,0.8,0.3,0.4,1.2,8
30155,2022,4653,Lonnie Walker,NA,SG,23,4,NBA,SAS,70,6,23,4.4,10.9,0.407,1.6,5,0.314,2.9,5.9,0.487,0.48,1.7,2.1,0.784,0.3,2.3,2.6,2.2,0.6,0.3,1,1.4,12.1
30156,2022,4537,Lonzo Ball,NA,PG,24,5,NBA,CHI,35,35,34.6,4.6,10.9,0.423,3.1,7.4,0.423,1.5,3.5,0.423,0.567,0.6,0.8,0.75,1,4.4,5.4,5.1,1.8,0.9,2.3,2.4,13
30157,2022,3619,Lou Williams,NA,PG,35,17,NBA,ATL,56,0,14.3,2.2,5.7,0.391,0.7,1.8,0.363,1.6,3.9,0.404,0.448,1.2,1.4,0.859,0.3,1.3,1.6,1.9,0.5,0.1,0.8,0.9,6.3
30158,2022,4753,Louis King,NA,SF,22,3,NBA,SAC,10,0,10.4,1.5,4.7,0.319,0.8,2.7,0.296,0.7,2,0.35,0.404,0.7,1,0.7,0,1.2,1.2,0.9,0.2,0.1,0,1.4,4.5
30159,2022,4754,Luguentz Dort,NA,SF,22,3,NBA,OKC,51,51,32.6,5.7,14.2,0.404,2.5,7.7,0.332,3.2,6.6,0.487,0.493,3.2,3.7,0.843,0.7,3.4,4.2,1.7,0.9,0.4,1.7,2.9,17.2
30160,2022,4654,Luka Dončić,NA,PG,22,4,NBA,DAL,65,65,35.4,9.9,21.6,0.457,3.1,8.8,0.353,6.8,12.8,0.528,0.529,5.6,7.5,0.744,0.9,8.3,9.1,8.7,1.2,0.6,4.5,2.2,28.4
30161,2022,4982,Luka Garza,NA,C,23,1,NBA,DET,32,5,12.2,2.1,4.6,0.449,0.5,1.5,0.327,1.6,3.1,0.51,0.503,1.2,1.9,0.623,1.8,1.3,3.1,0.6,0.3,0.2,0.6,1.7,5.8
30162,2022,4538,Luke Kennard,NA,SG,25,5,NBA,LAC,70,13,27.4,4.1,9.1,0.449,2.7,6,0.449,1.4,3.1,0.449,0.598,1,1.1,0.896,0.3,3,3.3,2.1,0.6,0.1,0.9,1.4,11.9
30163,2022,4539,Luke Kornet,NA,C,26,5,NBA,TOT,15,0,6.9,0.9,1.8,0.481,0,0.3,0,0.9,1.5,0.591,0.481,0.3,0.4,0.667,0.9,1.1,1.9,0.6,0.3,0.2,0,0.6,2
30164,2022,4539,Luke Kornet,NA,C,26,5,NBA,CLE,2,0,7.5,0.5,2.5,0.2,0,0.5,0,0.5,2,0.25,0.2,1,1.5,0.667,1,0.5,1.5,0.5,0,0.5,0,0.5,2
30165,2022,4539,Luke Kornet,NA,C,26,5,NBA,MIL,1,0,3,0,1,0,0,0,NA,0,1,0,0,0,0,NA,1,0,1,0,0,0,0,1,0
30166,2022,4539,Luke Kornet,NA,C,26,5,NBA,BOS,12,0,7.1,1,1.8,0.571,0,0.3,0,1,1.4,0.706,0.571,0.2,0.3,0.667,0.8,1.3,2.1,0.7,0.3,0.2,0,0.6,2.2
30167,2022,4983,M.J. Walker,NA,SG,23,1,NBA,PHO,2,0,4,0,2,0,0,1,0,0,1,0,0,0,0,NA,0,0.5,0.5,0.5,1,0,0,0.5,0
30168,2022,4984,Mac McClung,NA,SG-PG,23,1,NBA,TOT,2,0,12.5,1.5,3,0.5,0.5,1.5,0.333,1,1.5,0.667,0.583,0.5,0.5,1,0,1.5,1.5,0.5,0.5,0.5,1.5,2.5,4
30169,2022,4984,Mac McClung,NA,PG,23,1,NBA,CHI,1,0,3,1,1,1,0,0,NA,1,1,1,1,0,0,NA,0,0,0,0,0,0,1,0,2
30170,2022,4984,Mac McClung,NA,SG,23,1,NBA,LAL,1,0,22,2,5,0.4,1,3,0.333,1,2,0.5,0.5,1,1,1,0,3,3,1,1,1,2,5,6
30171,2022,4860,Malachi Flynn,NA,PG,23,2,NBA,TOR,44,5,12.2,1.6,4.2,0.393,0.7,2,0.333,1,2.1,0.452,0.475,0.3,0.5,0.625,0.2,1.2,1.4,1.6,0.5,0.1,0.3,1,4.3
30172,2022,4424,Malcolm Brogdon,NA,PG,29,6,NBA,IND,36,36,33.5,6.8,15.1,0.448,1.6,5.2,0.312,5.1,9.9,0.518,0.501,4,4.6,0.856,0.9,4.2,5.1,5.9,0.8,0.4,2.1,2,19.1
30173,2022,4985,Malcolm Hill,NA,SF-SG,26,1,NBA,TOT,19,0,11.2,1.3,2.7,0.462,0.7,1.9,0.361,0.6,0.8,0.688,0.587,0.6,0.7,0.786,0.6,1.3,1.8,0.4,0.4,0.2,0.2,1.3,3.8
30174,2022,4985,Malcolm Hill,NA,SG,26,1,NBA,ATL,3,0,15.3,1.7,2.7,0.625,1,1.7,0.6,0.7,1,0.667,0.813,1.3,1.3,1,0.7,1.3,2,0.3,1.3,0.3,0,2.3,5.7
30175,2022,4985,Malcolm Hill,NA,SF,26,1,NBA,CHI,16,0,10.4,1.2,2.8,0.432,0.6,1.9,0.323,0.6,0.8,0.692,0.545,0.4,0.6,0.7,0.6,1.3,1.8,0.4,0.2,0.1,0.2,1.1,3.4
30176,2022,4426,Malik Beasley,NA,SG,25,6,NBA,MIN,79,18,25,4.2,10.8,0.391,3,8.1,0.377,1.2,2.7,0.432,0.532,0.6,0.8,0.817,0.3,2.5,2.9,1.5,0.5,0.2,0.5,1.1,12.1
30177,2022,4861,Malik Fitts,NA,PF,24,2,NBA,TOT,15,0,4.2,0.5,1.3,0.421,0.3,0.7,0.5,0.2,0.6,0.333,0.553,0,0,NA,0.1,1,1.1,0.3,0,0,0.1,0.3,1.4
30178,2022,4861,Malik Fitts,NA,PF,24,2,NBA,UTA,7,0,5,0.3,1.3,0.222,0.3,0.6,0.5,0,0.7,0,0.333,0,0,NA,0,1.4,1.4,0,0,0,0.3,0.4,0.9
30179,2022,4861,Malik Fitts,NA,PF,24,2,NBA,BOS,8,0,3.5,0.8,1.3,0.6,0.4,0.8,0.5,0.4,0.5,0.75,0.75,0,0,NA,0.3,0.6,0.9,0.6,0,0,0,0.1,1.9
30180,2022,4541,Malik Monk,NA,SG,23,5,NBA,LAL,76,37,28.1,5.1,10.9,0.473,2.3,5.8,0.391,2.9,5.1,0.568,0.578,1.2,1.5,0.795,0.5,2.9,3.4,2.9,0.8,0.4,1.6,1.8,13.8
30181,2022,4756,Malik Newman,NA,PG,24,2,NBA,CLE,1,0,8,3,5,0.6,0,1,0,3,4,0.75,0.6,2,2,1,0,1,1,1,0,0,1,0,8
30182,2022,4862,Mamadi Diakite,NA,PF,25,2,NBA,OKC,13,3,14.5,1.9,3.6,0.532,0,0.4,0,1.9,3.2,0.595,0.532,0.5,0.8,0.545,1.3,3.2,4.5,0.2,0.4,0.7,0.5,2.5,4.3
30183,2022,4986,Marcus Garrett,NA,SG,23,1,NBA,MIA,12,0,10.7,0.4,1.8,0.238,0.1,0.3,0.25,0.3,1.4,0.235,0.262,0.2,0.4,0.4,0.8,1.2,1.9,0.6,0.4,0.3,0.2,1.3,1.1
30184,2022,4042,Marcus Morris,NA,PF,32,11,NBA,LAC,54,54,29,5.6,12.8,0.434,1.9,5.1,0.367,3.7,7.7,0.478,0.507,2.4,2.7,0.872,0.5,3.9,4.4,2.1,0.5,0.3,1.3,2.1,15.4
30185,2022,4275,Marcus Smart,NA,PG,27,8,NBA,BOS,71,71,32.3,4.2,10.1,0.418,1.7,5.1,0.331,2.5,5,0.506,0.501,2,2.5,0.793,0.6,3.2,3.8,5.9,1.7,0.3,2.2,2.3,12.1
30186,2022,4544,Markelle Fultz,NA,PG,23,5,NBA,ORL,18,3,20,4.6,9.7,0.474,0.2,0.9,0.235,4.4,8.8,0.5,0.486,1.4,1.7,0.806,0.2,2.5,2.7,5.5,1.1,0.3,2.2,1.2,10.8
30187,2022,4043,Markieff Morris,NA,PF,32,11,NBA,MIA,17,1,17.5,3.2,6.7,0.474,0.8,2.3,0.333,2.4,4.4,0.547,0.531,0.5,0.5,0.889,1,1.6,2.6,1.4,0.4,0.1,1.2,1.9,7.6
30188,2022,4987,Marko Simonovic,NA,C,22,1,NBA,CHI,9,0,3.9,0.4,1.7,0.267,0.1,0.6,0.2,0.3,1.1,0.3,0.3,0.9,1.2,0.727,0.6,0.6,1.1,0,0.1,0.1,0.2,0.7,1.9
30189,2022,4863,Markus Howard,NA,SG,22,2,NBA,DEN,31,0,5.7,1.3,3.3,0.386,0.9,2.3,0.4,0.4,1,0.355,0.525,0.6,0.7,0.87,0.1,0.3,0.4,0.2,0.3,0,0.2,0.5,4.1
30190,2022,4428,Marquese Chriss,NA,PF,24,6,NBA,DAL,34,0,10.2,1.8,3.9,0.463,0.2,0.7,0.32,1.6,3.2,0.495,0.493,0.6,1,0.667,1,2.1,3,0.5,0.4,0.4,0.5,1.9,4.5
30191,2022,4656,Marvin Bagley III,NA,PF,22,4,NBA,TOT,48,25,23.9,4.7,9.3,0.504,0.5,2,0.237,4.2,7.3,0.579,0.53,1.4,2.1,0.663,2.2,4.9,7,0.8,0.5,0.4,0.8,1.9,11.3
30192,2022,4656,Marvin Bagley III,NA,PF,22,4,NBA,SAC,30,17,21.9,3.8,8.2,0.463,0.5,2.1,0.242,3.3,6.1,0.538,0.494,1.2,1.6,0.745,2.2,4.9,7.2,0.6,0.3,0.4,0.7,1.7,9.3
30193,2022,4656,Marvin Bagley III,NA,PF,22,4,NBA,DET,18,8,27.2,6.2,11.1,0.555,0.4,1.9,0.229,5.7,9.2,0.624,0.575,1.8,3,0.593,2.1,4.7,6.8,1.1,0.7,0.4,1,2.4,14.6
30194,2022,4864,Mason Jones,NA,SG,23,2,NBA,LAL,4,0,12.8,1.8,3.8,0.467,0.3,1,0.25,1.5,2.8,0.545,0.5,3,3.8,0.8,0.3,2.3,2.5,1,0.5,0,0.3,2,6.8
30195,2022,4180,Mason Plumlee,NA,C,31,9,NBA,CHO,73,73,24.6,2.8,4.4,0.641,0,0,0,2.8,4.4,0.645,0.641,0.9,2.3,0.392,2.4,5.3,7.7,3.1,0.8,0.7,1.4,3.1,6.5
30196,2022,4760,Matisse Thybulle,NA,SG,24,3,NBA,PHI,66,50,25.5,2.3,4.5,0.5,0.7,2.2,0.313,1.6,2.4,0.673,0.575,0.5,0.7,0.791,0.6,1.7,2.3,1.1,1.7,1.1,0.6,2.4,5.7
30197,2022,4761,Matt Mooney,NA,SG,24,2,NBA,NYK,1,0,2,0,1,0,0,1,0,0,0,NA,0,0,0,NA,0,0,0,0,1,0,1,0,0
30198,2022,4988,Matt Ryan,NA,SF,24,1,NBA,BOS,1,0,5,1,5,0.2,1,5,0.2,0,0,NA,0.3,0,0,NA,0,0,0,0,1,0,0,0,3
30199,2022,4762,Matt Thomas,NA,SG,27,3,NBA,CHI,40,0,11.5,1.4,3.4,0.41,0.9,2.3,0.385,0.5,1.1,0.465,0.541,0.4,0.5,0.8,0.1,1.2,1.3,0.5,0.2,0.1,0.2,0.5,4
30200,2022,4115,Maurice Harkless,NA,SF,28,10,NBA,SAC,47,24,18.4,1.8,3.9,0.459,0.7,2.1,0.307,1.1,1.7,0.65,0.544,0.4,0.6,0.714,0.3,2.1,2.4,0.5,0.6,0.5,0.7,1.6,4.6
30201,2022,4763,Max Strus,NA,SF,25,3,NBA,MIA,68,16,23.3,3.7,8.3,0.441,2.7,6.5,0.41,1,1.8,0.557,0.602,0.6,0.8,0.792,0.4,2.6,3,1.4,0.4,0.2,0.8,1.7,10.6
30202,2022,4547,Maxi Kleber,NA,PF,30,5,NBA,DAL,59,21,24.6,2.4,6,0.398,1.4,4.3,0.325,1,1.7,0.586,0.516,0.8,1.1,0.708,1.2,4.7,5.9,1.2,0.5,1,0.8,2.3,7
30203,2022,4989,McKinley Wright IV,NA,PG,23,1,NBA,MIN,5,0,3.8,0.4,0.6,0.667,0.2,0.4,0.5,0.2,0.2,1,0.833,0,0,NA,0,0,0,0.6,0,0,0.2,0.2,1
30204,2022,4657,Melvin Frazier,NA,SG,25,3,NBA,OKC,3,0,40,4.3,16,0.271,0.3,7,0.048,4,9,0.444,0.281,1.7,2.3,0.714,1.7,2.7,4.3,0.3,0.3,0,1,2.7,10.7
30205,2022,4990,Micah Potter,NA,C,23,1,NBA,DET,3,0,10.3,1.7,3.7,0.455,0,0.7,0,1.7,3,0.556,0.455,0.7,0.7,1,1.3,1.7,3,0,0.3,0.3,0.3,1.3,4
30206,2022,4766,Michael Porter Jr.,NA,SF,23,3,NBA,DEN,9,9,29.4,4.1,11.4,0.359,1.1,5.3,0.208,3,6.1,0.491,0.408,0.6,1,0.556,1,5.6,6.6,1.9,1.1,0.2,1.3,1.8,9.9
30207,2022,4658,Mikal Bridges,NA,SF,25,4,NBA,PHO,82,82,34.8,5.6,10.5,0.534,1.4,3.8,0.369,4.2,6.7,0.628,0.601,1.6,1.9,0.834,0.9,3.3,4.2,2.3,1.2,0.4,0.8,1.8,14.2
30208,2022,3779,Mike Conley,NA,PG,34,15,NBA,UTA,72,72,28.6,4.8,11,0.435,2.3,5.8,0.408,2.4,5.2,0.464,0.542,1.8,2.3,0.796,0.7,2.4,3,5.3,1.3,0.3,1.7,2,13.7
30209,2022,4183,Mike Muscala,NA,C,30,9,NBA,OKC,43,0,13.8,2.6,5.8,0.456,1.6,3.8,0.429,1,2,0.506,0.597,1.1,1.3,0.842,0.5,2.5,3,0.5,0.4,0.6,0.3,1.3,8
30210,2022,4659,Miles Bridges,NA,PF,23,4,NBA,CHO,80,80,35.5,7.5,15.2,0.491,1.9,5.8,0.331,5.5,9.4,0.59,0.554,3.3,4.2,0.802,1.1,5.9,7,3.8,0.9,0.8,1.9,2.4,20.2
30211,2022,4991,Miles McBride,NA,PG,21,1,NBA,NYK,40,2,9.3,0.8,2.7,0.296,0.4,1.7,0.25,0.4,1,0.375,0.375,0.2,0.3,0.667,0.1,1,1.1,1,0.4,0,0.1,1.1,2.2
30212,2022,4661,Mitchell Robinson,NA,C,23,4,NBA,NYK,72,62,25.7,3.6,4.8,0.761,0,0,NA,3.6,4.8,0.761,0.761,1.2,2.5,0.486,4.1,4.5,8.6,0.5,0.8,1.8,0.8,2.7,8.5
30213,2022,4767,Miye Oni,NA,SG,24,3,NBA,UTA,16,0,2.8,0.1,0.6,0.222,0.1,0.5,0.125,0.1,0.1,1,0.278,0,0.1,0,0.1,0.4,0.4,0.3,0,0,0.1,0.4,0.3
30214,2022,4662,Mo Bamba,NA,C,23,4,NBA,ORL,71,69,25.7,4.2,8.7,0.48,1.5,4,0.381,2.7,4.7,0.563,0.566,0.8,1,0.781,2.1,6,8.1,1.2,0.5,1.7,1.1,2.6,10.6
30215,2022,4551,Monte Morris,NA,PG,26,5,NBA,DEN,75,74,29.9,5,10.3,0.484,1.7,4.2,0.395,3.3,6.1,0.545,0.564,1,1.1,0.869,0.4,2.7,3,4.4,0.7,0.2,1,1.2,12.6
30216,2022,4349,Montrezl Harrell,NA,C,28,7,NBA,TOT,71,3,23.1,5,7.8,0.645,0.1,0.2,0.235,5,7.6,0.658,0.649,3,4.2,0.716,2.1,4,6.1,2,0.4,0.6,1,1.9,13.1
30217,2022,4349,Montrezl Harrell,NA,C,28,7,NBA,WAS,46,3,24.3,5.4,8.3,0.645,0.1,0.3,0.267,5.3,8,0.66,0.65,3.2,4.5,0.727,2.1,4.6,6.7,2.1,0.4,0.7,1.1,1.9,14.1
30218,2022,4349,Montrezl Harrell,NA,C,28,7,NBA,CHO,25,0,21,4.4,6.9,0.645,0,0.1,0,4.4,6.8,0.653,0.645,2.5,3.6,0.692,2.1,2.8,4.9,2,0.4,0.5,0.9,2,11.4
30219,2022,4663,Moritz Wagner,NA,C,24,4,NBA,ORL,63,3,15.2,3.1,6.3,0.497,1,3.2,0.328,2.1,3.1,0.672,0.581,1.7,2,0.806,0.7,3,3.7,1.4,0.3,0.2,0.9,2,9
30220,2022,4768,Moses Brown,NA,C,22,3,NBA,TOT,40,6,8.6,1.6,2.7,0.593,0,0,NA,1.6,2.7,0.593,0.593,1.1,1.8,0.597,1,2.4,3.4,0,0.2,0.4,0.5,1.3,4.3
30221,2022,4768,Moses Brown,NA,C,22,3,NBA,DAL,26,1,6.5,1,1.9,0.54,0,0,NA,1,1.9,0.54,0.54,1,1.7,0.628,0.6,1.7,2.3,0,0.1,0.3,0.5,1.1,3.1
30222,2022,4768,Moses Brown,NA,C,22,3,NBA,CLE,14,5,12.6,2.6,4.1,0.638,0,0,NA,2.6,4.1,0.638,0.638,1.1,2.1,0.552,1.6,3.6,5.3,0,0.3,0.5,0.4,1.8,6.4
30223,2022,4992,Moses Moody,NA,SG,19,1,NBA,GSW,52,11,11.7,1.5,3.5,0.437,0.8,2.1,0.364,0.8,1.4,0.548,0.546,0.5,0.7,0.778,0.3,1.2,1.5,0.4,0.1,0.2,0.3,0.8,4.4
30224,2022,4993,Moses Wright,NA,PF,23,1,NBA,TOT,4,0,3.5,0.3,1,0.25,0,0.3,0,0.3,0.8,0.333,0.25,0.8,0.8,1,0.3,0.5,0.8,0.5,0,0.3,0,0,1.3
30225,2022,4993,Moses Wright,NA,PF,23,1,NBA,LAC,1,0,1,0,0,NA,0,0,NA,0,0,NA,NA,0,0,NA,0,0,0,1,0,0,0,0,0
30226,2022,4993,Moses Wright,NA,PF,23,1,NBA,DAL,3,0,4.3,0.3,1.3,0.25,0,0.3,0,0.3,1,0.333,0.25,1,1,1,0.3,0.7,1,0.3,0,0.3,0,0,1.7
30227,2022,4769,Mychal Mulder,NA,PG,27,3,NBA,TOT,17,3,14.1,1.4,4.5,0.312,1,3.2,0.315,0.4,1.4,0.304,0.422,0.2,0.2,1,0.1,1.3,1.4,0.3,0.2,0.1,0.5,0.8,4.1
30228,2022,4769,Mychal Mulder,NA,PG,27,3,NBA,ORL,15,2,13,1.3,4.5,0.299,0.9,3.1,0.283,0.5,1.4,0.333,0.396,0.1,0.1,1,0.1,1.3,1.4,0.2,0.3,0.1,0.5,0.8,3.7
30229,2022,4769,Mychal Mulder,NA,PG,27,3,NBA,MIA,2,1,22,2,5,0.4,2,4,0.5,0,1,0,0.6,1,1,1,0,1.5,1.5,1,0,0.5,0,0.5,7
30230,2022,4994,Myles Powell,NA,PG,24,1,NBA,PHI,11,0,4.7,0.5,1.5,0.294,0.1,0.5,0.167,0.4,1,0.364,0.324,0.2,0.2,1,0.1,0.5,0.5,0.3,0.1,0,0.3,0.7,1.2
30231,2022,4350,Myles Turner,NA,C,25,7,NBA,IND,42,42,29.4,4.8,9.4,0.509,1.5,4.4,0.333,3.3,5,0.662,0.587,1.9,2.5,0.752,1.5,5.5,7.1,1,0.7,2.8,1.3,2.8,12.9
30232,2022,4865,Naji Marshall,NA,SF,24,2,NBA,NOP,55,4,13.4,2,4.9,0.405,0.4,1.9,0.2,1.6,3,0.537,0.444,1.3,1.7,0.796,0.7,1.9,2.6,1.1,0.6,0.1,0.8,1.3,5.7
30233,2022,4770,Nassir Little,NA,SF,21,3,NBA,POR,42,23,25.9,3.5,7.5,0.46,1.2,3.7,0.331,2.2,3.8,0.584,0.541,1.6,2.2,0.734,1.4,4.2,5.6,1.3,0.6,0.9,1,2,9.8
