season,seas_id,player_id,player,birth_year,pos,age,lg,tm,experience
1954,1496,443,Nat Clifton,NA,PF,31,NBA,NYK,4
1954,1497,469,Neil Johnston,NA,C,24,NBA,PHW,3
1954,1498,539,Norm Grekin,NA,F,23,NBA,PHW,1
1954,1499,540,Norm Swanson,NA,SF,23,NBA,ROC,1
1954,1500,278,Odie Spears,1924,SF,29,NBA,ROC,5
1954,1501,192,Paul Hoffman,1925,PG,28,NBA,BLB,5
1954,1502,541,Paul Nolen,NA,C,24,NBA,BLB,1
1954,1503,195,Paul Seymour,1928,SG,26,NBA,SYR,6
1954,1504,397,Paul Walther,NA,SG,26,NBA,PHW,5
1954,1505,398,Pep Saul,NA,SG,29,NBA,MNL,5
1954,1506,542,Ray Felix,NA,C,23,NBA,BLB,1
1954,1507,287,Red Holzman,1920,PG,33,NBA,MLH,6
1954,1508,543,Rollen Hans,NA,SG,22,NBA,BLB,1
1954,1509,406,Slater Martin,NA,PG,28,NBA,MNL,5
1954,1510,410,Vern Mikkelsen,NA,PF,25,NBA,MNL,5
1954,1511,411,Vince Boryla,NA,SF,26,NBA,NYK,5
1954,1512,473,Wally Osterkorn,NA,PF,25,NBA,SYR,3
1954,1513,544,Walt Davis,NA,PF,23,NBA,PHW,1
1954,1514,474,Whitey Skoog,NA,SG,27,NBA,MNL,3
1954,1515,475,Zeke Sinicola,NA,G,25,NBA,FTW,2
1954,1516,509,Zeke Zawoluk,NA,SF,23,NBA,PHW,2
1955,1517,510,Al Roges,NA,SG,24,NBA,TOT,2
1955,1518,510,Al Roges,NA,G-F,24,NBA,BLB,2
1955,1519,510,Al Roges,NA,SG,24,NBA,FTW,2
1955,1520,300,Alex Hannum,NA,PF,31,NBA,MLH,6
1955,1521,447,Alfred McGuire,NA,PG,26,NBA,BLB,4
1955,1522,162,Andy Phillip,1922,PG,32,NBA,FTW,8
1955,1523,209,Arnie Risen,1924,C,30,NBA,ROC,7
1955,1524,545,Art Spoelstra,NA,C,22,NBA,ROC,1
1955,1525,546,Bert Cook,NA,SG,25,NBA,NYK,1
1955,1526,210,Bill Calhoun,1927,SG,27,NBA,MLH,7
1955,1527,303,Bill Gabor,NA,SG,32,NBA,SYR,6
1955,1528,419,Bill Sharman,NA,SG,28,NBA,BOS,5
1955,1529,513,Billy Kenville,NA,SG,24,NBA,SYR,2
1955,1530,306,Bob Brannum,NA,PF,28,NBA,BOS,5
1955,1531,547,Bob Carney,NA,SG,22,NBA,MNL,1
1955,1532,420,Bob Cousy,NA,PG,26,NBA,BOS,5
1955,1533,216,Bob Davies,1920,PG,35,NBA,ROC,7
1955,1534,310,Bob Harrison,NA,PG,27,NBA,MLH,6
1955,1535,514,Bob Houbregs,NA,C,22,NBA,TOT,2
1955,1536,514,Bob Houbregs,NA,C-F,22,NBA,BLB,2
1955,1537,514,Bob Houbregs,NA,C,22,NBA,BOS,2
1955,1538,514,Bob Houbregs,NA,C,22,NBA,FTW,2
1955,1539,548,Bob Knight,NA,G-F,25,NBA,NYK,1
1955,1540,515,Bob Peterson,NA,PF,23,NBA,NYK,2
1955,1541,549,Bob Pettit,NA,PF,22,NBA,MLH,1
1955,1542,219,Bobby Wanzer,1921,SG,33,NBA,ROC,7
1955,1543,550,Bobby Watson,NA,PG,24,NBA,TOT,1
1955,1544,550,Bobby Watson,NA,PG,24,NBA,MNL,1
1955,1545,550,Bobby Watson,NA,PG,24,NBA,MLH,1
1955,1546,551,Boris Nachamkin,NA,F,21,NBA,ROC,1
1955,1547,423,Cal Christensen,NA,SF,27,NBA,ROC,5
1955,1548,169,Carl Braun,1927,SG,27,NBA,NYK,6
1955,1549,552,Carl McNulty,NA,SG,24,NBA,MLH,1
1955,1550,424,Chuck Cooper,NA,PF,28,NBA,MLH,5
1955,1551,553,Chuck Grigsby,NA,G,26,NBA,NYK,1
1955,1552,450,Chuck Share,NA,C,27,NBA,MLH,4
1955,1553,516,Clyde Lovellette,NA,C,25,NBA,MNL,2
1955,1554,39,Connie Simmons,1925,C,29,NBA,TOT,9
1955,1555,39,Connie Simmons,1925,C-F,29,NBA,BLB,9
1955,1556,39,Connie Simmons,1925,C,29,NBA,SYR,9
1955,1557,554,Dan King,NA,F,24,NBA,BLB,1
1955,1558,484,Danny Finn,NA,PG,26,NBA,PHW,3
1955,1559,555,Dick Farley,NA,SG,22,NBA,SYR,1
1955,1560,325,Dick McGuire,NA,PG,29,NBA,NYK,6
1955,1561,556,Dick Rosenthal,NA,SF,25,NBA,FTW,1
1955,1562,426,Dick Schnittker,NA,SF,26,NBA,MNL,3
1955,1563,328,Dolph Schayes,NA,PF,26,NBA,SYR,6
1955,1564,557,Don Anielak,NA,F,24,NBA,NYK,1
1955,1565,453,Don Barksdale,NA,SF,31,NBA,BOS,4
1955,1566,489,Don Henriksen,NA,PF,25,NBA,TOT,2
1955,1567,489,Don Henriksen,NA,F-C,25,NBA,BLB,2
1955,1568,489,Don Henriksen,NA,PF,25,NBA,ROC,2
1955,1569,521,Don Sunderlage,NA,SG,25,NBA,MNL,2
1955,1570,429,Earl Lloyd,NA,SF,26,NBA,SYR,4
1955,1571,558,Ed Kalafat,NA,PF,22,NBA,MNL,1
1955,1572,337,Ed Macauley,NA,C,26,NBA,BOS,6
1955,1573,559,Frank Ramsey,NA,SF,23,NBA,BOS,1
1955,1574,560,Frank Selvy,NA,SF,22,NBA,TOT,1
1955,1575,560,Frank Selvy,NA,G-F,22,NBA,BLB,1
1955,1576,560,Frank Selvy,NA,SF,22,NBA,MLH,1
1955,1577,344,Frankie Brian,NA,SG,31,NBA,FTW,6
1955,1578,561,Fred Christ,NA,G,24,NBA,NYK,1
1955,1579,562,Fred Diute,NA,SG,26,NBA,MLH,1
1955,1580,61,Fred Scolari,1922,PG,32,NBA,BOS,9
1955,1581,563,Gene Shue,NA,PG,23,NBA,TOT,1
1955,1582,563,Gene Shue,NA,PG,23,NBA,PHW,1
1955,1583,563,Gene Shue,NA,PG,23,NBA,NYK,1
1955,1584,564,George Dempsey,NA,SG,25,NBA,PHW,1
1955,1585,457,George King,1928,PG,26,NBA,SYR,4
1955,1586,350,George Ratkovicz,NA,PF,32,NBA,MLH,6
1955,1587,528,George Yardley,NA,SF,26,NBA,FTW,2
1955,1588,248,Harry Gallatin,1927,PF,27,NBA,NYK,7
1955,1589,565,Herm Hedderick,NA,G,25,NBA,NYK,1
1955,1590,359,Jack Coleman,NA,PF,30,NBA,ROC,6
1955,1591,532,Jack George,NA,PG,26,NBA,PHW,2
1955,1592,495,Jack McMahon,NA,PG,26,NBA,ROC,3
1955,1593,256,Jack Nichols,1926,PF,28,NBA,BOS,6
1955,1594,566,Jack Turner,1930,SF,24,NBA,NYK,1
1955,1595,567,Jackie Moore,NA,SF,22,NBA,TOT,1
1955,1596,567,Jackie Moore,NA,SF,22,NBA,SYR,1
1955,1597,567,Jackie Moore,NA,SF,22,NBA,MLH,1
1955,1598,567,Jackie Moore,NA,SF,22,NBA,PHW,1
1955,1599,496,Jim Baechtold,NA,SF,27,NBA,NYK,3
1955,1600,535,Jim Fritsche,NA,PF,23,NBA,FTW,2
1955,1601,498,Jim Holstein,NA,SF,24,NBA,MNL,3
1955,1602,537,Jim Neal,NA,C,24,NBA,BLB,2
1955,1603,261,Jim Pollard,1922,SF,32,NBA,MNL,7
1955,1604,568,Jim Tucker,NA,PF,22,NBA,SYR,1
1955,1605,265,Joe Graboski,1930,PF,25,NBA,PHW,6
1955,1606,569,Ken McBride,NA,SG,25,NBA,MLH,1
1955,1607,439,Ken Murray,NA,SG,26,NBA,TOT,3
1955,1608,439,Ken Murray,NA,SG,26,NBA,BLB,3
1955,1609,439,Ken Murray,NA,SG,26,NBA,PHW,3
1955,1610,570,Larry Costello,NA,PG,23,NBA,PHW,1
1955,1611,441,Larry Foust,NA,C,26,NBA,FTW,5
1955,1612,465,Lew Hitch,NA,PF,25,NBA,TOT,4
1955,1613,465,Lew Hitch,NA,PF,25,NBA,MLH,4
1955,1614,465,Lew Hitch,NA,PF,25,NBA,MNL,4
1955,1615,120,Max Zaslofsky,1925,SG,29,NBA,FTW,9
1955,1616,466,Mel Hutchins,NA,PF,26,NBA,FTW,4
1955,1617,571,Mike Kearns,NA,PG,25,NBA,PHW,1
1955,1618,505,Monk Meineke,NA,PF,24,NBA,FTW,3
1955,1619,443,Nat Clifton,NA,PF,32,NBA,NYK,5
1955,1620,469,Neil Johnston,NA,C,25,NBA,PHW,4
1955,1621,278,Odie Spears,1924,SF,30,NBA,ROC,6
1955,1622,445,Paul Arizin,NA,SF,26,NBA,PHW,3
1955,1623,192,Paul Hoffman,1925,SG,29,NBA,TOT,6
1955,1624,192,Paul Hoffman,1925,G-F,29,NBA,BLB,6
1955,1625,192,Paul Hoffman,1925,G-F,29,NBA,NYK,6
1955,1626,192,Paul Hoffman,1925,SG,29,NBA,PHW,6
1955,1627,195,Paul Seymour,1928,SG,27,NBA,SYR,7
1955,1628,397,Paul Walther,NA,SG,27,NBA,FTW,6
1955,1629,398,Pep Saul,NA,SG,30,NBA,MLH,6
1955,1630,572,Phil Martin,NA,SF,26,NBA,MLH,1
1955,1631,542,Ray Felix,NA,C,24,NBA,NYK,2
1955,1632,573,Red Kerr,NA,C,22,NBA,SYR,1
1955,1633,574,Red Morrison,NA,C,22,NBA,BOS,1
1955,1634,197,Red Rocha,1923,C,31,NBA,SYR,7
1955,1635,543,Rollen Hans,NA,SG,23,NBA,BLB,2
1955,1636,575,Ronnie MacGilvray,NA,PG,24,NBA,MLH,1
1955,1637,576,Skippy Whitaker,NA,PG,24,NBA,BOS,1
1955,1638,406,Slater Martin,NA,PG,29,NBA,MNL,6
1955,1639,577,Togo Palazzi,NA,SG,22,NBA,BOS,1
1955,1640,578,Tom Brennan,NA,SF,24,NBA,PHW,1
1955,1641,579,Tom Marshall,NA,SF,24,NBA,ROC,1
1955,1642,410,Vern Mikkelsen,NA,PF,26,NBA,MNL,6
1955,1643,473,Wally Osterkorn,NA,SF,26,NBA,SYR,4
1955,1644,544,Walt Davis,NA,C,24,NBA,PHW,2
1955,1645,474,Whitey Skoog,NA,SG,28,NBA,MNL,4
1955,1646,509,Zeke Zawoluk,NA,PF,24,NBA,PHW,3
1956,1647,580,Al Ferrari,NA,SF,22,NBA,STL,1
1956,1648,300,Alex Hannum,NA,PF,32,NBA,STL,7
1956,1649,162,Andy Phillip,1922,PG,33,NBA,FTW,9
1956,1650,209,Arnie Risen,1924,C,31,NBA,BOS,8
1956,1651,545,Art Spoelstra,NA,C,23,NBA,ROC,2
1956,1652,419,Bill Sharman,NA,SG,29,NBA,BOS,6
1956,1653,513,Billy Kenville,NA,PG,25,NBA,SYR,3
1956,1654,420,Bob Cousy,NA,PG,27,NBA,BOS,6
1956,1655,310,Bob Harrison,NA,PG,28,NBA,STL,7
1956,1656,514,Bob Houbregs,NA,C,23,NBA,FTW,3
1956,1657,515,Bob Peterson,NA,SF,24,NBA,NYK,3
1956,1658,549,Bob Pettit,NA,C,23,NBA,STL,2
1956,1659,581,Bob Santini,NA,F,20,NBA,NYK,1
1956,1660,582,Bob Schafer,NA,SG,22,NBA,TOT,1
1956,1661,582,Bob Schafer,NA,SG,22,NBA,PHW,1
1956,1662,582,Bob Schafer,NA,SG,22,NBA,STL,1
1956,1663,583,Bob Williams,NA,F,24,NBA,MNL,1
1956,1664,219,Bobby Wanzer,1921,PG,34,NBA,ROC,8
1956,1665,169,Carl Braun,1927,SG,28,NBA,NYK,7
1956,1666,584,Chris Harris,NA,SG,22,NBA,TOT,1
1956,1667,584,Chris Harris,NA,SG,22,NBA,STL,1
1956,1668,584,Chris Harris,NA,SG,22,NBA,ROC,1
1956,1669,424,Chuck Cooper,NA,SF,29,NBA,TOT,6
1956,1670,424,Chuck Cooper,NA,F,29,NBA,STL,6
1956,1671,424,Chuck Cooper,NA,SF,29,NBA,FTW,6
1956,1672,585,Chuck Mencel,NA,PG,22,NBA,MNL,1
1956,1673,586,Chuck Noble,NA,SG,24,NBA,FTW,1
1956,1674,450,Chuck Share,NA,C,28,NBA,STL,5
1956,1675,516,Clyde Lovellette,NA,C,26,NBA,MNL,3
1956,1676,39,Connie Simmons,1925,PF,30,NBA,ROC,10
1956,1677,587,Corky Devlin,NA,SG,24,NBA,FTW,1
1956,1678,588,Dick Atha,NA,SG,24,NBA,NYK,1
1956,1679,555,Dick Farley,NA,SG,23,NBA,SYR,2
1956,1680,589,Dick Garmaker,NA,SG,23,NBA,MNL,1
1956,1681,590,Dick Hemric,NA,PF,22,NBA,BOS,1
1956,1682,325,Dick McGuire,NA,PG,30,NBA,NYK,7
1956,1683,591,Dick Ricketts,NA,PF,22,NBA,TOT,1
1956,1684,591,Dick Ricketts,NA,PF,22,NBA,STL,1
1956,1685,591,Dick Ricketts,NA,PF,22,NBA,ROC,1
1956,1686,426,Dick Schnittker,NA,SF,27,NBA,MNL,4
1956,1687,328,Dolph Schayes,NA,PF,27,NBA,SYR,7
1956,1688,592,Don Bielke,NA,C,23,NBA,FTW,1
1956,1689,429,Earl Lloyd,NA,SF,27,NBA,SYR,5
1956,1690,593,Ed Conlin,NA,SF,22,NBA,SYR,1
1956,1691,594,Ed Fleming,NA,SG,22,NBA,ROC,1
1956,1692,558,Ed Kalafat,NA,SF,23,NBA,MNL,2
1956,1693,337,Ed Macauley,NA,C,27,NBA,BOS,7
1956,1694,524,Ernie Barrett,NA,SG,26,NBA,BOS,2
1956,1695,525,Ernie Beck,NA,SG,24,NBA,PHW,2
1956,1696,340,Ernie Vandeweghe,NA,F-G,27,NBA,NYK,6
1956,1697,560,Frank Selvy,NA,SG,23,NBA,STL,2
1956,1698,344,Frankie Brian,NA,PG,32,NBA,FTW,7
1956,1699,563,Gene Shue,NA,PG,24,NBA,NYK,2
1956,1700,564,George Dempsey,NA,PG,26,NBA,PHW,2
1956,1701,457,George King,1928,PG,27,NBA,SYR,5
1956,1702,246,George Mikan,1924,C,31,NBA,MNL,7
1956,1703,528,George Yardley,NA,SF,27,NBA,FTW,3
1956,1704,248,Harry Gallatin,1927,SF,28,NBA,NYK,8
1956,1705,359,Jack Coleman,NA,PF,31,NBA,TOT,7
1956,1706,359,Jack Coleman,NA,PF,31,NBA,ROC,7
1956,1707,359,Jack Coleman,NA,PF,31,NBA,STL,7
1956,1708,532,Jack George,NA,PG,27,NBA,PHW,3
1956,1709,495,Jack McMahon,NA,PG,27,NBA,TOT,4
1956,1710,495,Jack McMahon,NA,G,27,NBA,ROC,4
1956,1711,495,Jack McMahon,NA,PG,27,NBA,STL,4
1956,1712,256,Jack Nichols,1926,PF,29,NBA,BOS,7
1956,1713,595,Jack Stephens,NA,SG,22,NBA,STL,1
1956,1714,596,Jack Twyman,NA,SF,21,NBA,ROC,1
1956,1715,567,Jackie Moore,NA,SF,23,NBA,PHW,2
1956,1716,597,Jesse Arnelle,NA,PF,22,NBA,FTW,1
1956,1717,496,Jim Baechtold,NA,SF,28,NBA,NYK,4
1956,1718,498,Jim Holstein,NA,SF,25,NBA,TOT,4
1956,1719,498,Jim Holstein,NA,SF,25,NBA,MNL,4
1956,1720,498,Jim Holstein,NA,SF,25,NBA,FTW,4
1956,1721,598,Jim Loscutoff,NA,SF,25,NBA,BOS,1
1956,1722,568,Jim Tucker,NA,PF,23,NBA,SYR,2
1956,1723,265,Joe Graboski,1930,PF,26,NBA,PHW,7
1956,1724,599,Johnny Horan,NA,F,23,NBA,TOT,1
1956,1725,599,Johnny Horan,NA,F,23,NBA,FTW,1
1956,1726,599,Johnny Horan,NA,F,23,NBA,MNL,1
1956,1727,600,Kenny Sears,NA,PF,22,NBA,NYK,1
1956,1728,441,Larry Foust,NA,C,27,NBA,FTW,6
1956,1729,601,Larry Hennessy,NA,SG,26,NBA,PHW,1
1956,1730,465,Lew Hitch,NA,PF,26,NBA,MNL,5
1956,1731,602,Maurice Stokes,NA,C,22,NBA,ROC,1
1956,1732,120,Max Zaslofsky,1925,SG,30,NBA,FTW,10
1956,1733,603,Med Park,NA,SF,22,NBA,STL,1
1956,1734,466,Mel Hutchins,NA,PF,27,NBA,FTW,5
1956,1735,505,Monk Meineke,NA,PF,25,NBA,ROC,4
1956,1736,443,Nat Clifton,NA,PF,33,NBA,NYK,6
1956,1737,469,Neil Johnston,NA,C,26,NBA,PHW,5
1956,1738,278,Odie Spears,1924,SF,31,NBA,FTW,7
1956,1739,445,Paul Arizin,NA,SF,27,NBA,PHW,4
1956,1740,195,Paul Seymour,1928,SG,28,NBA,SYR,8
1956,1741,542,Ray Felix,NA,C,25,NBA,NYK,3
1956,1742,604,Red Davis,NA,C,23,NBA,ROC,1
1956,1743,573,Red Kerr,NA,C,23,NBA,SYR,2
1956,1744,574,Red Morrison,NA,C,23,NBA,BOS,2
1956,1745,197,Red Rocha,1923,C,32,NBA,SYR,8
1956,1746,605,Richie Regan,NA,PG,25,NBA,ROC,1
1956,1747,606,Ron Feiereisel,NA,G,24,NBA,MNL,1
1956,1748,406,Slater Martin,NA,PG,30,NBA,MNL,7
1956,1749,577,Togo Palazzi,NA,SF,23,NBA,BOS,2
1956,1750,607,Tom Gola,NA,SG,23,NBA,PHW,1
1956,1751,410,Vern Mikkelsen,NA,PF,27,NBA,MNL,7
1956,1752,544,Walt Davis,NA,PF,25,NBA,PHW,3
1956,1753,608,Walter Dukes,NA,C,25,NBA,NYK,1
1956,1754,474,Whitey Skoog,NA,SG,29,NBA,MNL,5
1957,1755,609,Al Bianchi,NA,PG,24,NBA,SYR,1
1957,1756,300,Alex Hannum,NA,PF,33,NBA,TOT,8
1957,1757,300,Alex Hannum,NA,PF,33,NBA,FTW,8
1957,1758,300,Alex Hannum,NA,PF,33,NBA,STL,8
1957,1759,162,Andy Phillip,1922,PG,34,NBA,BOS,10
1957,1760,209,Arnie Risen,1924,C,32,NBA,BOS,9
1957,1761,545,Art Spoelstra,NA,C,24,NBA,ROC,3
1957,1762,610,Bill Russell,NA,C,22,NBA,BOS,1
1957,1763,419,Bill Sharman,NA,SG,30,NBA,BOS,7
1957,1764,611,Bill Thieben,NA,PF,21,NBA,FTW,1
1957,1765,513,Billy Kenville,NA,SG,26,NBA,FTW,4
1957,1766,612,Bob Armstrong,NA,C-F,23,NBA,PHW,1
1957,1767,613,Bob Burrow,NA,C,22,NBA,ROC,1
1957,1768,420,Bob Cousy,NA,PG,28,NBA,BOS,7
1957,1769,310,Bob Harrison,NA,SG,29,NBA,TOT,8
1957,1770,310,Bob Harrison,NA,G,29,NBA,STL,8
1957,1771,310,Bob Harrison,NA,SG,29,NBA,SYR,8
1957,1772,614,Bob Hopkins,NA,C,22,NBA,SYR,1
1957,1773,514,Bob Houbregs,NA,C,24,NBA,FTW,4
1957,1774,549,Bob Pettit,NA,C,24,NBA,STL,3
1957,1775,582,Bob Schafer,NA,SG,23,NBA,SYR,2
1957,1776,583,Bob Williams,NA,F,25,NBA,MNL,2
1957,1777,219,Bobby Wanzer,1921,SG,35,NBA,ROC,9
1957,1778,169,Carl Braun,1927,PG,29,NBA,NYK,8
1957,1779,585,Chuck Mencel,NA,PG,23,NBA,MNL,2
1957,1780,586,Chuck Noble,NA,SG,25,NBA,FTW,2
1957,1781,450,Chuck Share,NA,C,29,NBA,STL,6
1957,1782,615,Cliff Hagan,1931,SF,25,NBA,STL,1
1957,1783,516,Clyde Lovellette,NA,C,27,NBA,MNL,4
1957,1784,587,Corky Devlin,NA,SG,25,NBA,FTW,2
1957,1785,616,Dave Piontek,NA,SF,22,NBA,ROC,1
1957,1786,589,Dick Garmaker,NA,SG,24,NBA,MNL,2
1957,1787,590,Dick Hemric,NA,PF,23,NBA,BOS,2
1957,1788,325,Dick McGuire,NA,PG,31,NBA,NYK,8
1957,1789,591,Dick Ricketts,NA,C,23,NBA,ROC,2
1957,1790,556,Dick Rosenthal,NA,SF,27,NBA,FTW,2
1957,1791,426,Dick Schnittker,NA,SF,28,NBA,MNL,5
1957,1792,328,Dolph Schayes,NA,PF,28,NBA,SYR,8
1957,1793,454,Don Savage,NA,F-G,28,NBA,SYR,2
1957,1794,429,Earl Lloyd,NA,SF,28,NBA,SYR,6
1957,1795,593,Ed Conlin,NA,SG,23,NBA,SYR,2
1957,1796,594,Ed Fleming,NA,SG,23,NBA,ROC,2
1957,1797,558,Ed Kalafat,NA,SF,24,NBA,MNL,3
1957,1798,337,Ed Macauley,NA,PF,28,NBA,STL,8
1957,1799,525,Ernie Beck,NA,SG,25,NBA,PHW,3
1957,1800,617,Forest Able,NA,G,24,NBA,SYR,1
1957,1801,559,Frank Ramsey,NA,SG,25,NBA,BOS,2
1957,1802,618,Gary Bergen,NA,C,24,NBA,NYK,1
1957,1803,563,Gene Shue,NA,PG,25,NBA,FTW,3
1957,1804,564,George Dempsey,NA,PG,27,NBA,PHW,3
1957,1805,528,George Yardley,NA,SF,28,NBA,FTW,4
1957,1806,619,Hal Lear,NA,G,22,NBA,PHW,1
1957,1807,248,Harry Gallatin,1927,PF,29,NBA,NYK,9
1957,1808,530,Irv Bemoras,NA,SF,26,NBA,STL,2
1957,1809,359,Jack Coleman,NA,PF,32,NBA,STL,8
1957,1810,532,Jack George,NA,SG,28,NBA,PHW,4
1957,1811,495,Jack McMahon,NA,SG,28,NBA,STL,5
1957,1812,256,Jack Nichols,1926,PF,30,NBA,BOS,8
1957,1813,596,Jack Twyman,NA,SG,22,NBA,ROC,2
1957,1814,567,Jackie Moore,NA,SF,24,NBA,PHW,3
1957,1815,496,Jim Baechtold,NA,SF,29,NBA,NYK,5
1957,1816,598,Jim Loscutoff,NA,SF,26,NBA,BOS,2
1957,1817,620,Jim Paxson,1932,SF,24,NBA,MNL,1
1957,1818,621,Jim Ray,NA,G,23,NBA,SYR,1
1957,1819,568,Jim Tucker,NA,PF,24,NBA,SYR,3
1957,1820,265,Joe Graboski,1930,PF,27,NBA,PHW,8
1957,1821,622,Joe Holup,NA,SF,22,NBA,SYR,1
1957,1822,623,John Barber,NA,F,29,NBA,STL,1
1957,1823,624,Johnny McCarthy,NA,PG,22,NBA,ROC,1
1957,1824,600,Kenny Sears,NA,SF,23,NBA,NYK,2
1957,1825,570,Larry Costello,NA,PG,25,NBA,PHW,2
1957,1826,441,Larry Foust,NA,C,28,NBA,FTW,7
1957,1827,601,Larry Hennessy,NA,SG,27,NBA,TOT,2
1957,1828,601,Larry Hennessy,NA,SG,27,NBA,PHW,2
1957,1829,601,Larry Hennessy,NA,SG,27,NBA,SYR,2
1957,1830,465,Lew Hitch,NA,PF,27,NBA,TOT,6
1957,1831,465,Lew Hitch,NA,PF,27,NBA,ROC,6
1957,1832,465,Lew Hitch,NA,PF,27,NBA,PHW,6
1957,1833,625,Lou Tsioropoulos,NA,SF,26,NBA,BOS,1
1957,1834,602,Maurice Stokes,NA,PF,23,NBA,ROC,2
1957,1835,603,Med Park,NA,SG,23,NBA,STL,2
1957,1836,466,Mel Hutchins,NA,PF,28,NBA,FTW,6
1957,1837,443,Nat Clifton,NA,PF,34,NBA,NYK,7
1957,1838,469,Neil Johnston,NA,C,27,NBA,PHW,6
1957,1839,626,Norm Stewart,NA,F,22,NBA,STL,1
1957,1840,278,Odie Spears,1924,SF,32,NBA,TOT,8
1957,1841,278,Odie Spears,1924,SF,32,NBA,FTW,8
1957,1842,278,Odie Spears,1924,SF,32,NBA,STL,8
1957,1843,445,Paul Arizin,NA,SF,28,NBA,PHW,5
1957,1844,195,Paul Seymour,1928,PG,29,NBA,SYR,9
1957,1845,627,Phil Jordon,NA,C-F,23,NBA,NYK,1
1957,1846,542,Ray Felix,NA,C,26,NBA,NYK,4
1957,1847,573,Red Kerr,NA,C,24,NBA,SYR,3
1957,1848,197,Red Rocha,1923,C,33,NBA,FTW,9
1957,1849,628,Richie Guerin,NA,SG,24,NBA,NYK,1
1957,1850,605,Richie Regan,NA,PG,26,NBA,ROC,2
1957,1851,629,Ron Shavlik,NA,F,23,NBA,NYK,1
1957,1852,630,Ron Sobie,NA,SG,22,NBA,NYK,1
1957,1853,631,Si Green,NA,SG,23,NBA,ROC,1
1957,1854,406,Slater Martin,NA,PG,31,NBA,TOT,8
1957,1855,406,Slater Martin,NA,PG,31,NBA,NYK,8
1957,1856,406,Slater Martin,NA,PG,31,NBA,STL,8
1957,1857,632,Slick Leonard,NA,PG,24,NBA,MNL,1
1957,1858,577,Togo Palazzi,NA,SF,24,NBA,TOT,3
1957,1859,577,Togo Palazzi,NA,SF,24,NBA,BOS,3
1957,1860,577,Togo Palazzi,NA,SF,24,NBA,SYR,3
1957,1861,633,Tom Heinsohn,NA,PF,22,NBA,BOS,1
1957,1862,579,Tom Marshall,NA,SF,26,NBA,ROC,2
1957,1863,410,Vern Mikkelsen,NA,PF,28,NBA,MNL,8
1957,1864,544,Walt Davis,NA,PF,26,NBA,PHW,4
1957,1865,608,Walter Dukes,NA,C,26,NBA,MNL,2
1957,1866,474,Whitey Skoog,NA,SG,30,NBA,MNL,6
1957,1867,634,Willie Naulls,NA,PF,22,NBA,TOT,1
1957,1868,634,Willie Naulls,NA,F-C,22,NBA,STL,1
1957,1869,634,Willie Naulls,NA,PF,22,NBA,NYK,1
1958,1870,609,Al Bianchi,NA,SG,25,NBA,SYR,2
1958,1871,162,Andy Phillip,1922,PG,35,NBA,BOS,11
1958,1872,209,Arnie Risen,1924,C,33,NBA,BOS,10
1958,1873,545,Art Spoelstra,NA,C,25,NBA,TOT,4
1958,1874,545,Art Spoelstra,NA,C,25,NBA,MNL,4
1958,1875,545,Art Spoelstra,NA,C,25,NBA,NYK,4
1958,1876,635,Bill Ebben,NA,G,22,NBA,DET,1
1958,1877,610,Bill Russell,NA,C,23,NBA,BOS,2
1958,1878,419,Bill Sharman,NA,SG,31,NBA,BOS,8
1958,1879,611,Bill Thieben,NA,PF,22,NBA,DET,2
1958,1880,513,Billy Kenville,NA,SG,27,NBA,DET,5
1958,1881,636,Bo Erias,NA,SF,25,NBA,MNL,1
1958,1882,613,Bob Burrow,NA,C,23,NBA,MNL,2
1958,1883,420,Bob Cousy,NA,PG,29,NBA,BOS,8
1958,1884,310,Bob Harrison,NA,SG,30,NBA,SYR,9
1958,1885,614,Bob Hopkins,NA,PF,23,NBA,SYR,2
1958,1886,514,Bob Houbregs,NA,PF,25,NBA,DET,5
1958,1887,549,Bob Pettit,NA,PF,25,NBA,STL,4
1958,1888,637,Brendan McCann,NA,PG,22,NBA,NYK,1
1958,1889,169,Carl Braun,1927,PG,30,NBA,NYK,9
1958,1890,638,Charlie Tyra,NA,C,22,NBA,NYK,1
1958,1891,586,Chuck Noble,NA,SG,26,NBA,DET,3
1958,1892,450,Chuck Share,NA,C,30,NBA,STL,7
1958,1893,615,Cliff Hagan,1931,SF,26,NBA,STL,2
1958,1894,516,Clyde Lovellette,NA,C,28,NBA,CIN,5
1958,1895,587,Corky Devlin,NA,SG,26,NBA,MNL,3
1958,1896,616,Dave Piontek,NA,SF,23,NBA,CIN,2
1958,1897,588,Dick Atha,NA,SG,26,NBA,DET,2
1958,1898,639,Dick Duckett,NA,PG,24,NBA,CIN,1
1958,1899,589,Dick Garmaker,NA,SG,25,NBA,MNL,3
1958,1900,325,Dick McGuire,NA,PG,32,NBA,DET,9
1958,1901,591,Dick Ricketts,NA,PF,24,NBA,CIN,3
1958,1902,426,Dick Schnittker,NA,SF,29,NBA,MNL,6
1958,1903,328,Dolph Schayes,NA,PF,29,NBA,SYR,9
1958,1904,640,Doug Bolstorff,NA,G,26,NBA,DET,1
1958,1905,429,Earl Lloyd,NA,SF,29,NBA,SYR,7
1958,1906,593,Ed Conlin,NA,SF,24,NBA,SYR,3
1958,1907,594,Ed Fleming,NA,SF,24,NBA,MNL,3
1958,1908,337,Ed Macauley,NA,C,29,NBA,STL,9
