seas_id,season,player_id,player,birth_year,pos,age,experience,lg,tm,g,mp,pg_percent,sg_percent,sf_percent,pf_percent,c_percent,on_court_plus_minus_per_100_poss,net_plus_minus_per_100_poss,bad_pass_turnover,lost_ball_turnover,shooting_foul_committed,offensive_foul_committed,shooting_foul_drawn,offensive_foul_drawn,points_generated_by_assists,and1,fga_blocked
28831,2020,3850,Ryan Anderson,NA,C,31,12,NBA,HOU,2,14,NA,NA,NA,NA,100,21.9,19,1,0,1,0,0,0,6,0,0
28832,2020,4561,Ryan Arcidiacono,NA,PG,25,3,NBA,CHI,58,930,100,NA,NA,NA,NA,-4.2,-1.3,24,8,45,1,9,32,237,0,10
28833,2020,4669,Ryan Broekhoff,NA,SF,29,2,NBA,DAL,17,180,NA,4,76,21,NA,0.9,-4.2,4,2,8,0,3,1,28,0,3
28834,2020,4785,Sekou Doumbouya,NA,PF,19,1,NBA,DET,38,754,NA,NA,15,86,NA,-10.9,-8.9,3,9,29,10,28,3,45,10,27
28835,2020,4562,Semi Ojeleye,NA,PF,25,3,NBA,BOS,69,1011,NA,NA,41,49,10,-0.3,-9.5,9,4,38,4,16,18,85,7,11
28836,2020,3902,Serge Ibaka,NA,C,30,11,NBA,TOR,55,1485,NA,NA,NA,NA,100,3.8,-5,24,32,69,31,59,0,197,18,22
28837,2020,4203,Seth Curry,NA,SG,29,6,NBA,DAL,64,1576,NA,73,27,1,NA,3.8,-2,24,19,39,7,28,11,306,10,14
28838,2020,4288,Shabazz Napier,NA,PG,28,6,NBA,TOT,56,1344,98,2,NA,NA,NA,-3.7,1.1,81,34,32,4,57,19,651,7,15
28839,2020,4288,Shabazz Napier,NA,PG,28,6,NBA,MIN,36,856,100,NA,NA,NA,NA,-3.9,1,48,20,18,2,32,13,466,4,11
28840,2020,4288,Shabazz Napier,NA,PG,28,6,NBA,WAS,20,488,95,5,NA,NA,NA,-3.5,1.2,33,14,14,2,25,6,185,3,4
28841,2020,4670,Shai Gilgeous-Alexander,NA,SG,21,2,NBA,OKC,70,2428,6,78,17,NA,NA,2.7,3.4,61,40,53,15,148,9,561,35,62
28842,2020,4671,Shake Milton,NA,SG,23,2,NBA,PHI,40,805,11,62,26,1,NA,-0.1,-3.2,27,9,51,7,33,6,254,4,14
28843,2020,4786,Shamorie Ponds,NA,PG,21,1,NBA,TOR,4,11,100,NA,NA,NA,NA,6.7,0,0,0,2,0,1,0,6,0,0
28844,2020,4563,Shaquille Harrison,NA,SG,26,3,NBA,CHI,43,484,11,55,33,1,NA,7,12.2,11,3,20,2,23,4,122,3,13
28845,2020,4564,Sindarius Thornwell,NA,SF,25,3,NBA,NOP,2,35,3,52,45,NA,NA,-5.9,-4.6,1,0,1,1,2,0,8,0,1
28846,2020,4448,Skal Labissière,NA,C,23,4,NBA,POR,33,567,NA,NA,NA,8,92,1.7,3.1,8,7,45,10,13,3,102,1,7
28847,2020,4207,Solomon Hill,NA,PF,28,7,NBA,TOT,59,1088,NA,1,9,88,2,-2.6,-4.3,32,8,43,7,21,7,250,3,9
28848,2020,4207,Solomon Hill,NA,PF,28,7,NBA,MEM,48,901,NA,NA,4,95,1,-2.3,-2.1,24,6,38,7,14,7,222,1,6
28849,2020,4207,Solomon Hill,NA,PF,28,7,NBA,MIA,11,187,NA,7,33,56,4,-4,-7.3,8,2,5,0,7,0,28,2,3
28850,2020,4291,Spencer Dinwiddie,NA,PG,26,6,NBA,BRK,64,1994,85,16,NA,NA,NA,0.8,3.2,103,22,64,30,201,14,1033,40,53
28851,2020,4364,Stanley Johnson,NA,PF,23,5,NBA,TOR,25,150,NA,NA,3,93,5,5.4,-1.3,6,3,7,2,7,1,51,2,5
28852,2020,4787,Stanton Kidd,NA,SG,27,1,NBA,UTA,4,15,NA,58,42,NA,NA,-0.2,-2.5,0,0,3,0,0,0,2,0,2
28853,2020,3903,Stephen Curry,NA,PG,31,11,NBA,GSW,5,139,100,NA,NA,NA,NA,-14.9,-6.4,9,4,3,2,13,1,77,3,4
28854,2020,4565,Sterling Brown,NA,SF,24,3,NBA,MIL,52,767,1,30,61,8,NA,4.8,-6.6,21,9,27,7,21,2,123,7,30
28855,2020,4208,Steven Adams,NA,C,26,7,NBA,OKC,63,1680,NA,NA,NA,NA,100,4.5,5.3,33,27,62,20,87,5,336,17,32
28856,2020,4672,Sviatoslav Mykhailiuk,NA,SF,22,2,NBA,DET,56,1265,NA,5,84,11,NA,-1.1,5.1,38,10,35,4,27,10,260,3,24
28857,2020,4566,T.J. Leaf,NA,PF,22,3,NBA,IND,28,222,NA,NA,NA,57,43,1.5,-0.9,2,5,12,0,6,2,23,2,7
28858,2020,4365,T.J. McConnell,NA,PG,27,5,NBA,IND,71,1326,61,39,NA,NA,NA,2.6,0.5,47,30,32,4,20,20,850,8,23
28859,2020,4292,T.J. Warren,NA,SF,26,6,NBA,IND,67,2202,NA,1,67,32,NA,3.3,2.5,29,23,74,16,107,21,230,40,33
28860,2020,4788,Tacko Fall,NA,C,24,1,NBA,BOS,7,33,NA,NA,NA,NA,100,14.8,8.4,0,2,6,0,2,0,2,1,1
28861,2020,3905,Taj Gibson,NA,C,34,11,NBA,NYK,62,1025,NA,NA,NA,NA,100,-12,-8.3,7,12,56,19,29,3,131,10,17
28862,2020,4789,Talen Horton-Tucker,NA,SG,19,1,NBA,LAL,6,81,NA,61,39,NA,NA,-9.6,-15.8,4,1,6,0,2,0,13,0,1
28863,2020,4790,Tariq Owens,NA,PF,24,1,NBA,PHO,3,15,NA,NA,NA,69,31,-58.8,-59.4,0,0,0,0,0,0,0,0,0
28864,2020,4450,Taurean Prince,NA,PF,25,4,NBA,BRK,64,1857,NA,NA,8,91,1,1.7,5,54,30,65,17,30,20,279,3,27
28865,2020,4791,Terance Mann,NA,SF,23,1,NBA,LAC,41,362,4,24,72,1,NA,1.3,-5.8,12,2,18,3,14,2,135,3,7
28866,2020,4792,Terence Davis,NA,SG,22,1,NBA,TOR,72,1209,7,61,33,NA,NA,8.6,3,38,18,53,9,26,4,281,11,28
28867,2020,4567,Terrance Ferguson,NA,SF,21,3,NBA,OKC,56,1257,NA,6,89,6,NA,-4.4,-9.4,14,6,67,6,9,17,127,2,5
28868,2020,4131,Terrence Ross,NA,SG,28,8,NBA,ORL,69,1889,2,70,29,NA,NA,-2.8,-4,34,15,49,14,68,0,198,22,41
28869,2020,4366,Terry Rozier,NA,PG,25,5,NBA,CHO,63,2164,100,NA,NA,NA,NA,-10.1,-9.5,79,23,49,20,64,20,627,20,46
28870,2020,3723,Thabo Sefolosha,NA,PF,35,14,NBA,HOU,41,436,NA,NA,6,78,16,3.3,0.4,8,0,21,1,3,2,66,2,5
28871,2020,3791,Thaddeus Young,NA,PF,31,13,NBA,CHI,64,1591,NA,NA,2,96,3,-6.2,-5.8,50,22,69,18,28,26,279,6,44
28872,2020,4367,Thanasis Antetokounmpo,NA,SF,27,2,NBA,MIL,20,129,NA,22,65,13,NA,-3.1,-13.6,5,2,6,4,8,1,38,2,3
28873,2020,4674,Theo Pinson,NA,SG,24,2,NBA,BRK,33,365,33,62,4,NA,NA,-4.3,-4.1,19,8,20,3,10,5,141,4,15
28874,2020,4568,Thomas Bryant,NA,C,22,3,NBA,WAS,46,1147,NA,NA,NA,6,94,-7.4,-4.2,17,9,48,18,62,4,189,22,14
28875,2020,4451,Thon Maker,NA,C,22,4,NBA,DET,60,776,NA,NA,NA,11,89,-9.3,-6.8,22,10,64,8,47,3,107,10,13
28876,2020,4294,Tim Frazier,NA,PG,29,6,NBA,DET,27,355,100,NA,NA,NA,NA,-7.1,-3.3,19,11,16,3,8,11,226,0,3
28877,2020,4209,Tim Hardaway Jr.,NA,SG,27,7,NBA,DAL,71,2091,NA,41,57,1,NA,5.6,1.7,31,22,50,8,68,25,335,17,45
28878,2020,4453,Timothé Luwawu-Cabarrot,NA,SF,24,4,NBA,BRK,47,853,NA,18,66,16,1,-1.7,-1.4,16,13,43,7,34,7,67,5,24
28879,2020,4055,Tobias Harris,NA,PF,27,9,NBA,PHI,72,2469,NA,NA,23,74,3,2.8,1.4,36,26,87,17,104,3,540,33,60
28880,2020,4454,Tomáš Satoranský,NA,SG,28,4,NBA,CHI,65,1878,NA,30,68,2,NA,-2.5,2,88,25,60,6,51,21,852,15,31
28881,2020,4569,Tony Bradley,NA,C,22,3,NBA,UTA,58,663,NA,NA,NA,NA,100,-1.3,-4.4,4,2,75,17,21,1,62,6,20
28882,2020,4212,Tony Snell,NA,SF,28,7,NBA,DET,59,1641,NA,25,69,6,NA,-6.4,-4.5,19,8,50,4,8,6,301,2,9
28883,2020,4570,Torrey Craig,NA,SF,29,3,NBA,DEN,58,1072,NA,22,73,5,NA,-5.7,-11.3,11,4,77,4,15,5,110,6,10
28884,2020,4676,Trae Young,NA,PG,21,2,NBA,ATL,60,2120,98,3,NA,NA,NA,-5.5,7.4,186,68,43,15,203,29,1292,36,80
28885,2020,4793,Tremont Waters,NA,PG,22,1,NBA,BOS,11,119,100,NA,NA,NA,NA,7.9,1.5,11,4,5,0,1,0,39,0,2
28886,2020,4455,Treveon Graham,NA,SF,26,4,NBA,TOT,55,929,1,52,41,6,NA,-6.3,0,7,4,45,5,27,18,109,5,23
28887,2020,4455,Treveon Graham,NA,SF,26,4,NBA,MIN,33,663,1,62,35,3,NA,-6.8,-2.8,3,3,29,1,18,12,71,3,19
28888,2020,4455,Treveon Graham,NA,SF,26,4,NBA,ATL,22,266,NA,28,58,14,NA,-4.9,3.3,4,1,16,4,9,6,38,2,4
28889,2020,3563,Trevor Ariza,NA,SF,34,16,NBA,TOT,53,1493,NA,2,88,10,NA,-0.2,1.7,28,10,33,5,36,15,223,8,11
28890,2020,3563,Trevor Ariza,NA,SF,34,16,NBA,SAC,32,791,NA,1,89,10,NA,-2.1,0,16,3,19,3,12,8,122,2,4
28891,2020,3563,Trevor Ariza,NA,SF,34,16,NBA,POR,21,702,NA,4,88,9,NA,1.9,3.6,12,7,14,2,24,7,101,6,7
28892,2020,4214,Trey Burke,NA,PG,27,7,NBA,TOT,33,520,98,3,NA,NA,NA,2.4,-1.4,12,2,10,6,10,3,199,3,15
28893,2020,4214,Trey Burke,NA,PG,27,7,NBA,PHI,25,329,100,NA,NA,NA,NA,4.9,2.8,8,0,5,3,5,1,125,2,8
28894,2020,4214,Trey Burke,NA,PG,27,7,NBA,DAL,8,191,93,7,NA,NA,NA,-1.5,-6.8,4,2,5,3,5,2,74,1,7
28895,2020,4369,Trey Lyles,NA,PF,24,5,NBA,SAS,63,1271,NA,NA,NA,87,13,-2,-1.3,27,6,60,3,22,3,158,6,17
28896,2020,4058,Tristan Thompson,NA,PF,28,9,NBA,CLE,57,1721,NA,NA,NA,1,99,-9.9,-4.1,26,31,61,22,67,4,290,14,65
28897,2020,4678,Troy Brown Jr.,NA,SF,20,2,NBA,WAS,69,1782,NA,21,68,11,NA,-6,-3,38,22,53,10,61,14,421,17,46
28898,2020,4215,Troy Daniels,NA,SG,28,7,NBA,TOT,47,532,8,38,53,2,NA,2.4,-1.7,3,3,19,2,7,1,42,4,4
28899,2020,4215,Troy Daniels,NA,SG,28,7,NBA,LAL,41,456,NA,37,61,2,NA,3,-3.3,2,3,15,1,7,1,35,4,4
28900,2020,4215,Troy Daniels,NA,SG,28,7,NBA,DEN,6,76,57,43,NA,NA,NA,-1.1,-3.4,1,0,4,1,0,0,7,0,0
28901,2020,4794,Ty Jerome,NA,SG,22,1,NBA,PHO,31,328,32,31,32,5,NA,-12.8,-14.5,14,0,12,1,3,4,110,0,9
28902,2020,4795,Tyler Cook,NA,PF-SF,22,1,NBA,TOT,13,54,NA,NA,21,20,59,-17.6,-15.1,0,2,5,0,4,0,2,0,0
28903,2020,4795,Tyler Cook,NA,PF,22,1,NBA,CLE,11,35,NA,NA,NA,9,92,-21.2,-13.3,0,1,4,0,3,0,2,0,0
28904,2020,4795,Tyler Cook,NA,SF,22,1,NBA,DEN,2,19,NA,NA,58,42,NA,-11,-13.3,0,1,1,0,1,0,0,0,0
28905,2020,4796,Tyler Herro,NA,SG,20,1,NBA,MIA,55,1508,19,75,6,NA,NA,-1.9,-8.4,43,24,36,6,36,5,295,5,23
28906,2020,4297,Tyler Johnson,NA,PG-SG,27,6,NBA,TOT,39,709,73,27,NA,NA,NA,-5.4,-6,16,7,26,2,20,9,184,0,16
28907,2020,4297,Tyler Johnson,NA,PG,27,6,NBA,PHO,31,515,81,19,NA,NA,NA,-7.8,-9.6,12,6,18,2,13,7,123,0,12
28908,2020,4297,Tyler Johnson,NA,SG,27,6,NBA,BRK,8,194,52,47,1,NA,NA,0.7,1.4,4,1,8,0,7,2,61,0,4
28909,2020,4136,Tyler Zeller,NA,C,30,8,NBA,SAS,2,4,NA,NA,NA,NA,100,33.3,34.5,0,0,0,0,0,0,0,0,0
28910,2020,4575,Tyrone Wallace,NA,SG,25,3,NBA,ATL,14,160,89,12,NA,NA,NA,-10.4,-2.6,2,3,11,2,6,3,31,1,5
28911,2020,3360,Tyson Chandler,NA,C,37,19,NBA,HOU,26,219,NA,NA,NA,NA,100,4.7,1.8,1,1,21,4,6,2,13,1,1
28912,2020,4370,Tyus Jones,NA,PG,23,5,NBA,MEM,65,1232,100,NA,NA,NA,NA,-1.8,-1.7,39,7,19,3,16,8,689,1,25
28913,2020,3491,Udonis Haslem,NA,C,39,17,NBA,MIA,4,44,NA,NA,NA,78,22,-19.6,-22.8,0,0,2,0,0,2,2,0,0
28914,2020,4797,Vic Law,NA,PF,24,1,NBA,ORL,8,62,NA,NA,NA,94,6,-7,-6.1,1,0,4,1,1,1,8,0,1
28915,2020,4217,Victor Oladipo,NA,SG,27,7,NBA,IND,19,528,NA,62,38,NA,NA,0,-2.7,23,21,14,3,23,17,124,4,10
28916,2020,3166,Vince Carter,NA,PF,43,22,NBA,ATL,60,876,NA,NA,7,90,4,-9.4,-2,21,3,44,5,9,4,115,2,6
28917,2020,4798,Vincent Poirier,NA,C,26,1,NBA,BOS,22,130,NA,NA,NA,1,99,-5.2,-12.2,3,1,15,3,2,1,21,0,3
28918,2020,4799,Vlatko Čančar,NA,PF,22,1,NBA,DEN,14,45,NA,NA,20,43,37,-7.6,-10,2,0,3,1,1,0,6,0,1
28919,2020,3913,Wayne Ellington,NA,SG,32,11,NBA,NYK,36,558,12,85,3,NA,NA,-2.1,5.1,7,6,20,3,4,3,106,1,5
28920,2020,4682,Wendell Carter Jr.,NA,C,20,2,NBA,CHI,43,1256,NA,NA,NA,NA,100,-0.9,4,17,23,83,22,66,10,132,10,32
28921,2020,4800,Wenyen Gabriel,NA,PF,22,1,NBA,TOT,30,235,NA,NA,14,70,16,-6.9,-5.5,2,6,16,4,11,1,18,2,2
28922,2020,4800,Wenyen Gabriel,NA,PF,22,1,NBA,SAC,11,61,NA,NA,26,74,NA,-22.1,-20.3,0,4,2,1,5,0,6,2,1
28923,2020,4800,Wenyen Gabriel,NA,PF,22,1,NBA,POR,19,174,NA,NA,9,69,22,-1.2,-0.3,2,2,14,3,6,1,12,0,1
28924,2020,4578,Wesley Iwundu,NA,SF,25,3,NBA,ORL,52,953,1,33,62,5,NA,1.5,3.5,9,9,33,3,44,1,147,6,16
28925,2020,3914,Wesley Matthews,NA,SG,33,11,NBA,MIL,67,1635,3,75,22,NA,NA,13.1,5.8,20,16,36,3,27,28,222,4,19
28926,2020,4140,Will Barton,NA,SF,29,8,NBA,DEN,58,1916,NA,28,71,1,NA,6,8.2,45,19,58,12,57,8,485,16,45
28927,2020,4801,William Howard,NA,PF,26,1,NBA,HOU,2,13,NA,NA,NA,100,NA,-53,-56.2,0,1,1,0,0,0,3,0,0
28928,2020,4371,Willie Cauley-Stein,NA,C,26,5,NBA,TOT,54,1097,NA,NA,NA,2,98,-5.5,-4.8,13,13,67,7,34,4,165,8,18
28929,2020,4371,Willie Cauley-Stein,NA,C,26,5,NBA,GSW,41,940,NA,NA,NA,NA,100,-7.1,2.4,12,13,57,5,28,4,141,5,16
28930,2020,4371,Willie Cauley-Stein,NA,C,26,5,NBA,DAL,13,157,NA,NA,NA,15,85,4.2,-0.7,1,0,10,2,6,0,24,3,2
28931,2020,4460,Willy Hernangómez,NA,C,25,4,NBA,CHO,31,375,NA,NA,NA,NA,100,-4.4,3.1,11,7,18,7,22,2,71,3,9
28932,2020,3793,Wilson Chandler,NA,PF,32,12,NBA,BRK,35,734,NA,NA,19,78,3,-7,-8,11,7,46,5,9,1,99,2,4
28933,2020,4461,Yogi Ferrell,NA,PG,26,4,NBA,SAC,50,530,100,NA,NA,NA,NA,-2.6,-0.6,14,4,11,3,13,16,170,1,10
28934,2020,4684,Yuta Watanabe,NA,SF,25,2,NBA,MEM,18,105,NA,NA,29,67,5,2.7,3.5,0,2,5,0,4,1,12,0,2
28935,2020,4580,Zach Collins,NA,PF,22,3,NBA,POR,11,290,NA,NA,NA,79,21,7.3,8.9,5,3,23,4,3,2,34,0,6
28936,2020,4299,Zach LaVine,NA,SG,24,6,NBA,CHI,60,2085,24,60,17,NA,NA,-5,-5,96,59,63,20,143,7,609,33,86
28937,2020,4802,Zach Norvell,NA,SG,22,1,NBA,TOT,5,41,NA,66,22,12,NA,-32.7,-31.7,3,0,1,0,0,1,7,0,0
28938,2020,4802,Zach Norvell,NA,SG,22,1,NBA,LAL,2,5,NA,NA,NA,100,NA,-18.2,-24,0,0,0,0,0,0,0,0,0
28939,2020,4802,Zach Norvell,NA,SG,22,1,NBA,GSW,3,36,NA,75,25,NA,NA,-35.1,-26.6,3,0,1,0,0,1,7,0,0
28940,2020,4686,Zhaire Smith,NA,SF,20,2,NBA,PHI,7,32,NA,NA,44,55,1,-13.1,-15.6,1,0,4,0,1,0,6,0,1
28941,2020,4803,Zion Williamson,NA,PF,19,1,NBA,NOP,24,668,NA,NA,NA,92,8,4.7,7.6,19,25,16,9,88,4,126,18,39
28942,2020,4804,Zylan Cheatham,NA,PF,24,1,NBA,NOP,4,51,NA,NA,33,67,1,-24.5,-23.5,1,0,5,1,0,0,7,0,0
27584,2019,4219,Aaron Gordon,NA,PF,23,5,NBA,ORL,78,2633,NA,NA,40,60,NA,1.7,2,69,34,67,34,129,10,677,39,52
27585,2019,4582,Aaron Holiday,NA,PG,22,1,NBA,IND,50,646,99,1,NA,NA,NA,7.6,5.1,23,10,31,4,17,14,195,6,12
27586,2019,4463,Abdel Nader,NA,SF,25,2,NBA,OKC,61,694,NA,37,54,9,NA,-9.5,-15.2,6,9,41,5,22,1,46,10,8
27587,2019,3734,Al Horford,NA,C,32,12,NBA,BOS,68,1973,NA,NA,NA,8,92,5.9,2.4,47,25,77,13,46,6,689,21,29
27588,2019,3915,Al-Farouq Aminu,NA,PF,28,9,NBA,POR,81,2292,NA,NA,NA,99,1,8.1,10,29,15,58,14,72,15,243,13,29
27589,2019,4302,Alan Williams,NA,PF,26,4,NBA,BRK,5,26,NA,NA,NA,34,66,24.1,24.4,1,0,1,0,0,0,8,0,0
27590,2019,3982,Alec Burks,NA,SG,27,8,NBA,TOT,64,1375,1,56,41,2,NA,-11.1,-10.5,35,18,41,5,69,12,303,20,37
27591,2019,3982,Alec Burks,NA,SG,27,8,NBA,UTA,17,269,2,76,22,NA,NA,-4.5,-10.6,7,3,6,2,21,1,47,7,7
27592,2019,3982,Alec Burks,NA,SG,27,8,NBA,CLE,34,979,1,53,44,2,NA,-14,-5.1,27,14,32,2,45,11,232,12,30
27593,2019,3982,Alec Burks,NA,SG,27,8,NBA,SAC,13,127,NA,38,62,NA,NA,-3.6,-2.8,1,1,3,1,3,0,24,1,0
27594,2019,4375,Álex Abrines,NA,SG,25,3,NBA,OKC,31,588,NA,63,37,NA,NA,1.6,-1.7,4,6,33,2,4,10,52,0,6
27595,2019,4465,Alex Caruso,NA,PG,24,2,NBA,LAL,25,531,62,38,NA,NA,NA,4.1,6.8,29,12,33,0,26,10,173,4,18
27596,2019,4142,Alex Len,NA,C,25,6,NBA,ATL,77,1544,NA,NA,NA,NA,100,-4.9,1.6,28,14,108,29,101,0,205,19,45
27597,2019,4376,Alex Poythress,NA,PF,25,3,NBA,ATL,21,305,NA,NA,NA,76,24,-9,-3.4,3,4,23,4,15,4,45,3,7
27598,2019,4466,Alfonzo McKinnie,NA,SF,26,2,NBA,GSW,72,1003,NA,23,71,7,NA,2,-6.3,11,4,66,5,23,6,76,8,20
27599,2019,4583,Alize Johnson,NA,PF,22,1,NBA,IND,14,64,NA,NA,34,52,15,0.1,-3.3,0,0,3,0,3,0,2,0,1
27600,2019,4143,Allen Crabbe,NA,SG,26,6,NBA,BRK,43,1133,1,70,28,1,NA,-1.4,-1.7,16,8,41,10,16,5,107,3,10
27601,2019,4584,Allonzo Trier,NA,SG,23,1,NBA,NYK,64,1459,10,73,17,NA,NA,-7.7,2.4,52,28,46,22,91,16,286,15,62
27602,2019,4585,Amile Jefferson,NA,PF,25,1,NBA,ORL,12,68,NA,NA,6,83,11,11,10.1,0,0,3,0,4,0,7,0,1
27603,2019,3570,Amir Johnson,NA,C,31,14,NBA,PHI,51,529,NA,NA,NA,8,92,-3.6,-7.5,19,9,54,10,21,3,143,5,6
27604,2019,4064,Andre Drummond,NA,C,25,7,NBA,DET,79,2647,NA,NA,NA,NA,100,2.8,9.5,39,63,116,43,193,13,274,37,90
27605,2019,3500,Andre Iguodala,NA,SF,35,15,NBA,GSW,68,1578,3,34,59,5,NA,8.7,3.3,37,6,48,1,29,10,505,7,4
27606,2019,4467,Andre Ingram,NA,SG,33,2,NBA,LAL,4,15,NA,81,19,NA,NA,12.7,14.6,1,0,0,0,0,0,0,0,0
27607,2019,3573,Andrew Bogut,NA,C,34,14,NBA,GSW,11,134,NA,NA,NA,NA,100,4,-2.9,3,2,11,2,1,3,25,1,1
27608,2019,4377,Andrew Harrison,NA,PG,24,3,NBA,TOT,17,187,90,10,NA,NA,NA,-4,0.6,7,0,16,0,8,5,57,2,2
27609,2019,4377,Andrew Harrison,NA,PG,24,3,NBA,MEM,1,5,100,NA,NA,NA,NA,-36.1,-33.6,0,0,0,0,0,0,0,0,0
27610,2019,4377,Andrew Harrison,NA,PG,24,3,NBA,CLE,10,144,93,8,NA,NA,NA,-2.4,8,5,0,13,0,8,3,41,2,2
27611,2019,4377,Andrew Harrison,NA,PG,24,3,NBA,NOP,6,38,79,21,NA,NA,NA,-6.6,-5.3,2,0,3,0,0,2,16,0,0
27612,2019,4223,Andrew Wiggins,NA,SF,23,5,NBA,MIN,73,2543,NA,32,68,1,NA,-1,1.6,50,53,93,16,137,11,454,29,88
27613,2019,4586,Anfernee Simons,NA,SG,19,1,NBA,POR,20,141,47,51,2,NA,NA,-16.3,-21,3,6,1,0,6,0,30,0,3
27614,2019,4587,Ángel Delgado,NA,C,24,1,NBA,LAC,2,15,NA,NA,NA,NA,100,9.7,8.7,0,0,1,0,1,0,0,0,2
27615,2019,4469,Ante Žižić,NA,C,22,2,NBA,CLE,59,1082,NA,NA,NA,2,99,-3.4,9.3,10,26,61,14,63,2,132,12,35
27616,2019,4066,Anthony Davis,NA,C,25,7,NBA,NOP,56,1850,NA,NA,NA,4,96,3.3,8.7,44,35,84,15,175,14,516,43,40
27617,2019,3798,Anthony Tolliver,NA,PF,33,11,NBA,MIN,65,1079,NA,NA,20,75,5,-3.9,-3.2,20,7,40,7,24,16,102,4,7
27618,2019,4470,Antonio Blakeney,NA,SG,22,2,NBA,CHI,57,829,NA,69,31,NA,NA,-8.8,-0.3,13,15,21,0,35,1,101,8,31
27619,2019,4068,Aron Baynes,NA,C,32,7,NBA,BOS,51,821,NA,NA,NA,NA,100,8.1,4.2,9,7,71,20,23,20,144,4,12
27620,2019,4069,Austin Rivers,NA,SG,26,7,NBA,TOT,76,2028,12,83,5,NA,NA,2.6,2.2,30,21,96,5,47,26,422,14,24
27621,2019,4069,Austin Rivers,NA,SG,26,7,NBA,WAS,29,683,13,82,5,NA,NA,-2.2,0.9,15,12,31,3,23,9,140,8,10
27622,2019,4069,Austin Rivers,NA,SG,26,7,NBA,HOU,47,1345,11,84,6,NA,NA,5,0,15,9,65,2,24,17,282,6,14
27623,2019,3918,Avery Bradley,NA,SG,28,9,NBA,TOT,63,1905,NA,68,31,NA,NA,-1.9,-1.5,59,13,71,5,19,27,353,5,48
27624,2019,3918,Avery Bradley,NA,SG,28,9,NBA,LAC,49,1463,NA,64,36,NA,NA,-2,-4.7,43,7,53,4,8,18,225,3,32
27625,2019,3918,Avery Bradley,NA,SG,28,9,NBA,MEM,14,442,1,85,14,NA,NA,-1.5,1.2,16,6,18,1,11,9,128,2,16
27626,2019,4588,B.J. Johnson,NA,SF,23,1,NBA,TOT,7,49,NA,8,92,NA,NA,-15.5,-12.2,0,1,2,0,1,0,0,0,2
27627,2019,4588,B.J. Johnson,NA,SF,23,1,NBA,ATL,6,43,NA,9,91,NA,NA,-15.3,-9.6,0,1,1,0,1,0,0,0,2
27628,2019,4588,B.J. Johnson,NA,SF,23,1,NBA,SAC,1,6,NA,NA,100,NA,NA,-16.7,-15.8,0,0,1,0,0,0,0,0,0
27629,2019,4472,Bam Adebayo,NA,C,21,2,NBA,MIA,82,1913,NA,NA,NA,1,99,0.7,1.6,35,35,91,33,98,8,458,30,31
27630,2019,4148,Ben McLemore,NA,SG,25,6,NBA,SAC,19,158,1,59,41,NA,NA,-2.4,-1.5,2,1,10,0,5,2,11,0,3
27631,2019,4474,Ben Simmons,NA,PG,22,2,NBA,PHI,79,2700,80,20,NA,NA,NA,2.2,-2.4,148,62,83,35,183,4,1480,45,57
27632,2019,4589,Billy Garrett,NA,SG,24,1,NBA,NYK,4,63,NA,63,37,NA,NA,-11.4,-2.2,1,0,3,0,2,1,17,0,0
27633,2019,3984,Bismack Biyombo,NA,C,26,8,NBA,CHO,54,783,NA,NA,NA,9,91,-6.1,-5.9,11,5,53,12,43,3,78,9,23
27634,2019,3920,Blake Griffin,NA,PF,29,9,NBA,DET,75,2622,NA,NA,NA,93,7,0.4,2.2,122,62,70,39,218,48,1007,55,72
27635,2019,4306,Boban Marjanović,NA,C,30,4,NBA,TOT,58,681,NA,NA,NA,NA,100,0.6,-1.5,20,14,46,16,56,0,119,18,18
27636,2019,4306,Boban Marjanović,NA,C,30,4,NBA,LAC,36,376,NA,NA,NA,NA,100,-0.7,-1.8,9,8,27,13,39,0,50,14,11
27637,2019,4306,Boban Marjanović,NA,C,30,4,NBA,PHI,22,305,NA,NA,NA,NA,100,2.3,-0.7,11,6,19,3,17,0,69,4,7
27638,2019,4307,Bobby Portis,NA,PF,23,4,NBA,TOT,50,1299,NA,NA,NA,44,56,-4.3,1.8,10,31,57,21,44,0,161,10,30
27639,2019,4307,Bobby Portis,NA,PF,23,4,NBA,CHI,22,531,NA,NA,1,75,25,-10.8,-2.6,2,12,22,11,21,0,66,4,14
27640,2019,4307,Bobby Portis,NA,PF,23,4,NBA,WAS,28,768,NA,NA,NA,23,77,0.1,3.8,8,19,35,10,23,0,95,6,16
27641,2019,4475,Bogdan Bogdanović,NA,SG,26,2,NBA,SAC,70,1947,2,40,55,3,NA,-0.7,0.5,69,27,65,10,53,17,633,14,39
27642,2019,4224,Bojan Bogdanović,NA,SF,29,5,NBA,IND,81,2573,NA,2,94,4,NA,3.1,-0.9,60,34,59,9,120,9,381,25,88
27643,2019,4590,Bonzie Colson,NA,SF,23,1,NBA,MIL,8,98,NA,15,39,46,NA,-9.8,-18.8,0,1,2,1,3,0,6,1,3
27644,2019,4591,Brad Wanamaker,NA,PG,29,1,NBA,BOS,36,343,62,38,NA,NA,NA,10.8,6.7,13,3,14,1,10,1,129,3,2
27645,2019,4072,Bradley Beal,NA,SG,25,7,NBA,WAS,82,3028,6,77,17,NA,NA,-2.5,2,124,66,103,21,185,27,1084,41,64
