seas_id,season,player_id,player,birth_year,pos,age,experience,lg,tm,g,gs,mp,fg,fga,fg_percent,x3p,x3pa,x3p_percent,x2p,x2pa,x2p_percent,e_fg_percent,ft,fta,ft_percent,orb,drb,trb,ast,stl,blk,tov,pf,pts
30295,2022,4359,Richaun Holmes,NA,C,28,7,NBA,SAC,45,37,1074,198,300,0.66,2,5,0.4,196,295,0.664,0.663,70,90,0.778,93,224,317,48,17,41,56,128,468
30296,2022,4051,Ricky Rubio,NA,PG,31,11,NBA,CLE,34,8,970,149,411,0.363,59,174,0.339,90,237,0.38,0.434,88,103,0.854,15,126,141,225,49,7,90,75,445
30297,2022,4782,RJ Barrett,NA,SF,21,3,NBA,NYK,70,70,2417,487,1194,0.408,138,404,0.342,349,790,0.442,0.466,290,406,0.714,66,342,408,208,43,16,151,142,1402
30298,2022,5001,RJ Nembhard Jr.,NA,SG,22,1,NBA,CLE,14,0,63,6,18,0.333,0,2,0,6,16,0.375,0.333,3,4,0.75,3,4,7,12,1,0,3,2,15
30299,2022,5002,Rob Edwards,NA,SG,25,1,NBA,OKC,2,0,11,1,4,0.25,1,4,0.25,0,0,NA,0.375,0,0,NA,0,3,3,0,0,0,1,0,3
30300,2022,4197,Robert Covington,NA,PF-SF,31,9,NBA,TOT,71,42,1940,209,498,0.42,128,339,0.378,81,159,0.509,0.548,58,69,0.841,59,332,391,92,103,91,75,190,604
30301,2022,4197,Robert Covington,NA,PF,31,9,NBA,POR,48,40,1431,128,336,0.381,79,230,0.343,49,106,0.462,0.499,30,36,0.833,41,233,274,68,74,63,58,132,365
30302,2022,4197,Robert Covington,NA,SF,31,9,NBA,LAC,23,2,509,81,162,0.5,49,109,0.45,32,53,0.604,0.651,28,33,0.848,18,99,117,24,29,28,17,58,239
30303,2022,4667,Robert Williams,NA,C,24,4,NBA,BOS,61,61,1804,271,368,0.736,0,1,0,271,367,0.738,0.736,65,90,0.722,238,350,588,121,56,134,63,137,607
30304,2022,4880,Robert Woodard,NA,SF,22,2,NBA,SAC,12,0,42,2,16,0.125,1,4,0.25,1,12,0.083,0.156,2,2,1,5,6,11,3,1,1,1,3,7
30305,2022,3845,Robin Lopez,NA,C,33,14,NBA,ORL,36,9,612,110,199,0.553,2,6,0.333,108,193,0.56,0.558,32,54,0.593,68,58,126,54,2,18,44,67,254
30306,2022,4285,Rodney Hood,NA,SF-SG,29,8,NBA,TOT,52,0,709,58,157,0.369,30,91,0.33,28,66,0.424,0.465,17,19,0.895,15,62,77,38,15,6,11,31,163
30307,2022,4285,Rodney Hood,NA,SF,29,8,NBA,MIL,39,0,581,46,131,0.351,24,80,0.3,22,51,0.431,0.443,13,14,0.929,13,54,67,30,12,4,7,27,129
30308,2022,4285,Rodney Hood,NA,SG,29,8,NBA,LAC,13,0,128,12,26,0.462,6,11,0.545,6,15,0.4,0.577,4,5,0.8,2,8,10,8,3,2,4,4,34
30309,2022,4443,Rodney McGruder,NA,SG,30,6,NBA,DET,51,2,754,98,225,0.436,58,146,0.397,40,79,0.506,0.564,19,26,0.731,31,80,111,48,21,7,24,58,273
30310,2022,4783,Romeo Langford,NA,SG,22,3,NBA,TOT,48,5,771,83,191,0.435,29,85,0.341,54,106,0.509,0.51,23,42,0.548,30,78,108,21,22,16,16,47,218
30311,2022,4783,Romeo Langford,NA,SG,22,3,NBA,BOS,44,5,728,79,184,0.429,29,83,0.349,50,101,0.495,0.508,20,34,0.588,30,74,104,19,21,16,16,46,207
30312,2022,4783,Romeo Langford,NA,SG,22,3,NBA,SAS,4,0,43,4,7,0.571,0,2,0,4,5,0.8,0.571,3,8,0.375,0,4,4,2,1,0,0,1,11
30313,2022,4560,Royce O'Neale,NA,SF,28,5,NBA,UTA,77,77,2406,203,444,0.457,119,306,0.389,84,138,0.609,0.591,45,56,0.804,64,304,368,191,86,32,79,183,570
30314,2022,3713,Rudy Gay,NA,PF,35,16,NBA,UTA,55,1,1038,157,379,0.414,70,203,0.345,87,176,0.494,0.507,62,79,0.785,55,187,242,56,25,19,47,95,446
30315,2022,4199,Rudy Gobert,NA,C,29,9,NBA,UTA,66,66,2120,362,508,0.713,0,4,0,362,504,0.718,0.713,303,439,0.69,241,727,968,72,45,137,119,176,1027
30316,2022,4784,Rui Hachimura,NA,PF,23,3,NBA,WAS,42,13,943,187,381,0.491,55,123,0.447,132,258,0.512,0.563,46,66,0.697,25,135,160,48,23,9,33,53,475
30317,2022,3849,Russell Westbrook,NA,PG,33,14,NBA,LAL,78,78,2678,548,1233,0.444,79,265,0.298,469,968,0.485,0.476,266,399,0.667,110,470,580,550,75,20,295,235,1441
30318,2022,4561,Ryan Arcidiacono,NA,PG,27,5,NBA,NYK,10,0,76,6,12,0.5,4,9,0.444,2,3,0.667,0.667,0,0,NA,0,8,8,4,1,0,3,5,16
30319,2022,4881,Saben Lee,NA,PG,22,2,NBA,DET,37,0,604,69,177,0.39,14,60,0.233,55,117,0.47,0.429,56,71,0.789,18,69,87,107,36,12,36,44,208
30320,2022,4882,Saddiq Bey,NA,SF,22,2,NBA,DET,82,82,2704,450,1136,0.396,211,610,0.346,239,526,0.454,0.489,210,254,0.827,107,334,441,233,73,16,96,128,1321
30321,2022,4362,Sam Dekker,NA,PF,27,5,NBA,TOR,1,0,1,0,0,NA,0,0,NA,0,0,NA,NA,0,0,NA,0,0,0,0,0,0,0,0,0
30322,2022,5003,Sam Hauser,NA,SF,24,1,NBA,BOS,26,0,158,23,50,0.46,19,44,0.432,4,6,0.667,0.65,0,0,NA,5,24,29,10,1,2,2,7,65
30323,2022,4883,Sam Merrill,NA,SG,25,2,NBA,MEM,6,0,58,8,24,0.333,7,23,0.304,1,1,1,0.479,2,4,0.5,1,6,7,4,0,0,2,3,25
30324,2022,5004,Sandro Mamukelashvili,NA,PF,22,1,NBA,MIL,41,3,407,57,115,0.496,22,52,0.423,35,63,0.556,0.591,18,22,0.818,35,47,82,22,9,9,15,28,154
30325,2022,5005,Santi Aldama,NA,PF,21,1,NBA,MEM,32,0,360,53,132,0.402,6,48,0.125,47,84,0.56,0.424,20,32,0.625,33,54,87,21,6,10,16,36,132
30326,2022,5006,Scottie Barnes,NA,PF,20,1,NBA,TOR,74,74,2617,459,932,0.492,58,193,0.301,401,739,0.543,0.524,158,215,0.735,195,362,557,256,80,55,136,192,1134
30327,2022,5007,Scottie Lewis,NA,SG,21,1,NBA,CHO,2,0,7,0,0,NA,0,0,NA,0,0,NA,NA,1,2,0.5,0,0,0,1,1,0,0,0,1
30328,2022,4201,Scotty Hopson,NA,SG,32,3,NBA,OKC,1,0,18,2,4,0.5,0,1,0,2,3,0.667,0.5,0,0,NA,0,1,1,1,0,0,2,1,4
30329,2022,4785,Sekou Doumbouya,NA,PF,21,3,NBA,LAL,2,0,16,5,8,0.625,1,2,0.5,4,6,0.667,0.688,3,4,0.75,2,4,6,0,3,2,2,1,14
30330,2022,4562,Semi Ojeleye,NA,PF,27,5,NBA,TOT,30,0,406,30,99,0.303,15,50,0.3,15,49,0.306,0.379,23,29,0.793,27,47,74,9,7,6,9,30,98
30331,2022,4562,Semi Ojeleye,NA,PF,27,5,NBA,MIL,20,0,308,18,70,0.257,11,41,0.268,7,29,0.241,0.336,10,13,0.769,25,33,58,5,5,5,5,26,57
30332,2022,4562,Semi Ojeleye,NA,PF,27,5,NBA,LAC,10,0,98,12,29,0.414,4,9,0.444,8,20,0.4,0.483,13,16,0.813,2,14,16,4,2,1,4,4,41
30333,2022,3902,Serge Ibaka,NA,C-PF,32,13,NBA,TOT,54,12,877,148,296,0.5,37,99,0.374,111,197,0.563,0.563,32,44,0.727,62,188,250,49,11,33,43,102,365
30334,2022,3902,Serge Ibaka,NA,C,32,13,NBA,LAC,35,10,538,94,192,0.49,24,62,0.387,70,130,0.538,0.552,20,29,0.69,40,110,150,36,7,26,33,56,232
30335,2022,3902,Serge Ibaka,NA,PF,32,13,NBA,MIL,19,2,339,54,104,0.519,13,37,0.351,41,67,0.612,0.582,12,15,0.8,22,78,100,13,4,7,10,46,133
30336,2022,4203,Seth Curry,NA,SG,31,8,NBA,TOT,64,64,2135,360,739,0.487,158,374,0.422,202,365,0.553,0.594,82,94,0.872,21,179,200,230,53,14,109,148,960
30337,2022,4203,Seth Curry,NA,SG,31,8,NBA,PHI,45,45,1566,256,528,0.485,100,250,0.4,156,278,0.561,0.58,64,73,0.877,17,134,151,181,36,11,84,101,676
30338,2022,4203,Seth Curry,NA,SG,31,8,NBA,BRK,19,19,569,104,211,0.493,58,124,0.468,46,87,0.529,0.63,18,21,0.857,4,45,49,49,17,3,25,47,284
30339,2022,4670,Shai Gilgeous-Alexander,NA,PG,23,4,NBA,OKC,56,56,1942,477,1052,0.453,89,297,0.3,388,755,0.514,0.496,328,405,0.81,37,241,278,331,71,46,154,142,1371
30340,2022,4671,Shake Milton,NA,PG,25,4,NBA,PHI,55,6,1179,173,403,0.429,43,133,0.323,130,270,0.481,0.483,61,73,0.836,30,112,142,139,28,17,44,99,450
30341,2022,5008,Shaq Buchanan,NA,PG,25,1,NBA,MEM,2,0,10,1,4,0.25,0,2,0,1,2,0.5,0.25,0,0,NA,1,1,2,2,1,0,2,1,2
30342,2022,4563,Shaquille Harrison,NA,SG,28,5,NBA,BRK,2,0,23,2,6,0.333,0,2,0,2,4,0.5,0.333,0,0,NA,1,3,4,3,1,1,2,3,4
30343,2022,5009,Sharife Cooper,NA,PG,20,1,NBA,ATL,13,0,39,3,14,0.214,1,6,0.167,2,8,0.25,0.25,0,0,NA,0,5,5,5,0,0,5,1,7
30344,2022,4885,Skylar Mays,NA,SG,24,2,NBA,ATL,28,5,220,32,64,0.5,8,25,0.32,24,39,0.615,0.563,8,9,0.889,5,20,25,17,7,0,10,9,80
30345,2022,4207,Solomon Hill,NA,PF,30,9,NBA,ATL,13,1,139,3,20,0.15,2,13,0.154,1,7,0.143,0.2,0,0,NA,6,17,23,12,4,2,1,16,8
30346,2022,4291,Spencer Dinwiddie,NA,PG,28,8,NBA,TOT,67,51,1980,306,735,0.416,112,330,0.339,194,405,0.479,0.493,195,252,0.774,45,234,279,346,44,13,104,150,919
30347,2022,4291,Spencer Dinwiddie,NA,PG,28,8,NBA,WAS,44,44,1330,185,492,0.376,70,226,0.31,115,266,0.432,0.447,116,143,0.811,36,171,207,256,27,7,73,107,556
30348,2022,4291,Spencer Dinwiddie,NA,PG,28,8,NBA,DAL,23,7,650,121,243,0.498,42,104,0.404,79,139,0.568,0.584,79,109,0.725,9,63,72,90,17,6,31,43,363
30349,2022,4364,Stanley Johnson,NA,PF,25,7,NBA,LAL,48,27,1094,117,251,0.466,33,105,0.314,84,146,0.575,0.532,53,74,0.716,34,121,155,80,43,14,35,109,320
30350,2022,3903,Stephen Curry,NA,PG,33,13,NBA,GSW,64,64,2211,535,1224,0.437,285,750,0.38,250,474,0.527,0.554,275,298,0.923,34,301,335,404,85,23,206,130,1630
30351,2022,4565,Sterling Brown,NA,SG,26,5,NBA,DAL,49,3,628,59,155,0.381,28,92,0.304,31,63,0.492,0.471,14,15,0.933,26,123,149,34,14,7,23,56,160
30352,2022,4208,Steven Adams,NA,C,28,9,NBA,MEM,76,75,1999,210,384,0.547,0,1,0,210,383,0.548,0.547,108,199,0.543,349,411,760,256,65,60,115,153,528
30353,2022,4672,Sviatoslav Mykhailiuk,NA,SF,24,4,NBA,TOR,56,5,716,91,234,0.389,41,134,0.306,50,100,0.5,0.476,32,37,0.865,20,72,92,45,26,4,32,54,255
30354,2022,4365,T.J. McConnell,NA,PG,29,7,NBA,IND,27,8,652,100,208,0.481,10,33,0.303,90,175,0.514,0.505,19,23,0.826,20,70,90,131,30,10,29,53,229
30355,2022,4788,Tacko Fall,NA,C,26,3,NBA,CLE,11,1,59,5,12,0.417,0,0,NA,5,12,0.417,0.417,2,7,0.286,7,16,23,2,0,6,3,3,12
30356,2022,3905,Taj Gibson,NA,C,36,13,NBA,NYK,52,4,946,86,166,0.518,15,38,0.395,71,128,0.555,0.563,42,52,0.808,88,141,229,32,22,40,27,137,229
30357,2022,4789,Talen Horton-Tucker,NA,SG,21,3,NBA,LAL,60,19,1511,224,538,0.416,49,182,0.269,175,356,0.492,0.462,100,125,0.8,37,156,193,159,59,29,82,148,597
30358,2022,4450,Taurean Prince,NA,PF,27,6,NBA,MIN,69,8,1177,177,390,0.454,86,229,0.376,91,161,0.565,0.564,62,82,0.756,26,148,174,68,47,23,53,116,502
30359,2022,4791,Terance Mann,NA,SF,25,3,NBA,LAC,81,33,2317,334,690,0.484,76,208,0.365,258,482,0.535,0.539,128,164,0.78,104,321,425,209,55,21,84,178,872
30360,2022,4792,Terence Davis,NA,SG,24,3,NBA,SAC,30,11,536,113,267,0.423,49,149,0.329,64,118,0.542,0.515,36,44,0.818,11,83,94,40,25,11,33,70,311
30361,2022,4131,Terrence Ross,NA,SG,30,10,NBA,ORL,63,0,1448,220,554,0.397,77,264,0.292,143,290,0.493,0.467,112,130,0.862,20,141,161,116,28,12,75,68,629
30362,2022,4366,Terry Rozier,NA,SG,27,7,NBA,CHO,73,73,2458,518,1167,0.444,222,593,0.374,296,574,0.516,0.539,150,176,0.852,56,259,315,326,93,25,96,119,1408
30363,2022,5010,Terry Taylor,NA,SG,22,1,NBA,IND,33,7,714,135,220,0.614,12,38,0.316,123,182,0.676,0.641,36,51,0.706,95,77,172,41,14,8,23,61,318
30364,2022,3791,Thaddeus Young,NA,PF,33,15,NBA,TOT,52,1,845,141,272,0.518,17,48,0.354,124,224,0.554,0.55,23,49,0.469,80,128,208,104,54,18,52,81,322
30365,2022,3791,Thaddeus Young,NA,PF,33,15,NBA,SAS,26,1,370,74,128,0.578,0,5,0,74,123,0.602,0.578,10,22,0.455,40,53,93,59,23,7,30,38,158
30366,2022,3791,Thaddeus Young,NA,PF,33,15,NBA,TOR,26,0,475,67,144,0.465,17,43,0.395,50,101,0.495,0.524,13,27,0.481,40,75,115,45,31,11,22,43,164
30367,2022,4367,Thanasis Antetokounmpo,NA,SF,29,4,NBA,MIL,48,6,473,70,128,0.547,2,14,0.143,68,114,0.596,0.555,29,46,0.63,40,61,101,22,16,12,26,68,171
30368,2022,4886,Théo Maledon,NA,PG,20,2,NBA,OKC,51,7,908,119,317,0.375,44,150,0.293,75,167,0.449,0.445,79,100,0.79,20,111,131,111,31,11,65,67,361
30369,2022,4674,Theo Pinson,NA,SF,26,4,NBA,DAL,19,0,148,14,39,0.359,10,30,0.333,4,9,0.444,0.487,10,10,1,2,19,21,17,5,2,5,12,48
30370,2022,4568,Thomas Bryant,NA,C,24,5,NBA,WAS,27,9,439,77,148,0.52,12,42,0.286,65,106,0.613,0.561,35,40,0.875,26,82,108,23,6,21,19,43,201
30371,2022,4294,Tim Frazier,NA,PG,31,8,NBA,TOT,12,3,208,14,45,0.311,6,17,0.353,8,28,0.286,0.378,5,9,0.556,5,14,19,34,3,1,15,27,39
30372,2022,4294,Tim Frazier,NA,PG,31,8,NBA,ORL,10,3,200,13,43,0.302,6,17,0.353,7,26,0.269,0.372,5,9,0.556,5,14,19,33,3,1,13,24,37
30373,2022,4294,Tim Frazier,NA,PG,31,8,NBA,CLE,2,0,8,1,2,0.5,0,0,NA,1,2,0.5,0.5,0,0,NA,0,0,0,1,0,0,2,3,2
30374,2022,4209,Tim Hardaway Jr.,NA,SG,29,9,NBA,DAL,42,20,1245,209,530,0.394,102,304,0.336,107,226,0.473,0.491,78,103,0.757,13,143,156,92,38,6,34,74,598
30375,2022,4453,Timothé Luwawu-Cabarrot,NA,SF,26,6,NBA,ATL,52,18,685,74,186,0.398,44,122,0.361,30,64,0.469,0.516,35,41,0.854,17,65,82,40,18,6,20,76,227
30376,2022,4055,Tobias Harris,NA,PF,29,11,NBA,PHI,73,73,2543,493,1022,0.482,101,275,0.367,392,747,0.525,0.532,170,202,0.842,77,419,496,252,47,43,116,164,1257
30377,2022,4454,Tomáš Satoranský,NA,SG,30,6,NBA,TOT,55,13,906,72,191,0.377,11,53,0.208,61,138,0.442,0.406,43,54,0.796,27,99,126,184,29,5,46,71,198
30378,2022,4454,Tomáš Satoranský,NA,SG,30,6,NBA,NOP,32,3,481,32,107,0.299,5,31,0.161,27,76,0.355,0.322,19,25,0.76,18,46,64,76,14,1,23,33,88
30379,2022,4454,Tomáš Satoranský,NA,SG,30,6,NBA,SAS,1,0,9,0,0,NA,0,0,NA,0,0,NA,NA,3,4,0.75,0,1,1,0,0,0,0,0,3
30380,2022,4454,Tomáš Satoranský,NA,SG,30,6,NBA,WAS,22,10,416,40,84,0.476,6,22,0.273,34,62,0.548,0.512,21,25,0.84,9,52,61,108,15,4,23,38,107
30381,2022,4569,Tony Bradley,NA,C,24,5,NBA,CHI,55,7,549,72,123,0.585,0,0,NA,72,123,0.585,0.585,19,29,0.655,67,119,186,27,10,33,34,62,163
30382,2022,4212,Tony Snell,NA,SG,30,9,NBA,TOT,53,12,823,69,171,0.404,45,128,0.352,24,43,0.558,0.535,4,4,1,16,87,103,28,16,9,19,70,187
30383,2022,4212,Tony Snell,NA,SG,30,9,NBA,POR,38,10,546,36,97,0.371,24,75,0.32,12,22,0.545,0.495,3,3,1,11,61,72,20,8,7,11,44,99
30384,2022,4212,Tony Snell,NA,SG,30,9,NBA,NOP,15,2,277,33,74,0.446,21,53,0.396,12,21,0.571,0.588,1,1,1,5,26,31,8,8,2,8,26,88
30385,2022,4570,Torrey Craig,NA,SF,31,5,NBA,TOT,78,16,1596,200,441,0.454,77,234,0.329,123,207,0.594,0.541,39,52,0.75,86,224,310,91,46,36,67,151,516
30386,2022,4570,Torrey Craig,NA,SF,31,5,NBA,IND,51,14,1034,128,281,0.456,46,138,0.333,82,143,0.573,0.537,27,35,0.771,59,136,195,58,24,19,39,95,329
30387,2022,4570,Torrey Craig,NA,SF,31,5,NBA,PHO,27,2,562,72,160,0.45,31,96,0.323,41,64,0.641,0.547,12,17,0.706,27,88,115,33,22,17,28,56,187
30388,2022,4676,Trae Young,NA,PG,23,4,NBA,ATL,76,76,2652,711,1544,0.46,233,610,0.382,478,934,0.512,0.536,500,553,0.904,50,234,284,737,72,7,303,128,2155
30389,2022,5011,Trayvon Palmer,NA,SG,27,1,NBA,DET,1,0,17,0,1,0,0,0,NA,0,1,0,0,0,0,NA,0,2,2,0,0,0,1,2,0
30390,2022,4887,Tre Jones,NA,PG,22,2,NBA,SAS,69,11,1148,166,339,0.49,10,51,0.196,156,288,0.542,0.504,71,91,0.78,29,126,155,233,42,7,46,78,413
30391,2022,5012,Tre Mann,NA,PG,20,1,NBA,OKC,60,26,1367,231,588,0.393,98,272,0.36,133,316,0.421,0.476,65,82,0.793,25,146,171,91,47,12,71,102,625
30392,2022,5013,Tre Scott,NA,SF,25,1,NBA,CLE,2,0,11,3,6,0.5,0,1,0,3,5,0.6,0.5,0,0,NA,1,1,2,0,1,1,0,2,6
30393,2022,4793,Tremont Waters,NA,PG,24,3,NBA,TOT,3,0,50,4,14,0.286,2,9,0.222,2,5,0.4,0.357,0,0,NA,0,4,4,7,5,0,4,4,10
30394,2022,4793,Tremont Waters,NA,PG,24,3,NBA,TOR,2,0,42,3,12,0.25,2,9,0.222,1,3,0.333,0.333,0,0,NA,0,4,4,7,4,0,4,2,8
30395,2022,4793,Tremont Waters,NA,PG,24,3,NBA,WAS,1,0,8,1,2,0.5,0,0,NA,1,2,0.5,0.5,0,0,NA,0,0,0,0,1,0,0,2,2
30396,2022,5014,Trendon Watford,NA,SF,21,1,NBA,POR,48,10,869,142,267,0.532,9,38,0.237,133,229,0.581,0.549,71,94,0.755,57,142,199,81,25,28,44,116,364
30397,2022,4888,Trent Forrest,NA,PG,23,2,NBA,UTA,60,6,765,76,155,0.49,5,27,0.185,71,128,0.555,0.506,38,48,0.792,23,76,99,106,30,6,48,43,195
30398,2022,5015,Trevelin Queen,NA,SG,24,1,NBA,HOU,10,0,74,15,33,0.455,9,24,0.375,6,9,0.667,0.591,4,4,1,7,9,16,4,5,1,7,6,43
30399,2022,3563,Trevor Ariza,NA,SF,36,18,NBA,LAL,24,11,462,33,99,0.333,20,74,0.27,13,25,0.52,0.434,10,18,0.556,10,72,82,27,13,6,11,20,96
30400,2022,4214,Trey Burke,NA,PG,29,9,NBA,DAL,42,0,441,84,215,0.391,26,82,0.317,58,133,0.436,0.451,20,23,0.87,4,29,33,57,12,0,26,39,214
30401,2022,4369,Trey Lyles,NA,PF,26,7,NBA,TOT,75,23,1537,262,562,0.466,67,209,0.321,195,353,0.552,0.526,195,243,0.802,89,290,379,88,29,32,73,123,786
30402,2022,4369,Trey Lyles,NA,PF,26,7,NBA,DET,51,3,990,175,384,0.456,44,146,0.301,131,238,0.55,0.513,138,176,0.784,60,184,244,58,22,26,54,91,532
30403,2022,4369,Trey Lyles,NA,PF,26,7,NBA,SAC,24,20,547,87,178,0.489,23,63,0.365,64,115,0.557,0.553,57,67,0.851,29,106,135,30,7,6,19,32,254
30404,2022,5016,Trey Murphy III,NA,SF,21,1,NBA,NOP,62,1,864,109,277,0.394,71,186,0.382,38,91,0.418,0.522,45,51,0.882,47,100,147,38,23,7,16,60,334
30405,2022,4058,Tristan Thompson,NA,PF,30,11,NBA,TOT,57,6,897,141,267,0.528,1,3,0.333,140,264,0.53,0.53,61,116,0.526,120,168,288,34,23,21,45,98,344
30406,2022,4058,Tristan Thompson,NA,PF,30,11,NBA,SAC,30,3,455,76,151,0.503,1,1,1,75,150,0.5,0.507,32,60,0.533,72,89,161,18,11,12,29,52,185
30407,2022,4058,Tristan Thompson,NA,PF,30,11,NBA,IND,4,0,66,13,24,0.542,0,0,NA,13,24,0.542,0.542,3,8,0.375,7,11,18,2,0,2,4,7,29
30408,2022,4058,Tristan Thompson,NA,PF,30,11,NBA,CHI,23,3,376,52,92,0.565,0,2,0,52,90,0.578,0.565,26,48,0.542,41,68,109,14,12,7,12,39,130
30409,2022,4678,Troy Brown Jr.,NA,SF,22,4,NBA,CHI,66,7,1055,108,258,0.419,47,133,0.353,61,125,0.488,0.51,20,26,0.769,39,164,203,66,36,5,26,62,283
30410,2022,4794,Ty Jerome,NA,SG,24,3,NBA,OKC,48,4,801,124,328,0.378,54,186,0.29,70,142,0.493,0.46,38,47,0.809,19,59,78,109,30,5,37,73,340
30411,2022,4795,Tyler Cook,NA,PF,24,3,NBA,CHI,20,2,200,23,38,0.605,0,0,NA,23,38,0.605,0.605,21,32,0.656,16,37,53,3,4,4,7,28,67
30412,2022,5017,Tyler Hall,NA,SG,24,1,NBA,NYK,1,0,2,0,0,NA,0,0,NA,0,0,NA,NA,0,0,NA,0,0,0,0,0,0,0,0,0
30413,2022,4796,Tyler Herro,NA,SG,22,3,NBA,MIA,66,10,2151,501,1122,0.447,175,439,0.399,326,683,0.477,0.525,190,219,0.868,32,297,329,263,44,8,174,95,1367
30414,2022,4297,Tyler Johnson,NA,PG,29,8,NBA,TOT,6,0,91,6,20,0.3,5,13,0.385,1,7,0.143,0.425,0,0,NA,3,9,12,7,3,3,2,7,17
30415,2022,4297,Tyler Johnson,NA,PG,29,8,NBA,PHI,3,0,38,4,10,0.4,3,7,0.429,1,3,0.333,0.55,0,0,NA,1,5,6,2,1,1,1,4,11
30416,2022,4297,Tyler Johnson,NA,PG,29,8,NBA,SAS,3,0,53,2,10,0.2,2,6,0.333,0,4,0,0.3,0,0,NA,2,4,6,5,2,2,1,3,6
30417,2022,4891,Tyrell Terry,NA,PG,21,2,NBA,MEM,2,0,3,1,1,1,0,0,NA,1,1,1,1,0,0,NA,0,0,0,0,0,0,0,1,2
30418,2022,4892,Tyrese Haliburton,NA,SG-PG,21,2,NBA,TOT,77,77,2695,430,909,0.473,161,389,0.414,269,520,0.517,0.562,160,190,0.842,61,250,311,628,134,49,199,121,1181
30419,2022,4892,Tyrese Haliburton,NA,SG,21,2,NBA,SAC,51,51,1757,268,586,0.457,104,252,0.413,164,334,0.491,0.546,87,104,0.837,39,160,199,379,86,34,115,71,727
30420,2022,4892,Tyrese Haliburton,NA,PG,21,2,NBA,IND,26,26,938,162,323,0.502,57,137,0.416,105,186,0.565,0.59,73,86,0.849,22,90,112,249,48,15,84,50,454
30421,2022,4893,Tyrese Maxey,NA,PG,21,2,NBA,PHI,75,74,2650,483,995,0.485,132,309,0.427,351,686,0.512,0.552,213,246,0.866,26,214,240,321,55,32,88,156,1311
30422,2022,4575,Tyrone Wallace,NA,SG,27,4,NBA,NOP,6,0,75,7,20,0.35,2,8,0.25,5,12,0.417,0.4,1,5,0.2,0,8,8,1,3,1,2,7,17
30423,2022,4370,Tyus Jones,NA,PG,25,7,NBA,MEM,73,23,1549,249,552,0.451,80,205,0.39,169,347,0.487,0.524,54,66,0.818,17,159,176,324,66,2,46,32,632
30424,2022,4894,Udoka Azubuike,NA,C,22,2,NBA,UTA,17,6,195,37,49,0.755,0,0,NA,37,49,0.755,0.755,6,11,0.545,18,53,71,0,1,11,12,25,80
30425,2022,3491,Udonis Haslem,NA,C,41,19,NBA,MIA,13,0,83,14,31,0.452,1,4,0.25,13,27,0.481,0.468,3,3,1,4,21,25,4,1,1,5,15,32
30426,2022,5018,Usman Garuba,NA,PF,19,1,NBA,HOU,24,2,239,19,44,0.432,5,20,0.25,14,24,0.583,0.489,5,7,0.714,21,62,83,17,10,11,6,28,48
30427,2022,4895,Vernon Carey Jr.,NA,C,20,2,NBA,TOT,7,1,44,7,13,0.538,0,0,NA,7,13,0.538,0.538,6,13,0.462,8,4,12,0,2,1,3,4,20
30428,2022,4895,Vernon Carey Jr.,NA,C,20,2,NBA,CHO,4,1,17,3,6,0.5,0,0,NA,3,6,0.5,0.5,2,3,0.667,3,2,5,0,1,0,1,1,8
30429,2022,4895,Vernon Carey Jr.,NA,C,20,2,NBA,WAS,3,0,27,4,7,0.571,0,0,NA,4,7,0.571,0.571,4,10,0.4,5,2,7,0,1,1,2,3,12
30430,2022,4217,Victor Oladipo,NA,SG,29,9,NBA,MIA,8,1,173,35,73,0.479,15,36,0.417,20,37,0.541,0.582,14,19,0.737,3,20,23,28,5,1,16,13,99
30431,2022,5019,Vit Krejci,NA,SG,21,1,NBA,OKC,30,8,690,68,167,0.407,32,98,0.327,36,69,0.522,0.503,19,22,0.864,18,83,101,57,19,8,29,65,187
30432,2022,4799,Vlatko Čančar,NA,PF,24,3,NBA,DEN,15,1,176,23,41,0.561,7,12,0.583,16,29,0.552,0.646,9,14,0.643,8,23,31,17,2,3,9,18,62
30433,2022,3913,Wayne Ellington,NA,SG,34,13,NBA,LAL,43,9,810,98,237,0.414,82,211,0.389,16,26,0.615,0.586,9,11,0.818,10,67,77,30,23,5,19,42,287
30434,2022,4459,Wayne Selden,NA,SG,27,4,NBA,NYK,3,0,19,1,4,0.25,1,2,0.5,0,2,0,0.375,2,4,0.5,0,1,1,1,0,0,0,1,5
30435,2022,4682,Wendell Carter Jr.,NA,C,22,4,NBA,ORL,62,61,1852,359,684,0.525,70,214,0.327,289,470,0.615,0.576,143,207,0.691,139,509,648,171,36,43,117,169,931
30436,2022,4800,Wenyen Gabriel,NA,PF,24,3,NBA,TOT,26,5,358,54,110,0.491,8,28,0.286,46,82,0.561,0.527,25,42,0.595,39,58,97,14,5,11,16,68,141
30437,2022,4800,Wenyen Gabriel,NA,PF,24,3,NBA,BRK,1,0,1,0,0,NA,0,0,NA,0,0,NA,NA,0,0,NA,0,1,1,0,0,0,0,0,0
30438,2022,4800,Wenyen Gabriel,NA,PF,24,3,NBA,LAC,6,0,46,5,13,0.385,2,5,0.4,3,8,0.375,0.462,2,4,0.5,5,9,14,2,1,2,3,11,14
30439,2022,4800,Wenyen Gabriel,NA,PF,24,3,NBA,LAL,19,5,311,49,97,0.505,6,23,0.261,43,74,0.581,0.536,23,38,0.605,34,48,82,12,4,9,13,57,127
