seas_id,season,player_id,player,birth_year,pos,age,experience,lg,tm,g,mp,per,ts_percent,x3p_ar,f_tr,orb_percent,drb_percent,trb_percent,ast_percent,stl_percent,blk_percent,tov_percent,usg_percent,ows,dws,ws,ws_48,obpm,dbpm,bpm,vorp
29761,2022,4919,Chris Duarte,NA,SG,24,1,NBA,IND,55,1541,12.3,0.537,0.411,0.18,2.9,13.6,8.2,10.9,1.8,0.6,11.8,21.1,0.2,0.7,0.9,0.029,-1.2,-1.1,-2.3,-0.1
29762,2022,3585,Chris Paul,NA,PG,36,17,NBA,PHO,65,2139,20.8,0.581,0.27,0.274,1.1,12.8,7.1,44.5,2.7,0.8,15.6,19.7,5.8,3.6,9.4,0.21,3.1,2.3,5.4,4
29763,2022,4702,Chris Silva,NA,PF,25,3,NBA,TOT,10,91,11.6,0.641,0,0.8,16.5,28.2,22.4,10.6,0,1.2,28.3,13.8,0.1,0.1,0.3,0.137,-5,0.1,-4.9,-0.1
29764,2022,4702,Chris Silva,NA,PF,25,3,NBA,MIN,1,3,3.8,NA,NA,NA,0,36.6,17.9,0,0,0,NA,0,0,0,0,0.052,-5.3,-0.5,-5.8,0
29765,2022,4702,Chris Silva,NA,PF,25,3,NBA,MIA,9,88,11.9,0.641,0,0.8,17,27.9,22.6,10.9,0,1.2,28.3,14.3,0.1,0.1,0.3,0.14,-5,0.1,-4.9,-0.1
29766,2022,4313,Christian Wood,NA,C,26,6,NBA,HOU,68,2094,19.1,0.595,0.383,0.378,5.7,30.4,18,12.2,1.2,2.8,11,23.3,2.9,2,4.9,0.112,2.1,-0.4,1.6,1.9
29767,2022,4817,Chuma Okeke,NA,PF,23,2,NBA,ORL,70,1749,12,0.501,0.645,0.113,2.8,18.2,10.5,10.1,2.7,2.2,8.6,16.4,-0.3,2.5,2.2,0.06,-1.6,1.5,-0.1,0.8
29768,2022,4818,CJ Elleby,NA,SF,21,2,NBA,POR,58,1174,9.2,0.491,0.409,0.273,6,15.6,10.6,10.6,1.5,1.6,14,14.8,-0.1,0.5,0.4,0.016,-3.8,-1.5,-5.3,-1
29769,2022,4154,CJ McCollum,NA,SG,30,9,NBA,TOT,62,2145,18.3,0.553,0.403,0.146,2.6,11.5,6.9,26.1,1.6,1,9.3,27.5,2.6,1,3.6,0.081,3.2,-1.3,1.9,2.1
29770,2022,4154,CJ McCollum,NA,SG,30,9,NBA,POR,36,1267,15.8,0.532,0.435,0.102,2.8,10.7,6.6,22.5,1.4,1.6,9.2,26.1,0.7,0.3,1,0.04,1.8,-1.7,0.1,0.7
29771,2022,4154,CJ McCollum,NA,SG,30,9,NBA,NOP,26,878,21.9,0.58,0.361,0.204,2.3,12.5,7.3,31.3,1.9,0.1,9.5,29.4,1.9,0.7,2.6,0.14,5.3,-0.7,4.6,1.5
29772,2022,4230,Clint Capela,NA,C,27,8,NBA,ATL,74,2042,21.4,0.604,0.002,0.28,15,31.9,23.5,6.6,1.3,4.1,6.1,15.5,5.6,2.7,8.3,0.195,2.2,-0.1,2,2.1
29773,2022,4703,Coby White,NA,PG,21,3,NBA,CHI,61,1675,12.6,0.564,0.548,0.141,1.1,11,6.1,15,0.8,0.6,9.3,19.8,1.6,0.8,2.4,0.067,-0.4,-1.7,-2.1,0
29774,2022,4704,Cody Martin,NA,SF,26,3,NBA,CHO,71,1866,12.7,0.579,0.376,0.253,4.6,11.7,8.1,12.4,2.3,1.6,11.5,12.1,2.4,1.5,3.9,0.101,-1.2,0.7,-0.5,0.7
29775,2022,4155,Cody Zeller,NA,C,29,9,NBA,POR,27,355,17.2,0.627,0.044,0.544,14.9,24.1,19.3,9.4,1.1,1.7,14.6,15.9,0.9,0.2,1.1,0.143,-1.2,-1,-2.2,0
29776,2022,4819,Cole Anthony,NA,PG,21,2,NBA,ORL,65,2059,13.5,0.519,0.429,0.277,1.6,16.2,8.9,28.9,1.1,0.8,14.2,25.1,-0.1,1.7,1.6,0.038,-0.6,-0.6,-1.2,0.4
29777,2022,4599,Collin Sexton,NA,SG,23,4,NBA,CLE,11,316,11.2,0.523,0.298,0.258,4.6,7.9,6.3,11.9,1.6,0,15.6,27.9,-0.4,0.3,-0.1,-0.009,-3.5,-0.6,-4.1,-0.2
29778,2022,4920,Corey Kispert,NA,SF,22,1,NBA,WAS,77,1801,10.9,0.586,0.623,0.121,3.3,9.4,6.4,6.7,1,1,8.5,14.6,1.6,0.7,2.3,0.061,-0.8,-1.5,-2.3,-0.1
29779,2022,3992,Cory Joseph,NA,PG,30,11,NBA,DET,65,1600,11.4,0.579,0.393,0.283,1.9,10.3,5.9,21.8,1.3,1,15.9,14.3,1.7,0.8,2.5,0.075,-2,-0.1,-2.1,0
29780,2022,4921,Craig Sword,NA,SG,28,1,NBA,WAS,3,19,14.2,0.75,0.25,0,0,0,0,7.7,10.4,0,20,11.7,0,0,0.1,0.158,-8.6,10,1.4,0
29781,2022,3805,D.J. Augustin,NA,PG,34,14,NBA,TOT,55,883,9.7,0.61,0.739,0.194,1.4,7,4.2,16.8,0.9,0.1,18.9,14.3,0.7,0.1,0.8,0.043,-1.2,-2.4,-3.6,-0.4
29782,2022,3805,D.J. Augustin,NA,PG,34,14,NBA,HOU,34,510,9.7,0.596,0.706,0.279,1.5,7.4,4.4,20.5,0.9,0,22.8,16.4,0.2,0,0.2,0.017,-1.4,-2.9,-4.3,-0.3
29783,2022,3805,D.J. Augustin,NA,PG,34,14,NBA,LAL,21,373,9.7,0.635,0.791,0.058,1.2,6.6,3.9,11.8,0.9,0.2,11.1,11.4,0.5,0.1,0.6,0.079,-1,-1.6,-2.6,-0.1
29784,2022,4482,D.J. Wilson,NA,PF,25,5,NBA,TOR,4,54,27.9,0.773,0.133,0.667,1.9,31.8,16.1,14.6,4.6,1.8,9.3,17,0.2,0.1,0.4,0.328,1.8,3.2,5,0.1
29785,2022,4317,D'Angelo Russell,NA,PG,25,7,NBA,MIN,65,2077,16.3,0.544,0.531,0.246,1.3,10.1,5.6,33.1,1.4,1,13.2,25.1,2.9,1.5,4.4,0.101,2.2,-1.5,0.8,1.4
29786,2022,4922,Daishen Nix,NA,SG,19,1,NBA,HOU,24,261,8.1,0.48,0.388,0.448,2.9,11,6.9,21.5,2.7,0,24.5,17.3,-0.3,0.1,-0.2,-0.033,-5.4,-1,-6.4,-0.3
29787,2022,4820,Dakota Mathias,NA,SG,26,2,NBA,MEM,6,16,11,0.5,1,0,0,13.4,6.5,8,3,0,0,15.4,0,0,0,0.114,-1.4,1.7,0.3,0
29788,2022,4923,Dalano Banton,NA,SF,22,1,NBA,TOR,64,696,10,0.463,0.252,0.218,5.6,14.1,9.7,19.8,2,1.4,19.3,16.9,-0.4,0.8,0.4,0.03,-3.4,0.4,-3,-0.2
29789,2022,4387,Damian Jones,NA,C,26,6,NBA,SAC,56,1017,18.3,0.701,0.109,0.492,7.9,18.5,13.2,10.2,1.2,4,15.4,16.2,2.4,0.9,3.3,0.156,-0.2,0.5,0.3,0.6
29790,2022,4077,Damian Lillard,NA,PG,31,10,NBA,POR,29,1056,18.5,0.55,0.514,0.328,1.3,11.6,6.2,34,0.8,1,11.6,29.3,1.7,0.1,1.7,0.079,4,-2.7,1.3,0.9
29791,2022,4484,Damion Lee,NA,SG,29,5,NBA,GSW,63,1256,10.9,0.561,0.488,0.196,2.4,14.9,8.8,7.1,1.5,0.5,8.4,15.8,0.9,1.8,2.7,0.102,-2.4,0.4,-2,0
29792,2022,4485,Damyean Dotson,NA,SG,27,5,NBA,NYK,2,21,6.4,0.5,0.25,0,0,10.4,5.1,6.9,0,0,0,8.3,0,0,0,0.045,-3.7,-1.2,-4.9,0
29793,2022,4705,Daniel Gafford,NA,C,23,3,NBA,WAS,72,1444,21.8,0.708,0.002,0.372,12.1,19,15.6,7.3,1,5.8,12,16.7,4.4,1.6,6,0.198,1.1,0.5,1.6,1.3
29794,2022,4821,Daniel Oturu,NA,C,22,2,NBA,TOR,3,27,13.4,0.549,0.167,0.833,3.8,17,10,0,0,7.2,0,13,0,0,0.1,0.121,-2.7,-2.6,-5.3,0
29795,2022,4487,Daniel Theis,NA,C,29,5,NBA,TOT,47,977,13.3,0.595,0.368,0.247,6.8,18.8,12.8,6.3,1,2.9,12.5,16.2,0.9,1,1.9,0.094,-1.9,-0.2,-2.1,0
29796,2022,4487,Daniel Theis,NA,C,29,5,NBA,HOU,26,584,10.7,0.554,0.441,0.223,6,18.5,12.2,5.1,0.9,2.6,13.6,16.5,0.1,0.3,0.3,0.028,-2.6,-0.9,-3.4,-0.2
29797,2022,4487,Daniel Theis,NA,C,29,5,NBA,BOS,21,393,17.1,0.658,0.25,0.286,7.9,19.1,13.6,8,1.1,3.3,10.6,15.8,0.9,0.7,1.6,0.191,-0.9,0.8,-0.1,0.2
29798,2022,3807,Danilo Gallinari,NA,PF,33,13,NBA,ATL,66,1672,14.3,0.579,0.492,0.261,2.3,17.8,10.1,8.5,0.8,0.6,5.4,18.4,2.8,0.8,3.6,0.105,1,-1.2,-0.2,0.8
29799,2022,3867,Danny Green,NA,SF,34,13,NBA,PHI,62,1353,9.5,0.561,0.847,0.044,2.7,10.1,6.5,6.5,2.2,2.5,12.1,12.3,0.3,1.6,1.9,0.067,-1.4,0.8,-0.5,0.5
29800,2022,4389,Danuel House,NA,SF,28,6,NBA,TOT,42,727,10.6,0.555,0.591,0.293,2.8,13.8,8.4,8.4,1.4,2.1,12.9,15.2,0.4,0.7,1,0.068,-1.3,0.2,-1.1,0.2
29801,2022,4389,Danuel House,NA,SF,28,6,NBA,HOU,16,233,6.8,0.467,0.459,0.257,1.9,18.5,10.1,11.5,1,1.9,17.9,18.3,-0.3,0.1,-0.2,-0.049,-4.8,-0.7,-5.6,-0.2
29802,2022,4389,Danuel House,NA,SF,28,6,NBA,NYK,1,3,-13.4,0,1,0,0,0,0,0,0,0,0,14.6,0,0,0,-0.342,-12.6,-7.8,-20.4,0
29803,2022,4389,Danuel House,NA,SF,28,6,NBA,UTA,25,491,12.5,0.61,0.667,0.317,3.2,11.7,7.6,7,1.6,2.2,9.7,13.8,0.7,0.6,1.3,0.125,0.5,0.7,1.2,0.4
29804,2022,4706,DaQuan Jeffries,NA,SG,24,3,NBA,MEM,3,9,8.4,0.5,0.5,0,0,23.8,11.6,14,0,0,0,9.1,0,0,0,0.099,-5.8,0.9,-4.9,0
29805,2022,4707,Darius Bazley,NA,PF,21,3,NBA,OKC,69,1924,12.6,0.515,0.414,0.262,3.7,19.8,11.6,7.7,1.5,3.4,11.1,18.3,-0.5,2.2,1.8,0.044,-2.1,0.3,-1.8,0.1
29806,2022,4708,Darius Garland,NA,PG,22,3,NBA,CLE,68,2430,19,0.576,0.387,0.205,1.8,8.2,5.1,39.9,1.8,0.3,16.2,27.8,3.8,2.5,6.3,0.125,3.4,-0.8,2.6,2.8
29807,2022,3869,Darren Collison,NA,PG,34,11,NBA,LAL,3,37,-0.2,0.286,0.429,0,0,11.6,5.8,6.8,1.3,0,12.5,9.3,-0.1,0,-0.1,-0.07,-10,-0.9,-10.9,-0.1
29808,2022,4924,David Duke Jr.,NA,PG,22,1,NBA,BRK,22,341,10,0.444,0.343,0.194,9.8,11.5,10.7,6.6,2,1.8,7.1,15.9,0,0.3,0.3,0.048,-3,-0.9,-3.9,-0.2
29809,2022,4925,David Johnson,NA,SG,20,1,NBA,TOR,2,2,-20,0,1,0,0,0,0,0,0,0,0,21.4,0,0,0,-0.495,-19.1,-8.7,-27.8,0
29810,2022,4391,David Nwaba,NA,SF,29,6,NBA,HOU,46,609,15.3,0.567,0.278,0.381,7.4,20,13.6,8.5,2.2,2.9,9.3,15.8,0.8,0.5,1.3,0.105,-0.6,0,-0.6,0.2
29811,2022,4926,Davion Mitchell,NA,PG,23,1,NBA,SAC,75,2076,10.8,0.489,0.38,0.101,1.7,7,4.4,22.5,1.3,1,11.5,20.6,-0.5,0.6,0.1,0.003,-2.1,-1.7,-3.8,-0.9
29812,2022,4392,Dāvis Bertāns,NA,PF,29,6,NBA,TOT,56,807,9.4,0.531,0.836,0.145,1.7,14.3,8,5.5,1,1.3,6.1,17.3,0.2,0.7,0.9,0.053,-1.7,-0.9,-2.6,-0.1
29813,2022,4392,Dāvis Bertāns,NA,PF,29,6,NBA,WAS,34,501,8.3,0.527,0.842,0.175,1.3,12,6.7,4.4,1.1,1,7.1,17.6,0,0.3,0.3,0.025,-2.5,-1.3,-3.8,-0.2
29814,2022,4392,Dāvis Bertāns,NA,PF,29,6,NBA,DAL,22,306,11.2,0.54,0.827,0.096,2.2,18.2,10.2,7.1,1,1.8,4.4,16.7,0.2,0.4,0.6,0.098,-0.4,-0.3,-0.6,0.1
29815,2022,4488,Davon Reed,NA,SG,26,3,NBA,DEN,48,668,12.2,0.624,0.534,0.093,2.4,15.2,9,10.7,1.8,1.2,8.7,12.1,0.9,0.7,1.6,0.117,-0.6,0.3,-0.3,0.3
29816,2022,4927,Day'Ron Sharpe,NA,PF,20,1,NBA,BRK,32,391,20.7,0.593,0.047,0.275,23.2,21.4,22.3,6.7,1.2,3.4,15.2,21.7,0.8,0.5,1.2,0.152,-0.3,-2.5,-2.8,-0.1
29817,2022,4489,De'Aaron Fox,NA,PG,24,5,NBA,SAC,59,2083,17.4,0.549,0.228,0.319,1.3,10.9,6,26.8,1.6,1,11.9,29.1,1.5,1,2.5,0.058,0.6,-1.2,-0.6,0.7
29818,2022,4709,De'Andre Hunter,NA,SF,24,3,NBA,ATL,53,1577,10.6,0.547,0.339,0.289,1.8,10.4,6.1,6.1,1.1,1.2,9.6,19.9,0.4,0.7,1.1,0.034,-2.4,-1.5,-3.9,-0.8
29819,2022,4602,De'Anthony Melton,NA,SG,23,4,NBA,MEM,73,1657,15.2,0.529,0.535,0.173,4,17.1,10.4,16,3,2.1,13,21.3,0.9,2.7,3.7,0.106,0.3,1.5,1.9,1.6
29820,2022,4710,Dean Wade,NA,PF,25,3,NBA,CLE,51,980,10.1,0.584,0.654,0.138,3.6,13.1,8.5,7.3,1.5,0.6,6.5,11.1,1.1,1.1,2.3,0.111,-1.9,1.3,-0.6,0.4
29821,2022,4603,Deandre Ayton,NA,C,23,4,NBA,PHO,58,1713,21.9,0.656,0.027,0.204,9.6,27.1,18.6,7.6,1.1,2.1,10.7,21.4,4.1,3.1,7.3,0.203,2.2,0.6,2.8,2.1
29822,2022,3810,DeAndre Jordan,NA,C,33,14,NBA,TOT,48,622,17.2,0.641,0,0.28,14.7,31.4,23.1,4.9,0.9,5,18.7,13.9,0.9,1,1.9,0.145,-1.5,0.1,-1.4,0.1
29823,2022,3810,DeAndre Jordan,NA,C,33,14,NBA,LAL,32,408,17.5,0.657,0,0.292,13.5,31.8,22.7,4.5,1.2,5.7,17.3,12.8,0.7,0.6,1.3,0.153,-1.5,0.9,-0.6,0.2
29824,2022,3810,DeAndre Jordan,NA,C,33,14,NBA,PHI,16,214,16.5,0.615,0,0.259,17,30.8,24,5.6,0.5,3.8,21,16,0.3,0.3,0.6,0.131,-1.6,-1.4,-3,0
29825,2022,4393,DeAndre' Bembry,NA,SF,27,6,NBA,TOT,56,1026,11.9,0.601,0.163,0.158,4.6,12.5,8.6,8.6,2.3,2.2,11.6,11.2,1.1,1.1,2.2,0.104,-2.2,1.5,-0.7,0.3
29826,2022,4393,DeAndre' Bembry,NA,SF,27,6,NBA,BRK,48,949,12.4,0.609,0.169,0.164,4.5,12.8,8.7,8.5,2.4,2.4,11.6,11.7,1.1,1.1,2.1,0.108,-2,1.6,-0.4,0.4
29827,2022,4393,DeAndre' Bembry,NA,SF,27,6,NBA,MIL,8,77,4.8,0.375,0,0,5.6,9.4,7.6,9.4,1.2,0,11.1,5,0,0.1,0.1,0.053,-4.4,0.5,-3.9,0
29828,2022,4822,Deividas Sirvydis,NA,SG,21,2,NBA,DET,3,27,0.1,0.15,0.7,0,0,25.3,12,4.9,5.4,3.3,0,15.9,-0.1,0.1,-0.1,-0.139,-10.8,2.2,-8.7,0
29829,2022,4928,DeJon Jarreau,NA,SG,24,1,NBA,IND,1,1,0,NA,NA,NA,0,0,0,0,0,0,NA,0,0,0,0,-0.022,-6.5,-1.5,-8,0
29830,2022,4394,Dejounte Murray,NA,PG,25,5,NBA,SAS,68,2366,22.3,0.533,0.237,0.199,3.5,21.6,12.5,40.6,2.8,0.8,11.8,27.3,3.9,3.4,7.3,0.149,3.7,1.7,5.4,4.4
29831,2022,4320,Delon Wright,NA,SG,29,7,NBA,ATL,77,1452,13.8,0.576,0.431,0.234,3.8,12.7,8.3,16.6,3.1,1.2,13.2,10.3,2.2,1.5,3.6,0.121,-0.2,2.4,2.2,1.6
29832,2022,3872,DeMar DeRozan,NA,PF,32,13,NBA,CHI,76,2743,23.1,0.59,0.093,0.386,2.3,13.7,8,23.3,1.2,0.8,9.2,31.8,7,1.8,8.8,0.154,3.4,-0.9,2.5,3.1
29833,2022,3926,DeMarcus Cousins,NA,C,31,11,NBA,TOT,48,718,18.2,0.567,0.377,0.386,11.7,29.1,20.6,15.2,2.4,2.7,18.3,28.1,0.3,1.3,1.6,0.104,-1.8,0.2,-1.6,0.1
29834,2022,3926,DeMarcus Cousins,NA,C,31,11,NBA,MIL,17,287,19,0.572,0.407,0.322,9.1,26.8,18.1,9.3,2.7,2.7,10.6,22.4,0.5,0.5,1,0.162,-0.3,0.9,0.6,0.2
29835,2022,3926,DeMarcus Cousins,NA,C,31,11,NBA,DEN,31,431,17.6,0.565,0.359,0.422,13.4,30.6,22.3,19.1,2.2,2.7,22,31.9,-0.2,0.8,0.6,0.065,-2.8,-0.2,-3.1,-0.1
29836,2022,4823,Deni Avdija,NA,SF,21,2,NBA,WAS,82,1984,11.6,0.536,0.447,0.235,3,20.5,11.9,11.8,1.5,1.9,12,16.3,0.6,1.8,2.4,0.058,-2.1,0.4,-1.7,0.1
29837,2022,4157,Dennis Schröder,NA,SG-PG,28,9,NBA,TOT,64,1837,13,0.539,0.345,0.254,2,10.5,6.3,24.2,1.4,0.4,15.1,22.6,1,1.9,2.9,0.076,-1.5,-0.4,-1.9,0
29838,2022,4157,Dennis Schröder,NA,SG,28,9,NBA,BOS,49,1433,13.5,0.543,0.329,0.248,2.2,10,6.2,22,1.4,0.3,13.8,23.1,1,1.8,2.8,0.092,-1.2,0,-1.2,0.3
29839,2022,4157,Dennis Schröder,NA,PG,28,9,NBA,HOU,15,404,11.5,0.519,0.414,0.279,1.6,12,6.8,32,1.4,0.7,19.9,20.6,0.1,0.1,0.2,0.02,-2.5,-1.9,-4.4,-0.2
29840,2022,4490,Dennis Smith Jr.,NA,PG,24,5,NBA,POR,37,638,13.2,0.474,0.143,0.339,3.3,12.2,7.6,30.5,3.4,1.9,19,18.2,-0.1,0.5,0.4,0.031,-2.8,1.2,-1.7,0.1
29841,2022,4396,Denzel Valentine,NA,SG,28,5,NBA,TOT,24,222,8.1,0.523,0.712,0,4.6,16.1,10.4,7,1.8,0,15.4,15.5,-0.1,0.3,0.2,0.039,-3.1,0.4,-2.7,0
29842,2022,4396,Denzel Valentine,NA,SG,28,5,NBA,CLE,22,204,8.4,0.516,0.71,0,5,15.4,10.3,7.6,1.7,0,13.9,15.6,-0.1,0.2,0.2,0.045,-2.7,0.3,-2.4,0
29843,2022,4396,Denzel Valentine,NA,SG,28,5,NBA,UTA,2,18,4.2,0.625,0.75,0,0,23.5,12.2,0,2.7,0,33.3,14.5,0,0,0,-0.026,-8.1,1.6,-6.5,0
29844,2022,3928,Derrick Favors,NA,C,30,12,NBA,OKC,39,653,13.6,0.534,0.088,0.137,9,20.2,14.5,5.9,1.3,1.7,4.5,13.4,0.8,0.7,1.4,0.105,-2.3,0.3,-2.1,0
29845,2022,4397,Derrick Jones Jr.,NA,PF,24,6,NBA,CHI,51,899,13,0.633,0.313,0.359,7.6,13.6,10.6,4.4,1.4,3.2,11.7,12.5,1.4,0.8,2.2,0.119,-1.5,0.5,-0.9,0.2
29846,2022,3812,Derrick Rose,NA,PG,33,13,NBA,NYK,26,636,16.9,0.541,0.336,0.113,3.5,9.8,6.6,27.5,1.7,1.9,11.9,22.5,0.8,0.7,1.4,0.108,2.3,0,2.3,0.7
29847,2022,4491,Derrick Walton,NA,PG,26,3,NBA,DET,3,108,5.9,0.342,0.5,0.154,1.9,8.4,5,26.4,3.2,3.3,28.4,15.4,-0.3,0.1,-0.2,-0.071,-5.3,1,-4.3,-0.1
29848,2022,4492,Derrick White,NA,SG,27,5,NBA,TOT,75,2199,14.8,0.549,0.461,0.294,1.8,10.7,6.3,22.9,1.4,2.3,11.6,19.9,2.8,2.3,5.1,0.111,0.4,0.6,0.9,1.6
29849,2022,4492,Derrick White,NA,SG,27,5,NBA,SAS,49,1486,15.7,0.551,0.453,0.281,1.8,10.5,6.1,25.2,1.6,2.4,12,20.7,2,1.3,3.3,0.107,1.2,0.6,1.8,1.4
29850,2022,4492,Derrick White,NA,SG,27,5,NBA,BOS,26,713,12.9,0.544,0.483,0.326,2,11.1,6.7,18.2,1,2,10.8,18.2,0.9,0.9,1.8,0.121,-1.4,0.5,-0.9,0.2
29851,2022,4824,Desmond Bane,NA,SF,23,2,NBA,MEM,76,2266,17.6,0.592,0.475,0.141,2.1,13.6,7.7,13.5,1.9,1.1,8.7,23.1,4.5,2.7,7.2,0.153,2.5,0.3,2.7,2.7
29852,2022,4321,Devin Booker,NA,SG,25,7,NBA,PHO,68,2345,21.3,0.576,0.336,0.255,2.1,13.2,7.8,22.4,1.6,1,9.3,32,4.3,3.3,7.6,0.156,3.9,0.2,4.1,3.6
29853,2022,4825,Devin Cannady,NA,PG,25,2,NBA,ORL,5,145,8.6,0.531,0.841,0.159,0.7,3.7,2.2,10,1.7,1.9,9.6,15.5,0,0.1,0.1,0.033,-2.8,-0.4,-3.2,0
29854,2022,4826,Devin Vassell,NA,SF,21,2,NBA,SAS,71,1937,13.3,0.54,0.497,0.13,2.4,14.3,8.3,9.7,1.9,1.8,6.7,18.9,1.3,2,3.3,0.082,-0.5,0,-0.5,0.7
29855,2022,4827,Devon Dotson,NA,PG,22,2,NBA,CHI,11,85,9.8,0.538,0.391,0.391,1.3,10.5,6,23.9,0.6,0,15.6,16.6,0.1,0,0.1,0.048,-3.4,-1.5,-4.9,-0.1
29856,2022,4712,Devontae Cacok,NA,PF,25,3,NBA,SAS,15,121,20.2,0.675,0,0.226,6.9,29.7,18.2,6.9,3.2,4.9,8.1,12.9,0.3,0.3,0.5,0.206,0.7,3.5,4.2,0.2
29857,2022,4607,Devonte' Graham,NA,PG,26,4,NBA,NOP,76,2162,12.1,0.514,0.691,0.172,1.9,7.3,4.5,21,1.6,0.5,10.7,19.5,1.6,1.2,2.8,0.062,0.2,-1.2,-1,0.5
29858,2022,4158,Dewayne Dedmon,NA,C,32,9,NBA,MIA,67,1065,15.9,0.632,0.162,0.345,11.4,29.4,20.6,6.7,1.1,4.2,17.3,16.9,1.5,2,3.5,0.157,-2.2,1.1,-1,0.3
29859,2022,4828,Didi Louzada,NA,SG-SF,22,2,NBA,TOT,9,129,6.4,0.517,0.697,0.061,4.1,10.6,7.2,5.3,0.8,1.5,12.9,13,0,0,0,-0.005,-4.1,-3.4,-7.5,-0.2
29860,2022,4828,Didi Louzada,NA,SF,22,2,NBA,NOP,2,7,-1.2,0,1,0,31,0,15.8,17.1,0,0,0,18.4,0,0,0,-0.238,-4.1,-8.4,-12.5,0
29861,2022,4828,Didi Louzada,NA,SG,22,2,NBA,POR,7,122,6.8,0.567,0.667,0.067,2.6,11.2,6.8,4.7,0.8,1.6,13.9,12.7,0,0,0,0.008,-4.1,-3.1,-7.2,-0.2
29862,2022,4494,Dillon Brooks,NA,SF,26,5,NBA,MEM,32,885,15.5,0.515,0.283,0.202,3.4,8.8,6,15.4,1.9,0.8,8,28.8,0.7,0.9,1.6,0.087,-1,-0.8,-1.8,0
29863,2022,4400,Domantas Sabonis,NA,C-PF,25,6,NBA,TOT,62,2136,21.9,0.637,0.162,0.429,10.3,29,19.5,23.6,1.3,1.1,17.5,22.3,5.3,1.8,7.1,0.159,3.2,0.9,4.1,3.2
29864,2022,4400,Domantas Sabonis,NA,C,25,6,NBA,IND,47,1632,22.2,0.649,0.189,0.452,10.4,28.6,19.4,22.2,1.4,1.2,17.3,21.7,4.4,1.3,5.7,0.168,3.6,1,4.6,2.7
29865,2022,4400,Domantas Sabonis,NA,PF,25,6,NBA,SAC,15,504,21,0.603,0.084,0.366,9.8,30.3,20,28,1.2,0.9,18.1,24.4,0.9,0.5,1.4,0.132,1.8,0.5,2.3,0.5
29866,2022,4495,Donovan Mitchell,NA,SG,25,5,NBA,UTA,67,2266,21.6,0.572,0.475,0.227,2.7,10.6,6.8,27.7,2.2,0.5,11.7,32.9,4.7,2.5,7.2,0.152,4.6,-0.3,4.3,3.6
29867,2022,4608,Donte DiVincenzo,NA,SG,25,4,NBA,TOT,42,1006,11.3,0.51,0.649,0.247,4.3,14,9.1,16.1,2.3,0.7,16.2,18.9,-0.1,0.9,0.7,0.035,-1.8,-0.5,-2.3,-0.1
29868,2022,4608,Donte DiVincenzo,NA,SG,25,4,NBA,MIL,17,341,7.9,0.47,0.627,0.229,5.7,12.8,9.3,11.3,1.5,0.8,17.7,19.8,-0.4,0.3,-0.1,-0.009,-3.8,-1.6,-5.5,-0.3
29869,2022,4608,Donte DiVincenzo,NA,SG,25,4,NBA,SAC,25,665,13,0.532,0.661,0.257,3.6,14.5,9,18.6,2.7,0.7,15.4,18.5,0.2,0.6,0.8,0.058,-0.8,0.1,-0.6,0.2
29870,2022,4401,Dorian Finney-Smith,NA,PF,28,6,NBA,DAL,80,2644,12.5,0.604,0.629,0.12,5.1,10.7,7.9,8.2,1.7,1.3,9.9,13.8,3.4,3.2,6.6,0.121,0.1,0.7,0.8,1.9
29871,2022,4237,Doug McDermott,NA,PF,30,8,NBA,SAS,51,1223,11.4,0.593,0.551,0.11,1.5,8.4,4.9,7.3,0.5,0.4,8.1,18.3,1.1,0.5,1.6,0.062,-0.4,-2.1,-2.5,-0.1
29872,2022,4085,Draymond Green,NA,PF,31,10,NBA,GSW,46,1329,14.3,0.582,0.21,0.354,3.8,23.2,13.8,32.5,2.2,3.6,31.9,14.3,0.8,2.8,3.6,0.131,-1.4,4.6,3.2,1.8
29873,2022,4610,Drew Eubanks,NA,C,24,4,NBA,TOT,71,1245,18,0.638,0.062,0.35,11,22.2,16.5,10.1,1.2,2.8,15.9,17.5,2.2,1.1,3.4,0.13,-0.5,-0.9,-1.4,0.2
29874,2022,4610,Drew Eubanks,NA,C,24,4,NBA,SAS,49,595,16,0.588,0.05,0.497,11.2,23.4,17.3,11.1,1,4.2,19.2,17,0.6,0.8,1.4,0.114,-1.9,0.7,-1.2,0.1
29875,2022,4610,Drew Eubanks,NA,C,24,4,NBA,POR,22,650,19.9,0.678,0.071,0.241,10.8,21,15.7,9.1,1.4,1.5,13,18,1.6,0.3,2,0.144,0.7,-2.3,-1.5,0.1
29876,2022,4929,Duane Washington Jr.,NA,PG,21,1,NBA,IND,48,968,10.2,0.521,0.504,0.143,0.5,9.3,4.8,13,1.3,0.3,11.2,22.6,-0.2,0.2,0,-0.002,-1.9,-2.8,-4.8,-0.7
29877,2022,4611,Duncan Robinson,NA,SG,27,4,NBA,MIA,79,2043,10.6,0.573,0.86,0.084,1.4,9.8,5.6,9.3,1,0.7,7.4,17.7,1.9,2,3.9,0.092,-0.3,-0.3,-0.6,0.7
29878,2022,3520,Dwight Howard,NA,C,36,18,NBA,LAL,60,971,18.2,0.657,0.068,0.667,13.1,26.3,19.7,5,1.7,3.3,14.2,14.6,2.2,1.3,3.5,0.174,-0.2,0,-0.2,0.4
