seas_id,season,player_id,player,birth_year,pos,age,experience,lg,tm,g,gs,mp,fg_per_36_min,fga_per_36_min,fg_percent,x3p_per_36_min,x3pa_per_36_min,x3p_percent,x2p_per_36_min,x2pa_per_36_min,x2p_percent,ft_per_36_min,fta_per_36_min,ft_percent,orb_per_36_min,drb_per_36_min,trb_per_36_min,ast_per_36_min,stl_per_36_min,blk_per_36_min,tov_per_36_min,pf_per_36_min,pts_per_36_min
29459,2021,4047,Nikola Vučević,NA,C,30,10,NBA,TOT,70,70,2348,10.2,21.4,0.477,2.7,6.7,0.4,7.5,14.7,0.513,2,2.4,0.84,2.2,10.3,12.5,4.1,1,0.7,1.9,2.1,25.1
29460,2021,4047,Nikola Vučević,NA,C,30,10,NBA,ORL,44,44,1500,10.5,21.8,0.48,2.8,6.9,0.406,7.7,14.9,0.515,2.2,2.6,0.827,2.1,10.3,12.4,4,1,0.7,2,1.9,25.9
29461,2021,4047,Nikola Vučević,NA,C,30,10,NBA,CHI,26,26,848,9.8,20.7,0.471,2.5,6.5,0.388,7.3,14.3,0.509,1.7,2,0.87,2.5,10.2,12.7,4.3,1,0.8,1.8,2.5,23.7
29462,2021,4282,Noah Vonleh,NA,PF,25,7,NBA,BRK,4,0,11,0,9.8,0,0,6.5,0,0,3.3,0,0,0,NA,0,3.3,3.3,3.3,0,0,6.5,6.5,0
29463,2021,4353,Norman Powell,NA,SG-SF,27,6,NBA,TOT,69,58,2205,7.2,15,0.477,2.8,6.8,0.411,4.4,8.2,0.532,3.9,4.4,0.871,0.7,2.8,3.5,2.1,1.3,0.3,1.9,2.6,20.9
29464,2021,4353,Norman Powell,NA,SG,27,6,NBA,TOR,42,31,1277,7.9,16,0.498,3.3,7.6,0.439,4.6,8.4,0.552,4,4.6,0.865,0.5,3,3.6,2.2,1.3,0.2,2.2,2.8,23.2
29465,2021,4353,Norman Powell,NA,SF,27,6,NBA,POR,27,27,928,6.1,13.7,0.443,2.1,5.7,0.361,4,8,0.502,3.7,4.2,0.88,0.9,2.6,3.5,2,1.4,0.4,1.6,2.4,17.8
29466,2021,4776,Norvel Pelle,NA,C,27,2,NBA,TOT,13,0,84,3.4,6.4,0.533,0,0,NA,3.4,6.4,0.533,1.7,2.6,0.667,2.6,5.6,8.1,0.9,0.4,3.9,1.3,6,8.6
29467,2021,4776,Norvel Pelle,NA,C,27,2,NBA,BRK,3,0,28,3.9,9,0.429,0,0,NA,3.9,9,0.429,0,0,NA,3.9,5.1,9,0,0,3.9,3.9,11.6,7.7
29468,2021,4776,Norvel Pelle,NA,C,27,2,NBA,SAC,1,0,4,0,9,0,0,0,NA,0,9,0,27,36,0.75,9,0,9,9,0,0,0,9,27
29469,2021,4776,Norvel Pelle,NA,C,27,2,NBA,NYK,9,0,52,3.5,4.8,0.714,0,0,NA,3.5,4.8,0.714,0.7,1.4,0.5,1.4,6.2,7.6,0.7,0.7,4.2,0,2.8,7.6
29470,2021,4871,Obi Toppin,NA,PF,22,1,NBA,NYK,62,0,683,5.5,11,0.498,1.4,4.5,0.306,4.1,6.5,0.629,1,1.4,0.731,1.4,5.9,7.3,1.5,0.9,0.8,1.2,2.9,13.3
29471,2021,4555,OG Anunoby,NA,SF,23,4,NBA,TOR,43,43,1433,6.3,13,0.48,2.6,6.6,0.398,3.6,6.5,0.562,2,2.6,0.784,1.4,4.6,6,2.4,1.7,0.8,1.9,2.9,17.1
29472,2021,4872,Onyeka Okongwu,NA,C,20,1,NBA,ATL,50,4,601,5.8,8.9,0.644,0,0.2,0,5.8,8.7,0.658,2.2,3.4,0.632,3.7,6,9.8,1.1,1.4,2,1.7,6,13.7
29473,2021,4777,Oshae Brissett,NA,SF,22,2,NBA,IND,21,16,519,5.1,10.5,0.483,2.3,5.4,0.423,2.8,5.1,0.548,3.5,4.5,0.769,2,6,8,1.2,1.3,1.4,0.7,2.2,15.9
29474,2021,4189,Otto Porter,NA,SF-PF,27,8,NBA,TOT,28,6,606,5.8,13.5,0.432,2.3,6.2,0.375,3.5,7.3,0.48,2.1,2.5,0.857,1.7,7.4,9,3.3,1,0.2,1.5,2.4,16.1
29475,2021,4189,Otto Porter,NA,SF,27,8,NBA,CHI,25,6,540,5.9,13.5,0.441,2.5,6.3,0.4,3.4,7.1,0.477,2.1,2.5,0.838,1.9,7.3,9.2,3.3,0.8,0.3,1.7,2.5,16.5
29476,2021,4189,Otto Porter,NA,PF,27,8,NBA,ORL,3,0,66,4.9,13.6,0.36,0.5,4.9,0.111,4.4,8.7,0.5,2.7,2.7,1,0,7.6,7.6,2.7,2.2,0,0,2.2,13.1
29477,2021,3698,P.J. Tucker,NA,PF,35,10,NBA,TOT,52,33,1356,1.8,4.7,0.373,1.1,3.2,0.336,0.7,1.5,0.448,0.6,0.7,0.75,1.4,4.1,5.4,1.6,1,0.5,1.1,3.3,5.1
29478,2021,3698,P.J. Tucker,NA,PF,35,10,NBA,HOU,32,32,959,1.8,4.9,0.366,1,3.2,0.314,0.8,1.7,0.467,0.7,0.9,0.783,1.2,4.3,5.6,1.7,1.1,0.7,1.2,3.4,5.3
29479,2021,3698,P.J. Tucker,NA,PF,35,10,NBA,MIL,20,1,397,1.6,4.2,0.391,1.2,3,0.394,0.5,1.2,0.385,0.3,0.5,0.6,1.6,3.4,5.1,1.5,0.9,0.2,0.6,3.1,4.7
29480,2021,4778,P.J. Washington,NA,PF,22,2,NBA,CHO,64,61,1954,5.6,12.6,0.44,2.1,5.3,0.386,3.5,7.3,0.48,2,2.7,0.745,1.7,6,7.7,3,1.3,1.5,2.4,3.2,15.2
29481,2021,4437,Pascal Siakam,NA,PF,26,5,NBA,TOR,56,56,2006,7.8,17.2,0.455,1.3,4.4,0.297,6.5,12.8,0.509,4.5,5.4,0.827,1.7,5.6,7.3,4.5,1.1,0.7,2.3,3.1,21.5
29482,2021,4354,Pat Connaughton,NA,SG,28,6,NBA,MIL,69,4,1575,3.8,8.8,0.434,2.3,6.2,0.371,1.5,2.6,0.583,0.7,0.9,0.775,1.4,6.1,7.6,1.9,1.1,0.5,0.8,2.3,10.7
29483,2021,4124,Patrick Beverley,NA,PG,32,9,NBA,LAC,37,34,832,4,9.5,0.423,2.4,6.1,0.397,1.6,3.4,0.468,1.6,1.9,0.8,1.3,3.9,5.1,3.3,1.3,1.2,1.5,4.7,12
29484,2021,4439,Patrick McCaw,NA,SF,25,5,NBA,TOR,5,0,33,1.1,1.1,1,0,0,NA,1.1,1.1,1,3.3,3.3,1,1.1,2.2,3.3,4.4,2.2,0,0,6.5,5.5
29485,2021,3968,Patrick Patterson,NA,PF,31,11,NBA,LAC,38,5,582,4.5,10.2,0.436,2.5,6.9,0.357,2,3.3,0.604,0.8,1.1,0.765,1.2,3.5,4.6,1.8,0.9,0.5,0.7,2.8,12.2
29486,2021,4873,Patrick Williams,NA,PF,19,1,NBA,CHI,71,71,1983,4.6,9.6,0.483,1,2.5,0.391,3.6,7.1,0.515,1.7,2.3,0.728,1.2,4.7,5.9,1.8,1.2,0.8,1.8,2.3,11.9
29487,2021,3898,Patty Mills,NA,PG,32,12,NBA,SAS,68,1,1685,5.4,13.1,0.412,3.4,9.2,0.375,1.9,3.9,0.5,1.5,1.7,0.91,0.4,2.1,2.5,3.5,0.9,0.1,1.4,1.7,15.7
29488,2021,3969,Paul George,NA,SF,30,11,NBA,LAC,54,54,1821,8.8,18.8,0.467,3.4,8.2,0.411,5.4,10.6,0.51,3.9,4.5,0.868,0.9,6.2,7.1,5.5,1.2,0.5,3.5,2.6,24.9
29489,2021,3701,Paul Millsap,NA,PF,35,15,NBA,DEN,56,36,1162,5.9,12.4,0.476,1.5,4.4,0.343,4.4,8,0.55,2.2,3,0.724,2.4,5.8,8.1,3,1.6,1.1,1.6,3.4,15.6
29490,2021,4874,Paul Reed,NA,PF,21,1,NBA,PHI,26,0,177,8.5,15.9,0.538,0,1.2,0,8.5,14.6,0.583,0.8,1.6,0.5,6.1,6.3,12.4,2.4,2,2.6,2.4,5.9,17.9
29491,2021,4779,Paul Watson,NA,SF,26,2,NBA,TOR,27,2,297,4.6,9.9,0.463,3.6,7.8,0.469,1,2.2,0.444,0.6,1,0.625,0.5,5,5.5,2.1,0.7,0.4,1.1,4.4,13.5
29492,2021,4875,Payton Pritchard,NA,SG,23,1,NBA,BOS,66,4,1268,5.2,11.9,0.44,2.9,7,0.411,2.3,4.8,0.482,1.1,1.3,0.889,0.9,3.5,4.5,3.4,1.1,0.3,1.5,3,14.5
29493,2021,4557,PJ Dozier,NA,SG,24,4,NBA,DEN,50,6,1088,4.9,11.7,0.417,1.6,4.9,0.315,3.3,6.8,0.49,1.4,2.2,0.636,1.2,4.9,6,3,1,0.7,1.5,2.8,12.7
29494,2021,4876,Precious Achiuwa,NA,PF,21,1,NBA,MIA,61,4,737,6.1,11.1,0.544,0,0,0,6.1,11.1,0.546,2.7,5.4,0.509,3.6,6.6,10.2,1.4,1,1.4,2.1,4.4,14.8
29495,2021,4442,Quinn Cook,NA,PG,27,5,NBA,TOT,23,0,157,6.6,15.6,0.426,2.5,6,0.423,4.1,9.6,0.429,1.6,1.8,0.875,0.5,3.4,3.9,4.1,0.9,0.2,1.6,2.3,17.4
29496,2021,4442,Quinn Cook,NA,PG,27,5,NBA,LAL,16,0,62,7,15.1,0.462,2.9,7.5,0.385,4.1,7.5,0.538,2.3,2.9,0.8,0,2.9,2.9,2.9,0.6,0.6,1.7,1.2,19.2
29497,2021,4442,Quinn Cook,NA,PG,27,5,NBA,CLE,7,0,95,6.4,15.9,0.405,2.3,4.9,0.462,4.2,11,0.379,1.1,1.1,1,0.8,3.8,4.5,4.9,1.1,0,1.5,3,16.3
29498,2021,4780,Quinndary Weatherspoon,NA,SG,24,2,NBA,SAS,20,0,121,4.8,10.4,0.457,0.3,1.8,0.167,4.5,8.6,0.517,3.9,4.8,0.813,0.9,2.4,3.3,2.4,2.4,0.6,3,5.4,13.7
29499,2021,4877,R.J. Hampton,NA,SG-PG,19,1,NBA,TOT,51,1,888,5.5,12.7,0.435,1.1,3.5,0.31,4.4,9.2,0.482,2.2,3.3,0.671,1.2,6.1,7.3,3.5,0.9,0.4,2.1,2.5,14.4
29500,2021,4877,R.J. Hampton,NA,PG,19,1,NBA,DEN,25,0,233,3.9,9.3,0.417,0.8,2.8,0.278,3.1,6.5,0.476,1.4,1.9,0.75,1.5,6.2,7.7,2.2,0.8,0.3,1.7,3.4,9.9
29501,2021,4877,R.J. Hampton,NA,SG,19,1,NBA,ORL,26,1,655,6.1,13.9,0.439,1.2,3.8,0.319,4.9,10.1,0.484,2.5,3.8,0.657,1,6,7.1,4,0.9,0.4,2.3,2.1,15.9
29502,2021,3704,Rajon Rondo,NA,PG,34,15,NBA,TOT,45,3,770,4.4,10.1,0.442,1.7,4.2,0.404,2.8,5.9,0.468,0.7,0.8,0.941,0.8,4.3,5.1,9.3,1.7,0.2,3.7,2.5,11.3
29503,2021,3704,Rajon Rondo,NA,PG,34,15,NBA,ATL,27,2,402,3.9,9.9,0.4,1.5,4,0.378,2.4,5.8,0.415,0.1,0.2,0.5,0.4,4.6,4.9,8.5,1.7,0.2,3.5,2.2,9.5
29504,2021,3704,Rajon Rondo,NA,PG,34,15,NBA,LAC,18,1,368,5,10.3,0.486,1.9,4.3,0.432,3.1,6,0.525,1.5,1.5,1,1.4,4,5.4,10.2,1.8,0.2,3.9,2.7,13.3
29505,2021,4358,Raul Neto,NA,PG,28,6,NBA,WAS,64,22,1403,5.4,11.5,0.468,1.6,4.2,0.39,3.7,7.3,0.512,1.9,2.2,0.882,0.7,3.3,4,3.7,1.9,0.2,1.4,2.8,14.3
29506,2021,4666,Ray Spalding,NA,C,23,2,NBA,HOU,2,0,19,3.8,7.6,0.5,0,1.9,0,3.8,5.7,0.667,0,3.8,0,3.8,3.8,7.6,0,0,3.8,5.7,5.7,7.6
29507,2021,4781,Rayjon Tucker,NA,PG,23,2,NBA,PHI,14,0,68,4.8,9.5,0.5,1.1,3.7,0.286,3.7,5.8,0.636,7.4,10.1,0.737,0.5,5.3,5.8,3.2,1.1,0,2.1,4.2,18
29508,2021,4194,Reggie Bullock,NA,SF,29,8,NBA,NYK,65,64,1949,4.6,10.4,0.442,3,7.4,0.41,1.6,3,0.521,0.9,1,0.909,0.3,3.8,4.1,1.8,1,0.2,0.8,2.7,13.1
29509,2021,4050,Reggie Jackson,NA,SG,30,10,NBA,LAC,67,43,1544,6.1,13.6,0.45,2.8,6.6,0.433,3.3,7.1,0.465,1.6,1.9,0.817,0.6,3.9,4.5,4.8,1,0.2,1.7,3,16.7
29510,2021,4878,Reggie Perry,NA,PF,20,1,NBA,BRK,26,0,211,5.5,13.3,0.41,0.7,3.6,0.19,4.8,9.7,0.491,1.7,2.2,0.769,4.6,7.8,12.5,2.4,1,1,2.6,6.8,13.3
29511,2021,4359,Richaun Holmes,NA,C,27,6,NBA,SAC,61,61,1782,7.4,11.6,0.637,0,0.2,0.182,7.4,11.4,0.645,2.7,3.4,0.794,2.9,7.3,10.2,2,0.8,1.9,1.5,4.3,17.6
29512,2021,4051,Ricky Rubio,NA,PG,30,10,NBA,MIN,68,51,1772,3.9,10.1,0.388,1.3,4.3,0.308,2.6,5.8,0.447,2.6,3,0.867,0.6,4,4.5,8.8,2,0.1,2.3,2.8,11.8
29513,2021,4782,RJ Barrett,NA,SG,20,2,NBA,NYK,72,72,2511,6.7,15.2,0.441,1.8,4.4,0.401,4.9,10.8,0.457,3,4,0.746,1,5,5.9,3.1,0.8,0.3,2,2.7,18.1
29514,2021,4197,Robert Covington,NA,PF,30,8,NBA,POR,70,70,2243,3.3,8.2,0.401,2.2,5.7,0.379,1.1,2.5,0.451,0.8,1,0.806,1,6.5,7.5,1.9,1.6,1.3,1,3.1,9.5
29515,2021,4879,Robert Franks,NA,PF,24,1,NBA,ORL,7,0,101,4.6,10,0.464,1.8,5.3,0.333,2.9,4.6,0.615,4.3,4.6,0.923,2.1,2.9,5,1.8,1.1,1.1,0.7,2.9,15.3
29516,2021,4667,Robert Williams,NA,C,23,3,NBA,BOS,52,13,985,6.8,9.4,0.721,0,0.1,0,6.8,9.4,0.727,1.6,2.7,0.616,4.9,8.2,13.1,3.4,1.6,3.3,1.9,3.8,15.2
29517,2021,4880,Robert Woodard,NA,SF,21,1,NBA,SAC,13,0,45,6.4,16,0.4,0.8,4.8,0.167,5.6,11.2,0.5,2.4,6.4,0.375,3.2,9.6,12.8,1.6,0,2.4,0.8,3.2,16
29518,2021,3845,Robin Lopez,NA,C,32,13,NBA,WAS,71,9,1354,7.2,11.3,0.633,0.1,0.5,0.278,7,10.8,0.649,2.6,3.6,0.723,3.7,3.5,7.2,1.5,0.4,1.2,2,2.9,17.1
29519,2021,4668,Rodions Kurucs,NA,SF-PF,22,3,NBA,TOT,21,0,125,3.2,9.2,0.344,1.7,6,0.286,1.4,3.2,0.455,0.9,1.2,0.75,1.4,5.2,6.6,2.9,2.6,1.2,3.7,4.6,8.9
29520,2021,4668,Rodions Kurucs,NA,PF,22,3,NBA,BRK,5,0,16,2.3,6.8,0.333,2.3,4.5,0.5,0,2.3,0,0,0,NA,0,6.8,6.8,4.5,0,0,0,2.3,6.8
29521,2021,4668,Rodions Kurucs,NA,SF,22,3,NBA,HOU,11,0,75,2.4,10.1,0.238,1,7.2,0.133,1.4,2.9,0.5,0.5,1,0.5,1,4.3,5.3,1.9,2.9,1.9,4.3,3.4,6.2
29522,2021,4668,Rodions Kurucs,NA,SF,22,3,NBA,MIL,5,0,34,5.3,8.5,0.625,3.2,4.2,0.75,2.1,4.2,0.5,2.1,2.1,1,3.2,6.4,9.5,4.2,3.2,0,4.2,8.5,15.9
29523,2021,4285,Rodney Hood,NA,SF,28,7,NBA,TOT,55,5,942,3.6,9.9,0.362,1.3,4.3,0.301,2.3,5.6,0.408,0.9,1.1,0.857,0.9,3.1,3.9,2,0.9,0.3,1.4,2.8,9.4
29524,2021,4285,Rodney Hood,NA,SF,28,7,NBA,POR,38,5,726,3.6,10,0.363,1.2,4.2,0.298,2.4,5.8,0.41,0.4,0.6,0.75,0.9,2.7,3.6,2.3,1,0.2,1.5,2.9,8.9
29525,2021,4285,Rodney Hood,NA,SF,28,7,NBA,TOR,17,0,216,3.5,9.8,0.356,1.5,4.8,0.31,2,5,0.4,2.5,2.7,0.938,0.8,4.2,5,1,0.7,0.5,0.8,2.5,11
29526,2021,4443,Rodney McGruder,NA,SG,29,5,NBA,DET,16,2,194,6.9,13,0.529,2,4.5,0.458,4.8,8.5,0.565,1.1,1.5,0.75,1.5,2.6,4.1,3,1.5,0.2,1.3,2.2,16.9
29527,2021,4783,Romeo Langford,NA,SG,21,2,NBA,BOS,18,4,283,2.7,7.5,0.356,0.6,2.3,0.278,2,5.2,0.39,1.1,1.5,0.75,1.5,2.9,4.5,1.7,0.8,0.6,1.3,3.1,7.1
29528,2021,4360,Rondae Hollis-Jefferson,NA,PF,26,6,NBA,POR,11,1,107,3,6.1,0.5,0,0.3,0,3,5.7,0.529,3,5.4,0.563,3.7,5,8.7,4.4,0.7,1.3,0.7,5,9.1
29529,2021,4560,Royce O'Neale,NA,SF,27,4,NBA,UTA,71,71,2241,2.8,6.3,0.444,1.7,4.5,0.385,1.1,1.9,0.586,0.6,0.7,0.848,1.4,6.4,7.8,2.9,0.9,0.5,1.3,2.9,8
29530,2021,3713,Rudy Gay,NA,PF,34,15,NBA,SAS,63,1,1358,7,16.6,0.42,2.8,7.4,0.381,4.2,9.3,0.451,2.2,2.7,0.804,1.1,6.9,8,2.3,1.2,1.1,1.7,3,19
29531,2021,4199,Rudy Gobert,NA,C,28,8,NBA,UTA,71,71,2187,6.4,9.5,0.675,0,0.1,0,6.4,9.5,0.68,3.8,6.2,0.623,4,11.9,15.8,1.5,0.7,3.1,1.9,2.7,16.7
29532,2021,4784,Rui Hachimura,NA,PF,22,2,NBA,WAS,57,57,1797,6.2,13,0.478,0.9,2.7,0.328,5.3,10.2,0.519,2.5,3.2,0.77,1,5.3,6.3,1.6,0.9,0.1,1.4,2.4,15.8
29533,2021,3849,Russell Westbrook,NA,PG,32,13,NBA,WAS,65,65,2369,8.3,18.8,0.439,1.3,4.1,0.315,7,14.7,0.475,4.1,6.3,0.656,1.7,9.7,11.4,11.6,1.4,0.3,4.7,2.9,22
29534,2021,4561,Ryan Arcidiacono,NA,PG,26,4,NBA,CHI,44,0,450,3.9,9.4,0.419,2,5.4,0.373,1.9,4,0.48,1,1.6,0.65,0.4,5,5.4,4.5,0.7,0,0.8,3.8,10.9
29535,2021,4881,Saben Lee,NA,PG,21,1,NBA,DET,48,7,781,4.6,9.7,0.471,0.4,1.1,0.348,4.2,8.6,0.487,2.8,4.1,0.685,0.9,3.5,4.5,8,1.5,0.6,2.5,3.5,12.3
29536,2021,4882,Saddiq Bey,NA,SF,21,1,NBA,DET,70,53,1909,5.3,13,0.404,3.3,8.7,0.38,2,4.4,0.45,2.3,2.8,0.844,0.8,5.2,6,1.8,1,0.3,1.1,2.1,16.2
29537,2021,4883,Sam Merrill,NA,SG,24,1,NBA,MIL,30,2,233,4.9,11.1,0.444,3.2,7.3,0.447,1.7,3.9,0.44,0.6,0.6,1,0.9,3.7,4.6,3.2,1.2,0.2,1.5,2.6,13.8
29538,2021,4884,Sean McDermott,NA,SF,24,1,NBA,MEM,18,0,158,3,7.5,0.394,1.1,5,0.227,1.8,2.5,0.727,1.8,1.8,1,1.4,3,4.3,0.9,0.5,0.7,0.9,1.8,8.9
29539,2021,4785,Sekou Doumbouya,NA,PF,20,2,NBA,DET,56,11,869,4.4,11.7,0.379,1.1,4.8,0.226,3.4,6.9,0.485,1.9,2.7,0.703,1.6,4.3,5.9,1.9,1,0.4,1.8,3.9,11.8
29540,2021,4562,Semi Ojeleye,NA,PF,26,4,NBA,BOS,56,15,950,3.4,8.4,0.403,2.2,6,0.367,1.2,2.4,0.492,0.9,1.2,0.75,1.2,4.4,5.6,1.4,0.6,0,0.8,2.1,9.9
29541,2021,3902,Serge Ibaka,NA,C,31,12,NBA,LAC,41,39,955,7,13.8,0.51,1.5,4.3,0.339,5.5,9.4,0.588,1.6,2,0.811,2.8,7.6,10.4,2.8,0.3,1.8,1.7,2.9,17.1
29542,2021,4203,Seth Curry,NA,SG,30,7,NBA,PHI,57,57,1638,5.7,12.1,0.467,2.8,6.2,0.45,2.9,6,0.485,1.5,1.7,0.896,0.2,2.8,3,3.4,1,0.2,1.4,2.1,15.6
29543,2021,4670,Shai Gilgeous-Alexander,NA,SG,22,3,NBA,OKC,35,35,1180,8.8,17.2,0.508,2.2,5.2,0.418,6.6,12.1,0.547,5.6,7,0.808,0.6,4.5,5.1,6.3,0.8,0.7,3.2,2.1,25.3
29544,2021,4671,Shake Milton,NA,SG,24,3,NBA,PHI,63,4,1461,7.4,16.4,0.45,1.7,5,0.35,5.6,11.4,0.494,3.6,4.3,0.83,0.8,2.8,3.6,4.8,1,0.4,2.5,3.2,20.1
29545,2021,4563,Shaquille Harrison,NA,SG,27,4,NBA,TOT,34,0,333,2.8,8.4,0.333,0.3,1.7,0.188,2.5,6.7,0.371,1.9,2.4,0.818,0.8,4.4,5.2,2.7,1.8,0.5,1.2,3.6,7.9
29546,2021,4563,Shaquille Harrison,NA,SG,27,4,NBA,UTA,17,0,56,3.9,12.9,0.3,0,1.3,0,3.9,11.6,0.333,3.2,3.9,0.833,1.9,3.9,5.8,5.8,1.3,0,3.2,1.9,10.9
29547,2021,4563,Shaquille Harrison,NA,SG,27,4,NBA,DEN,17,0,277,2.6,7.5,0.345,0.4,1.8,0.214,2.2,5.7,0.386,1.7,2.1,0.813,0.5,4.5,5.1,2.1,1.9,0.6,0.8,3.9,7.3
29548,2021,4564,Sindarius Thornwell,NA,SG,26,4,NBA,TOT,21,1,217,2.5,7.6,0.326,1.2,3.8,0.304,1.3,3.8,0.348,0.7,1.3,0.5,0.5,2.5,3,3.5,2.2,0.3,1.2,2.5,6.8
29549,2021,4564,Sindarius Thornwell,NA,SG,26,4,NBA,NOP,14,1,73,3.5,10.4,0.333,1.5,4.4,0.333,2,5.9,0.333,0,1,0,0.5,2,2.5,2,2.5,0.5,2,1.5,8.4
29550,2021,4564,Sindarius Thornwell,NA,SG,26,4,NBA,ORL,7,0,144,2,6.2,0.32,1,3.5,0.286,1,2.7,0.364,1,1.5,0.667,0.5,2.7,3.2,4.2,2,0.2,0.7,3,6
29551,2021,4885,Skylar Mays,NA,SG,23,1,NBA,ATL,33,0,269,5.9,13.1,0.449,1.9,5.4,0.35,4,7.8,0.517,2.9,3.3,0.88,1.3,3.3,4.7,4,1.9,0.3,1.2,2,16.6
29552,2021,4207,Solomon Hill,NA,PF,29,8,NBA,ATL,71,16,1513,2.5,7.1,0.359,1.6,5,0.321,0.9,2,0.453,0.8,1.1,0.761,1,4.1,5.1,1.8,1.2,0.3,1,2.8,7.5
29553,2021,4291,Spencer Dinwiddie,NA,SG,27,7,NBA,BRK,3,3,64,3.4,9,0.375,1.1,3.9,0.286,2.3,5.1,0.444,3.4,3.4,1,0,7.3,7.3,5.1,1.1,0.6,2.8,2.3,11.3
29554,2021,4364,Stanley Johnson,NA,PF,24,6,NBA,TOR,61,13,1006,3.2,8.3,0.382,1.6,4.9,0.328,1.6,3.4,0.458,1.6,2,0.8,1,4.4,5.5,3.2,1.9,0.6,1.9,4.2,9.6
29555,2021,3903,Stephen Curry,NA,PG,32,12,NBA,GSW,63,63,2152,11,22.8,0.482,5.6,13.4,0.421,5.4,9.4,0.569,6.1,6.6,0.916,0.5,5.3,5.8,6.1,1.3,0.1,3.6,2,33.7
29556,2021,4565,Sterling Brown,NA,SG,25,4,NBA,HOU,51,14,1229,4.4,9.8,0.448,2.7,6.3,0.423,1.7,3.5,0.492,0.7,0.9,0.806,1.1,5.4,6.6,2.1,1.1,0.4,1.2,2.8,12.2
29557,2021,4208,Steven Adams,NA,C,27,8,NBA,NOP,58,58,1605,4.2,6.9,0.614,0,0.1,0,4.2,6.8,0.62,1.3,3,0.444,4.8,6.8,11.5,2.5,1.2,0.9,1.7,2.5,9.8
29558,2021,4672,Sviatoslav Mykhailiuk,NA,SF-SG,23,3,NBA,TOT,66,14,1324,5.7,13.8,0.411,2.9,8.5,0.334,2.8,5.2,0.536,1,1.4,0.76,0.7,3.8,4.4,3,1.4,0.3,2.4,1.7,15.2
29559,2021,4672,Sviatoslav Mykhailiuk,NA,SF,23,3,NBA,DET,36,5,634,4.8,12.7,0.377,3.2,9.7,0.333,1.5,3,0.519,1.4,1.7,0.8,0.6,3.6,4.2,3.2,1.5,0.3,2.2,1.9,14.1
29560,2021,4672,Sviatoslav Mykhailiuk,NA,SG,23,3,NBA,OKC,30,9,690,6.5,14.8,0.438,2.5,7.5,0.336,4,7.3,0.543,0.7,1,0.7,0.7,4,4.6,2.8,1.3,0.3,2.6,1.6,16.2
29561,2021,4566,T.J. Leaf,NA,PF,23,4,NBA,POR,7,0,35,5.1,10.3,0.5,0,0,NA,5.1,10.3,0.5,2.1,2.1,1,0,5.1,5.1,1,2.1,1,2.1,1,12.3
29562,2021,4365,T.J. McConnell,NA,PG,28,6,NBA,IND,69,3,1796,5.5,9.8,0.559,0.3,1,0.313,5.2,8.9,0.586,0.7,1,0.688,1.1,4,5.1,9.1,2.6,0.5,2.7,2.3,11.9
29563,2021,4292,T.J. Warren,NA,SF,27,7,NBA,IND,4,4,117,8.3,15.7,0.529,0,2.2,0,8.3,13.5,0.614,2.5,3.1,0.8,0.6,3.7,4.3,1.5,0.6,0,1.2,4.9,19.1
29564,2021,4788,Tacko Fall,NA,C,25,2,NBA,BOS,19,0,136,5.6,7.7,0.724,0,0,NA,5.6,7.7,0.724,1.3,4,0.333,4.2,9.5,13.8,0.8,0.3,5.3,1.6,5.8,12.4
29565,2021,3905,Taj Gibson,NA,PF,35,12,NBA,NYK,45,3,936,3.8,6.1,0.627,0.1,0.6,0.2,3.7,5.5,0.671,1.5,2.1,0.727,3.8,5.8,9.6,1.4,1.2,1.9,0.8,3.8,9.3
29566,2021,4789,Talen Horton-Tucker,NA,SG,20,2,NBA,LAL,65,4,1304,6.2,13.5,0.458,1,3.6,0.282,5.2,9.9,0.522,2.8,3.6,0.775,0.7,4,4.7,5,1.7,0.6,2.9,3.5,16.2
29567,2021,4450,Taurean Prince,NA,PF,26,5,NBA,TOT,41,10,905,5.2,13,0.401,2.5,6.2,0.4,2.7,6.8,0.401,2.6,3,0.855,0.8,4.9,5.6,3,1.1,0.9,1.9,3,15.5
29568,2021,4450,Taurean Prince,NA,PF,26,5,NBA,BRK,12,4,218,5,12.2,0.405,2.1,6.1,0.351,2.8,6.1,0.459,4,4.5,0.889,0.3,5.3,5.6,1.2,1.3,1.3,1.8,3.5,16
29569,2021,4450,Taurean Prince,NA,PF,26,5,NBA,CLE,29,6,687,5.3,13.3,0.399,2.6,6.2,0.415,2.7,7.1,0.385,2.1,2.6,0.837,0.9,4.8,5.7,3.6,1,0.8,1.9,2.8,15.3
29570,2021,4791,Terance Mann,NA,SG,24,2,NBA,LAC,67,10,1263,5.1,10,0.509,1.1,2.6,0.418,4,7.4,0.541,2.2,2.7,0.83,1.6,5.3,6.9,3,0.8,0.4,1.1,3.6,13.5
29571,2021,4792,Terence Davis,NA,SG,23,2,NBA,TOT,61,4,1074,6.5,15.3,0.428,3.3,8.9,0.367,3.3,6.3,0.513,1.5,1.8,0.818,0.7,4.5,5.2,2.8,1.5,0.5,2.1,3.3,17.9
29572,2021,4792,Terence Davis,NA,SG,23,2,NBA,TOR,34,4,493,6.4,15.3,0.414,3.2,8.9,0.361,3.1,6.4,0.489,1.2,1.3,0.889,0.7,4.2,4.8,2.7,1.2,0.5,2.1,3.5,17.1
