,player_name,team_abbreviation,age,player_height,player_weight,college,country,draft_year,draft_round,draft_number,gp,pts,reb,ast,net_rating,oreb_pct,dreb_pct,usg_pct,ts_pct,ast_pct,season
998,Tim Hardaway,MIA,32.0,182.88,88.45044,Texas-El Paso,USA,1989,1,14,48,17.4,3.2,7.3,7.2,0.011000000000000001,0.08800000000000001,0.263,0.511,0.38299999999999995,1998-99
999,Tim Duncan,SAS,23.0,213.36,112.490816,Wake Forest,US Virgin Islands,1997,1,1,50,21.7,11.4,2.4,10.1,0.098,0.221,0.27399999999999997,0.541,0.11699999999999999,1998-99
1000,Tony Massenburg,VAN,31.0,205.74,113.398,Maryland,USA,1990,2,43,43,11.2,6.0,0.5,-9.8,0.086,0.184,0.20800000000000002,0.527,0.039,1998-99
1001,A.C. Green,DAL,35.0,205.74,102.0582,Oregon State,USA,1985,1,23,50,4.9,4.6,0.5,-5.6,0.09699999999999999,0.179,0.14800000000000002,0.441,0.043,1998-99
1002,Aaron Williams,SEA,27.0,205.74,102.0582,Xavier,USA,Undrafted,Undrafted,Undrafted,40,4.0,3.2,0.6,-11.2,0.129,0.191,0.18,0.508,0.094,1998-99
1003,Adam Keefe,UTA,29.0,205.74,104.32616,Stanford,USA,1992,1,10,44,4.0,3.2,0.6,4.2,0.10300000000000001,0.16,0.142,0.5329999999999999,0.07400000000000001,1998-99
1004,Adonal Foyle,GSW,24.0,208.28,113.398,Colgate,St. Vincent & Grenadines,1997,1,8,44,2.9,4.4,0.4,-3.9,0.14,0.20199999999999999,0.126,0.45,0.049,1998-99
1005,Adonis Jordan,MIL,28.0,180.34,77.11064,Kansas,USA,1993,2,42,4,1.5,0.0,0.8,-36.4,0.0,0.0,0.185,0.521,0.273,1998-99
1006,Al Harrington,IND,19.0,205.74,104.32616,None,USA,1998,1,25,21,2.1,1.9,0.2,-8.3,0.132,0.14800000000000002,0.21,0.359,0.06,1998-99
1007,Alan Henderson,ATL,26.0,205.74,106.59411999999999,Indiana,USA,1995,1,16,38,12.5,6.6,0.7,-3.1,0.102,0.152,0.22399999999999998,0.485,0.048,1998-99
1008,Allan Houston,NYK,28.0,198.12,90.7184,Tennessee,USA,1993,1,11,50,16.3,3.0,2.7,1.8,0.013000000000000001,0.08,0.24100000000000002,0.515,0.152,1998-99
1009,Allen Iverson,PHI,24.0,182.88,74.84268,Georgetown,USA,1996,1,1,48,26.8,4.9,4.6,3.6,0.038,0.10099999999999999,0.32299999999999995,0.508,0.23399999999999999,1998-99
1010,Alonzo Mourning,MIA,29.0,208.28,118.38751200000002,Georgetown,USA,1992,1,2,46,20.1,11.0,1.6,10.6,0.125,0.21600000000000003,0.27,0.564,0.086,1998-99
1011,Alvin Sims,PHX,24.0,193.04,106.59411999999999,Louisville,USA,Undrafted,Undrafted,Undrafted,4,2.8,1.0,1.3,-30.0,0.14300000000000002,0.045,0.272,0.451,0.33299999999999996,1998-99
1012,Alvin Williams,TOR,24.0,195.58,83.91452,Villanova,USA,1997,2,47,50,5.0,1.6,2.6,-3.1,0.02,0.067,0.13699999999999998,0.47700000000000004,0.207,1998-99
1013,Aaron McKie,PHI,26.0,195.58,94.800728,Temple,USA,1994,1,17,50,4.8,2.8,2.0,-1.9,0.033,0.139,0.152,0.45399999999999996,0.183,1998-99
1014,Andrae Patterson,MIN,23.0,205.74,107.95489599999999,Indiana,USA,1998,2,46,35,3.3,1.9,0.4,-1.6,0.10400000000000001,0.14400000000000002,0.20600000000000002,0.505,0.094,1998-99
1015,Tracy McGrady,TOR,20.0,203.2,95.25432,None,USA,1997,1,9,49,9.3,5.7,2.3,-1.5,0.12300000000000001,0.16899999999999998,0.214,0.504,0.187,1998-99
1016,Travis Best,IND,26.0,180.34,82.553744,Georgia Tech,USA,1995,1,23,49,7.1,1.6,3.4,2.2,0.022000000000000002,0.073,0.188,0.507,0.308,1998-99
1017,Zydrunas Ilgauskas,CLE,24.0,220.98,117.93392,None,Lithuania,1996,1,20,5,15.2,8.8,0.8,-4.6,0.127,0.21600000000000003,0.218,0.541,0.05,1998-99
1018,Willie Burton,CHH,31.0,203.2,95.25432,Minnesota,USA,1990,1,9,3,1.3,2.0,0.0,7.2,0.308,0.133,0.231,0.228,0.0,1998-99
1019,William Cunningham,NJN,25.0,210.82,108.86208,Temple,USA,Undrafted,Undrafted,Undrafted,16,0.4,1.8,0.1,-14.3,0.08,0.10400000000000001,0.067,0.159,0.009000000000000001,1998-99
1020,Will Perdue,SAS,33.0,213.36,108.86208,Vanderbilt,USA,1988,1,11,37,2.4,3.7,0.5,5.6,0.096,0.245,0.098,0.63,0.064,1998-99
1021,Wesley Person,CLE,28.0,198.12,88.45044,Auburn,USA,1994,1,23,45,11.2,3.2,1.8,-3.7,0.018000000000000002,0.115,0.17800000000000002,0.546,0.111,1998-99
1022,Walter McCarty,BOS,25.0,208.28,104.32616,Kentucky,USA,1996,1,19,32,5.7,3.6,1.3,1.2,0.059000000000000004,0.133,0.161,0.44799999999999995,0.09300000000000001,1998-99
1023,Walt Williams,POR,29.0,203.2,104.32616,Maryland,USA,1992,1,7,48,9.3,3.0,1.7,9.8,0.040999999999999995,0.113,0.196,0.5660000000000001,0.132,1998-99
1024,Voshon Lenard,MIA,26.0,193.04,92.98635999999999,Minnesota,USA,1994,2,46,12,6.8,1.3,0.8,-13.5,0.027000000000000003,0.08800000000000001,0.24100000000000002,0.489,0.115,1998-99
1025,Vladimir Stepania,SEA,23.0,213.36,107.047712,None,Georgia,1998,1,27,23,5.5,3.3,0.5,-6.2,0.10099999999999999,0.166,0.244,0.445,0.065,1998-99
1026,Vlade Divac,SAC,31.0,215.9,117.93392,None,Serbia and Montenegro,1989,1,26,50,14.3,10.0,4.3,1.2,0.08199999999999999,0.21,0.19399999999999998,0.5329999999999999,0.19,1998-99
1027,Vitaly Potapenko,BOS,24.0,208.28,127.00576000000001,Wright State,Ukraine,1996,1,12,50,10.0,6.6,1.5,-0.4,0.099,0.191,0.195,0.52,0.095,1998-99
1028,Tracy Murray,WAS,27.0,200.66,103.418976,UCLA,USA,1992,1,18,36,6.5,2.3,0.8,-5.9,0.028999999999999998,0.12,0.19699999999999998,0.456,0.07,1998-99
1029,Vinny Del Negro,MIL,32.0,193.04,83.91452,North Carolina State,USA,1988,2,29,48,5.9,2.1,3.6,-0.2,0.015,0.098,0.154,0.48100000000000004,0.26899999999999996,1998-99
1030,Vin Baker,SEA,27.0,210.82,113.398,Hartford,USA,1993,1,8,34,13.8,6.2,1.6,2.4,0.08800000000000001,0.125,0.233,0.461,0.086,1998-99
1031,Vernon Maxwell,SAC,33.0,193.04,86.18248,Florida,USA,1988,2,47,46,10.7,1.8,1.7,2.8,0.013999999999999999,0.078,0.23399999999999999,0.522,0.129,1998-99
1032,Tyson Wheeler,DEN,23.0,177.8,74.84268,Rhode Island,USA,1998,2,47,1,4.0,0.0,2.0,62.2,0.0,0.0,0.32,1.064,0.667,1998-99
1033,Tyronn Lue,LAL,22.0,182.88,79.3786,Nebraska,USA,1998,1,23,15,5.0,0.3,1.7,1.7,0.006,0.025,0.19899999999999998,0.505,0.207,1998-99
1034,Tyrone Nesby,LAC,23.0,198.12,102.0582,Nevada-Las Vegas,USA,Undrafted,Undrafted,Undrafted,50,10.1,3.5,1.6,-6.4,0.049,0.115,0.183,0.5429999999999999,0.109,1998-99
1035,Tyrone Hill,PHI,31.0,205.74,113.398,Xavier,USA,1990,1,11,38,8.6,7.6,0.9,0.0,0.11599999999999999,0.188,0.165,0.48700000000000004,0.055999999999999994,1998-99
1036,Tyrone Corbin,ATL,36.0,198.12,102.0582,DePaul,USA,1985,2,35,47,7.5,3.1,0.9,3.6,0.04,0.12,0.179,0.47700000000000004,0.08,1998-99
1037,Troy Hudson,LAC,23.0,185.42,77.11064,Southern Illinois,USA,Undrafted,Undrafted,Undrafted,25,6.8,2.2,3.7,-7.4,0.032,0.094,0.17600000000000002,0.507,0.28600000000000003,1998-99
1038,Trevor Winter,MIN,25.0,213.36,124.7378,Minnesota,USA,Undrafted,Undrafted,Undrafted,1,0.0,3.0,0.0,-21.3,0.1,0.5,0.0,0.0,0.0,1998-99
1039,Travis Williams,CHH,30.0,198.12,97.52228000000001,South Carolina State,USA,Undrafted,Undrafted,Undrafted,8,1.9,2.4,0.3,-21.5,0.095,0.217,0.14800000000000002,0.508,0.071,1998-99
1040,Travis Knight,LAL,24.0,213.36,106.59411999999999,Connecticut,USA,1996,1,29,37,4.2,3.5,0.8,0.9,0.077,0.195,0.15,0.546,0.087,1998-99
1041,Vince Carter,TOR,22.0,200.66,97.52228000000001,North Carolina,USA,1998,1,5,50,18.3,5.7,3.0,1.2,0.061,0.127,0.257,0.516,0.16399999999999998,1998-99
1042,Charles Barkley,HOU,36.0,198.12,114.30518400000001,Auburn,USA,1984,1,5,42,16.1,12.3,4.6,4.7,0.14,0.261,0.225,0.546,0.21600000000000003,1998-99
1043,Andrew DeClercq,CLE,26.0,208.28,104.32616,Florida,USA,1995,2,34,47,7.9,5.4,0.7,-2.6,0.11,0.172,0.166,0.5489999999999999,0.049,1998-99
1044,Andrew Lang,CHI,33.0,210.82,111.13004,Arkansas,USA,1988,2,28,21,3.8,4.4,0.6,-7.1,0.096,0.196,0.155,0.36700000000000005,0.057999999999999996,1998-99
1045,Bob Sura,CLE,26.0,195.58,90.7184,Florida State,USA,1995,1,17,50,4.3,2.0,3.0,-4.0,0.032,0.124,0.19399999999999998,0.419,0.361,1998-99
1046,Bobby Jackson,MIN,26.0,185.42,83.91452,Minnesota,USA,1997,1,23,50,7.1,2.7,3.3,-1.7,0.048,0.11699999999999999,0.217,0.461,0.305,1998-99
1047,Bobby Phills,CHH,29.0,195.58,102.511792,Southern,USA,1991,2,45,43,14.3,4.0,3.5,3.4,0.031,0.095,0.2,0.537,0.168,1998-99
1048,Bonzi Wells,POR,22.0,195.58,95.25432,Ball State,USA,1998,1,11,7,4.4,1.3,0.4,-8.0,0.125,0.125,0.389,0.555,0.231,1998-99
1049,Brad Miller,CHH,23.0,210.82,113.398,Purdue,USA,Undrafted,Undrafted,Undrafted,38,6.3,3.1,0.6,6.6,0.098,0.19699999999999998,0.214,0.6509999999999999,0.081,1998-99
1050,Brandon Williams,SAS,24.0,198.12,97.52228000000001,Davidson,USA,Undrafted,Undrafted,Undrafted,3,0.7,0.3,0.0,-38.9,0.33299999999999996,0.0,0.187,0.568,0.0,1998-99
1051,Brent Barry,CHI,27.0,198.12,88.45044,Oregon State,USA,1995,1,15,37,11.1,3.9,3.1,-11.2,0.036000000000000004,0.111,0.18600000000000003,0.514,0.193,1998-99
1052,Brent Price,HOU,30.0,185.42,83.91452,Oklahoma,USA,1992,2,32,40,7.3,2.0,2.8,1.6,0.028999999999999998,0.08199999999999999,0.17,0.624,0.22699999999999998,1998-99
1053,Brevin Knight,CLE,23.0,177.8,78.471416,Stanford,USA,1997,1,16,39,9.6,3.4,7.7,1.1,0.017,0.11800000000000001,0.19,0.495,0.442,1998-99
1054,Brian Evans,MIN,25.0,203.2,99.79024,Indiana,USA,1996,1,27,16,2.1,1.2,0.9,-2.5,0.043,0.107,0.135,0.37200000000000005,0.188,1998-99
1055,Brian Grant,POR,27.0,205.74,115.212368,Xavier,USA,1994,1,8,48,11.5,9.8,1.4,8.4,0.138,0.222,0.174,0.5710000000000001,0.073,1998-99
1056,Bo Outlaw,ORL,28.0,203.2,95.25432,Houston,USA,Undrafted,Undrafted,Undrafted,31,6.5,5.4,1.8,-0.5,0.073,0.155,0.136,0.535,0.111,1998-99
1057,Brian Shaw,POR,33.0,198.12,90.7184,California-Santa Barbara,USA,1988,1,24,1,0.0,1.0,1.0,-31.2,0.0,0.25,0.154,0.0,0.33299999999999996,1998-99
1058,Bruce Bowen,BOS,28.0,200.66,90.7184,Cal State-Fullerton,USA,Undrafted,Undrafted,Undrafted,30,2.3,1.7,0.9,-3.9,0.032,0.086,0.10400000000000001,0.33799999999999997,0.092,1998-99
1059,Bruno Sundov,DAL,19.0,218.44,99.79024,None,Croatia,1998,2,35,3,1.3,0.0,0.3,-64.9,0.0,0.0,0.287,0.28600000000000003,0.14300000000000002,1998-99
1060,Bryant Reeves,VAN,26.0,213.36,124.7378,Oklahoma State,USA,1995,1,6,25,10.8,5.5,1.5,-12.1,0.08199999999999999,0.149,0.228,0.449,0.099,1998-99
1061,Bryant Stith,DEN,28.0,195.58,94.34713599999999,Virginia,USA,1992,1,13,46,7.0,2.3,1.8,-9.3,0.027999999999999997,0.077,0.139,0.498,0.113,1998-99
1062,Bryce Drew,HOU,24.0,190.5,83.91452,Valparaiso,USA,1998,1,16,34,3.5,0.9,1.5,-1.2,0.008,0.073,0.171,0.445,0.193,1998-99
1063,Bryon Russell,UTA,28.0,200.66,102.0582,Long Beach State,USA,1993,2,45,50,12.4,5.3,1.5,9.5,0.049,0.13,0.17,0.5720000000000001,0.07200000000000001,1998-99
1064,Calbert Cheaney,WAS,27.0,200.66,97.52228000000001,Indiana,USA,1993,1,6,50,7.7,2.8,1.5,-1.2,0.03,0.10400000000000001,0.179,0.433,0.096,1998-99
1065,Carl Herrera,DEN,32.0,205.74,102.0582,Houston,USA,1990,2,30,28,2.3,2.2,0.1,-7.8,0.085,0.147,0.14300000000000002,0.402,0.025,1998-99
1066,Carlos Rogers,POR,28.0,210.82,99.79024,Tennessee State,USA,1994,1,11,2,2.5,0.5,0.5,24.9,0.0,0.091,0.22899999999999998,0.665,0.2,1998-99
1067,Casey Shaw,PHI,23.0,210.82,117.93392,Toledo,USA,1998,2,37,9,0.2,0.3,0.0,-10.7,0.16699999999999998,0.0,0.28600000000000003,0.125,0.0,1998-99
1068,Cedric Ceballos,DAL,29.0,198.12,86.18248,Cal State-Fullerton,USA,1990,2,48,13,12.5,6.5,0.9,-8.5,0.066,0.193,0.244,0.504,0.07400000000000001,1998-99
1069,Brian Skinner,LAC,23.0,205.74,115.66596000000001,Baylor,USA,1998,1,22,21,4.1,2.5,0.0,0.5,0.085,0.152,0.182,0.503,0.006999999999999999,1998-99
1070,Andrew Gaze,SAS,33.0,200.66,92.98635999999999,Seton Hall,USA,Undrafted,Undrafted,Undrafted,19,1.1,0.3,0.3,27.4,0.038,0.048,0.20600000000000002,0.42,0.182,1998-99
1071,Blue Edwards,MIA,33.0,193.04,90.7184,East Carolina,USA,1989,1,21,24,3.2,1.4,1.3,-1.1,0.031,0.096,0.168,0.495,0.19,1998-99
1072,Bimbo Coles,GSW,31.0,187.96,82.553744,Virginia Tech,USA,1990,2,40,48,9.5,2.4,4.6,-2.7,0.017,0.08199999999999999,0.187,0.496,0.28600000000000003,1998-99
1073,Grant Hill,DET,26.0,203.2,102.0582,Duke,USA,1994,1,3,50,21.1,7.1,6.0,4.4,0.044000000000000004,0.193,0.295,0.5429999999999999,0.324,1998-99
1074,Antawn Jamison,GSW,23.0,205.74,101.151016,North Carolina,USA,1998,1,4,47,9.6,6.4,0.7,-3.0,0.12,0.17300000000000001,0.21600000000000003,0.48700000000000004,0.057999999999999996,1998-99
1075,Anthony Avent,UTA,29.0,205.74,106.59411999999999,Seton Hall,USA,1991,1,15,5,1.8,2.4,0.2,5.4,0.17800000000000002,0.1,0.20199999999999999,0.324,0.043,1998-99
1076,Anthony Johnson,ATL,24.0,190.5,86.18248,College of Charleston,USA,1997,2,39,49,5.0,1.5,2.2,-1.8,0.022000000000000002,0.077,0.177,0.467,0.249,1998-99
1077,Anthony Miller,HOU,27.0,205.74,115.66596000000001,Michigan State,USA,1994,2,39,29,2.4,2.3,0.2,7.2,0.136,0.177,0.142,0.502,0.044000000000000004,1998-99
1078,Anthony Parker,PHI,24.0,198.12,97.52228000000001,Bradley,USA,1997,1,21,2,1.0,0.0,0.0,38.3,0.0,0.0,0.177,1.0,0.0,1998-99
1079,Anthony Peeler,MIN,29.0,193.04,94.34713599999999,Missouri,USA,1992,1,15,28,9.6,3.0,2.8,3.4,0.037000000000000005,0.081,0.172,0.465,0.139,1998-99
1080,Antoine Carr,HOU,37.0,205.74,122.46983999999999,Wichita State,USA,1983,1,8,18,2.6,1.7,0.5,-6.4,0.065,0.151,0.198,0.42700000000000005,0.107,1998-99
1081,Antoine Walker,BOS,22.0,205.74,111.13004,Kentucky,USA,1996,1,6,42,18.7,8.5,3.1,-6.2,0.073,0.19399999999999998,0.273,0.47600000000000003,0.152,1998-99
1082,Antonio Daniels,SAS,24.0,193.04,90.7184,Bowling Green,USA,1997,1,4,47,4.7,1.1,2.3,10.1,0.025,0.07,0.192,0.52,0.31,1998-99
1083,Antonio Davis,IND,30.0,205.74,104.32616,Texas-El Paso,USA,1990,2,45,49,9.4,7.0,0.7,1.2,0.10800000000000001,0.22,0.18100000000000002,0.535,0.049,1998-99
1084,Bison Dele,DET,30.0,210.82,117.93392,Arizona,USA,1991,1,10,49,10.5,5.6,1.4,2.1,0.099,0.187,0.243,0.531,0.115,1998-99
1085,Antonio Lang,CLE,27.0,203.2,92.98635999999999,Duke,USA,1994,2,29,10,1.3,1.6,0.1,-23.9,0.15,0.20800000000000002,0.113,0.653,0.028999999999999998,1998-99
1086,Armen Gilliam,MIL,35.0,205.74,117.93392,Nevada-Las Vegas,USA,1987,1,2,34,8.3,3.7,0.6,-1.3,0.061,0.166,0.222,0.525,0.053,1998-99
1087,Arvydas Sabonis,POR,34.0,220.98,132.448864,None,Lithuania,1986,1,24,50,12.1,7.9,2.4,4.4,0.078,0.254,0.21899999999999997,0.546,0.156,1998-99
1088,Austin Croshere,IND,24.0,205.74,106.59411999999999,Providence,USA,1997,1,12,27,3.4,1.7,0.4,-12.5,0.071,0.152,0.20800000000000002,0.54,0.075,1998-99
1089,Avery Johnson,SAS,34.0,180.34,81.64656,Southern,USA,Undrafted,Undrafted,Undrafted,50,9.7,2.4,7.4,9.7,0.016,0.061,0.171,0.48700000000000004,0.36200000000000004,1998-99
1090,B.J. Armstrong,ORL,31.0,187.96,83.91452,Iowa,USA,1989,1,18,32,3.3,1.2,1.9,-5.2,0.006999999999999999,0.111,0.16,0.54,0.305,1998-99
1091,Ben Davis,NYK,26.0,205.74,108.86208,Arizona,USA,1996,2,43,8,2.1,1.4,0.4,16.6,0.3,0.154,0.341,0.433,0.25,1998-99
1092,Ben Wallace,WAS,24.0,205.74,108.86208,Virginia Union,USA,Undrafted,Undrafted,Undrafted,46,6.0,8.3,0.4,1.8,0.128,0.23199999999999998,0.11,0.537,0.023,1998-99
1093,Benoit Benjamin,PHI,34.0,213.36,113.398,Creighton,USA,1985,1,3,6,0.7,1.3,0.2,-1.8,0.1,0.217,0.132,0.28600000000000003,0.043,1998-99
1094,Bill Curley,MIN,27.0,205.74,99.79024,Boston College,USA,1994,1,22,35,2.2,1.5,0.4,5.9,0.057999999999999996,0.10300000000000001,0.107,0.47700000000000004,0.05,1998-99
1095,Bill Wennington,CHI,36.0,213.36,125.64498400000001,St. John's (NY),USA,1985,1,16,38,3.8,2.1,0.5,-7.7,0.048,0.159,0.218,0.381,0.085,1998-99
1096,Billy Owens,SEA,30.0,203.2,99.79024,Syracuse,USA,1991,1,3,21,7.8,3.8,1.8,-2.3,0.087,0.128,0.21,0.452,0.133,1998-99
1097,Antonio McDyess,DEN,24.0,205.74,99.79024,Alabama,USA,1995,1,2,50,21.2,10.7,1.6,-5.9,0.09699999999999999,0.22899999999999998,0.273,0.515,0.085,1998-99
1098,Grant Long,ATL,33.0,205.74,112.490816,Eastern Michigan,USA,1988,2,33,50,9.8,5.9,1.1,8.2,0.08800000000000001,0.168,0.18600000000000003,0.529,0.078,1998-99
1099,Greg Minor,BOS,27.0,198.12,95.25432,Louisville,USA,1994,1,25,44,4.9,2.7,1.1,6.9,0.044000000000000004,0.129,0.152,0.475,0.10099999999999999,1998-99
1100,Greg Foster,UTA,30.0,210.82,113.398,Texas-El Paso,USA,1990,2,35,42,2.8,2.0,0.6,-6.6,0.076,0.14,0.18,0.401,0.10300000000000001,1998-99
1101,Pat Garrity,PHX,22.0,205.74,107.95489599999999,Notre Dame,USA,1998,1,19,39,5.6,1.9,0.5,3.2,0.057999999999999996,0.107,0.185,0.557,0.055,1998-99
1102,Patrick Ewing,NYK,36.0,213.36,115.66596000000001,Georgetown,Jamaica,1985,1,1,38,17.3,9.9,1.1,1.8,0.068,0.24600000000000002,0.28,0.491,0.068,1998-99
1103,Paul Grant,MIL,25.0,213.36,111.13004,Wisconsin,USA,1997,1,20,6,0.7,0.2,0.0,-28.8,0.067,0.0,0.23,0.33299999999999996,0.0,1998-99
1104,Paul Pierce,BOS,21.0,200.66,99.79024,Kansas,USA,1998,1,10,48,16.5,6.4,2.4,-2.0,0.079,0.134,0.23199999999999998,0.54,0.121,1998-99
1105,Peja Stojakovic,SAC,22.0,205.74,103.872568,None,Serbia and Montenegro,1996,1,14,48,8.4,3.0,1.5,1.3,0.045,0.10800000000000001,0.195,0.496,0.115,1998-99
1106,Pete Chilcutt,VAN,30.0,208.28,108.86208,North Carolina,USA,1991,1,27,46,3.6,2.5,0.7,-6.3,0.049,0.14800000000000002,0.138,0.462,0.07200000000000001,1998-99
1107,Peter Aluma,SAC,26.0,208.28,117.93392,Liberty,USA,Undrafted,Undrafted,Undrafted,2,1.0,1.0,0.0,-65.1,0.125,0.125,0.218,0.5,0.0,1998-99
1108,Pooh Richardson,LAC,33.0,185.42,81.64656,UCLA,USA,1989,1,10,11,2.5,1.2,2.7,-14.1,0.008,0.114,0.155,0.371,0.395,1998-99
1109,Popeye Jones,BOS,29.0,203.2,110.22285600000001,Murray State,USA,1992,2,41,18,3.0,2.9,0.8,5.0,0.145,0.14,0.134,0.462,0.105,1998-99
1110,Raef LaFrentz,DEN,23.0,210.82,108.86208,Kansas,USA,1998,1,3,12,13.8,7.6,0.7,-7.9,0.09300000000000001,0.184,0.182,0.5529999999999999,0.038,1998-99
1111,Randell Jackson,WAS,23.0,210.82,97.52228000000001,Florida State,USA,1999,Undrafted,Undrafted,27,4.2,2.0,0.3,-9.6,0.11599999999999999,0.10099999999999999,0.23800000000000002,0.467,0.055999999999999994,1998-99
1112,Randy Brown,CHI,31.0,187.96,86.636072,New Mexico State,USA,1991,2,31,39,8.8,3.4,3.8,-9.6,0.025,0.111,0.182,0.47100000000000003,0.256,1998-99
1113,Randy Livingston,PHX,24.0,193.04,94.800728,Louisiana State,USA,1996,2,42,1,12.0,2.0,3.0,16.8,0.0,0.095,0.22,0.6759999999999999,0.25,1998-99
1114,Rashard Lewis,SEA,19.0,208.28,97.52228000000001,None,USA,1998,2,32,20,2.4,1.3,0.2,-13.5,0.085,0.085,0.22,0.40399999999999997,0.047,1998-99
1115,Rasheed Wallace,POR,24.0,210.82,102.0582,North Carolina,USA,1995,1,4,49,12.8,4.9,1.2,10.6,0.05,0.145,0.20600000000000002,0.5660000000000001,0.076,1998-99
1116,Rasho Nesterovic,MIN,23.0,213.36,112.490816,None,Slovenia,1998,1,17,2,4.0,4.0,0.5,2.9,0.086,0.25,0.187,0.311,0.045,1998-99
1117,Ray Allen,MIL,23.0,195.58,92.98635999999999,Connecticut,USA,1996,1,5,50,17.1,4.2,3.6,4.4,0.04,0.109,0.24100000000000002,0.564,0.183,1998-99
1118,Reggie Jordan,MIN,31.0,193.04,88.45044,New Mexico State,USA,Undrafted,Undrafted,Undrafted,27,1.9,2.2,1.5,3.0,0.09,0.14,0.124,0.361,0.19399999999999998,1998-99
1119,Reggie Miller,IND,33.0,200.66,83.91452,UCLA,USA,1987,1,11,50,18.4,2.7,2.2,6.0,0.017,0.069,0.228,0.59,0.109,1998-99
1120,Reggie Slater,TOR,28.0,200.66,115.66596000000001,Wyoming,USA,Undrafted,Undrafted,Undrafted,30,3.8,2.3,0.2,-7.2,0.14300000000000002,0.155,0.235,0.486,0.037000000000000005,1998-99
1121,Rex Chapman,PHX,31.0,193.04,88.45044,Kentucky,USA,1988,1,8,38,12.1,2.7,2.9,4.3,0.011000000000000001,0.091,0.215,0.46,0.149,1998-99
1122,Greg Anthony,POR,31.0,185.42,81.64656,Nevada-Las Vegas,USA,1991,1,12,50,6.4,1.3,2.0,12.7,0.021,0.068,0.19899999999999998,0.55,0.223,1998-99
1123,Rick Brunson,NYK,27.0,193.04,86.18248,Temple,USA,Undrafted,Undrafted,Undrafted,17,1.0,0.6,1.1,13.5,0.034,0.111,0.2,0.294,0.33299999999999996,1998-99
1124,P.J. Brown,MIA,29.0,210.82,108.86208,Louisiana Tech,USA,1992,2,29,50,11.4,6.9,1.3,8.3,0.092,0.162,0.187,0.527,0.075,1998-99
1125,Otis Thorpe,WAS,36.0,208.28,111.58363200000001,Providence,USA,1984,1,9,49,11.3,6.8,2.1,-3.8,0.07400000000000001,0.18600000000000003,0.175,0.569,0.111,1998-99
1126,Othella Harrington,HOU,25.0,205.74,106.59411999999999,Georgetown,USA,1996,2,30,41,9.8,6.0,0.4,3.0,0.10400000000000001,0.205,0.218,0.5589999999999999,0.031,1998-99
1127,Oliver Miller,SAC,29.0,205.74,147.4174,Arkansas,USA,1992,1,22,4,2.5,2.0,0.0,-18.8,0.19399999999999998,0.038,0.177,0.455,0.0,1998-99
1128,Maurice Taylor,LAC,22.0,205.74,117.93392,Michigan,USA,1997,1,14,46,16.8,5.3,1.5,-12.2,0.075,0.11900000000000001,0.27,0.505,0.087,1998-99
1129,Michael Curry,MIL,30.0,195.58,102.965384,Georgia Southern,USA,Undrafted,Undrafted,Undrafted,50,4.9,2.2,1.6,1.9,0.021,0.09,0.12,0.507,0.113,1998-99
1130,Michael Dickerson,HOU,24.0,195.58,86.18248,Arizona,USA,1998,1,14,50,10.9,1.7,1.9,4.4,0.021,0.039,0.16899999999999998,0.5539999999999999,0.10099999999999999,1998-99
1131,Michael Doleac,ORL,22.0,210.82,118.841104,Utah,USA,1998,1,12,49,6.2,3.0,0.4,5.5,0.09699999999999999,0.13,0.18600000000000003,0.503,0.044000000000000004,1998-99
1132,Michael Finley,DAL,26.0,200.66,97.52228000000001,Wisconsin,USA,1995,1,21,50,20.2,5.3,4.4,-2.4,0.037000000000000005,0.106,0.242,0.517,0.193,1998-99
1133,Michael Hawkins,SAC,26.0,182.88,80.73937600000001,Xavier,USA,Undrafted,Undrafted,Undrafted,24,1.5,1.0,1.1,-0.4,0.057,0.087,0.12300000000000001,0.436,0.203,1998-99
1134,Michael Olowokandi,LAC,24.0,213.36,122.016248,Pacific,Nigeria,1998,1,1,45,8.9,7.9,0.6,-12.1,0.107,0.24,0.19399999999999998,0.445,0.034,1998-99
1135,Michael Smith,VAN,27.0,203.2,104.32616,Providence,USA,1994,2,35,48,4.8,7.3,1.0,-6.8,0.14300000000000002,0.235,0.11,0.574,0.07400000000000001,1998-99
1136,Michael Stewart,TOR,24.0,208.28,104.32616,California,USA,Undrafted,Undrafted,Undrafted,42,1.5,2.4,0.1,-2.4,0.121,0.17300000000000001,0.085,0.47700000000000004,0.021,1998-99
1137,Micheal Williams,TOR,32.0,187.96,79.3786,Baylor,USA,1988,2,48,2,1.0,0.5,0.0,-20.4,0.1,0.0,0.20199999999999999,0.2,0.0,1998-99
1138,Mike Bibby,VAN,21.0,187.96,86.18248,Arizona,USA,1998,1,2,50,13.2,2.7,6.5,-9.6,0.02,0.07200000000000001,0.215,0.48700000000000004,0.34299999999999997,1998-99
1139,Rick Fox,LAL,29.0,200.66,109.769264,North Carolina,Canada,1991,1,24,44,9.0,2.0,2.0,4.2,0.033,0.078,0.20199999999999999,0.534,0.16,1998-99
1140,Mikki Moore,DET,23.0,213.36,104.32616,Nebraska,USA,Undrafted,Undrafted,Undrafted,2,2.0,0.5,0.0,89.7,0.0,0.16699999999999998,0.158,1.064,0.0,1998-99
