date,time,temperature_fahrenheit,dew_point_fahrenheit,humidity_percentage,wind,wind_speed_mph,wind_gust_mph,pressure_in,precip._in,condition
1/9/23,9:00:00,61,55,82,CALM,0,0,30.06,0,Fog
1/9/23,9:30:00,63,57,82,CALM,0,0,30.06,0,Fog
1/9/23,10:00:00,64,59,83,CALM,0,0,30.06,0,Fog
1/9/23,10:30:00,66,59,78,CALM,0,0,30.06,0,Fog
1/9/23,11:00:00,68,61,78,CALM,0,0,30.06,0,Fog
1/9/23,11:30:00,68,61,78,CALM,0,0,30.03,0,Fog
1/9/23,12:00:00,70,61,73,CALM,0,0,30.03,0,Haze
1/9/23,12:30:00,70,61,73,CALM,0,0,30,0,Haze
1/9/23,13:00:00,73,63,69,CALM,0,0,29.97,0,Haze
1/9/23,13:30:00,77,64,65,NW,5,0,29.97,0,Haze
1/9/23,14:00:00,77,63,61,NW,5,0,29.94,0,Haze
1/9/23,14:30:00,79,64,61,NNW,5,0,29.94,0,Haze
1/9/23,15:00:00,79,64,61,N,5,0,29.94,0,Haze
1/9/23,15:30:00,79,63,57,NNW,5,0,29.94,0,Haze
1/9/23,16:00:00,79,63,57,NW,6,0,29.94,0,Haze
1/9/23,16:30:00,79,63,57,WNW,6,0,29.94,0,Haze
1/9/23,17:00:00,77,61,57,WNW,7,0,29.94,0,Haze
1/9/23,17:30:00,75,61,61,WNW,5,0,29.94,0,Haze
1/9/23,18:00:00,73,59,61,CALM,0,0,29.94,0,Haze
1/9/23,18:30:00,73,61,65,NNW,5,0,29.97,0,Haze
1/9/23,19:00:00,73,61,65,NW,7,0,29.97,0,Haze
1/9/23,19:30:00,73,61,65,NW,6,0,30,0,Haze
1/9/23,20:00:00,73,63,69,WNW,5,0,30,0,Haze
1/9/23,20:30:00,72,61,69,NNW,7,0,30,0,Haze
1/9/23,21:00:00,72,61,69,N,6,0,30,0,Haze
1/9/23,21:30:00,70,59,68,N,5,0,30,0,Haze
1/9/23,22:00:00,70,59,68,NNW,5,0,30,0,Haze
1/9/23,22:30:00,70,59,68,NNW,5,0,30,0,Haze
1/9/23,23:00:00,68,59,73,CALM,0,0,30,0,Haze
1/9/23,23:30:00,68,59,73,CALM,0,0,30,0,Haze
1/10/23,0:00:00,66,57,73,CALM,0,0,30,0,Haze
1/10/23,0:30:00,66,57,73,NNW,5,0,29.97,0,Haze
1/10/23,1:00:00,66,57,73,NNW,5,0,29.97,0,Haze
1/10/23,1:30:00,66,57,73,CALM,0,0,29.97,0,Haze
1/10/23,2:00:00,64,55,73,CALM,0,0,29.97,0,Haze
1/10/23,2:30:00,64,55,73,CALM,0,0,29.97,0,Haze
1/10/23,3:00:00,64,55,73,CALM,0,0,29.97,0,Haze
1/10/23,3:30:00,63,54,72,NNW,7,0,29.94,0,Haze
1/10/23,4:00:00,63,54,72,N,6,0,29.94,0,Haze
1/10/23,4:30:00,63,55,77,WNW,8,0,29.94,0,Haze
1/10/23,5:00:00,63,55,77,NNW,9,0,29.94,0,Haze
1/10/23,5:30:00,63,55,77,W,6,0,29.97,0,Haze
1/10/23,6:00:00,63,55,77,WNW,5,0,29.97,0,Haze
1/10/23,6:30:00,61,55,82,N,6,0,29.97,0,Fog
1/10/23,7:00:00,61,55,82,CALM,0,0,30,0,Fog
1/10/23,7:30:00,63,57,82,WNW,5,0,30,0,Fog
1/10/23,8:00:00,63,57,82,NNW,8,0,30,0,Fog
1/10/23,8:30:00,64,57,77,WNW,6,0,30.03,0,Fog
1/10/23,9:00:00,64,57,77,CALM,0,0,30.03,0,Fog
1/10/23,9:30:00,66,57,73,CALM,0,0,30.03,0,Haze
1/10/23,10:00:00,68,59,73,CALM,0,0,30.03,0,Haze
1/10/23,10:30:00,70,59,68,CALM,0,0,30.03,0,Haze
1/10/23,11:00:00,72,61,69,CALM,0,0,30,0,Haze
1/10/23,11:30:00,72,61,69,CALM,0,0,30,0,Haze
1/10/23,12:00:00,75,63,65,NW,3,0,29.97,0,Haze
1/10/23,12:30:00,77,63,61,NW,6,0,29.94,0,Haze
1/10/23,13:00:00,79,63,57,W,7,0,29.94,0,Haze
1/10/23,13:30:00,81,63,54,W,7,0,29.92,0,Haze
1/10/23,14:00:00,81,61,51,WSW,7,0,29.92,0,Haze
1/10/23,14:30:00,82,61,48,WSW,9,0,29.92,0,Haze
1/10/23,15:00:00,84,59,42,WSW,9,0,29.89,0,Haze
1/10/23,15:30:00,84,57,40,WSW,9,0,29.89,0,Haze
1/10/23,16:00:00,84,57,40,W,9,0,29.89,0,Haze
1/10/23,16:30:00,82,57,42,W,8,0,29.89,0,Haze
1/10/23,17:00:00,79,55,44,W,7,0,29.89,0,Haze
1/10/23,17:30:00,77,57,50,W,5,0,29.89,0,Haze
1/10/23,18:00:00,75,57,53,W,5,0,29.89,0,Haze
1/10/23,18:30:00,75,59,57,W,3,0,29.92,0,Haze
1/10/23,19:00:00,73,59,61,W,5,0,29.92,0,Haze
1/10/23,19:30:00,72,57,60,W,6,0,29.92,0,Haze
1/10/23,20:00:00,72,57,60,W,5,0,29.92,0,Haze
1/10/23,20:30:00,70,57,64,WNW,6,0,29.94,0,Haze
1/10/23,21:00:00,70,57,64,NW,3,0,29.94,0,Haze
1/10/23,21:30:00,70,57,64,W,3,0,29.94,0,Haze
1/10/23,22:00:00,70,59,68,CALM,0,0,29.94,0,Haze
1/10/23,22:30:00,70,61,73,WNW,5,0,29.94,0,Haze
1/10/23,23:00:00,68,57,68,CALM,0,0,29.94,0,Haze
1/10/23,23:30:00,68,59,73,CALM,0,0,29.94,0,Haze
1/11/23,0:00:00,68,59,73,CALM,0,0,29.94,0,Haze
1/11/23,0:30:00,68,59,73,WNW,3,0,29.92,0,Haze
1/11/23,1:00:00,68,59,73,NW,5,0,29.92,0,Haze
1/11/23,1:30:00,66,57,73,NW,3,0,29.92,0,Haze
1/11/23,2:00:00,66,57,73,WNW,9,0,29.92,0,Haze
1/11/23,2:30:00,66,57,73,NW,9,0,29.92,0,Haze
1/11/23,3:00:00,66,57,73,W,6,0,29.92,0,Haze
1/11/23,3:30:00,66,57,73,WNW,6,0,29.92,0,Haze
1/11/23,4:00:00,64,57,77,NW,3,0,29.89,0,Haze
1/11/23,4:30:00,64,57,77,NW,3,0,29.89,0,Haze
1/11/23,5:00:00,63,55,77,WNW,3,0,29.92,0,Haze
1/11/23,5:30:00,63,55,77,NW,5,0,29.92,0,Fog
1/11/23,6:00:00,63,55,77,W,5,0,29.92,0,Fog
1/11/23,6:30:00,63,57,82,WNW,5,0,29.94,0,Fog
1/11/23,7:00:00,63,57,82,W,3,0,29.94,0,Fog
1/11/23,7:30:00,64,61,88,W,3,0,29.94,0,Fog
1/11/23,8:00:00,64,61,88,W,3,0,29.97,0,Fog
1/11/23,8:30:00,64,59,83,W,3,0,29.97,0,Fog
1/11/23,9:00:00,64,59,83,NW,5,0,29.97,0,Fog
1/11/23,9:30:00,66,59,78,NW,6,0,30,0,Fog
1/11/23,10:00:00,66,59,78,NNW,3,0,29.97,0,Fog
1/11/23,11:00:00,70,61,73,WNW,9,0,29.97,0,Haze
1/11/23,11:30:00,70,59,68,W,3,0,29.97,0,Haze
1/11/23,12:00:00,72,61,69,NW,6,0,29.94,0,Haze
1/11/23,12:30:00,72,59,64,NW,6,0,29.92,0,Haze
1/11/23,13:00:00,73,61,65,NW,5,0,29.92,0,Haze
1/11/23,13:30:00,75,61,61,W,5,0,29.89,0,Haze
1/11/23,14:00:00,79,63,57,W,5,0,29.89,0,Haze
1/11/23,14:30:00,79,61,54,W,5,0,29.86,0,Haze
1/11/23,15:00:00,79,59,51,W,9,0,29.86,0,Haze
1/11/23,15:30:00,79,57,47,W,8,0,29.86,0,Haze
1/11/23,16:00:00,79,55,44,WSW,7,0,29.86,0,Haze
1/11/23,16:30:00,77,55,47,W,7,0,29.86,0,Haze
1/11/23,17:00:00,75,54,47,WSW,6,0,29.86,0,Haze
1/11/23,17:30:00,73,54,50,W,6,0,29.86,0,Haze
1/11/23,18:00:00,72,52,50,W,6,0,29.86,0,Haze
1/11/23,18:30:00,72,54,53,W,6,0,29.86,0,Haze
1/11/23,19:00:00,70,54,56,W,5,0,29.89,0,Haze
1/11/23,19:30:00,70,54,56,WNW,6,0,29.89,0,Haze
1/11/23,20:00:00,68,54,60,WNW,7,0,29.89,0,Haze
1/11/23,20:30:00,66,54,64,WNW,7,0,29.92,0,Haze
1/11/23,21:00:00,66,54,64,NNW,7,0,29.92,0,Haze
1/11/23,21:30:00,66,54,64,NNW,7,0,29.94,0,Haze
1/11/23,22:00:00,66,54,64,NW,6,0,29.94,0,Haze
1/11/23,22:30:00,66,54,64,NW,7,0,29.92,0,Haze
1/11/23,23:00:00,64,52,64,NNW,5,0,29.92,0,Haze
1/11/23,23:30:00,64,52,64,NNW,3,0,29.92,0,Haze
1/12/23,0:00:00,63,50,63,NNW,3,0,29.92,0,Haze
1/12/23,0:30:00,63,52,68,CALM,0,0,29.89,0,Haze
1/12/23,1:00:00,63,52,68,CALM,0,0,29.89,0,Haze
1/12/23,1:30:00,63,52,68,CALM,0,0,29.89,0,Haze
1/12/23,2:00:00,61,50,68,NW,3,0,29.89,0,Haze
1/12/23,2:30:00,61,52,72,NW,3,0,29.86,0,Haze
1/12/23,3:00:00,59,52,77,WNW,3,0,29.86,0,Haze
1/12/23,3:30:00,59,52,77,CALM,0,0,29.86,0,Haze
1/12/23,4:00:00,59,52,77,CALM,0,0,29.86,0,Haze
1/12/23,4:30:00,59,52,77,CALM,0,0,29.86,0,Fog
1/12/23,5:00:00,59,52,77,CALM,0,0,29.86,0,Fog
1/12/23,5:30:00,57,52,82,CALM,0,0,29.86,0,Fog
1/12/23,6:00:00,57,50,77,CALM,0,0,29.89,0,Fog
1/12/23,6:30:00,57,52,82,CALM,0,0,29.89,0,Fog
1/12/23,7:00:00,57,54,88,CALM,0,0,29.92,0,Fog
1/12/23,7:30:00,57,55,94,CALM,0,0,29.92,0,Fog
1/12/23,8:00:00,59,57,94,W,5,0,29.92,0,Fog
1/12/23,8:30:00,59,57,94,W,3,0,29.94,0,Fog
1/12/23,9:00:00,61,59,94,W,5,0,29.94,0,Fog
1/12/23,9:30:00,63,61,94,W,5,0,29.94,0,Fog
1/12/23,10:00:00,63,61,94,W,5,0,29.94,0,Fog
1/12/23,10:30:00,64,61,88,W,5,0,29.94,0,Fog
1/12/23,11:00:00,66,61,83,NW,5,0,29.92,0,Fog
1/12/23,11:30:00,66,63,88,W,6,0,29.92,0,Fog
1/12/23,12:00:00,68,63,83,WSW,6,0,29.89,0,Fog
1/12/23,12:30:00,68,63,83,W,6,0,29.89,0,Fog
1/12/23,13:00:00,70,63,78,WSW,7,0,29.86,0,Fog
1/12/23,13:30:00,72,63,73,WSW,8,0,29.86,0,Fog
1/12/23,14:00:00,73,63,69,SSW,6,0,29.83,0,Haze
1/12/23,14:30:00,75,63,65,W,9,0,29.83,0,Haze
1/12/23,15:00:00,75,63,65,WSW,7,0,29.83,0,Haze
1/12/23,15:30:00,75,63,65,W,7,0,29.83,0,Haze
1/12/23,16:00:00,75,63,65,WSW,9,0,29.83,0,Haze
1/12/23,16:30:00,73,61,65,WSW,9,0,29.83,0,Haze
1/12/23,17:00:00,73,61,65,WSW,9,0,29.83,0,Haze
1/12/23,17:30:00,73,61,65,WSW,7,0,29.83,0,Haze
1/12/23,18:00:00,72,59,64,WSW,6,0,29.83,0,Haze
1/12/23,18:30:00,72,59,64,WSW,6,0,29.83,0,Haze
1/12/23,19:00:00,72,59,64,CALM,0,0,29.86,0,Haze
1/12/23,19:30:00,72,59,64,CALM,0,0,29.86,0,Haze
1/12/23,20:00:00,70,57,64,CALM,0,0,29.86,0,Haze
1/12/23,20:30:00,68,55,64,CALM,0,0,29.89,0,Haze
1/12/23,21:00:00,68,57,68,CALM,0,0,29.89,0,Haze
1/12/23,21:30:00,66,55,68,CALM,0,0,29.89,0,Haze
1/12/23,22:00:00,66,55,68,CALM,0,0,29.92,0,Haze
1/12/23,22:30:00,66,57,73,CALM,0,0,29.92,0,Haze
1/12/23,23:00:00,64,55,73,CALM,0,0,29.92,0,Haze
1/12/23,23:30:00,64,55,73,CALM,0,0,29.92,0,Haze
1/13/2023,0:00:00,64,55,73,CALM,0,0,29.89,0,Haze
1/13/2023,0:30:00,63,54,72,CALM,0,0,29.89,0,Haze
1/13/2023,1:00:00,63,55,77,CALM,0,0,29.89,0,Fog
1/13/2023,1:30:00,63,55,77,CALM,0,0,29.89,0,Fog
1/13/2023,2:00:00,63,55,77,CALM,0,0,29.89,0,Fog
1/13/2023,2:30:00,61,54,77,CALM,0,0,29.89,0,Fog
1/13/2023,3:00:00,61,55,82,CALM,0,0,29.89,0,Fog
1/13/2023,3:30:00,61,55,82,CALM,0,0,29.86,0,Fog
1/13/2023,4:00:00,61,54,77,CALM,0,0,29.86,0,Fog
1/13/2023,4:30:00,61,54,77,CALM,0,0,29.86,0,Fog
1/13/2023,5:00:00,59,52,77,CALM,0,0,29.89,0,Fog
1/13/2023,5:30:00,59,54,82,CALM,0,0,29.89,0,Fog
1/13/2023,6:00:00,59,54,82,CALM,0,0,29.89,0,Fog
1/13/2023,6:30:00,59,55,88,CALM,0,0,29.92,0,Fog
1/13/2023,7:00:00,59,55,88,CALM,0,0,29.92,0,Fog
1/13/2023,7:30:00,59,55,88,CALM,0,0,29.94,0,Fog
1/13/2023,8:00:00,61,55,82,CALM,0,0,29.94,0,Fog
1/13/2023,8:30:00,63,61,94,CALM,0,0,29.97,0,Fog
1/13/2023,9:00:00,64,61,88,CALM,0,0,29.97,0,Fog
1/13/2023,9:30:00,66,63,88,CALM,0,0,29.97,0,Fog
1/13/2023,10:00:00,68,64,88,CALM,0,0,29.97,0,Fog
1/13/2023,10:30:00,68,64,88,CALM,0,0,29.97,0,Fog
1/13/2023,11:00:00,70,64,83,SSE,3,0,29.97,0,Fog
1/13/2023,11:30:00,72,64,78,SSE,3,0,29.97,0,Fog
1/13/2023,12:00:00,72,64,78,CALM,0,0,29.94,0,Fog
1/13/2023,12:30:00,73,64,73,CALM,0,0,29.92,0,Fog
1/13/2023,13:00:00,73,64,73,CALM,0,0,29.92,0,Haze
1/13/2023,13:30:00,75,64,69,SSW,5,0,29.89,0,Haze
1/13/2023,14:00:00,75,63,65,W,5,0,29.89,0,Haze
1/13/2023,14:30:00,75,63,65,CALM,0,0,29.86,0,Haze
1/13/2023,15:00:00,75,63,65,,3,0,29.86,0,Haze
1/13/2023,15:30:00,75,61,61,W,3,0,29.86,0,Haze
1/13/2023,16:00:00,75,61,61,W,3,0,29.86,0,Haze
1/13/2023,16:30:00,75,61,61,CALM,0,0,29.86,0,Haze
1/13/2023,17:00:00,73,59,61,CALM,0,0,29.86,0,Haze
1/13/2023,17:30:00,73,59,61,CALM,0,0,29.86,0,Haze
1/13/2023,18:00:00,72,57,60,CALM,0,0,29.86,0,Haze
1/13/2023,18:30:00,70,57,64,CALM,0,0,29.89,0,Haze
1/13/2023,19:00:00,68,55,64,CALM,0,0,29.89,0,Haze
1/13/2023,19:30:00,68,55,64,CALM,0,0,29.89,0,Haze
1/13/2023,20:00:00,68,55,64,CALM,0,0,29.92,0,Haze
1/13/2023,20:30:00,68,55,64,CALM,0,0,29.92,0,Haze
1/13/2023,21:00:00,68,55,64,CALM,0,0,29.92,0,Haze
1/13/2023,21:30:00,66,55,68,CALM,0,0,29.92,0,Haze
1/13/2023,22:00:00,66,55,68,CALM,0,0,29.92,0,Haze
1/13/2023,22:30:00,66,55,68,CALM,0,0,29.92,0,Haze
1/13/2023,23:00:00,66,55,68,CALM,0,0,29.92,0,Haze
1/13/2023,23:30:00,64,55,73,CALM,0,0,29.92,0,Haze
1/14/2023,0:00:00,64,55,73,E,3,0,29.89,0,Haze
1/14/2023,0:30:00,64,55,73,CALM,0,0,29.89,0,Haze
1/14/2023,1:00:00,63,55,77,CALM,0,0,29.89,0,Haze
1/14/2023,1:30:00,63,55,77,CALM,0,0,29.89,0,Fog
1/14/2023,2:00:00,63,55,77,CALM,0,0,29.86,0,Fog
1/14/2023,2:30:00,63,55,77,CALM,0,0,29.86,0,Fog
1/14/2023,3:00:00,61,54,77,CALM,0,0,29.86,0,Fog
1/14/2023,3:30:00,61,54,77,CALM,0,0,29.86,0,Fog
1/14/2023,4:00:00,61,54,77,CALM,0,0,29.86,0,Fog
1/14/2023,4:30:00,61,54,77,CALM,0,0,29.86,0,Fog
1/14/2023,5:00:00,61,54,77,CALM,0,0,29.86,0,Fog
1/14/2023,5:30:00,61,54,77,CALM,0,0,29.89,0,Fog
1/14/2023,6:00:00,61,55,82,CALM,0,0,29.89,0,Fog
1/14/2023,6:30:00,63,57,82,CALM,0,0,29.89,0,Fog
1/14/2023,7:00:00,63,59,88,CALM,0,0,29.92,0,Fog
1/14/2023,7:30:00,63,59,88,CALM,0,0,29.92,0,Fog
1/14/2023,8:00:00,64,63,94,CALM,0,0,29.92,0,Fog
1/14/2023,8:30:00,64,63,94,CALM,0,0,29.94,0,Fog
1/14/2023,9:00:00,66,64,94,CALM,0,0,29.94,0,Fog
1/14/2023,9:30:00,68,66,94,SW,5,0,29.94,0,Fog
1/14/2023,10:00:00,68,66,94,SW,6,0,29.94,0,Fog
1/14/2023,10:30:00,70,66,88,WSW,5,0,29.94,0,Fog
1/14/2023,11:00:00,72,66,83,WSW,3,0,29.94,0,Fog
1/14/2023,11:30:00,73,66,78,CALM,0,0,29.92,0,Fog
1/14/2023,12:00:00,75,68,78,WSW,3,0,29.89,0,Fog
1/14/2023,12:30:00,75,68,78,WSW,3,0,29.89,0,Fog
1/14/2023,13:00:00,77,70,78,WSW,6,0,29.86,0,Fog
1/14/2023,13:30:00,77,70,78,SW,6,0,29.86,0,Fog
1/14/2023,14:00:00,77,70,78,WSW,5,0,29.83,0,Fog
1/14/2023,14:30:00,77,68,74,CALM,0,0,29.83,0,Fog
1/14/2023,15:00:00,77,68,74,W,6,0,29.83,0,Fog
1/14/2023,15:30:00,77,68,74,W,3,0,29.83,0,Fog
1/14/2023,16:00:00,77,68,74,SW,3,0,29.83,0,Fog
1/14/2023,16:30:00,75,66,73,CALM,0,0,29.83,0,Fog
1/14/2023,17:00:00,75,68,78,W,3,0,29.83,0,Fog
1/14/2023,17:30:00,73,84,0 ,CALM,0,0,29.83,0,Fog
1/14/2023,18:00:00,72,64,78,W,3,0,29.83,0,Fog
1/14/2023,18:30:00,72,64,78,CALM,0,0,29.86,0,Fog
1/14/2023,19:00:00,70,63,78,CALM,0,0,29.86,0,Fog
1/14/2023,19:30:00,70,63,78,SW,5,0,29.89,0,Fog
1/14/2023,20:00:00,70,63,78,WSW,3,0,29.89,0,Fog
1/14/2023,20:30:00,68,61,78,S,3,0,29.89,0,Fog
1/14/2023,21:00:00,68,61,78,CALM,0,0,29.92,0,Fog
1/14/2023,21:30:00,68,61,78,CALM,0,0,29.92,0,Fog
1/14/2023,22:00:00,68,63,83,CALM,0,0,29.92,0,Fog
1/14/2023,22:30:00,68,63,83,CALM,0,0,29.92,0,Fog
1/14/2023,23:00:00,68,63,83,CALM,0,0,29.92,0,Fog
1/14/2023,23:30:00,68,63,83,CALM,0,0,29.92,0,Fog
1/15/2023,0:00:00,68,63,83,CALM,0,0,29.89,0,Fog
1/15/2023,0:30:00,66,61,83,CALM,0,0,29.89,0,Fog
1/15/2023,1:00:00,66,63,88,CALM,0,0,29.89,0,Fog
1/15/2023,1:30:00,64,61,88,CALM,0,0,29.89,0,Fog
1/15/2023,2:00:00,64,61,88,CALM,0,0,29.86,0,Fog
1/15/2023,2:30:00,64,61,88,CALM,0,0,29.86,0,Fog
1/15/2023,3:00:00,63,61,94,CALM,0,0,29.86,0,Fog
1/15/2023,3:30:00,63,61,94,CALM,0,0,29.86,0,Fog
1/15/2023,4:00:00,63,61,94,CALM,0,0,29.86,0,Fog
1/15/2023,4:30:00,63,61,94,CALM,0,0,29.86,0,Fog
1/15/2023,5:00:00,63,61,94,CALM,0,0,29.86,0,Fog
1/15/2023,5:30:00,63,61,94,CALM,0,0,29.86,0,Fog
1/15/2023,6:00:00,63,61,94,CALM,0,0,29.86,0,Fog
1/15/2023,6:30:00,63,61,94,CALM,0,0,29.89,0,Fog
1/15/2023,7:00:00,64,63,94,CALM,0,0,29.89,0,Fog
1/15/2023,7:30:00,64,63,94,CALM,0,0,29.92,0,Fog
1/15/2023,8:00:00,66,64,94,CALM,0,0,29.92,0,Fog
1/15/2023,8:30:00,66,63,88,CALM,0,0,29.92,0,Fog
1/15/2023,9:00:00,66,63,88,CALM,0,0,29.94,0,Fog
1/15/2023,9:30:00,66,63,88,CALM,0,0,29.94,0,Fog
1/15/2023,10:00:00,68,64,88,CALM,0,0,29.94,0,Fog
1/15/2023,10:30:00,68,64,88,CALM,0,0,29.94,0,Fog
1/15/2023,11:00:00,70,66,88,CALM,0,0,29.94,0,Fog
1/15/2023,11:30:00,70,66,88,W,6,0,29.92,0,Fog
1/15/2023,12:00:00,72,66,83,W,9,0,29.89,0,Fog
1/15/2023,12:30:00,73,66,78,W,7,0,29.89,0,Fog
1/15/2023,13:00:00,75,66,73,NW,7,0,29.86,0,Fog
1/15/2023,13:30:00,77,66,69,WNW,5,0,29.86,0,Haze
1/15/2023,14:00:00,81,64,58,WNW,7,0,29.86,0,Haze
1/15/2023,14:30:00,82,64,54,NNW,5,0,29.83,0,Haze
1/15/2023,15:00:00,82,63,51,WNW,8,0,29.83,0,Haze
1/15/2023,15:30:00,81,57,45,NW,9,0,29.83,0,Haze
1/15/2023,16:00:00,79,55,44,NW,6,0,29.83,0,Haze
1/15/2023,16:30:00,79,55,44,NW,6,0,29.83,0,Haze
1/15/2023,17:00:00,77,55,47,NW,5,0,29.83,0,Haze
1/15/2023,17:30:00,75,55,50,NW,5,0,29.83,0,Haze
1/15/2023,18:00:00,75,57,53,WNW,3,0,29.86,0,Haze
1/15/2023,18:30:00,73,57,57,CALM,0,0,29.86,0,Haze
1/15/2023,19:00:00,73,57,57,CALM,0,0,29.86,0,Haze
1/15/2023,19:30:00,72,57,60,CALM,0,0,29.89,0,Haze
1/15/2023,20:00:00,72,57,60,CALM,0,0,29.89,0,Haze
1/15/2023,20:30:00,72,57,60,CALM,0,0,29.89,0,Haze
1/15/2023,21:00:00,72,59,64,CALM,0,0,29.89,0,Haze
1/15/2023,21:30:00,70,57,64,CALM,0,0,29.92,0,Haze
1/15/2023,22:00:00,70,59,68,CALM,0,0,29.92,0,Haze
1/15/2023,22:30:00,70,59,68,CALM,0,0,29.92,0,Haze
1/15/2023,23:00:00,70,59,68,CALM,0,0,29.92,0,Haze
1/15/2023,23:30:00,70,59,68,CALM,0,0,29.92,0,Haze
1/16/2023,0:00:00,70,59,68,CALM,0,0,29.92,0,Haze
1/16/2023,0:30:00,70,61,73,CALM,0,0,29.92,0,Haze
1/16/2023,1:00:00,70,61,73,CALM,0,0,29.89,0,Haze
1/16/2023,1:30:00,68,59,73,CALM,0,0,29.89,0,Haze
1/16/2023,2:00:00,68,59,73,CALM,0,0,29.89,0,Haze
1/16/2023,2:30:00,68,59,73,CALM,0,0,29.86,0,Haze
1/16/2023,3:00:00,68,61,78,CALM,0,0,29.86,0,Haze
1/16/2023,3:30:00,68,61,78,CALM,0,0,29.86,0,Haze
1/16/2023,4:00:00,66,59,78,CALM,0,0,29.89,0,Haze
1/16/2023,4:30:00,66,59,78,N,3,0,29.89,0,Haze
1/16/2023,5:00:00,64,57,77,NW,1,0,29.89,0,Haze
1/16/2023,5:30:00,64,57,77,NW,9,0,29.92,0,Fog
1/16/2023,6:00:00,63,55,77,NNW,8,0,29.92,0,Fog
1/16/2023,6:30:00,63,57,82,NW,9,0,29.94,0,Fog
1/16/2023,7:00:00,63,57,82,NW,9,0,29.97,0,Fog
1/16/2023,7:30:00,63,57,82,NW,8,0,29.97,0,Fog
1/16/2023,8:00:00,64,59,83,NW,3,0,29.97,0,Fog
1/16/2023,8:30:00,64,59,83,NW,7,0,30,0,Fog
1/16/2023,9:00:00,50,59,0 ,NNW,6,0,30,0,Fog
1/16/2023,9:30:00,66,57,73,N,7,0,30.03,0,Haze
1/16/2023,10:00:00,68,57,68,NNW,9,0,30.03,0,Haze
1/16/2023,10:30:00,68,57,68,NNW,7,0,30.03,0,Haze
1/16/2023,11:00:00,70,57,64,NNW,9,0,30,0,Haze
1/16/2023,11:30:00,72,57,60,N,5,0,30,0,Haze
1/16/2023,12:00:00,73,59,61,NW,3,0,29.97,0,Haze
1/16/2023,12:30:00,75,59,57,N,3,0,29.94,0,Haze
1/16/2023,13:00:00,77,61,57,N,6,0,29.94,0,Haze
1/16/2023,13:30:00,77,61,57,NNW,6,0,29.92,0,Haze
1/16/2023,14:00:00,79,63,57,N,6,0,29.92,0,Haze
1/16/2023,14:30:00,79,63,57,CALM,0,0,29.89,0,Haze
1/16/2023,15:00:00,79,63,57,N,5,0,29.89,0,Haze
1/16/2023,15:30:00,79,63,57,N,5,0,29.89,0,Haze
1/16/2023,16:00:00,77,61,57,NNW,3,0,29.89,0,Haze
1/16/2023,16:30:00,77,61,57,N,3,0,29.89,0,Haze
1/16/2023,17:00:00,77,61,57,N,3,0,29.89,0,Haze
1/16/2023,17:30:00,75,59,57,CALM,0,0,29.89,0,Haze
1/16/2023,18:00:00,73,59,61,CALM,0,0,29.89,0,Haze
1/16/2023,18:30:00,72,59,64,NW,3,0,29.92,0,Haze
1/16/2023,19:00:00,70,57,64,W,6,0,29.92,0,Haze
1/16/2023,19:30:00,68,55,64,WNW,5,0,29.94,0,Haze
1/16/2023,20:00:00,68,57,68,WNW,5,0,29.94,0,Haze
1/16/2023,20:30:00,68,57,68,NW,7,0,29.94,0,Haze
1/16/2023,21:00:00,68,57,68,NW,6,0,29.94,0,Haze
1/16/2023,21:30:00,68,57,68,NW,6,0,29.94,0,Haze
1/16/2023,22:00:00,68,57,68,NW,5,0,29.97,0,Haze
1/16/2023,22:30:00,66,55,68,NW,3,0,29.97,0,Haze
1/16/2023,23:00:00,66,55,68,NNW,5,0,29.97,0,Haze
1/16/2023,23:30:00,66,55,68,NNW,3,0,29.94,0,Haze
1/17/2023,0:00:00,64,54,68,CALM,0,0,29.94,0,Haze
1/17/2023,0:30:00,64,55,73,CALM,0,0,29.94,0,Haze
1/17/2023,1:00:00,64,55,73,CALM,0,0,29.94,0,Haze
1/17/2023,1:30:00,64,55,73,NW,5,0,29.94,0,Haze
1/17/2023,2:00:00,64,55,73,NW,5,0,29.94,0,Haze
1/17/2023,2:30:00,64,55,73,NW,3,0,29.92,0,Haze
1/17/2023,3:00:00,64,55,73,NW,5,0,29.92,0,Haze
1/17/2023,3:30:00,64,55,73,NW,3,0,29.92,0,Haze
1/17/2023,4:00:00,64,55,73,CALM,0,0,29.92,0,Haze
1/17/2023,4:30:00,64,55,73,CALM,0,0,29.92,0,Haze
1/17/2023,5:00:00,63,55,77,CALM,0,0,29.94,0,Haze
1/17/2023,5:30:00,63,55,77,CALM,0,0,29.94,0,Haze
1/17/2023,6:00:00,63,55,77,CALM,0,0,29.94,0,Haze
1/17/2023,6:30:00,63,55,77,CALM,0,0,29.97,0,Fog
1/17/2023,7:00:00,63,55,77,CALM,0,0,29.97,0,Fog
1/17/2023,7:30:00,64,57,77,CALM,0,0,29.97,0,Fog
1/17/2023,8:00:00,64,57,77,CALM,0,0,30,0,Fog
1/17/2023,8:30:00,64,57,77,CALM,0,0,30,0,Fog
1/17/2023,9:00:00,64,57,77,NNW,7,0,30,0,Fog
1/17/2023,9:30:00,64,57,77,NNE,6,0,30.03,0,Fog
1/17/2023,10:00:00,66,57,73,NNE,7,0,30.03,0,Fog
1/17/2023,10:30:00,66,57,73,NNW,5,0,30,0,Haze
