"Season","Player","WS"
2000,"Tony Massenburg",0.2
2000,"Tracy McGrady",6.6
2000,"Tracy Murray",3.8
2000,"Trajan Langdon",0.3
2000,"Travis Best",5.1
2000,"Travis Knight",0.6
2000,"Troy Hudson",-0.2
2000,"Tyrone Corbin",0.9
2000,"Tyrone Hill",5.7
2000,"Tyrone Nesby",1.3
2000,"Tyronn Lue",0.3
2000,"Vernon Maxwell",0.8
2000,"Vin Baker",3.5
2000,"Vince Carter",11.8
2000,"Vinny Del Negro",1.5
2000,"Vitaly Potapenko",2.5
2000,"Vlade Divac",7.2
2000,"Vladimir Stepania",-0.3
2000,"Vonteego Cummings",1.3
2000,"Voshon Lenard",3
2000,"Wally Szczerbiak",6.2
2000,"Walt Williams",4.4
2000,"Walter McCarty",-0.2
2000,"Wayne Turner",-0.1
2000,"Wesley Person",3.7
2000,"Will Perdue",-0.5
2000,"William Avery",-0.5
2000,"Zan Tabak",0.1
2001,"A.C. Green",3.2
2001,"A.J. Guyton",0.3
2001,"Aaron McKie",5.9
2001,"Aaron Williams",5.2
2001,"Adam Keefe",0.6
2001,"Adonal Foyle",0.7
2001,"Adrian Griffin",0.4
2001,"Al Harrington",1.2
2001,"Alan Henderson",1.9
2001,"Allan Houston",7.5
2001,"Allen Iverson",11.8
2001,"Alonzo Mourning*",0.9
2001,"Alvin Williams",5.4
2001,"Andre Miller",8
2001,"Andrew DeClercq",2.5
2001,"Andy Panko",0
2001,"Anfernee Hardaway",0.4
2001,"Antawn Jamison",6.7
2001,"Anthony Carter",1.7
2001,"Anthony Goldwire",0.1
2001,"Anthony Johnson",-0.2
2001,"Anthony Mason",11.6
2001,"Anthony Miller",0
2001,"Anthony Peeler",3.2
2001,"Antoine Walker",6.6
2001,"Antonio Daniels",6.6
2001,"Antonio Davis",7.2
2001,"Antonio Harvey",0.2
2001,"Antonio McDyess",7.8
2001,"Art Long",-0.1
2001,"Arvydas Sabonis*",3.7
2001,"Austin Croshere",3.2
2001,"Avery Johnson",2.6
2001,"Baron Davis",8.9
2001,"Ben Wallace",7
2001,"Bill Curley",0.2
2001,"Billy Owens",0.8
2001,"Bimbo Coles",0
2001,"Bo Outlaw",7.9
2001,"Bob Sura",0.1
2001,"Bobby Jackson",3.1
2001,"Bonzi Wells",5.9
2001,"Brad Miller",3.4
2001,"Brent Barry",5.8
2001,"Brent Price",0
2001,"Brevin Knight",1.6
2001,"Brian Cardinal",0
2001,"Brian Grant",8.7
2001,"Brian Shaw",2.5
2001,"Brian Skinner",0.3
2001,"Bruce Bowen",4.2
2001,"Bruno Sundov",0.2
2001,"Bryant Reeves",2.9
2001,"Bryant Stith",4.8
2001,"Bryce Drew",-0.4
2001,"Bryon Russell",6.8
2001,"Cal Bowdler",1
2001,"Calbert Cheaney",-0.1
2001,"Calvin Booth",2.1
2001,"Carlos Rogers",2
2001,"Cedric Ceballos",1.3
2001,"Cedric Henderson",-0.7
2001,"Charles Oakley",3.7
2001,"Charlie Ward",3.9
2001,"Chauncey Billups",3.7
2001,"Cherokee Parks",1.9
2001,"Chris Carr",0.9
2001,"Chris Childs",2.2
2001,"Chris Crawford",0.6
2001,"Chris Dudley",1
2001,"Chris Garner",-0.4
2001,"Chris Gatling",2.4
2001,"Chris Herren",0
2001,"Chris Mihm",1.3
2001,"Chris Mills",0.1
2001,"Chris Mullin*",0.3
2001,"Chris Porter",0.2
2001,"Chris Webber",11
2001,"Chris Whitney",2.3
2001,"Christian Laettner",4.3
2001,"Chucky Atkins",2.8
2001,"Chucky Brown",0.4
2001,"Clarence Weatherspoon",8.6
2001,"Clifford Robinson",5.4
2001,"Corey Benjamin",-0.5
2001,"Corey Maggette",3.9
2001,"Corie Blount",1.8
2001,"Corliss Williamson",3.2
2001,"Cory Alexander",-0.1
2001,"Courtney Alexander",0.8
2001,"Cuttino Mobley",8.2
2001,"Dale Davis",6.6
2001,"Dalibor Bagaric",-0.7
2001,"Damon Jones",1.8
2001,"Damon Stoudamire",6.7
2001,"Dan Langhi",-0.1
2001,"Dan Majerle",2.6
2001,"Dan McClintock",0
2001,"Dana Barros",2.3
2001,"Daniel Santiago",0.6
2001,"Danny Ferry",4.1
2001,"Danny Fortson",1.1
2001,"Danny Manning",2.6
2001,"Darius Miles",3
2001,"Darrell Armstrong",8.7
2001,"Darrick Martin",0.7
2001,"Darvin Ham",0.9
2001,"David Benoit",0.7
2001,"David Robinson*",12.1
2001,"David Vanterpool",0
2001,"David Wesley",7.6
2001,"David Wingate",0.1
2001,"Dean Garrett",1.9
2001,"Dee Brown",0.2
2001,"Dell Curry",2
2001,"Derek Anderson",9.9
2001,"Derek Fisher",1.8
2001,"Derek Strong",0.3
2001,"DerMarr Johnson",0
2001,"Derrick Coleman",1.2
2001,"Derrick Dial",0.4
2001,"Derrick McKey",1.4
2001,"DeShawn Stevenson",-0.4
2001,"Desmond Mason",1.7
2001,"Detlef Schrempf",0.5
2001,"Devean George",-0.3
2001,"Dikembe Mutombo*",8.1
2001,"Dion Glover",0.8
2001,"Dirk Nowitzki",14.6
2001,"Don MacLean",0.2
2001,"Don Reid",2.3
2001,"Donnell Harvey",0.1
2001,"Donyell Marshall",8.5
2001,"Doug Christie",8.7
2001,"Doug Overton",-0.3
2001,"Doug West",-0.1
2001,"Dragan Tarlac",-0.2
2001,"Duane Causwell",0
2001,"Earl Boykins",0.3
2001,"Eddie Gill",0
2001,"Eddie House",0.4
2001,"Eddie Jones",7.9
2001,"Eddie Robinson",4
2001,"Eduardo Najera",1.1
2001,"Elden Campbell",6.4
2001,"Eldridge Recasner",0
2001,"Elliot Perry",0.6
2001,"Elton Brand",6.1
2001,"Emanual Davis",1.8
2001,"Eric Montross",0
2001,"Eric Piatkowski",5.5
2001,"Eric Snow",3.8
2001,"Eric Williams",2.2
2001,"Erick Barkley",-0.1
2001,"Erick Dampier",-0.5
2001,"Erick Strickland",0.8
2001,"Ervin Johnson",5.1
2001,"Etdrick Bohannon",0.1
2001,"Evan Eschmeyer",2.5
2001,"Felipe Lopez",1.9
2001,"Felton Spencer",0.4
2001,"Fred Hoiberg",5.9
2001,"Garth Joseph",-0.1
2001,"Gary Grant",0.1
2001,"Gary Payton*",10.8
2001,"Gary Trent",0.4
2001,"George Lynch",6.5
2001,"George McCloud",2.6
2001,"Gerard King",0.5
2001,"Glen Rice",5.7
2001,"Glenn Robinson",6.7
2001,"Grant Hill",0.3
2001,"Grant Long",2.4
2001,"Greg Anthony",1.6
2001,"Greg Buckner",2
2001,"Greg Foster",0.4
2001,"Greg Ostertag",3.8
2001,"Hakeem Olajuwon*",5
2001,"Hanno Mottola",0.4
2001,"Hedo Turkoglu",2.8
2001,"Hersey Hawkins",2.3
2001,"Horace Grant",6.5
2001,"Howard Eisley",4.4
2001,"Hubert Davis",2.2
2001,"Ira Bowman",0
2001,"Ira Newble",0.2
2001,"Isaac Austin",-0.5
2001,"Isaiah Rider",0.8
2001,"J.R. Reid",0.1
2001,"Jabari Smith",0.2
2001,"Jacque Vaughn",3
2001,"Jahidi White",2.1
2001,"Jake Tsakalidis",1.3
2001,"Jake Voskuhl",0
2001,"Jalen Rose",7.3
2001,"Jamaal Magloire",2.6
2001,"Jamal Crawford",-0.9
2001,"Jamal Mashburn",7.3
2001,"Jamal Robinson",-0.2
2001,"Jamel Thomas",-0.2
2001,"James Posey",3.8
2001,"James Robinson",0
2001,"Jamie Feick",0.2
2001,"Jaren Jackson",0.2
2001,"Jason Caffey",3.5
2001,"Jason Collier",0
2001,"Jason Hart",0
2001,"Jason Kidd",9.6
2001,"Jason Terry",6.5
2001,"Jason Williams",3.8
2001,"Jeff Foster",2.7
2001,"Jeff McInnis",6.9
2001,"Jelani McCoy",1.1
2001,"Jermaine O'Neal",6.4
2001,"Jerome Kersey",0.5
2001,"Jerome Moiso",-0.3
2001,"Jerome Williams",3.5
2001,"Jerry Stackhouse",9.2
2001,"Jim Jackson",0.1
2001,"Jim McIlvaine",0.1
2001,"Joe Smith",4.4
2001,"Joel Przybilla",0.1
2001,"John Amaechi",0
2001,"John Coker",-0.1
2001,"John Crotty",0.1
2001,"John Starks",2.1
2001,"John Stockton*",10.8
2001,"John Wallace",0.3
2001,"Johnny Newman",3.4
2001,"Jon Barry",2.4
2001,"Jonathan Bender",-0.1
2001,"Jud Buechler",1.5
2001,"Jumaine Jones",2.3
2001,"Juwan Howard",4.4
2001,"Karl Malone*",13.1
2001,"Keith Van Horn",2.8
2001,"Kelvin Cato",1.7
2001,"Kendall Gill",-0.4
2001,"Kenny Anderson",1.1
2001,"Kenny Thomas",2.2
2001,"Kenyon Martin",2.1
2001,"Keon Clark",3.7
2001,"Kevin Edwards",-0.1
2001,"Kevin Garnett",11.8
2001,"Kevin Ollie",1.4
2001,"Kevin Willis",3.1
2001,"Keyon Dooling",1.4
2001,"Khalid El-Amin",0.6
2001,"Kobe Bryant",11.3
2001,"Kornel David",0.4
2001,"Kurt Thomas",8.2
2001,"Lamar Odom",6.5
2001,"Lamond Murray",2.3
2001,"LaPhonso Ellis",5.2
2001,"Lari Ketner",-0.1
2001,"Laron Profit",0.3
2001,"Larry Hughes",0.6
2001,"Larry Johnson",4.1
2001,"Larry Robinson",1.1
2001,"Latrell Sprewell",5.1
2001,"Lavor Postell",-0.1
2001,"Lawrence Funderburke",1.9
2001,"Lee Nailon",0.9
2001,"Lindsey Hunter",4.6
2001,"Lorenzen Wright",3.2
2001,"Loy Vaught",1
2001,"Luc Longley",0
2001,"Lucious Harris",3.1
2001,"Mahmoud Abdul-Rauf",0.7
2001,"Malik Rose",3.3
2001,"Mamadou N'Diaye",0
2001,"Marc Jackson",2.6
2001,"Marcus Camby",10.3
2001,"Marcus Fizer",-0.7
2001,"Mario Elie",3.1
2001,"Mark Blount",1.9
2001,"Mark Bryant",0
2001,"Mark Jackson",5.9
2001,"Mark Madsen",1.1
2001,"Mark Pope",1.3
2001,"Mark Strickland",0.6
2001,"Mateen Cleaves",-0.1
2001,"Matt Bullard",2.6
2001,"Matt Geiger",0.7
2001,"Matt Harpring",2.6
2001,"Matt Maloney",1.5
2001,"Maurice Taylor",3.2
2001,"Metta World Peace",1.9
2001,"Michael Curry",1.7
2001,"Michael Dickerson",1.8
2001,"Michael Doleac",1.5
2001,"Michael Finley",8.5
2001,"Michael Hawkins",0
2001,"Michael Olowokandi",-0.4
2001,"Michael Redd",-0.1
2001,"Michael Ruffin",1
2001,"Michael Smith",3.6
2001,"Michael Stewart",0.1
2001,"Mike Bibby",5.3
2001,"Mike Miller",5.3
2001,"Mike Penberthy",1.6
2001,"Mike Smith",-0.1
2001,"Mikki Moore",2.8
2001,"Milt Palacio",1.8
2001,"Mitch Richmond*",1.6
2001,"Monty Williams",1.3
2001,"Moochie Norris",4.4
2001,"Mookie Blaylock",3.5
2001,"Morris Peterson",3.6
2001,"Muggsy Bogues",-0.1
2001,"Nazr Mohammed",2.5
2001,"Nick Anderson",0
2001,"Nick Van Exel",6.4
2001,"Obinna Ekezie",0.4
2001,"Olden Polynice",2
2001,"Olumide Oyedeji",0.4
2001,"Othella Harrington",2.5
2001,"Otis Thorpe",1
2001,"P.J. Brown",8
2001,"Pat Garrity",2.5
2001,"Patrick Ewing*",2
2001,"Paul McPherson",0.9
2001,"Paul Pierce",10.4
2001,"Peja Stojakovic",10.1
2001,"Pepe Sanchez",0.3
2001,"Pervis Ellison",0
2001,"Popeye Jones",1.2
2001,"Quentin Richardson",3
2001,"Quincy Lewis",0.3
2001,"Raef LaFrentz",6.8
2001,"Rafer Alston",0.3
2001,"Raja Bell",-0.1
2001,"Randy Brown",0.9
2001,"Randy Livingston",0
2001,"Rashard Lewis",8
2001,"Rasheed Wallace",11
2001,"Rasho Nesterovic",1.5
2001,"Ray Allen",13.7
2001,"Reggie Miller*",10.3
2001,"Reggie Slater",1.8
2001,"Richard Hamilton",2.4
2001,"Rick Brunson",-0.2
2001,"Rick Fox",5.1
2001,"Ricky Davis",0.2
2001,"Robert Horry",2.6
2001,"Robert Pack",1.1
2001,"Robert Traylor",1.9
2001,"Rod Strickland",2.2
2001,"Rodney Buford",0.8
2001,"Rodney Rogers",4.7
2001,"Ron Harper",1.8
2001,"Ron Mercer",1.8
2001,"Roshown McLeod",0.4
2001,"Ruben Garces",0
2001,"Ruben Patterson",5.5
2001,"Ruben Wolkowyski",-0.1
2001,"Ryan Bowen",1.7
2001,"Sam Cassell",8.5
2001,"Sam Jacobson",0.2
2001,"Sam Mitchell",0.6
2001,"Sam Perkins",2
2001,"Samaki Walker",1.9
2001,"Scot Pollard",5.4
2001,"Scott Burrell",0.1
2001,"Scott Padgett",0.4
2001,"Scott Williams",3.4
2001,"Scottie Pippen*",5.1
2001,"Sean Colson",-0.1
2001,"Sean Elliott",3
2001,"Sean Rooks",2.3
2001,"Shammond Williams",2.9
2001,"Shandon Anderson",3.9
2001,"Shaquille O'Neal",14.9
2001,"Shareef Abdur-Rahim",8.5
2001,"Shawn Bradley",6.3
2001,"Shawn Kemp",0.9
2001,"Shawn Marion",11.7
2001,"Shawnelle Scott",0.2
2001,"Sherman Douglas",0.2
2001,"Soumaila Samake",0.1
2001,"Stacey Augmon",2.5
2001,"Stanislav Medvedenko",0.1
2001,"Stephen Jackson",0.9
2001,"Stephon Marbury",7.8
2001,"Steve Francis",12.2
2001,"Steve Goodrich",-0.1
2001,"Steve Kerr",1.5
2001,"Steve Nash",8.4
2001,"Steve Smith",8.2
2001,"Stromile Swift",1.9
2001,"Tariq Abdul-Wahad",-0.4
2001,"Terrance Roberson",-0.1
2001,"Terrell Brandon",8.5
2001,"Terry Davis",0.2
2001,"Terry Mills",-0.2
2001,"Terry Porter",5.4
2001,"Theo Ratliff",5.2
2001,"Tim Duncan",13.2
2001,"Tim Hardaway",6.4
2001,"Tim James",0.1
2001,"Tim Thomas",5.5
2001,"Todd Day",0.3
2001,"Todd Fuller",0
2001,"Todd MacCulloch",2.5
2001,"Tom Gugliotta",1.8
2001,"Tom Hammonds",-0.1
2001,"Toni Kukoc",4.7
2001,"Tony Battie",2.3
2001,"Tony Delk",4.6
2001,"Tony Massenburg",0.7
2001,"Tony Smith",-0.2
2001,"Tracy McGrady",12.2
2001,"Tracy Murray",0.6
2001,"Trajan Langdon",2
2001,"Travis Best",7.2
2001,"Travis Knight",-0.3
2001,"Troy Hudson",0.1
2001,"Tyrone Corbin",-0.3
2001,"Tyrone Hill",5.5
2001,"Tyrone Nesby",0.3
2001,"Tyronn Lue",0.4
2001,"Tyus Edney",0.5
2001,"Vernon Maxwell",0
2001,"Vin Baker",1.8
2001,"Vince Carter",12.9
2001,"Vinny Del Negro",1.6
2001,"Vitaly Potapenko",3.4
2001,"Vlade Divac",7.4
2001,"Vladimir Stepania",0.2
2001,"Vonteego Cummings",0.2
2001,"Voshon Lenard",3.5
2001,"Wally Szczerbiak",7.4
2001,"Walt Williams",3
2001,"Walter McCarty",0.7
2001,"Wang Zhizhi",0.1
2001,"Wesley Person",1.2
2001,"Will Perdue",0.3
2001,"William Avery",0
2001,"Zan Tabak",0.9
2001,"Zendon Hamilton",0
2001,"Zydrunas Ilgauskas",0.7
2002,"A.J. Guyton",0.1
2002,"Aaron McKie",3.9
2002,"Aaron Williams",5
2002,"Adonal Foyle",1.2
2002,"Adrian Griffin",3.5
2002,"Al Harrington",2.6
2002,"Alan Henderson",0.7
2002,"Allan Houston",4.7
2002,"Allen Iverson",6.9
2002,"Alonzo Mourning*",7.4
2002,"Alton Ford",0.8
2002,"Alvin Jones",0.1
2002,"Alvin Williams",5.2
2002,"Amal McCaskill",0
2002,"Andre Miller",10.3
2002,"Andrei Kirilenko",7.3
2002,"Andrew DeClercq",1
2002,"Anfernee Hardaway",2.9
2002,"Ansu Sesay",0.5
2002,"Antawn Jamison",6.4
2002,"Anthony Carter",0.2
2002,"Anthony Johnson",0.7
2002,"Anthony Mason",6.4
2002,"Anthony Peeler",3.8
2002,"Antoine Walker",6.7
2002,"Antonio Daniels",5.9
2002,"Antonio Davis",6.5
2002,"Antonio Harvey",0
2002,"Antonio McDyess",0.8
2002,"Antonis Fotsis",0.1
2002,"Art Long",1.4
2002,"Austin Croshere",2.6
2002,"Avery Johnson",3
2002,"Baron Davis",8.2
2002,"Ben Wallace",11.6
2002,"Bimbo Coles",0.4
2002,"Bo Outlaw",3.5
2002,"Bob Sura",4.1
2002,"Bobby Jackson",5.4
2002,"Bobby Simmons",0.7
2002,"Bonzi Wells",6
2002,"Brad Miller",8.3
2002,"Brandon Armstrong",-0.2
2002,"Brendan Haywood",3.1
2002,"Brent Barry",12.1
2002,"Brent Price",0
2002,"Brevin Knight",1.4
2002,"Brian Cardinal",0.2
2002,"Brian Grant",4.8
2002,"Brian Scalabrine",-0.1
2002,"Brian Shaw",1.2
2002,"Brian Skinner",1.9
2002,"Bruce Bowen",1.9
2002,"Bruno Sundov",0
2002,"Bryant Stith",0.7
2002,"Bryce Drew",1.7
2002,"Bryon Russell",2.3
2002,"Cal Bowdler",0.5
2002,"Calbert Cheaney",1.2
2002,"Calvin Booth",0.5
2002,"Carlos Arroyo",0.4
2002,"Carlos Rogers",0.5
2002,"Cedric Henderson",0
2002,"Charles Oakley",-0.5
2002,"Charles Smith",2
2002,"Charlie Bell",-0.2
2002,"Charlie Ward",1.9
2002,"Chauncey Billups",7.6
2002,"Cherokee Parks",0
2002,"Chris Andersen",0.3
2002,"Chris Childs",1.1
2002,"Chris Crawford",0.1
2002,"Chris Dudley",0.3
2002,"Chris Gatling",1.4
2002,"Chris Mihm",0.7
2002,"Chris Mills",1.9
2002,"Chris Webber",8.6
2002,"Chris Whitney",6.5
2002,"Christian Laettner",2.6
2002,"Chucky Atkins",5.1
2002,"Chucky Brown",0.1
2002,"Clarence Weatherspoon",3.5
2002,"Clifford Robinson",4.3
2002,"Corey Maggette",3.3
2002,"Corie Blount",3.1
2002,"Corliss Williamson",5.1
2002,"Courtney Alexander",2.2
2002,"Cuttino Mobley",5.7
2002,"Dale Davis",8.5
2002,"Dalibor Bagaric",-0.1
2002,"Damon Jones",1.9
2002,"Damon Stoudamire",6.6
2002,"Damone Brown",-0.1
2002,"Dan Langhi",0
2002,"Dan Majerle",2.1
2002,"Dana Barros",0.5
2002,"Daniel Santiago",0
2002,"Danny Ferry",2.3
2002,"Danny Fortson",4.5
2002,"Danny Manning",0.8
2002,"Darius Miles",3.4
2002,"Darrell Armstrong",7.6
2002,"Darrick Martin",-0.2
2002,"Darvin Ham",1.2
2002,"David Robinson*",10.1
2002,"David Wesley",2.6
2002,"Dean Garrett",-0.1
2002,"Dean Oliver",-0.1
2002,"Dee Brown",-0.3
2002,"Dell Curry",1.2
2002,"Derek Anderson",5.3
2002,"Derek Fisher",5.5
2002,"DerMarr Johnson",1.7
2002,"Derrick Coleman",5.9
2002,"Derrick Dial",0.1
2002,"Derrick McKey",1.6
2002,"DeSagana Diop",-0.3
2002,"DeShawn Stevenson",-0.2
2002,"Desmond Mason",4.7
2002,"Devean George",4.2
2002,"Dickey Simpkins",0
2002,"Dikembe Mutombo*",9.6
2002,"Dion Glover",0.9
2002,"Dirk Nowitzki",13.4
2002,"Don Reid",0.9
2002,"Donnell Harvey",1.8
2002,"Donny Marshall",0.2
2002,"Donyell Marshall",5
2002,"Doug Christie",8.6
2002,"Doug Overton",-0.2
2002,"Earl Boykins",1
2002,"Earl Watson",1.5
2002,"Eddie Gill",0.1
2002,"Eddie Griffin",2.4
2002,"Eddie House",0.9
2002,"Eddie Jones",10.5
2002,"Eddie Robinson",0.2
2002,"Eddy Curry",1.8
2002,"Eduardo Najera",4
2002,"Elden Campbell",7.6
2002,"Eldridge Recasner",0
2002,"Elliot Perry",-0.1
2002,"Elton Brand",13.6
2002,"Emanual Davis",-0.3
2002,"Eric Montross",0.2
2002,"Eric Piatkowski",4.5
2002,"Eric Snow",5.5
2002,"Eric Williams",2.2
2002,"Erick Barkley",0.2
2002,"Erick Dampier",0.3
2002,"Erick Strickland",3.8
2002,"Ernest Brown",-0.2
2002,"Ervin Johnson",2.3
2002,"Etan Thomas",1.6
2002,"Evan Eschmeyer",0.5
2002,"Felipe Lopez",0.3
2002,"Felton Spencer",-0.1
2002,"Fred Hoiberg",2.7
2002,"Gary Payton*",12.6
2002,"Gary Trent",3
2002,"George Lynch",0.7
2002,"George McCloud",0.1
2002,"Gerald Wallace",0.6
2002,"Gilbert Arenas",2.7
2002,"Glen Rice",0
2002,"Glenn Robinson",4.7
2002,"Grant Hill",1.2
2002,"Grant Long",0.2
2002,"Greg Anthony",1.1
2002,"Greg Buckner",2.3
2002,"Greg Foster",0
2002,"Greg Ostertag",2.1
2002,"Hakeem Olajuwon*",2.1
2002,"Hanno Mottola",0.5
2002,"Harold Jamison",0.5
2002,"Hedo Turkoglu",5.2
2002,"Horace Grant",5.6
2002,"Howard Eisley",-0.3
2002,"Hubert Davis",1.7
2002,"Ira Bowman",0.1
2002,"Ira Newble",2.3
2002,"Isaac Austin",0
2002,"Isaac Fontaine",-0.2
2002,"Isaiah Rider",0.2
2002,"Jabari Smith",0.5
2002,"Jacque Vaughn",3.5
2002,"Jahidi White",3.3
2002,"Jake Tsakalidis",2.8
2002,"Jake Voskuhl",2.7
2002,"Jalen Rose",5.7
2002,"Jamaal Magloire",5.7
2002,"Jamaal Tinsley",1.7
2002,"Jamal Crawford",0.6
2002,"Jamal Mashburn",3.4
2002,"James Posey",2.7
2002,"Jamison Brewer",0
2002,"Jaren Jackson",0
2002,"Jarron Collins",3.3
2002,"Jason Caffey",0.3
2002,"Jason Collier",0.4
2002,"Jason Collins",3
2002,"Jason Hart",0.3
2002,"Jason Kidd",8.9
2002,"Jason Richardson",2.9
2002,"Jason Terry",8.6
2002,"Jason Williams",0.9
2002,"Jeff Foster",4.2
2002,"Jeff McInnis",5.1
2002,"Jeff Trepagnier",-0.2
2002,"Jelani McCoy",0.1
2002,"Jermaine Jackson",0.6
2002,"Jermaine O'Neal",6.4
2002,"Jerome James",0.9
2002,"Jerome Moiso",-0.1
2002,"Jerome Williams",5
2002,"Jerry Stackhouse",5.8
2002,"Jeryl Sasser",-0.1
2002,"Jim Jackson",2.8
2002,"Joe Crispin",0.4
2002,"Joe Johnson",3
2002,"Joe Smith",6.1
2002,"Joel Przybilla",1.9
2002,"John Amaechi",-0.7
2002,"John Crotty",2.2
2002,"John Starks",-0.1
2002,"John Stockton*",10.7
2002,"John Wallace",0.7
2002,"Johnny Newman",0.9
2002,"Jon Barry",7.5
2002,"Jonathan Bender",2
2002,"Joseph Forte",-0.1
2002,"Jud Buechler",0.8
2002,"Jumaine Jones",3.3
2002,"Juwan Howard",4.9
2002,"Karl Malone*",9.8
2002,"Kedrick Brown",0.4
2002,"Keith Van Horn",6.3
2002,"Kelvin Cato",5.3
2002,"Kendall Gill",0.7
2002,"Kenny Anderson",5.2
2002,"Kenny Satterfield",-0.2
2002,"Kenny Thomas",4.4
2002,"Kenyon Martin",4.9
2002,"Keon Clark",5.3
2002,"Kerry Kittles",7.7
2002,"Kevin Garnett",12.8
2002,"Kevin Ollie",2.4
2002,"Kevin Willis",1.7
2002,"Keyon Dooling",0
2002,"Kirk Haston",-0.2
2002,"Kobe Bryant",12.7
2002,"Kurt Thomas",6.5
2002,"Kwame Brown",0.8
2002,"Lamar Odom",0.7
2002,"Lamond Murray",4.1
2002,"LaPhonso Ellis",2.2
2002,"Larry Hughes",2.4
2002,"Larry Robinson",0
2002,"Latrell Sprewell",2.8
2002,"Lavor Postell",-0.1
2002,"Lawrence Funderburke",1.6
2002,"Lee Nailon",3.5
2002,"Leon Smith",0.2
2002,"Lindsey Hunter",2
2002,"Loren Woods",0.5
2002,"Lorenzen Wright",1.4
2002,"Lucious Harris",5.1
2002,"Malik Allen",0.5
2002,"Malik Rose",4.4
2002,"Mamadou N'Diaye",0.3
2002,"Marc Jackson",0.6
2002,"Marcus Camby",2.1
2002,"Marcus Fizer",1.1
2002,"Mark Blount",0.7
2002,"Mark Bryant",0.6
2002,"Mark Jackson",6
2002,"Mark Madsen",1.9
2002,"Mark Pope",0.1
2002,"Mark Strickland",0.5
2002,"Mateen Cleaves",-0.3
2002,"Matt Bullard",0.1
2002,"Matt Geiger",-0.1
2002,"Matt Harpring",6.1
2002,"Maurice Evans",0.1
2002,"Mengke Bateer",0.1
2002,"Metta World Peace",2.7
2002,"Michael Bradley",0.1
2002,"Michael Curry",2.3
2002,"Michael Dickerson",-0.1
2002,"Michael Doleac",0.3
2002,"Michael Finley",6.3
2002,"Michael Jordan*",3.3
2002,"Michael Olowokandi",1.6
2002,"Michael Redd",4.6
2002,"Michael Ruffin",0
2002,"Michael Stewart",0.1
2002,"Mike Bibby",6.3
2002,"Mike James",0
2002,"Mike Miller",4.5
2002,"Mike Penberthy",0.1
2002,"Mikki Moore",0.6
2002,"Milt Palacio",0.8
2002,"Mitch Richmond*",0.9
2002,"Mitchell Butler",0.1
2002,"Monty Williams",2.9
2002,"Moochie Norris",1.8
2002,"Mookie Blaylock",-0.1
2002,"Morris Peterson",4.9
2002,"Nazr Mohammed",3.3
2002,"Nick Anderson",-0.4
2002,"Nick Van Exel",4.4
2002,"Norm Richardson",0
2002,"Obinna Ekezie",0.2
2002,"Olumide Oyedeji",0.4
2002,"Oscar Torres",0.9
2002,"Othella Harrington",3
2002,"P.J. Brown",8.2
2002,"Pat Garrity",5.1
2002,"Patrick Ewing*",1.4
2002,"Pau Gasol",7.6
2002,"Paul Pierce",12.9
2002,"Peja Stojakovic",9.9
2002,"Popeye Jones",4.3
2002,"Predrag Drobnjak",1.6
2002,"Primoz Brezec",0.3
2002,"Quentin Richardson",5.6
2002,"Quincy Lewis",0.1
2002,"Raef LaFrentz",6.4
2002,"Rafer Alston",0.7
2002,"Raja Bell",1.1
2002,"Randy Brown",0
2002,"Randy Livingston",0.2
2002,"Rashard Lewis",8.6
2002,"Rasheed Wallace",9.7
2002,"Rasho Nesterovic",4.1
2002,"Ratko Varda",0
2002,"Ray Allen",8.9
2002,"Reggie Miller*",9.5
2002,"Reggie Slater",0.1
2002,"Richard Hamilton",4
2002,"Richard Jefferson",4.7
2002,"Rick Brunson",0.7
2002,"Rick Fox",4.3
2002,"Ricky Davis",2.8
2002,"Robert Horry",6.9
2002,"Robert Pack",0.1
2002,"Robert Traylor",1.2
2002,"Rod Strickland",4.9
2002,"Rodney Buford",0.8
2002,"Rodney Rogers",5.4
2002,"Rodney White",-0.2
2002,"Ron Mercer",-1.1
2002,"Ruben Boumtje-Boumtje",0.2
2002,"Ruben Patterson",5.6
2002,"Rusty LaRue",0.3
2002,"Ryan Bowen",3.1
2002,"Sam Cassell",8.6
2002,"Sam Mack",-0.1
2002,"Sam Mitchell",0.9
2002,"Samaki Walker",5.3
2002,"Samuel Dalembert",0.3
2002,"Scot Pollard",6.8
2002,"Scott Padgett",3.5
2002,"Scott Williams",0.4
2002,"Scottie Pippen*",3.7
2002,"Sean Marks",0.3
2002,"Sean Rooks",0.6
2002,"Shammond Williams",1.2
2002,"Shandon Anderson",0.4
2002,"Shane Battier",4.8
2002,"Shaquille O'Neal",13.2
2002,"Shareef Abdur-Rahim",7.2
2002,"Shawn Bradley",2.3
2002,"Shawn Kemp",1.9
2002,"Shawn Marion",9.8
2002,"Shawnelle Scott",0.4
2002,"Speedy Claxton",2.8
2002,"Stacey Augmon",2.3
2002,"Stanislav Medvedenko",1.8
2002,"Stephen Jackson",-0.1
2002,"Stephon Marbury",7.1
2002,"Steve Francis",4.4
2002,"Steve Goodrich",-0.1
2002,"Steve Kerr",1.8
2002,"Steve Nash",9.9
2002,"Steve Smith",6.4
2002,"Steven Hunter",1
2002,"Stromile Swift",3.7
2002,"Tang Hamilton",0.2
2002,"Tariq Abdul-Wahad",0
2002,"Terence Morris",0.2
