time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2017-04-13T00:34:09.290Z,5.7896,127.2236,17.66,4.4,mb,,131,2.07,0.57,us,us10008j9n,2017-07-05T18:09:58.040Z,"131km ESE of Pondaguitan, Philippines",earthquake,6.8,6,0.138,15,reviewed,us,us
2017-04-13T00:08:09.030Z,5.894,127.2707,10,4.6,mb,,118,2.046,0.41,us,us10008h48,2017-07-05T18:09:58.040Z,"131km ESE of Pondaguitan, Philippines",earthquake,8.8,1.9,0.1,30,reviewed,us,us
2017-04-12T23:58:41.880Z,7.8334,126.8217,70.18,4.3,mb,,128,1.447,0.68,us,us10008j0j,2017-07-05T18:09:57.040Z,"33km ENE of Kinablangan, Philippines",earthquake,12.3,8.7,0.129,17,reviewed,us,us
2017-04-12T23:56:49.960Z,5.7697,127.4824,10,4.3,mb,,141,2.29,0.52,us,us10008j0i,2017-07-05T18:09:57.040Z,"158km ESE of Pondaguitan, Philippines",earthquake,11.8,1.9,0.177,9,reviewed,us,us
2017-04-12T20:01:05.640Z,7.7228,124.8623,10,5.5,mww,,34,0.962,1.03,us,us10008h1u,2017-07-05T18:09:57.040Z,"9km S of Adtugan, Philippines",earthquake,6.5,1.7,0.073,18,reviewed,us,us
2017-04-12T19:02:05.940Z,5.6328,126.1077,118.29,4.3,mb,,141,1.521,1.02,us,us10008h0l,2017-07-05T18:09:57.040Z,"60km ESE of Caburan, Philippines",earthquake,9.8,8.6,0.101,28,reviewed,us,us
2017-04-12T18:32:41.300Z,5.8317,127.4979,10,4.4,mb,,102,2.269,0.56,us,us10008h0d,2017-07-05T18:09:57.040Z,"157km ESE of Pondaguitan, Philippines",earthquake,9,1.9,0.102,28,reviewed,us,us
2017-04-12T09:44:41.040Z,0.2873,126.138,55.26,4.6,mb,,49,1.319,0.79,us,us10008gvx,2017-07-05T18:09:57.040Z,"147km WSW of Kota Ternate, Indonesia",earthquake,4.3,8.3,0.1,30,reviewed,us,us
2017-04-12T08:04:04.710Z,5.813,127.416,10,4.8,mb,,136,2.211,1.64,us,us10008gvm,2017-07-05T18:09:57.040Z,"149km ESE of Pondaguitan, Philippines",earthquake,7.7,1.9,0.073,58,reviewed,us,us
2017-04-12T07:50:19.260Z,5.4508,127.299,10,4.4,mb,,184,2.347,1.06,us,us10008j00,2017-07-05T18:09:57.040Z,"159km SE of Pondaguitan, Philippines",earthquake,10.1,2,0.155,12,reviewed,us,us
2017-04-12T05:01:58.250Z,7.6836,124.9246,15.73,4.7,mb,,87,0.89,0.69,us,us10008gv0,2017-07-05T18:09:57.040Z,"8km W of Don Carlos, Philippines",earthquake,6.3,4.9,0.071,60,reviewed,us,us
2017-04-12T03:27:33.270Z,5.7328,127.149,10,4.6,mb,,81,2.049,0.97,us,us10008gur,2017-07-05T18:09:57.040Z,"128km ESE of Pondaguitan, Philippines",earthquake,8.7,1.9,0.09,37,reviewed,us,us
2017-04-12T02:36:47.240Z,5.3576,127.5107,10,4.6,mb,,132,2.565,0.64,us,us10008gul,2017-07-05T18:09:57.040Z,"184km SE of Pondaguitan, Philippines",earthquake,9,1.9,0.086,40,reviewed,us,us
2017-04-12T00:42:44.730Z,4.9602,125.8616,87.42,4.3,mb,,137,2.114,0.85,us,us10008izx,2017-07-05T18:09:57.040Z,"65km SE of Sarangani, Philippines",earthquake,9.8,9.2,0.147,13,reviewed,us,us
2017-04-11T23:09:35.770Z,1.8892,127.5543,123.19,4,mb,,168,5.598,0.63,us,us10008ip4,2017-07-05T18:09:57.040Z,"53km WNW of Tobelo, Indonesia",earthquake,9.2,11.8,0.164,10,reviewed,us,us
2017-04-11T22:11:15.970Z,7.5002,124.644,10,4.2,mb,,90,1.021,0.93,us,us10008iny,2017-07-05T18:09:57.040Z,"8km W of Banisilan, Philippines",earthquake,4.7,1.9,0.186,8,reviewed,us,us
2017-04-11T21:51:52.520Z,7.5122,124.8536,10,4.6,mb,,97,0.843,0.97,us,us10008inx,2017-07-05T18:09:57.040Z,"10km WNW of Damulog, Philippines",earthquake,7,1.9,0.105,27,reviewed,us,us
2017-04-11T21:21:00.860Z,7.6766,124.8119,8.28,5.8,mww,,22,0.97,0.61,us,us10008gsq,2017-07-05T18:09:56.040Z,"8km N of Osias, Philippines",earthquake,5.8,3,0.066,22,reviewed,us,us
2017-04-11T21:06:17.500Z,5.8687,127.399,10,4.6,mb,,118,2.166,0.82,us,us10008gsl,2017-07-05T18:09:56.040Z,"145km ESE of Pondaguitan, Philippines",earthquake,7.7,1.9,0.087,39,reviewed,us,us
2017-04-11T21:00:19.820Z,5.8848,127.3223,10,4.5,mb,,118,2.094,0.63,us,us10008inv,2017-07-05T18:09:56.040Z,"137km ESE of Pondaguitan, Philippines",earthquake,8.2,1.9,0.096,32,reviewed,us,us
2017-04-11T20:13:10.680Z,3.6522,126.8464,47.1,4.6,mb,,52,2.908,0.94,us,us10008gs6,2017-07-05T18:09:56.040Z,"247km SE of Sarangani, Philippines",earthquake,8,7.5,0.071,59,reviewed,us,us
2017-04-11T18:08:55.360Z,5.7491,127.2785,10,5.1,mb,,78,2.138,0.61,us,us10008gq8,2017-07-05T18:09:56.040Z,"139km ESE of Pondaguitan, Philippines",earthquake,7.5,1.8,0.049,134,reviewed,us,us
2017-04-11T17:41:19.150Z,5.742,127.3149,9,5.2,mww,,29,2.171,0.87,us,us10008gpc,2017-07-05T18:09:56.040Z,"143km ESE of Pondaguitan, Philippines",earthquake,5.8,1.7,0.075,17,reviewed,us,us
2017-04-11T16:08:08.400Z,5.6698,127.008,10,4.3,mb,,130,4.878,0.3,us,us10008ip1,2017-07-05T18:09:56.040Z,"119km SE of Pondaguitan, Philippines",earthquake,19.1,1.9,0.201,7,reviewed,us,us
2017-04-11T15:55:50.120Z,5.7712,127.3452,24.94,5,mb,,75,2.178,0.76,us,us10008gmw,2017-07-05T18:09:56.040Z,"144km ESE of Pondaguitan, Philippines",earthquake,7.8,5.4,0.054,109,reviewed,us,us
2017-04-11T14:53:50.650Z,5.8298,127.3038,10,4.5,mb,,134,2.11,0.82,us,us10008inm,2017-07-05T18:09:56.040Z,"137km ESE of Pondaguitan, Philippines",earthquake,13.3,1.9,0.127,18,reviewed,us,us
2017-04-11T14:52:30.090Z,5.6034,126.9112,10,4.6,mb,,133,7.788,1.46,us,us10008inu,2017-07-05T18:09:56.040Z,"116km SE of Pondaguitan, Philippines",earthquake,13.8,1.9,0.273,4,reviewed,us,us
2017-04-11T14:50:34.230Z,5.6871,127.2436,10,4.3,mb,,288,56.265,0.44,us,us10008ip2,2017-07-05T18:09:56.040Z,"139km ESE of Pondaguitan, Philippines",earthquake,29.3,2,0.189,8,reviewed,us,us
2017-04-11T14:47:03.790Z,5.7844,127.2916,10,5,mb,,84,2.127,0.91,us,us10008ink,2017-07-05T18:09:56.040Z,"138km ESE of Pondaguitan, Philippines",earthquake,10.1,1.9,0.075,57,reviewed,us,us
2017-04-11T14:42:16.530Z,5.7068,127.0949,12,5.7,mww,,63,2.025,0.74,us,us10008gkz,2017-07-05T18:09:56.040Z,"124km SE of Pondaguitan, Philippines",earthquake,8.2,1.7,0.066,22,reviewed,us,us
2017-04-11T14:42:03.870Z,5.6395,127.359,10,4.5,mb,,96,17.511,0.43,us,us10008int,2017-07-05T18:09:56.040Z,"153km ESE of Pondaguitan, Philippines",earthquake,10.8,1.9,0.118,24,reviewed,us,us
2017-04-11T13:14:58.620Z,5.8285,127.4363,10,4.5,mb,,136,2.219,0.7,us,us10008inj,2017-07-05T18:09:56.040Z,"151km ESE of Pondaguitan, Philippines",earthquake,7.8,1.5,0.098,31,reviewed,us,us
2017-04-11T13:14:44.500Z,-1.7077,127.5708,35,4.1,mb,,146,13.931,0.8,us,us10008inz,2017-07-05T18:09:56.040Z,"40km SSW of Laiwui, Indonesia",earthquake,12.7,2,0.175,9,reviewed,us,us
2017-04-11T11:56:53.920Z,5.7548,127.4513,10,4.3,mb,,148,2.273,0.82,us,us10008ip0,2017-07-05T18:09:56.040Z,"156km ESE of Pondaguitan, Philippines",earthquake,5,1.9,0.142,14,reviewed,us,us
2017-04-11T11:22:40.820Z,5.6627,127.2932,10,5.3,mww,,29,4.858,1.06,us,us10008gj9,2017-07-05T18:09:56.040Z,"145km ESE of Pondaguitan, Philippines",earthquake,7.5,1.7,0.075,17,reviewed,us,us
2017-04-11T11:05:30.550Z,5.6212,127.4262,10,4.4,mb,,129,2.332,0.75,us,us10008inh,2017-07-05T18:09:56.040Z,"160km ESE of Pondaguitan, Philippines",earthquake,9.1,1.9,0.13,17,reviewed,us,us
2017-04-11T10:42:24.610Z,5.649,126.8929,49.06,4.5,mb,,82,1.922,0.9,us,us10008giz,2017-07-05T18:09:56.040Z,"111km SE of Pondaguitan, Philippines",earthquake,4.4,7.7,0.064,72,reviewed,us,us
2017-04-11T07:39:49.130Z,5.7974,127.4418,10,4.4,mb,,137,2.241,1.14,us,us10008ing,2017-07-05T18:09:56.040Z,"153km ESE of Pondaguitan, Philippines",earthquake,7.6,1.9,0.169,10,reviewed,us,us
2017-04-11T02:50:38.970Z,5.6626,127.319,10,5,mww,,111,2.223,0.67,us,us10008gfd,2017-07-05T18:09:56.040Z,"148km ESE of Pondaguitan, Philippines",earthquake,5.6,1.8,0.103,9,reviewed,us,us
2017-04-11T02:44:26.660Z,5.7639,127.3001,10,5,mb,,114,2.146,0.96,us,us10008gfg,2017-07-05T18:09:55.040Z,"140km ESE of Pondaguitan, Philippines",earthquake,5.3,1.8,0.056,102,reviewed,us,us
2017-04-10T21:30:52.710Z,5.5722,127.4624,10,4.5,mb,,134,2.391,0.96,us,us10008im8,2017-07-05T18:09:55.040Z,"166km ESE of Pondaguitan, Philippines",earthquake,9.7,1.9,0.118,21,reviewed,us,us
2017-04-10T19:16:27.410Z,6.2887,125.5589,103.88,4.3,mb,,130,0.776,0.82,us,us10008gar,2017-07-05T18:09:55.040Z,"3km WSW of Kinangan, Philippines",earthquake,10.3,8.6,0.137,15,reviewed,us,us
2017-04-10T16:06:33.320Z,5.1372,127.9849,10,4.3,mb,,192,3.067,0.44,us,us10008im1,2017-07-05T18:09:55.040Z,"241km SE of Pondaguitan, Philippines",earthquake,12.5,2,0.216,6,reviewed,us,us
2017-04-10T14:34:30.240Z,-3.495,127.2236,91.18,4.4,mb,,82,4.24,0.54,us,us10008ily,2017-07-05T18:09:55.040Z,"29km SSE of Namlea, Indonesia",earthquake,7.3,7.9,0.112,23,reviewed,us,us
2017-04-10T14:31:30.690Z,5.7388,127.2427,10,4.5,mb,,137,2.117,0.97,us,us10008g8l,2017-07-05T18:09:55.040Z,"136km ESE of Pondaguitan, Philippines",earthquake,9.3,1.9,0.124,19,reviewed,us,us
2017-04-10T14:26:08.740Z,5.3951,127.319,10,4.6,mb,,228,2.399,0.72,us,us10008ilt,2017-07-05T18:09:55.040Z,"165km SE of Pondaguitan, Philippines",earthquake,13,2,0.182,9,reviewed,us,us
2017-04-10T14:16:54.820Z,5.645,127.2963,10,4.6,mb,,118,2.217,1.36,us,us10008g8c,2017-07-05T18:09:55.040Z,"146km ESE of Pondaguitan, Philippines",earthquake,8.7,1.9,0.09,37,reviewed,us,us
2017-04-10T13:50:17.930Z,5.96,126.0847,119.68,4.5,mb,,134,1.211,0.6,us,us10008ils,2017-07-05T18:09:55.040Z,"44km ESE of Lamitan, Philippines",earthquake,16.1,10.1,0.118,21,reviewed,us,us
2017-04-10T12:05:47.810Z,-9.6374,111.7197,42.54,4.3,mb,,155,2.082,0.66,us,us10008ilp,2017-07-05T18:09:55.040Z,"150km S of Ngulung Wetan, Indonesia",earthquake,11.9,10.2,0.147,13,reviewed,us,us
2017-04-10T11:22:35.210Z,5.7939,127.1085,10,4.6,mb,,128,1.979,0.63,us,us10008ilm,2017-07-05T18:09:55.040Z,"120km ESE of Pondaguitan, Philippines",earthquake,8.8,1.9,0.122,20,reviewed,us,us
2017-04-10T11:08:11.850Z,5.7168,127.2475,10,5.1,mww,,75,2.134,0.87,us,us10008g7n,2017-07-05T18:09:55.040Z,"138km ESE of Pondaguitan, Philippines",earthquake,7.5,1.8,0.098,10,reviewed,us,us
2017-04-10T10:38:47.900Z,5.6754,127.2013,13,5.8,mww,,25,2.125,0.95,us,us10008g7h,2017-07-05T18:09:55.040Z,"136km SE of Pondaguitan, Philippines",earthquake,7.3,1.7,0.059,28,reviewed,us,us
2017-04-09T23:22:45.670Z,-9.5742,111.7819,40.91,4.9,mb,,59,2.067,0.95,us,us10008g46,2017-07-05T18:09:54.040Z,"145km SSE of Ngulung Wetan, Indonesia",earthquake,7.9,5.9,0.061,86,reviewed,us,us
2017-04-09T07:37:34.470Z,5.7273,127.1859,10,4.4,mb,,140,2.08,0.38,us,us10008hab,2017-07-05T18:09:53.040Z,"131km ESE of Pondaguitan, Philippines",earthquake,6.9,1.9,0.123,20,reviewed,us,us
2017-04-09T05:50:39.130Z,5.5806,127.4884,10,4.5,mb,,118,2.406,0.5,us,us10008ha5,2017-07-05T18:09:53.040Z,"168km ESE of Pondaguitan, Philippines",earthquake,8.8,1.9,0.113,23,reviewed,us,us
2017-04-08T22:01:24.450Z,-8.5922,118.3213,132.2,4.2,mb,,76,3.828,0.92,us,us10008h9m,2017-06-23T07:26:36.040Z,"5km SE of Npongge, Indonesia",earthquake,5.1,8.3,0.124,18,reviewed,us,us
2017-04-08T11:08:03.910Z,-9.3571,114.4122,83.9,4.3,mb,,94,0.917,1.13,us,us10008h9a,2017-06-23T07:26:36.040Z,"89km S of Kendalrejo, Indonesia",earthquake,7.1,7.1,0.148,13,reviewed,us,us
2017-04-08T10:16:01.620Z,5.4531,126.4987,136.05,4.8,mb,,76,1.848,0.94,us,us10008ftg,2017-06-23T07:26:36.040Z,"106km SSE of Pondaguitan, Philippines",earthquake,7.3,4.1,0.049,127,reviewed,us,us
2017-04-08T08:17:15.140Z,-8.1218,112.6216,61.71,3.9,mb,,102,1.553,1.16,us,us10008g3n,2017-06-23T07:26:36.040Z,"0km ESE of Bureng, Indonesia",earthquake,9.5,11.7,0.195,7,reviewed,us,us
2017-04-07T18:45:25.380Z,0.3078,122.0982,189.58,4.4,mb,,83,1.5,0.78,us,us10008fni,2017-06-23T07:26:35.040Z,"36km SW of Tilamuta, Indonesia",earthquake,5,6.4,0.094,35,reviewed,us,us
2017-04-07T18:25:31.010Z,-9.1344,115.5351,95.69,4.3,mb,,46,1.517,1.14,us,us10008h7i,2017-06-23T07:26:35.040Z,"51km SE of Bualu, Indonesia",earthquake,7.3,5.8,0.122,19,reviewed,us,us
2017-04-07T08:36:13.350Z,-4.4846,125.3248,478.27,4.5,mb,,49,4.265,0.8,us,us10008ff7,2017-06-23T07:26:34.040Z,"153km WSW of Leksula, Indonesia",earthquake,5.3,7.2,0.075,52,reviewed,us,us
2017-04-06T10:44:44.770Z,0.5726,126.358,51.14,4.1,mb,,110,1.027,0.6,us,us10008gxb,2017-06-23T07:26:33.040Z,"114km WSW of Kota Ternate, Indonesia",earthquake,8.6,10.4,0.144,13,reviewed,us,us
2017-04-05T20:07:14.780Z,0.4803,123.6788,246.42,4.5,mb,,71,1.763,0.71,us,us10008gmu,2017-06-23T07:26:33.040Z,"35km WNW of Molibagu, Indonesia",earthquake,7.5,8.1,0.109,25,reviewed,us,us
2017-04-05T08:20:49.320Z,-5.6834,106.962,169.66,4,mb,,155,3.714,0.26,us,us10008gm9,2017-06-23T07:26:32.040Z,"58km NE of Teluknaga, Indonesia",earthquake,15.6,6.4,0.156,11,reviewed,us,us
2017-04-04T10:04:43.600Z,4.6048,123.3775,558.25,4.2,mb,,161,4.331,0.6,us,us10008gi0,2017-06-23T07:26:29.040Z,"199km SSW of Palimbang, Philippines",earthquake,11.2,9.9,0.112,22,reviewed,us,us
2017-04-04T00:26:18.420Z,5.2509,126.8627,92.59,4.3,mb,,138,2.212,0.75,us,us10008ghu,2017-06-23T07:26:29.040Z,"144km SSE of Pondaguitan, Philippines",earthquake,12.9,9.8,0.116,21,reviewed,us,us
2017-04-03T19:55:16.800Z,-6.3515,103.6676,36.33,4.5,mb,,194,2.101,0.78,us,us10008e53,2017-06-23T07:26:28.040Z,"119km SSW of Biha, Indonesia",earthquake,10.3,4,0.094,33,reviewed,us,us
2017-04-03T12:11:20.830Z,3.2787,122.6251,545.23,4.2,mb,,95,2.833,0.62,us,us10008fiw,2017-06-23T07:26:28.040Z,"269km NNE of Kali, Indonesia",earthquake,14,9.1,0.121,19,reviewed,us,us
2017-04-03T08:56:51.700Z,6.4285,123.2686,621.7,4.2,mb,,76,4.906,0.51,us,us10008fiq,2017-06-23T07:26:28.040Z,"85km W of Bantogon, Philippines",earthquake,15.5,5.8,0.136,15,reviewed,us,us
2017-04-03T05:32:47.930Z,0.4789,126.7437,10,4.5,mb,,57,0.687,0.39,us,us10008e0z,2017-06-23T07:26:27.040Z,"77km WSW of Kota Ternate, Indonesia",earthquake,6.8,1.9,0.103,28,reviewed,us,us
2017-04-03T02:07:53.730Z,5.5249,127.062,10,4.5,mb,,130,2.128,0.64,us,us10008fih,2017-06-23T07:26:27.040Z,"134km SE of Pondaguitan, Philippines",earthquake,9.7,1.9,0.121,20,reviewed,us,us
2017-04-02T13:55:14.680Z,-3.0394,101.5421,57.16,5.3,mb,,26,1.926,0.95,us,us10008dy5,2017-06-23T07:26:27.040Z,"107km S of Sungaipenuh, Indonesia",earthquake,7,4.5,0.045,163,reviewed,us,us
2017-04-02T12:59:20.320Z,0.4105,99.7847,140.91,4,mb,,99,1.257,1.16,us,us10008fhs,2017-06-23T07:26:27.040Z,"68km NW of Bonjol, Indonesia",earthquake,9.5,10.5,0.211,6,reviewed,us,us
2017-04-02T03:38:25.290Z,5.3389,124.0024,500,4.1,mb,,111,5.288,0.75,us,us10008fhi,2017-06-23T07:26:26.040Z,"94km SW of Maitum, Philippines",earthquake,13.7,9,0.123,18,reviewed,us,us
2017-04-01T13:33:55.790Z,6.811,125.7883,124.69,4.3,mb,,141,0.33,0.95,us,us10008dt8,2017-06-16T23:08:06.040Z,"12km S of San Remigio, Philippines",earthquake,13.2,7,0.148,13,reviewed,us,us
2017-04-01T02:05:33.040Z,-9.1572,123.9163,125.81,4.4,mb,,118,0.687,0.71,us,us10008dqq,2017-06-16T23:08:06.040Z,"51km NNE of Naisano Dua, Indonesia",earthquake,10.4,9.2,0.143,14,reviewed,us,us
2017-03-31T18:28:50.610Z,-4.5728,125.8261,431.99,4.1,mb,,67,4.648,0.7,us,us10008f8b,2017-06-16T23:08:05.040Z,"116km SW of Leksula, Indonesia",earthquake,13.1,17.7,0.198,7,reviewed,us,us
2017-03-31T18:13:11.260Z,6.1185,126.2718,128.02,4.5,mb,,86,1.168,0.8,us,us10008f8a,2017-06-16T23:08:05.040Z,"28km SSE of Pondaguitan, Philippines",earthquake,5.7,7.8,0.127,18,reviewed,us,us
2017-03-31T16:58:11.140Z,4.4635,125.0417,108.18,4,mb,,124,2.643,0.99,us,us10008f86,2017-06-16T23:08:05.040Z,"113km SSW of Sarangani, Philippines",earthquake,10.3,14.7,0.164,10,reviewed,us,us
2017-03-31T11:21:01.040Z,0.3086,120.5802,94,5.5,mww,,17,0.822,1.1,us,us10008dhp,2017-06-16T23:08:05.040Z,"52km S of Tinabogan, Indonesia",earthquake,6.4,1.8,0.05,38,reviewed,us,us
2017-03-31T06:00:56.480Z,1.8312,127.4227,136.55,4.1,mb,,129,1.053,0.89,us,us10008f7v,2017-06-16T23:08:04.040Z,"66km W of Tobelo, Indonesia",earthquake,11.5,3.9,0.135,15,reviewed,us,us
2017-03-31T03:49:15.990Z,-4.4069,102.1101,44.58,4.8,mb,,99,0.844,0.76,us,us10008dfl,2017-06-16T23:08:04.040Z,"69km SSW of Bengkulu, Indonesia",earthquake,6.7,6.1,0.077,52,reviewed,us,us
2017-03-30T23:54:57.810Z,3.6093,126.7639,10,4.2,mb,,101,6.471,0.86,us,us10008en3,2017-06-16T23:08:04.040Z,"245km SE of Sarangani, Philippines",earthquake,5,1.9,0.125,18,reviewed,us,us
2017-03-30T08:51:08.850Z,-4.3584,102.3654,57.83,5,mb,,91,0.588,0.63,us,us10008d92,2017-06-16T23:08:03.040Z,"62km S of Bengkulu, Indonesia",earthquake,7,6,0.082,47,reviewed,us,us
2017-03-29T12:24:52.180Z,-6.1311,127.9772,388.84,4.2,mb,,65,3.775,0.37,us,us20008vl2,2017-06-16T23:08:01.040Z,"266km S of Amahusu, Indonesia",earthquake,8,11.9,0.166,10,reviewed,us,us
2017-03-29T08:54:57.210Z,-2.1247,128.0422,10,4.9,mb,,39,2.955,1.44,us,us20008vk9,2017-06-16T23:08:01.040Z,"93km NNW of Taniwel, Indonesia",earthquake,6.7,1.2,0.101,81,reviewed,us,us
2017-03-29T08:20:12.110Z,0.0513,123.3717,137.95,5,mb,,32,1.24,0.97,us,us20008vk1,2017-06-16T23:08:01.040Z,"40km SSE of Bilungala, Indonesia",earthquake,7.3,4.8,0.045,157,reviewed,us,us
2017-03-29T03:30:26.400Z,2.7872,125.9815,111.88,5.2,mww,,30,2.434,0.75,us,us20008vh5,2017-06-16T23:08:01.040Z,"172km NNE of Bitung, Indonesia",earthquake,6.7,4.5,0.089,12,reviewed,us,us
2017-03-28T20:13:42.090Z,1.7286,127.1925,93.99,4.3,mb,,154,0.966,0.68,us,us10008eb9,2017-06-16T23:08:00.040Z,"90km W of Tobelo, Indonesia",earthquake,8.3,7.5,0.142,14,reviewed,us,us
2017-03-28T12:39:48.310Z,1.1437,121.4417,511.38,4,mb,,74,0.66,0.72,us,us10008eay,2017-06-16T23:08:00.040Z,"2km SE of Kali, Indonesia",earthquake,12.9,9.9,0.099,27,reviewed,us,us
2017-03-28T10:08:17.380Z,8.1478,126.0977,10,4.6,mb,,56,1.188,0.67,us,us20008v8g,2017-06-16T23:08:00.040Z,"9km ENE of Libertad, Philippines",earthquake,7.1,1.9,0.067,67,reviewed,us,us
2017-03-28T08:35:01.350Z,4.9856,126.9469,57.54,4.4,mb,,112,2.477,1.03,us,us10008eav,2017-06-16T23:08:00.040Z,"170km ESE of Sarangani, Philippines",earthquake,10,8.6,0.12,20,reviewed,us,us
2017-03-28T07:07:43.930Z,4.8682,126.8312,69.73,4.7,mb,,119,2.516,1.12,us,us20008v7j,2017-06-16T23:08:00.040Z,"162km ESE of Sarangani, Philippines",earthquake,10,8.8,0.106,27,reviewed,us,us
2017-03-27T13:15:26.600Z,0.6114,98.4164,52.48,5.1,mb,,67,1.086,0.56,us,us20008v07,2017-06-16T23:07:59.040Z,"126km SW of Padangsidempuan, Indonesia",earthquake,6.3,6,0.061,86,reviewed,us,us
2017-03-27T12:12:34.740Z,6.1143,125.9537,131.74,4.5,mb,,94,1.019,1.08,us,us20008v01,2017-06-16T23:07:58.040Z,"27km E of Lamitan, Philippines",earthquake,9,7.3,0.094,33,reviewed,us,us
2017-03-26T18:12:15.130Z,2.6788,125.8866,86.17,4.7,mb,,97,2.403,1.34,us,us20008uue,2017-06-16T23:07:57.040Z,"157km NNE of Bitung, Indonesia",earthquake,6.7,6.1,0.056,98,reviewed,us,us
2017-03-26T15:06:53.620Z,-6.0928,106.8915,195,4,mb,,130,21.844,0.36,us,us10008dki,2017-06-16T23:07:57.040Z,"14km NNE of Jakarta, Indonesia",earthquake,18.1,4.6,0.183,8,reviewed,us,us
2017-03-26T12:55:56.680Z,3.3323,122.5185,548.78,4.3,mb,,97,2.807,0.48,us,us10008dkk,2017-06-16T23:07:57.040Z,"268km NNE of Kali, Indonesia",earthquake,7.7,10.4,0.119,20,reviewed,us,us
2017-03-26T09:30:48.320Z,4.9334,118.7791,33.96,4.6,mb,,108,0.37,0.66,us,us20008usf,2017-06-16T23:07:57.040Z,"51km ESE of Lahad Datu, Malaysia",earthquake,8.7,5.3,0.095,33,reviewed,us,us
2017-03-26T02:00:12.600Z,-7.9061,107.7809,25.87,4.5,mb,,194,2.716,0.61,us,us10008dk3,2017-06-16T23:07:56.040Z,"25km S of Cibaregbeg, Indonesia",earthquake,11.7,6.8,0.18,9,reviewed,us,us
2017-03-25T13:57:37.110Z,-3.8569,127.3094,38.36,4.1,mb,,138,5.018,1.37,us,us10008dj1,2017-06-12T19:46:57.040Z,"70km SSE of Namlea, Indonesia",earthquake,9.1,15.1,0.197,7,reviewed,us,us
2017-03-24T17:13:57.470Z,-6.6568,127.5706,410.85,4.1,mb,,48,3.925,0.79,us,us10008dig,2017-06-12T19:46:56.040Z,"Banda Sea",earthquake,11.8,5.9,0.114,21,reviewed,us,us
2017-03-24T13:18:44.040Z,4.999,125.056,65.27,4.2,mb,,114,4.791,0.48,us,us10008dic,2017-06-12T19:46:55.040Z,"63km SW of Sarangani, Philippines",earthquake,11.7,10.6,0.152,12,reviewed,us,us
2017-03-24T08:53:13.800Z,-7.5554,128.0981,164.74,4.6,mb,,98,3.199,0.93,us,us20008u8e,2017-06-12T19:46:55.040Z,"299km ENE of Dili, East Timor",earthquake,8.8,7.7,0.082,44,reviewed,us,us
2017-03-23T14:35:36.360Z,-7.9568,108.0128,73.62,4.7,mb,,119,2.487,1.22,us,us20008u18,2017-06-12T19:46:54.040Z,"22km SSW of Sindangkerta, Indonesia",earthquake,8.8,6.1,0.086,41,reviewed,us,us
2017-03-23T05:51:21.360Z,-5.8988,127.853,394.45,4,mb,,105,5.224,0.47,us,us10008da2,2017-06-12T19:46:54.040Z,"242km S of Amahusu, Indonesia",earthquake,13,15.7,0.173,9,reviewed,us,us
2017-03-22T15:11:00.210Z,0.6983,120.4343,37.21,4,mb,,133,0.537,0.83,us,us20008vmf,2017-06-12T19:46:53.040Z,"13km SW of Tinabogan, Indonesia",earthquake,4.1,11.2,0.15,12,reviewed,us,us
2017-03-22T12:42:05.430Z,0.4594,98.3895,56.71,4.1,mb,,194,1.168,1.06,us,us20008vmd,2017-06-12T19:46:53.040Z,"139km SW of Padangsidempuan, Indonesia",earthquake,6.4,13.4,0.303,3,reviewed,us,us
2017-03-22T10:25:56.090Z,1.0824,126.3374,10,4.3,mb,,83,1.074,0.62,us,us20008vm7,2017-06-12T19:46:53.040Z,"119km WNW of Kota Ternate, Indonesia",earthquake,6,1.9,0.129,17,reviewed,us,us
2017-03-22T04:45:05.700Z,-9.5793,123.7992,73.98,4.3,mb,,102,0.493,0.99,us,us20008tnu,2017-06-12T19:46:53.040Z,"3km ENE of Naisano Dua, Indonesia",earthquake,8.1,6.3,0.147,13,reviewed,us,us
2017-03-21T23:40:31.630Z,-8.3858,115.3706,115.2,4,mb,,98,1.208,0.87,us,us20008vc8,2017-06-12T19:46:53.040Z,"1km E of Banjar Tiga, Indonesia",earthquake,6,8,0.149,12,reviewed,us,us
2017-03-21T23:10:25.150Z,-8.4915,115.3233,111.71,5.6,mww,,17,1.158,1.11,us,us20008tme,2017-11-13T22:59:51.557Z,"1km SE of Banjar Mulung, Indonesia",earthquake,6.9,3,0.066,22,reviewed,us,us
2017-03-21T18:48:04.730Z,2.3956,98.9117,142.73,4.3,mb,,77,0.296,0.55,us,us20008tkr,2017-06-12T19:46:52.040Z,"29km S of Parapat, Indonesia",earthquake,6.6,4.1,0.092,33,reviewed,us,us
2017-03-21T17:32:26.370Z,0.7221,123.694,271.48,4.3,mb,,81,1.98,1.04,us,us20008tk0,2017-06-12T19:46:52.040Z,"23km SE of Pimpi, Indonesia",earthquake,4.2,7.8,0.094,32,reviewed,us,us
2017-03-21T14:33:52.380Z,-8.3231,117.5366,31.35,4,mb,,87,3.351,0.59,us,us20008vc1,2017-06-12T19:46:52.040Z,"21km N of Ngeru, Indonesia",earthquake,6,8.4,0.173,9,reviewed,us,us
